date,BNED,GNRC,GPI,IIPR,portfolio
2021-07-22,82.2870715982355,805.9043094672548,805.9043094672548,805.9043094672548,2500.0
2021-07-23,79.9413740042151,815.0583992191828,801.4129947645856,810.6962982643173,2507.1090662523006
2021-07-26,80.69199723430162,806.013070929654,786.6489921781516,811.6624250379186,2485.016485380026
2021-07-27,76.65739737258656,795.6263512705358,786.6012122345063,805.0154728355417,2463.90043371317
2021-07-28,75.81294623873922,781.3423458754482,783.7344156157812,816.3771236930929,2457.2668314230614
2021-07-29,77.78333221771634,760.0613530660158,803.9453317777927,818.4639575240717,2460.2539745855966
2021-07-30,78.34629964028123,760.170114528415,825.3507465309398,820.7826617807148,2484.649822480351
2021-08-02,76.84505318010818,725.0764159942912,814.2657996052029,817.3046053957502,2433.491874175352
2021-08-03,74.68701139360942,728.8649402678614,803.3719724540478,815.2564166357155,2422.180340751234
2021-08-04,72.1536579920674,725.5114618438878,773.6528475065982,816.5703490478132,2387.8883163903665
2021-08-05,74.87466720113106,731.8196266630382,787.5568111074147,828.2411604729168,2422.492265444501
2021-08-06,75.81294623873922,752.3392892356767,791.8570060355022,872.1806061363036,2492.1898476462216
2021-08-09,74.21787187480534,757.4510779684364,795.153822147036,869.9005469506045,2496.723318940882
2021-08-10,73.84256025976208,759.6806879476187,815.4602981963383,870.4029328728772,2519.386479276596
2021-08-11,72.99810912591474,756.2909557028455,816.9414764493463,876.3929188692052,2522.6234601473116
2021-08-12,72.71662541463229,767.3483710467584,832.5177380777525,886.7884429531551,2559.371177492298
2021-08-13,70.08944410932943,750.63535965809,812.0201422538682,890.6915951185043,2523.436541139792
2021-08-16,68.86968136043883,743.5477376917459,832.6132979650432,877.2431104299744,2522.273827447202
2021-08-17,66.61781167017925,706.9313786840341,784.3077749395263,872.1419610653596,2429.998926359099
2021-08-18,70.74623943565516,707.0401401464333,775.8985048579327,883.7741274195191,2437.45901185954
2021-08-19,68.49436974539557,710.3029840184076,763.2845997355427,874.5766005348348,2416.6585540341807
2021-08-20,72.52896960711065,725.6564771270866,755.3531290904033,892.8943641623154,2446.432939986916
2021-08-23,72.62279751087148,752.3211623252766,770.1649116204827,905.376722077244,2500.4855935338746
2021-08-24,74.49935558608779,759.3362766500214,786.3623125162793,915.772246161194,2535.9701909135824
2021-08-25,74.96849510489187,771.9707331987221,785.1678139251438,907.4249108372788,2539.5319530660367
2021-08-26,74.87466720113106,774.8710388626993,769.3526525785106,904.1400798070345,2523.2384384493753
2021-08-27,77.97098802523799,792.3453804881616,789.5635687405222,918.2068856306693,2578.086822884591
2021-08-30,74.21787187480534,802.4783234016818,783.1610562920362,932.1191111705278,2591.976362739051
2021-08-31,76.56356946882573,792.1097306529635,787.5090311637692,938.8433535147929,2595.0256848003514
2021-09-01,77.50184850643389,795.2456861521388,785.5022735306617,945.2197902205614,2603.469598409796
2021-09-02,87.82291792012363,821.1671680239347,767.919254269148,951.4416466425537,2628.35098685576
2021-09-03,93.54642004953341,822.5085593935241,767.5847946636302,962.3782017197204,2646.017975826408
2021-09-07,97.86250362253094,807.6444928656412,750.5751347258616,954.1081565376933,2610.190287751727
2021-09-08,97.29953619996603,803.4027958320745,762.8068002990884,948.4659761798617,2611.9751085109906
2021-09-09,94.20321537585912,825.2094690431029,758.5543853146462,930.766533687486,2608.7336034210944
2021-09-10,93.35876424201177,818.085593255959,753.4419313445866,897.1453219661611,2562.0316108087186
2021-09-13,93.82790376081586,795.209432331339,780.6287192788291,871.5622850011988,2541.2283403721826
2021-09-14,96.83039668116196,785.8740734754126,781.7754379263191,872.1033159944154,2536.583224077309
2021-09-15,96.83039668116196,800.3756017952984,811.3990029864779,910.2846460871386,2618.889647550077
2021-09-16,103.77366155946234,798.8529413217103,849.4796180718755,899.0002853714756,2651.1065063245237
2021-09-17,102.64772671433253,789.1731711681866,868.3049158681699,888.5274711456375,2648.6532848963266
2021-09-20,91.66986197431709,763.4510853107892,846.326141791278,892.4306233109868,2593.877712387371
2021-09-21,95.04766650970647,770.7924840227314,874.2774088238472,890.0732739833995,2630.1908333396846
2021-09-22,100.02054540902971,801.6988662544879,915.8459597953603,914.999344742313,2732.564716201191
2021-09-23,101.33413606168114,822.9979859743203,920.0505948361571,938.0318070249677,2782.4145238971264
2021-09-24,99.36375008270399,805.9405632880546,924.4941295951809,934.9015562784996,2764.699999244439
2021-09-27,101.33413606168114,804.4722835456662,962.3836249059967,922.1100377960186,2790.3000823093626
2021-09-28,97.48719200748768,771.0100069475295,953.5443353315945,892.9716543042034,2715.013188590815
2021-09-29,96.54891296987951,736.913288485398,974.7108503665145,888.3342457909173,2696.5072976127094
2021-09-30,93.73407585705505,740.7924473109675,894.3449851549225,888.2569556490291,2617.1284639719743
2021-10-01,95.2353223172281,734.0492366422205,896.3995227316755,899.8118318613007,2625.4959135524246
2021-10-04,95.98594554731463,728.8649402678614,913.7914222186073,877.9000766360232,2616.5423846698063
2021-10-05,98.14398733381339,730.5144891142485,898.9318597448824,879.0980738352888,2606.688410028233
2021-10-06,105.08725221211375,734.4480286710175,898.5018402520739,886.9816683078755,2625.0187894430805
2021-10-07,110.90458224528435,756.9435244772403,913.6003024440257,910.1300658033624,2691.578474969913
2021-10-08,111.18606595656678,737.3664612453945,910.0645866142648,893.4740402264761,2652.0911540427023
2021-10-11,104.1489731745056,742.4238692469546,889.5669907903807,887.8705049395886,2624.0103381514296
2021-10-12,105.46256382715703,763.9223849811854,894.2494252676316,900.1596374997971,2663.794011575771
2021-10-13,103.67983365570153,759.3544035604214,878.0520243718352,920.6801701710885,2661.7664317590466
2021-10-14,102.74155461809336,786.2547385938095,868.6871554173333,933.0852379441292,2690.7686865733654
2021-10-15,99.08226637142154,819.2275886111499,865.438119249445,918.5160461982217,2702.2640204302384
2021-10-18,98.8946105638999,852.001042614092,853.5409132817359,925.3175786843748,2729.7541451441025
2021-10-19,98.61312685261746,838.9859209469944,873.4173698382297,946.417787419827,2757.434205057669
2021-10-20,98.05015943005256,830.6112883422604,905.3343721933684,970.8801173274118,2804.875937293093
2021-10-21,97.86250362253094,855.0644904716678,947.0940429394633,986.2995006340884,2886.3205376677506
2021-10-22,93.64024795329422,852.5448499260876,954.4521542608575,997.893021917304,2898.5302740575435
2021-10-25,98.14398733381339,852.1823117180905,966.5882599467936,1018.7613602270919,2935.6759192257896
2021-10-26,98.61312685261746,856.8771815116535,898.4540603084283,1017.370137673106,2871.314506345805
2021-10-27,96.64274087364034,886.1883956282228,858.0322279844054,978.4931963033899,2819.3565607896585
2021-10-28,98.51929894885664,912.7261924536137,853.3020135635089,1004.7718445453452,2869.3193495113246
2021-10-29,97.39336410372687,903.7352448952846,855.8821305203614,1010.9164108254492,2867.927150344822
2021-11-01,102.17858719552846,916.8591280247813,899.1229795194643,1031.475588567685,2949.636283307459
2021-11-02,93.73407585705505,876.5811331162984,909.1567676850019,1023.4760588822661,2902.9480355406213
2021-11-03,98.23781523757421,821.874117529529,944.9439454754196,999.2842444712898,2864.3401227138124
2021-11-04,95.98594554731463,819.3907308047486,942.7938480113756,1028.5385631759368,2886.7090875393756
2021-11-05,99.08226637142154,802.8046077888793,937.7769539286069,1054.4307607084518,2894.0945887973594
2021-11-08,101.42796396544195,813.0825659855984,954.8821737536663,1083.4918540583785,2952.884557763085
2021-11-09,100.39585702407295,797.2215193857232,963.9603630462956,1078.9317356869803,2940.5094751430725
2021-11-10,97.86250362253094,798.2910070993148,968.7383574108374,1043.8420112697816,2908.7338794024645
2021-11-11,98.14398733381339,815.7653487247771,969.6461763401003,1065.869701707891,2949.4252141065817
2021-11-12,97.95633152629175,810.0372450384224,985.6524574613151,1074.0238116770859,2967.6698457031152
2021-11-15,97.0180524886836,786.9979419202037,977.2431873797216,1099.7227838548802,2960.9819656434893
2021-11-16,98.23781523757421,795.1913054209392,1006.7711925525896,1090.3706766864195,2990.570989897523
2021-11-17,97.29953619996603,773.366505299511,899.4096591813368,1076.8835469269459,2846.9592476077596
2021-11-18,98.05015943005256,765.118761067576,912.1191241910178,1064.401189012017,2839.6892337006634
2021-11-19,96.17360135483625,787.1610841138024,908.4400685303206,1057.75423680964,2849.528990808599
2021-11-22,95.32915022098891,797.5659306833205,980.3966636603192,1032.2871350575099,2905.5788796221386
2021-11-23,88.47971324644935,784.5870628370227,978.5332458581479,1004.7331994744011,2856.333221416021
2021-11-24,92.3266573006428,792.3272535777618,972.4651930151799,1033.9102280371603,2891.029331930745
2021-11-26,88.57354115021016,785.1671239698181,951.059778262033,1023.8625095917067,2848.662952973768
2021-11-29,83.31917853960448,769.6323617571404,935.8657561827902,1020.3458081357978,2809.163104615333
2021-11-30,65.86718844009273,763.5779736835881,928.6987646359776,986.8405316273052,2744.9844583869635
2021-12-01,63.61531874983315,731.5477230070403,903.4709543911972,961.6825904427275,2660.316586590798
2021-12-02,65.39804892128865,736.786400112599,966.4927000595027,983.1306048166762,2751.8077539100664
2021-12-03,62.95852342350744,698.9011573768973,960.5679870474709,970.2231511213629,2692.6508189692386
2021-12-06,67.27460699650497,664.6775505419668,982.7378808989447,986.2608555631443,2700.9508940005608
2021-12-07,68.49436974539557,649.7047225516847,972.9907723952795,1021.1573546256232,2712.3472193179828
2021-12-08,68.68202555291721,667.0340488939482,963.673683384423,1015.1673686292951,2714.5571264605837
2021-12-09,67.83757441906987,653.728896660453,963.2914438352598,986.1062752793681,2670.964190194151
2021-12-10,67.46226280402661,631.2515277646299,965.967120679403,980.8119005600331,2645.4928118080925
2021-12-13,65.21039311376703,626.2485004942694,925.5452883553801,945.1038550077293,2562.108036971146
2021-12-14,65.58570472881028,618.6714519471291,925.0197089752804,909.8981953776981,2519.175061028918
2021-12-15,65.6795326325711,644.5385530877253,948.2885415305986,941.934959190317,2600.441586441212
2021-12-16,63.52149084607233,634.5143716366043,930.705522269085,917.0088884314036,2545.7502731831655
2021-12-17,61.5511048670952,647.9101584220988,910.8768456562368,927.056606876857,2547.3947158222877
2021-12-20,60.33134211820459,627.4086227598602,915.1770405843245,913.530832046439,2516.4478375088283
2021-12-21,62.48938390470336,631.1790201230305,894.1538653803408,938.7660633729047,2526.5883327809793
2021-12-22,62.48938390470336,637.722834777379,895.9695032388668,968.9865088511533,2565.1682307721026
2021-12-23,62.77086761598581,636.7802354365865,896.2561829007392,964.0785848412587,2559.88587079457
2021-12-27,63.3338350385507,638.2122613581752,916.2759792881691,984.483182299718,2602.305257984613
2021-12-28,61.738760674616834,631.1427663022308,918.2827369212765,1004.6172642615688,2615.781528159693
2021-12-29,62.864695519746626,628.8769025022486,915.6548400207786,1007.708869937093,2615.1053079798667
2021-12-30,63.240007134789884,639.8074294733625,926.2619875100613,1009.0228023491909,2638.3322264674043
2021-12-31,63.89680246111559,637.9222307917775,930.9444219873122,1016.0175601900643,2648.7810154302697
2022-01-03,66.14867215137518,630.6533397214347,903.9487538276513,961.8758157974478,2562.626581497909
2022-01-04,68.96350926419964,601.9584405584606,933.2378592822922,924.1195814851092,2528.2793905900617
2022-01-05,63.99063036487642,565.7227466691459,919.9072550052208,868.5093243966187,2418.1299564358615
2022-01-06,63.80297455735478,575.3300091810702,928.7943245232683,878.5183977711282,2446.4457060328214
2022-01-07,62.864695519746626,573.8073487074822,911.7846645854999,860.1619890727036,2408.618697885432
2022-01-10,61.45727696333438,586.8224703745798,922.4395920184279,822.7535603988615,2393.472899755204
2022-01-11,61.832588578377646,586.0248863169861,910.2557063888464,834.1152112564126,2392.2283925406227
2022-01-12,60.04985840692215,578.2484417554473,888.802511692054,833.3036647665875,2360.404476621011
2022-01-13,59.7683746956397,562.5505373491708,893.5805060565958,814.3675800040022,2330.2669981054087
2022-01-14,57.704160812901755,555.1910117268287,875.4241274713372,811.0827489737578,2299.4020489848253
2022-01-18,57.14119339033685,534.5625876917912,870.59835316315,795.5860755251931,2257.888209770471
2022-01-19,56.76588177529359,528.1456614102418,854.4965121546444,770.4667794115595,2209.8748347517394
2022-01-20,53.857216758708304,515.0036513703452,818.4704346459997,752.3808862097433,2139.7121889847967
2022-01-21,52.73128191357851,491.5293024025301,814.6480391543663,726.9137844576131,2085.822407928088
