date,CROX,GNRC,IIPR,portfolio
2021-07-22,424.591557482389,1313.1293314684317,762.2791110491789,2499.9999999999995
2021-07-23,422.531841324393,1328.0449328599482,766.8291944669312,2517.4059686512724
2021-07-26,424.2375905733259,1313.306538681043,767.7319936652315,2505.2761229196003
2021-07-27,414.16426591706824,1296.3826189252363,761.4485424799284,2471.995427322233
2021-07-28,422.4031305490525,1273.1084435524926,772.2097906773865,2467.7213647789317
2021-07-29,437.85102628777634,1238.4334267315533,774.1598503320864,2450.4443033514162
2021-07-30,437.07861431321277,1238.6106339441646,776.3626893001866,2452.051937557564
2021-08-02,439.74981714596663,1181.4294898983258,773.0765024494357,2394.255809493728
2021-08-03,441.19804662920484,1187.6024481667346,771.1264427947358,2399.926937590675
2021-08-04,451.9471887941372,1182.1383187487713,772.3903393617371,2406.4758469046456
2021-08-05,456.71032230935236,1192.416787759817,783.404422649143,2432.5315327183125
2021-08-06,453.1701621436528,1225.8512639565595,824.9688269848251,2503.9902530850372
2021-08-09,452.78398071012447,1234.180273357046,822.8382744223221,2509.8025284894925
2021-08-10,454.7793169266968,1237.8132014874134,823.307689846324,2515.9002082604343
2021-08-11,457.6436104762149,1232.2900330438854,828.9771527964307,2518.910796316531
2021-08-12,463.6940481748626,1250.3068507920182,838.7995143693375,2552.8004133362183
2021-08-13,471.77198750704105,1223.0748974444252,842.4829417915882,2537.3298267430546
2021-08-16,471.32142613208896,1211.526413364359,829.7716897159777,2512.6195292124257
2021-08-17,446.5404522947126,1151.8641880701268,824.932739558574,2423.337379923413
2021-08-18,451.2069913440389,1152.0413952827382,835.9467670694324,2439.1951536962097
2021-08-19,447.89213641956877,1157.3578820688308,827.2438408054275,2432.493859293827
2021-08-20,456.77465314326923,1182.3746551228644,844.5774627043876,2483.726770970521
2021-08-23,459.79987199259307,1225.8216993758188,856.3858598051504,2542.0074311735625
2021-08-24,466.8479777995269,1237.2520152688382,866.2082213780571,2570.3082144464224
2021-08-25,462.8250908419169,1257.8384277357534,858.2997762570517,2578.963294834722
2021-08-26,460.5401185501982,1262.5641637225299,855.1942496437463,2578.2985319164745
2021-08-27,470.16283272399704,1291.0365675584028,868.5193226249107,2629.7187229073106
2021-08-30,471.1605008322832,1307.5471239993387,881.6639584748195,2660.3715833064416
2021-08-31,459.6389958002941,1290.652678688356,888.0196402891723,2638.3113147778226
2021-09-01,461.37686135867864,1295.7623035451795,894.0502563845276,2651.189421288386
2021-09-02,445.96118014442004,1337.9984618905949,899.9364669983311,2683.896109033346
2021-09-03,449.56567114403646,1340.1840776034132,910.3004746242894,2700.0502233717393
2021-09-07,438.59122373787466,1315.964737006131,902.4642601323337,2657.0202208763394
2021-09-08,447.2163189108941,1309.0533853065358,897.1558387743805,2653.4255429918103
2021-09-09,455.48734895983677,1344.5848736097912,880.4000619078182,2680.472284477446
2021-09-10,463.79059353324465,1332.97735050416,848.5857885159933,2645.353732553398
2021-09-13,443.2255973702425,1295.7032645196148,824.3909819524273,2563.3198438422846
2021-09-14,480.75109869663044,1280.4923778643572,824.8965405792278,2586.1400171402156
2021-09-15,494.58979054480346,1304.1209676623237,861.0081180754049,2659.718876282532
2021-09-16,507.9136392916144,1301.6399765498472,850.3552437097951,2659.9088595512567
2021-09-17,499.4172548939355,1285.8678135400976,840.4607072843861,2625.7457757184193
2021-09-20,488.28193129547475,1243.9566853109982,844.1440231535418,2576.3826397600146
2021-09-21,490.69566347004076,1255.9186228418519,841.905152535738,2588.5194388476307
2021-09-22,501.1873349767853,1306.2770187944013,865.4859708641075,2672.9503246352942
2021-09-23,524.5844592723471,1340.9815100601645,887.261246572424,2752.8272159049357
2021-09-24,503.0217950010587,1313.1883704939964,884.3001812172181,2700.5103467122735
2021-09-27,494.3001544696572,1310.7959829878257,872.2026942706138,2677.298831728097
2021-09-28,484.77398565424045,1256.2730372670746,844.6495817803423,2585.6966047016576
2021-09-29,482.134948238445,1200.7163227154792,840.251935666986,2523.1032066209104
2021-09-30,461.76304279220705,1207.0370137516754,840.1792030490085,2508.979259592891
2021-10-01,454.20004477640424,1196.0497158901844,851.1189361985587,2501.3686968651473
2021-10-04,437.91540622919996,1187.6024481667346,830.4024666919802,2455.920321087915
2021-10-05,440.6509398958707,1190.2902110725631,831.5291529520608,2462.4703039204946
2021-10-06,445.1243882284328,1196.699505715065,838.9798399474979,2480.8037338909958
2021-10-07,449.0828952446191,1233.3532763195537,860.8593062465982,2543.295477810771
2021-10-08,419.66754777487495,1201.4547161466658,845.1220649144583,2466.244328835999
2021-10-11,404.28405653132813,1209.6952120767633,839.8158188418588,2453.79508744995
2021-10-12,418.6698796665887,1244.7245531870085,851.4460656498147,2514.840498503412
2021-10-13,426.3294721482804,1237.2815798495792,870.8541289044639,2534.4651809023235
2021-10-14,439.68543720454295,1281.112603108497,882.5934188628386,2603.3914591758785
2021-10-15,441.5198972288164,1334.8381163724966,868.8187869085925,2645.1768005099057
