date,AFG,CARR,DHR,EPAM,INTU,LCUT,LH,LSI,NAVI,NET,TRNS,portfolio
2021-08-24,35.44881563996882,595.1448005666094,406.35069547150385,61.638833433610074,353.35058780285146,99.64547541200193,256.8838671042549,237.4744934901947,89.00274161826756,304.60460634570035,60.4550831150367,2499.9999999999995
2021-08-25,35.711002681047006,606.9800664869681,404.86599647174853,60.34244414962143,354.364680136353,98.22118604382597,258.7120102119777,236.69934239828663,90.81337605444389,302.6888541045324,60.79200706069966,2510.190965799504
2021-08-26,35.11896742699949,603.2815458868561,403.4193666771151,60.57018821302484,352.47043219264253,96.19431271219095,256.4757235267167,239.00492000498755,90.53172180881646,296.94159738102866,60.682734429673836,2494.691510260053
2021-08-27,35.53339210483276,613.1090434814396,404.383786540204,61.22811550730136,360.953091334511,98.16640568351151,255.5318915036598,239.5813144066628,92.86542841544372,303.49936466810345,60.69184048225932,2525.5436741279295
2021-08-30,35.44035799348243,610.0445549842038,414.4086772223128,61.928866471619536,360.7171075839477,99.2620128898007,257.7936871625169,243.4968212042497,91.85952039534575,303.1309507755712,60.61899206157543,2538.701548744626
2021-08-31,35.835048162847436,605.5006582469233,410.80479247076994,61.58919690697086,361.06151630098594,100.52196117703328,257.9637469864911,243.81483190862224,93.38850058589468,296.5486225623275,61.70261231924819,2528.7314876281143
2021-09-01,35.474188579428,608.565146744159,415.15737158971086,61.437367531368594,359.16089041807106,100.52196117703328,259.3157225870862,246.27941486750942,93.18731898187508,311.5799093776451,62.0031120545692,2552.682403908456
2021-09-02,36.007020308070764,608.8821627955972,420.0175401102775,61.619368129045675,357.03065872379733,96.6873359550211,262.1812306210517,250.29430001021277,92.10093832016928,315.8780714571886,61.82099100285949,2562.519617433292
2021-09-03,35.7983983614064,603.5985619382942,421.2738238793013,62.6189115184273,359.237425688524,95.97519127093312,260.7442251084696,252.9178883212862,92.70448313222805,320.37272094608255,61.40211258392718,2566.64374274888
2021-09-07,35.482646225914394,591.0235918979131,418.20290799946537,61.03540899211386,357.46435858969744,94.33178046149933,258.0317709160808,250.41355402435244,92.82519209463982,322.4358387442634,60.18190153747215,2541.4289514834127
2021-09-08,35.47136936393253,595.6731606523397,418.8500844865382,61.249527342322196,362.005451303239,93.94831793929811,261.1013507388154,252.7986343071465,93.18731898187508,314.8219516319293,60.10905311678827,2549.2162198642245
2021-09-09,34.99492194519906,596.4128647723621,416.14717092288106,61.0130238918648,362.10749833050954,94.33178046149933,257.7766811801195,246.75643092406824,93.30802794428683,314.35529403472174,59.24397812116716,2536.4476725286795
2021-09-10,34.19708395998265,593.2427042579803,418.19021826442474,61.02470307460344,361.87151457994634,97.18035919785123,255.89752012520438,246.37879321262582,92.74471945303198,313.10268680011194,58.515493914328346,2532.3457968400908
2021-09-13,34.38597139817876,585.9513350749022,407.36587427475536,60.114700086218015,355.5190871323516,96.52299487407772,252.92997619685428,247.09431729746404,94.47488124760046,306.2747493251801,58.37890312554606,2499.0127900331286
2021-09-14,33.59377184395327,578.0259337889478,410.7159643254854,60.60619902646897,362.439151169139,95.20826622653068,252.36877877773938,239.99870345615176,92.58377416981631,311.3343001159569,57.45919181441205,2494.3340347146013
2021-09-15,34.33804473475586,586.1626791091943,412.1879735902001,60.71423146680136,364.88827982363335,95.53694838841746,254.83464622536553,241.44962729485147,94.03228171875736,315.7307059001757,60.600779956404466,2520.476198208557
2021-09-16,34.566401189888474,578.9769819432622,410.6017567101196,61.05974062281935,365.37938114237306,94.55090190275719,252.3942877513355,242.2844053938294,94.47488124760046,327.8638034275725,58.84331180740581,2520.9958531389634
2021-09-17,34.29293728682843,578.2372778232398,411.27431266727376,59.75361868654851,358.3445141999063,94.98914478527286,251.62901854345154,238.28939592014933,94.51511756840438,322.755130784458,58.579236282426734,2502.65970454796
2021-09-20,33.847501238545064,565.7679798000048,410.7413437955667,58.910770998910245,353.5929494926191,94.60568226307163,249.91141432131195,238.54777961745202,90.8536123752478,312.3904199412162,56.503056292936094,2465.6725101368816
2021-09-21,33.7657439891766,543.3655121650401,411.49003816296465,59.75945827791783,354.13507432499415,94.82480370432947,250.1239891012797,238.686909300615,89.88794067595376,320.2744772414073,56.22987471537154,2452.5438216590496
2021-09-22,34.14351886556882,552.8759937081854,410.76672326564795,60.442690468128056,358.95041842432545,96.90645739627894,247.82818147762774,237.2359854619153,89.1234505806793,336.4110057343217,58.37890312554606,2483.0633285082254
2021-09-23,34.60305099132951,562.3864752513308,411.89610968426524,61.2699659121148,368.24307584515424,97.12557883753678,252.31776083054712,234.5130188057254,89.72699539273809,333.21808533237515,58.42443338847348,2503.7245502715905
2021-09-24,34.39442904466515,558.4766106169267,411.2362434621518,61.26412632074549,368.59386250139687,101.23410586112125,252.0031501561948,230.140371620603,90.49148548801253,320.176233536732,58.73403917637999,2486.7446577849296
2021-09-27,34.97236822123534,550.5512093309721,400.462658412645,58.165249834093956,361.6355308293831,103.589661354643,247.20746312012187,223.7404061951056,93.14708266107115,301.6327342792732,59.20755391082522,2434.3119181493694
2021-09-28,34.06458083169582,546.2186566279837,385.1842174237096,55.33499455043106,347.60406457967593,97.83772352162475,240.64315391471703,226.16523781594626,89.92817699675768,277.73495311701174,57.74147944456209,2358.4572388241154
2021-09-29,34.013834952777465,555.623466153983,388.82617138037443,55.50044963922842,348.8286289069231,101.67234874363692,243.9593204822143,228.7689504579964,77.41468122673905,275.9174445805191,59.73570496078336,2370.2610014851757
2021-09-30,33.70654046377185,544.1052162850625,386.0724988765547,55.522834739477474,344.09619801724915,99.64547541200193,239.30818429651944,224.81369232236293,79.38626094613106,276.67883329175254,58.71582707120902,2342.051561722092
2021-10-01,34.146338081064286,551.5022574852867,383.3822750479381,56.005574292674446,346.9407589024171,100.68630225797664,237.64159802157212,226.42362151324892,76.93184537709203,282.4015290890875,59.51715969873172,2355.5792597670893
2021-10-04,34.16043415854161,550.128521262388,378.6363141427372,54.89897172818865,335.06503610380133,98.87855036759949,233.86626992934447,225.29070837892172,75.96617367779798,284.24359855174896,59.07096312204295,2330.205541423112
2021-10-05,35.22045918483621,555.3064501025448,379.8418389715984,56.220665908110995,340.1673874673312,95.37260730747407,234.76758699640783,224.65468697017667,75.16144726171962,308.46067175420507,60.937703902067426,2366.1115058264722
2021-10-06,35.95909364464787,553.0873377424776,381.1996406209473,56.660581791266296,340.9710078070871,95.59172874873191,234.18088060369678,229.76273390916057,74.75908405368043,327.7409987967284,61.75724863476109,2391.6703363531856
2021-10-07,36.58777870013642,560.907067011286,383.7502773641168,57.89857516156176,342.9609248388638,98.16640568351151,237.4885441799953,232.04843584683823,78.1791713220135,336.2882011034776,62.77712652433544,2427.0525077361362
2021-10-08,36.367879891490205,541.463415856411,380.1590823476145,57.103417470106265,338.74510702474726,97.45426099942352,236.67225702491905,230.43850665595224,78.05846235960175,343.0178948737342,62.94103547087418,2402.421319974874
2021-10-11,36.19590774626687,538.8216154277595,378.8520396384282,56.10776714163751,335.10330373902775,97.18035919785123,233.1690246510502,231.88943049465198,79.94956943738592,354.34048183756005,63.587565204443635,2405.197064516063
2021-10-12,36.13670422086213,528.7827737988838,376.4536797157465,56.69853913516687,336.1492857685514,99.86459685325975,232.96495286228114,238.26952025112604,80.71405953266036,370.72261959216263,63.897170992350134,2420.653902723051
2021-10-13,35.654618371137715,533.3266705361643,375.19739594672274,58.062083719902674,341.1814798008328,99.15245216917178,232.53130031114688,243.55644821131955,79.26555198371929,391.5748459094905,63.67862573029849,2453.1814726899065
2021-10-14,36.125427358880266,557.31421842832,380.98391512525643,59.45093320057219,346.8195780575332,101.12454514049233,234.43597033965807,247.9092197274187,80.83476849507211,405.9429877182499,63.99733757079047,2514.9389011622434
2021-10-15,35.78430228392908,561.7524431484544,382.1894399541176,60.24414436157124,352.16429111083073,101.94625054520921,230.94124095698794,246.59742557188196,80.39216896622902,411.8621709249354,64.46174625265023,2528.335624076797
2021-10-18,35.7983983614064,567.4587320743417,385.74256576549794,61.58725037651442,360.072935724302,100.13849865483206,233.22854558944115,249.30051655904856,81.15665906150348,443.9878623537515,64.2340949380131,2582.7060594586524
2021-10-19,36.04085089401634,567.3530600571956,391.1991518329748,61.72058771278052,365.32835762873776,99.2620128898007,234.72507204041426,246.45829588871896,80.15075104140551,424.6338525327216,64.45264020006474,2571.324632718831
2021-10-20,36.62724771707292,567.881420142926,399.2444438487432,61.11132367991499,363.8805654293362,97.7829431613103,236.92734676088037,249.91666229877035,81.31760434471914,430.9214496319394,64.25230704318406,2589.863314058797
2021-10-21,37.0247571019334,571.0515806573078,394.06703195216045,62.54883642199549,368.86811388718667,96.02997163124759,237.92219673112956,250.27442434118947,80.11051472060159,447.00885627251625,65.74569966720365,2610.651983384472
2021-10-22,37.47865079670316,574.6444292402738,397.41712200289044,63.1074906629936,376.80864819667994,95.64650910904638,239.9118966716279,252.6793802930068,80.39216896622902,445.41239607154296,65.7092754568617,2629.2079674678553
2021-10-25,37.04449161040165,574.0103971373975,388.17899489330154,63.48219777585818,384.3091047010688,95.75606982967528,238.99357362216713,256.53526008352384,79.94956943738592,465.20850256361155,66.47418387404247,2649.9423455284336
2021-10-26,36.66671673400943,564.8169316456903,389.232242901675,63.60190939892921,388.16775791973834,93.78397685835475,241.11081843064613,254.865703885568,78.86318877568011,455.2613274652397,65.90960861374238,2632.2801826292734
2021-10-27,36.27202656464441,558.8992986855109,387.0876776798062,63.49193042814038,391.0505864401327,92.57880893143663,238.50040013264191,251.60609416574948,77.25373594352338,438.7809460059617,66.92948650331672,2602.4509914808646
2021-10-28,37.06986454986083,573.3763650345211,386.237465432083,65.26035334781557,392.5047565787387,93.0170518139523,242.5308179608309,261.82218804371735,78.29988028442526,452.0438461371243,67.13892571278289,2649.301514895853
2021-10-29,36.59623634662282,550.33986529668,395.37407466134675,65.52410822466311,399.25261625700693,92.9074910933234,244.0528533854001,264.0880143123717,79.26555198371929,478.25035435925474,68.18612176011369,2673.837287680503
2021-11-01,36.5652249761727,549.7058331938036,392.72192003785216,64.20144077951254,388.29531670382653,97.39948063910909,245.54937983637322,262.87559850195134,81.59925859034658,477.12055175548903,69.07851491349125,2665.1125199279277
2021-11-02,37.16853709220208,552.136289588163,397.2521554473621,65.63019413453907,394.4053824616536,94.16743938055596,243.38962007190068,266.8507323066081,78.3803529260331,472.47853670958216,71.93781542533362,2673.7970555439333
2021-11-03,39.00666559524484,547.5923928508824,394.2066190376075,66.17716919279854,397.2626992252303,96.6873359550211,244.45249397173953,260.8085289235299,78.25964396362133,478.56964639944937,76.97346250510698,2679.996657620232
