rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp500
14,71.83333333333333,FANG,"Diamondback Energy, Inc.",32.0,1.8,97,3.03,109.33,122.26,11.83,$23.63,$114.73,105.12,87.95,80.08,86.5,True
28,69.16666666666667,DVN,Devon Energy Corporation,23.0,1.8,98,3.5,40.44,44.26,9.45,$7.73,$41.98,38.67,32.75,26.3,86.5,True
47,67.33333333333333,PXD,Pioneer Natural Resources Company,28.0,1.9,90,1.76,191.62,218.06,13.8,$76.99,$196.64,183.96,163.57,153.78,84.0,True
71,65.66666666666667,CZR,"Caesars Entertainment, Inc.",25.0,1.9,88,1.65,112.05,132.5,18.25,$43.07,$119.81,114.61,106.05,96.3,84.0,True
97,64.33333333333333,SLB,Schlumberger Limited,20.0,1.9,89,1.7,33.91,37.91,11.8,$13.70,$36.87,32.14,29.55,29.01,84.0,True
109,63.833333333333336,COP,ConocoPhillips,13.0,1.8,92,1.9,75.72,83.13,9.79,$27.53,$76.10,72.33,63.0,56.09,86.5,True
116,63.333333333333336,SCHW,The Charles Schwab Corporation,24.0,2.1,87,1.63,83.55,90.15,7.9,$37.29,$83.74,77.67,74.44,68.79,79.0,True
130,62.5,MPC,Marathon Petroleum Corporation,11.0,1.8,90,1.8,67.52,72.19,6.92,$26.77,$67.99,64.69,60.78,56.65,86.5,True
133,62.333333333333336,LKQ,LKQ Corporation,16.0,1.5,77,1.35,56.35,62.11,10.22,$29.60,$56.99,53.05,51.93,46.88,94.0,True
137,62.333333333333336,MRO,Marathon Oil Corporation,16.0,2.3,97,3.06,16.58,17.57,5.97,$3.73,$16.84,15.39,13.17,11.72,74.0,True
138,62.333333333333336,CBRE,"CBRE Group, Inc.",18.0,2.1,90,1.74,103.92,118.83,14.35,$43.17,$104.26,99.57,97.18,84.99,79.0,True
152,61.833333333333336,PWR,"Quanta Services, Inc.",17.0,1.8,82,1.47,118.06,128.94,9.22,$58.93,$119.70,113.84,110.5,93.57,86.5,True
155,61.833333333333336,RJF,"Raymond James Financial, Inc.",17.0,1.8,82,1.47,102.53,112.13,9.36,$48.87,$102.94,96.89,93.48,85.34,86.5,True
158,61.666666666666664,EOG,"EOG Resources, Inc.",13.0,2.1,93,2.01,92.0,104.7,13.8,$31.22,$93.43,87.65,76.65,73.75,79.0,True
160,61.666666666666664,TXT,Textron Inc.,18.0,2.1,88,1.67,74.62,83.75,12.24,$31.82,$75.59,72.34,71.68,63.15,79.0,True
173,60.833333333333336,COF,Capital One Financial Corporation,17.0,2.2,89,1.71,167.84,186.48,11.11,$70.78,$177.95,167.38,165.49,147.0,76.5,True
180,60.5,APA,APA Corporation,14.0,2.4,96,2.47,27.68,29.74,7.44,$7.45,$28.18,24.26,21.01,19.82,71.5,True
181,60.333333333333336,KIM,Kimco Realty Corporation,21.0,2.3,86,1.58,22.96,24.35,6.05,$10.04,$23.28,22.05,21.83,20.24,74.0,True
196,59.833333333333336,CFG,"Citizens Financial Group, Inc.",21.0,2.0,77,1.35,50.28,53.65,6.7,$25.41,$51.14,48.47,45.43,44.76,81.5,True
202,59.5,HES,Hess Corporation,11.0,2.2,91,1.81,88.64,102.96,16.16,$34.82,$92.79,85.61,75.71,74.34,76.5,True
207,59.5,HAL,Halliburton Company,17.0,2.2,85,1.54,25.89,29.35,13.36,$10.99,$26.68,24.08,21.54,21.5,76.5,True
219,58.833333333333336,MET,"MetLife, Inc.",22.0,2.0,73,1.28,65.87,72.55,10.14,$35.90,$67.68,64.38,62.51,60.29,81.5,True
237,57.666666666666664,RTX,Raytheon Technologies Corporation,24.0,1.9,65,1.15,91.86,101.92,10.95,$51.92,$92.32,89.38,86.53,81.95,84.0,True
261,56.333333333333336,GE,General Electric Company,13.0,2.1,77,1.34,104.05,118.64,14.02,$56.72,$115.36,104.45,103.31,103.0,79.0,True
283,55.166666666666664,GD,General Dynamics Corporation,29.0,2.4,65,1.15,209.52,221.94,5.93,$129.17,$210.21,202.53,200.14,185.21,71.5,True
288,55.0,TSCO,Tractor Supply Company,24.0,2.3,67,1.17,208.21,221.7,6.48,$127.78,$214.26,200.88,200.13,181.5,74.0,True
304,53.833333333333336,USB,U.S. Bancorp,16.0,2.2,69,1.2,62.74,66.14,5.42,$36.57,$63.00,61.21,58.6,55.89,76.5,True
311,53.333333333333336,HBAN,Huntington Bancshares Incorporated,15.0,2.3,71,1.24,16.68,17.58,5.4,$9.66,$16.91,16.01,15.47,15.12,74.0,True
318,50.666666666666664,STT,State Street Corporation,10.0,2.3,68,1.19,99.4,109.43,10.09,$57.16,$100.45,91.05,89.48,83.92,74.0,True
