date,COST,DRE,GOOG,LOW,PLD,WST,ZTS,portfolio
2021-12-03,995.0358364963787,66.10339732077848,103.7715525447683,146.90486257406036,212.74501443849311,948.5106589077486,26.9286777177727,2500.0000000000005
2021-12-06,1003.0687000415882,67.3328661967962,104.70063016145777,148.37573071488538,215.34482298205768,925.4604186546079,26.88526989276185,2491.168438644155
2021-12-07,1019.6611101663393,68.00852068467829,107.78784673525034,151.7605261542416,219.1276232256727,939.4216841914637,27.214446974077408,2532.9817581317234
2021-12-08,997.2556671270181,68.47372409118016,108.2858760674608,151.66010917860896,219.32020866061447,951.5257970229881,27.687112209874805,2524.208494357745
2021-12-09,986.3822516772211,67.60977551440175,107.83845582306655,152.49301662544946,216.73413966224985,937.7174930936512,27.75222486880532,2496.5273572648453
2021-12-10,1051.2656516712345,68.21897176605849,108.2527499574694,154.40102959562478,218.82501606452115,942.9174539605073,27.907770650077484,2571.788643665493
2021-12-13,1048.2556242578887,69.53705162370998,106.8179992053517,151.95546386378206,222.4571238423009,963.3239866394748,28.017496343849334,2590.3647457763577
2021-12-14,1025.9067878756257,68.82816801771524,105.55543845292904,149.13186041288571,219.2116831118728,936.6250817178429,27.500218073210604,2532.7592376620823
2021-12-15,1063.7945534931703,69.6478153507522,107.30146975887531,152.13269476151694,224.50104977416515,969.0264594075256,27.983733883139347,2614.3877764291447
2021-12-16,1039.6208700508155,69.31552841670097,105.45933095968057,149.59261733908193,225.4539673108833,971.8667556678557,28.07175658582002,2589.380826330838
2021-12-17,1030.1770884489517,68.77278615419414,103.97725084461565,146.55042790853716,222.5952147007289,982.7691893027626,28.252622830503306,2583.0945801902935
2021-12-20,1031.9642742848748,69.01646635368701,103.68491092410926,145.0913612944773,222.88524132739522,959.2164371484272,28.2465930956939,2560.1052844286646
2021-12-21,1026.0760337427732,68.96108024309048,105.00935093002269,145.8947332728005,222.05661188513892,971.2112821591422,28.65414751538927,2567.8632397483575
2021-12-22,1034.05240545173,69.52597525100576,106.99601982703612,147.50147722944686,224.086735053037,991.0716091502056,29.12801980384564,2602.3622417663073
2021-12-23,1035.3692852687684,69.32660054232977,107.13691467425474,147.73185569254497,223.3824147781646,1004.6832576853142,29.241362969937438,2616.8716916113144
2021-12-27,1060.0132747300079,71.22065178060078,107.80787172205223,149.8643327974625,229.09989892555126,1017.9016621400373,29.723673570035697,2665.6313656657476
2021-12-28,1062.2143895693684,71.33141550764299,106.63123265068322,150.0533652219626,228.9617869942012,1015.6730788936399,29.45116899318028,2664.3164378306783
2021-12-29,1068.10263011147,72.15105859360452,106.67237586591,152.15040157332248,231.57194234250986,1022.4898432848893,29.78637580930524,2682.924627581012
2021-12-30,1060.8410179160774,72.16213496630874,106.30685986180842,151.45336994230334,231.97245429967182,1029.8091195773334,29.560894686952132,2682.105851250455
2021-12-31,1067.9709306476857,72.70487722881559,105.34356289350454,152.6879543349899,232.5110571152618,1024.7184265312867,29.424641477110182,2685.361450228654
2022-01-03,1066.108537184231,71.50862897675968,105.63116543364457,150.933533035757,227.732666667705,974.2701140610911,28.218862212621804,2624.4035075718098
2022-01-04,1061.4430233987464,70.58929853646016,105.15206784661298,153.4736014148765,222.34663851180525,937.3023687658755,27.14451163299646,2577.451510107373
2022-01-05,1034.5227114706147,68.73955703608146,100.22781426786636,150.4845866796415,217.7201627595647,882.615492152575,26.11236366855148,2480.422688034895
2022-01-06,1034.2969737672145,68.1746662752416,100.15318052877383,152.2803721041035,216.22866348017868,890.8523379659183,26.216061470342414,2488.202255591773
2022-01-07,1008.6747110440368,66.69044082702679,99.75526724242953,148.32257410620664,212.30650800281052,853.1199847573224,25.45280245326139,2414.322288433094
2022-01-10,975.9790274255035,66.62398259080146,100.89804248791518,146.31414416039868,211.32598493816005,857.7081659021744,25.63487575060365,2384.484223255557
2022-01-11,982.0554592676424,66.75689906325212,101.94908320664437,147.38333535537765,211.28455557333945,872.8272834327956,25.65899100418429,2407.915606903236
2022-01-12,989.147595954277,66.67936445432257,103.13627250408256,148.10400621318925,211.62981432879255,876.716363990296,25.66019621401478,2421.073613658975
2022-01-13,972.3671093502941,66.69044082702679,101.30360846562053,148.09219564310854,211.50550516140865,831.948710748832,24.9596394362033,2356.867209632494
2022-01-14,946.2368793840632,66.24739016593337,101.78088398328045,143.77997202300404,210.93929681788632,829.7638879972153,24.860764316562793,2323.609074687946
2022-01-18,918.169048326846,65.41666646019219,99.23539085404549,141.29672279535245,211.89219328168235,813.5008604597327,24.441154112905593,2273.952036290757
2022-01-19,922.1007997554742,64.4197971638877,98.77048763182641,139.0979401009772,212.11316394267365,820.6924575036854,24.224369298182552,2281.419015396707
2022-01-20,908.2926219302659,64.00997562090693,97.20830756955394,132.71496000443972,212.87273741925492,816.6266672652791,24.39103470654516,2256.116304516246
2022-01-21,906.0162994633737,63.83275365763939,94.72216057297597,133.36096924924493,214.65426332530728,803.9703450194323,24.194176396251848,2240.750967684225
2022-01-24,919.7304390489662,63.16817554246153,94.92602791530838,137.7051881196906,211.72647582239995,838.3325397572654,24.162776441662167,2289.751622647754
2022-01-25,897.945889514801,63.07956456082776,92.27823225696123,136.3183504667599,212.62416123033128,827.0533389355874,23.580656407880504,2252.8801933731493
2022-01-26,909.5154060972857,62.53682654539634,94.10180372485144,135.186371532064,209.53063519521945,827.5124238823578,22.927281567821215,2261.3107485449964
2022-01-27,907.7282202613625,61.25197155878209,94.01515321604911,133.90028545744048,205.2356154344658,839.0757343797544,22.66400034754314,2263.8709806553975
2022-01-28,926.371157739203,63.34539325865365,97.0503119346714,139.269817355919,214.15711094745998,859.1203757718533,23.586695356832344,2322.9008623645927
2022-01-31,950.2627264627101,63.99889500112728,98.80434256956649,140.66850175219253,216.57392223563178,859.535700223843,24.12895869609757,2353.9730469411684
2022-02-01,956.4331391340621,63.36754600406209,100.39164052473826,141.26116447869293,212.01650244906628,868.3229543335831,24.017849038131995,2365.8107959623367
2022-02-02,982.0366286555582,65.19513900610777,107.78784673525034,141.7115848952396,217.27824251050419,893.4388767229768,24.416395712182997,2431.86471423782
2022-02-03,981.5663226366734,65.12868076988244,103.8662112706627,138.7482712627377,216.04912218400798,879.0556826350717,24.265431202529474,2408.679721961565
2022-02-04,977.8038744855952,63.88813552116049,104.13234005664678,135.7612551002346,211.97507308424565,875.9954498636253,24.098765794166866,2393.6548939056747
2022-02-07,970.5047158868392,63.47831397817973,101.16307803227626,134.5462947022457,209.98637928116818,875.9298758295254,24.192969343592875,2379.801627053827
2022-02-08,980.3999728955035,63.234633778686856,101.36331012400858,137.3555102381356,208.7986883194926,875.8643017954255,24.31132500316926,2391.3277421544217
2022-02-09,994.8477600171469,64.8406993266481,102.99429330338421,138.48157484447563,214.57140459566605,893.5481445437862,24.43088771540462,2433.714764346512
2022-02-10,975.3770219428344,61.97193578455647,100.91879630246574,134.77150038886128,204.98701817262008,873.3723550834875,24.078234841993407,2375.476862516819
2022-02-11,958.8034998405702,61.15228420444409,97.66229615182951,133.88843871409765,202.05923066971275,855.1202262756183,24.017849038131995,2332.703824894404
2022-02-14,952.9528631122344,60.421252100116334,98.5141891323061,133.91214124409882,200.7196250127209,838.6822901751551,23.72316602043576,2308.925526797067
2022-02-15,966.7986447512085,60.12064834872366,99.33368483053997,135.186371532064,201.10631313299461,842.3764497482813,23.883792479846527,2328.8059048236582
2022-02-16,963.9392622345368,59.97591226536969,100.10694440744963,134.54036228725874,199.3938431926173,829.1518414429261,23.561332508366018,2310.669498338524
2022-02-17,968.8492295147005,59.018434593617215,96.33602518840112,132.63198758446228,197.87469623945478,846.5952015942064,23.317375187602433,2324.622949902445
2022-02-18,964.4471146567847,58.91823334315299,94.99556874830348,131.98006401130118,196.86654657394988,807.6645045925585,23.1060248740875,2277.978056800138
2022-02-22,944.7130924757088,58.74009825866942,94.22012268814781,127.17949230932184,196.61794931210414,806.8776161833599,22.95868336523938,2251.307054592551
2022-02-23,931.695054022804,58.10549175475448,92.8967670357141,127.47582367257203,194.3944820840692,781.4338236234668,22.591536645778056,2208.5929788391586
2022-02-24,951.1092428504611,58.3615606732574,96.60178956051087,126.48015463284284,197.9437522051298,827.0970994303682,23.061338126106683,2280.654937478677
2022-02-25,973.5146284793796,60.00931551357472,97.94589013935186,129.89981205356287,205.01464477347452,844.7809421787289,23.515440550554718,2334.680673688627
2022-02-28,976.8256012236571,59.00730300893249,98.21639189182795,131.01402087324456,201.42396636051538,846.1143031081168,23.3874210983926,2335.989007564687
2022-03-01,983.7484920431443,58.86256692557851,97.68996494184915,131.27479391983522,201.29965719313148,834.0919076639499,23.25336454010713,2330.220747227596
2022-03-02,993.286311884624,59.33017417677003,98.11481819046445,135.5182612119737,203.89600977747398,840.8681802559128,23.67969001077089,2354.6934455079895
2022-03-03,1002.7864705019351,60.287651848522515,97.79189416894373,134.1077210290418,206.57522109145768,855.2076138490372,23.655534214963538,2380.412106703902
2022-03-04,988.5832516957763,61.13379243805062,96.2002321354232,132.79794146773267,208.3153176326894,846.3547857051973,23.772682821880952,2357.1580038967504
2022-03-07,994.264585146562,60.69958843506413,92.08091547622358,131.72521433638192,205.64993015559398,815.0747039862011,22.71593125430628,2322.210868790333
2022-03-08,984.5574046171295,59.730979178626924,92.67360353432848,132.3178770628823,202.9983454424647,783.9694641221142,21.906761851129087,2278.154435808675
2022-03-09,992.6279293865075,60.532584935265284,97.47007227718927,133.87065955576787,207.81814418192005,814.0254527325318,22.895881613231538,2329.2407246824137
2022-03-10,1002.1656344071818,60.68845260330398,96.6079757082313,132.8572023143934,208.64677362417635,811.9925909673643,22.85240376073818,2335.8110333853892
2022-03-11,992.1951697709858,59.70871176218205,95.00139048214957,131.69558843470932,204.15840980328588,793.9371175537234,22.37777038411669,2299.0741581911525
