no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp500
17,AAP,"Advance Auto Parts, Inc.",Consumer Cyclical,Specialty Retail,USA,14575.58,24.2,18.27,1.45,1.33,4.7,24.11,22.14,1.67%,25.10%,9.88,4.40%,10.47%,2.20%,16.70%,0.70%,25.90%,3.10%,62.85,62.08,0.10%,-4.84%,,-1.70%,4.89%,4.86,5.50%,19.10%,11.80%,1.2,0.3,0.32,0.0,45.10%,8.00%,5.90%,2.18%,-1.15%,15.14%,23.02%,49.61%,51.83%,1.26,5.84,2.09%,2.52%,3.46%,5.10%,15.94%,-1.61%,16.37%,-1.61%,67.06%,58.98,1.59%,0.00%,2.2,625.64,0.83,239.14,1.59%,522066,11/15/2021 4:30:00 PM,254.06,11/29/2001,239.14,0.00%,63.0,82,1.16,239.14,231.72,227.06,205.93,143.15,243.05,16.0,6.24,53.666666666666664,True
81,ACN,Accenture plc,Technology,Information Technology Services,Ireland,241284.12,40.99,33.4,3.82,4.77,12.17,29.52,39.16,0.94%,37.80%,9.15,16.00%,10.93%,7.30%,10.72%,7.70%,10.30%,23.80%,633.52,633.22,0.10%,-9.46%,73.90%,0.08%,0.56%,1.68,14.40%,31.50%,29.90%,1.3,1.3,0.0,0.0,32.40%,15.10%,11.70%,0.21%,1.86%,9.66%,31.79%,51.91%,43.68%,1.13,7.41,1.73%,1.99%,2.25%,5.13%,19.33%,-1.53%,17.09%,-1.53%,55.26%,57.8,1.37%,0.13%,2.1,2125.94,1.3,375.3,1.51%,2757711,12/16/2021 8:30:00 AM,383.96,7/19/2001,378.1,0.75%,66.0,84,1.19,375.3,366.87,355.92,313.94,241.73,379.93,27.0,2.31,59.0,True
334,AMD,"Advanced Micro Devices, Inc.",Technology,Semiconductors,USA,176340.59,45.36,43.99,1.28,11.87,24.91,48.87,59.49,,0.00%,3.23,604.70%,26.38%,34.80%,35.32%,19.60%,133.20%,54.00%,1214.0,1202.52,0.50%,-18.34%,70.50%,1.04%,5.96%,1.36,38.90%,59.90%,40.90%,2.2,1.7,0.0,0.04,46.80%,19.90%,26.70%,0.87%,0.01%,37.92%,73.25%,50.84%,59.74%,1.91,8.09,5.95%,5.18%,-1.30%,9.95%,45.38%,-10.92%,45.99%,-10.92%,102.07%,53.87,8.47%,-0.40%,2.3,52663.69,1.37,146.5,8.04%,71887837,10/26/2021 4:30:00 PM,141.5,10/15/1979,146.94,0.30%,59.0,84,1.19,146.5,149.61,132.8,100.57,72.5,164.46,20.0,-3.41,54.333333333333336,True
348,AMP,"Ameriprise Financial, Inc.",Financial,Asset Management,USA,33319.37,16.09,12.1,0.64,2.59,6.08,4.27,264.44,1.52%,22.90%,18.54,-12.30%,10.68%,7.60%,25.18%,-0.40%,859.90%,-3.60%,116.4,111.63,0.30%,-19.05%,85.10%,-1.98%,1.33%,2.78,1.30%,39.30%,6.00%,,,0.88,4.19,42.30%,22.20%,17.40%,-0.78%,-3.07%,9.95%,21.75%,56.33%,53.47%,1.61,7.21,2.02%,2.45%,0.36%,0.75%,13.18%,-4.45%,12.10%,-4.45%,63.12%,51.72,1.62%,0.42%,1.9,534.16,1.0,298.24,2.05%,535882,10/26/2021 4:30:00 PM,338.22,9/15/2005,298.24,0.00%,72.0,86,1.24,298.24,298.22,295.59,263.21,182.83,312.15,27.0,13.41,61.666666666666664,True
381,ANET,"Arista Networks, Inc.",Technology,Computer Hardware,USA,41946.04,56.32,40.26,3.08,15.13,11.03,12.39,45.87,,0.00%,2.46,-24.90%,24.11%,36.70%,18.27%,22.60%,32.20%,23.70%,307.46,225.42,0.10%,-89.31%,65.90%,0.99%,1.71%,1.83,15.50%,21.90%,17.90%,5.1,4.4,0.0,0.0,63.90%,30.80%,28.30%,10.50%,5.01%,51.99%,49.89%,98.38%,90.88%,1.17,4.03,3.27%,3.03%,8.95%,19.88%,49.22%,3.37%,60.69%,3.37%,111.63%,71.96,5.28%,0.44%,2.3,2107.88,1.76,138.66,5.75%,3708449,11/1/2021 4:30:00 PM,127.28,6/6/2014,139.04,0.27%,59.0,94,1.53,138.66,127.64,114.89,92.65,65.52,135.14,17.0,-8.21,56.666666666666664,True
394,ANTM,"Anthem, Inc.",Healthcare,Healthcare Plans,USA,104826.53,19.91,15.52,1.49,0.78,3.05,19.09,12.46,1.02%,19.30%,22.28,-2.60%,9.89%,13.90%,13.38%,9.00%,602.40%,14.90%,246.0,241.16,0.20%,0.03%,92.40%,0.42%,0.84%,1.79,5.90%,16.00%,10.10%,,,0.61,0.64,,5.90%,4.10%,6.63%,2.11%,18.30%,17.40%,41.61%,38.14%,1.05,9.31,2.14%,2.18%,6.22%,7.01%,14.98%,0.83%,21.96%,0.83%,55.07%,67.01,1.80%,0.41%,1.9,1136.65,0.93,443.56,2.22%,1057574,10/20/2021 8:30:00 AM,468.78,10/30/2001,443.56,0.00%,72.0,79,1.12,443.56,418.29,413.49,385.22,286.04,441.96,14.0,5.69,55.0,True
631,AVGO,Broadcom Inc.,Technology,Semiconductors,USA,243255.57,42.65,19.68,2.89,8.86,10.8,21.91,35.33,2.25%,121.50%,15.0,-2.10%,16.39%,5.00%,14.74%,28.50%,188.20%,16.40%,411.0,401.74,0.10%,-6.43%,82.30%,0.03%,1.15%,2.45,6.00%,19.10%,7.30%,2.4,2.2,1.65,1.66,61.40%,23.10%,16.70%,8.72%,13.10%,26.12%,35.80%,53.05%,46.14%,0.96,16.84,2.97%,2.44%,11.53%,17.81%,30.45%,-0.76%,34.61%,-0.76%,54.93%,72.87,3.95%,0.11%,2.0,1879.47,1.52,639.86,4.06%,2852667,12/9/2021 4:30:00 PM,653.93,8/6/2009,640.17,0.05%,69.0,83,1.18,639.86,572.18,540.72,489.94,416.96,644.75,15.0,2.2,55.666666666666664,True
684,AZO,"AutoZone, Inc.",Consumer Cyclical,Specialty Retail,USA,42159.98,19.84,17.66,1.42,2.78,,35.99,13.65,,0.00%,103.26,32.30%,11.56%,18.50%,14.00%,6.60%,16.70%,8.10%,21.12,20.89,0.10%,-78.22%,93.50%,0.02%,2.10%,2.5,14.80%,-139.10%,63.10%,0.9,0.2,,,52.60%,19.30%,14.00%,3.00%,7.15%,27.45%,47.29%,73.70%,72.81%,0.86,48.84,2.55%,2.42%,7.83%,12.10%,29.62%,0.98%,24.98%,0.98%,84.27%,69.7,2.87%,-0.40%,2.2,175.03,0.95,2048.59,2.45%,166026,12/7/2021 8:30:00 AM,2148.53,4/2/1991,2057.0,0.41%,63.0,90,1.35,2048.59,1898.52,1821.59,1576.66,1111.71,2052.23,17.0,4.88,56.666666666666664,True
1292,CDNS,"Cadence Design Systems, Inc.",Technology,Software - Application,USA,49751.06,74.27,51.73,4.08,16.72,19.13,49.07,52.95,,0.00%,2.48,-40.10%,13.37%,21.20%,18.20%,9.50%,9.80%,12.60%,273.19,272.87,0.60%,-20.03%,88.30%,0.25%,0.97%,2.14,17.00%,27.20%,21.20%,1.7,1.6,0.13,0.0,89.60%,25.80%,23.30%,0.03%,1.06%,9.94%,40.76%,50.03%,35.07%,1.08,6.31,3.23%,3.31%,1.06%,6.74%,23.96%,-3.06%,25.15%,-3.06%,56.02%,54.24,4.28%,0.36%,2.3,1232.48,1.47,184.27,4.66%,1812450,10/25/2021 4:30:00 PM,175.42,6/10/1987,184.0,-0.15%,59.0,81,1.15,184.27,182.65,172.08,148.49,118.11,190.09,21.0,-4.8,53.666666666666664,True
1298,CDW,CDW Corporation,Technology,Information Technology Services,USA,26055.54,27.01,22.34,2.06,1.29,31.5,106.31,29.02,1.04%,22.20%,7.12,9.20%,9.95%,18.30%,13.10%,7.30%,43.30%,11.40%,137.3,133.3,0.20%,-30.11%,94.30%,-1.54%,1.27%,2.27,11.10%,93.00%,18.50%,1.4,1.2,4.82,4.86,17.20%,7.20%,5.00%,-3.35%,0.68%,-1.13%,13.54%,44.66%,45.80%,1.09,5.05,2.36%,2.67%,-0.98%,1.99%,6.54%,-4.18%,11.56%,-5.73%,53.16%,49.85,1.16%,0.14%,2.1,748.13,1.29,192.15,1.30%,966090,11/3/2021 8:30:00 AM,207.38,6/27/2013,192.15,0.00%,66.0,80,1.14,192.15,194.14,188.26,180.19,125.46,203.82,16.0,7.93,54.0,True
