date,DVAX,EVC,MCB,OAS,STKS,TBI,TH,WIRE,portfolio
2021-10-08,63.235677310969315,311.973780805808,695.0451815633414,1.8678931511199643,444.11170877375645,389.23379770806804,0.3764990271447053,594.1554616597923,2500.0
2021-10-11,63.965460084321535,321.44057139577734,684.719161936292,1.8524163221535417,458.5235319448945,394.1953502601148,0.3602952715460724,602.9972350618451,2528.0540222769446
2021-10-12,65.86289529503729,317.5677934271535,688.321261806193,1.8657584160901128,468.384253061989,401.88575671578724,0.3631547578281841,607.4473991582424,2551.6982726383208
2021-10-13,63.81950352965109,322.3011887221382,691.8433150123184,1.8531279004968255,468.384253061989,391.2184187288867,0.3583889473579979,605.2808719007859,2545.059067803624
2021-10-14,62.104514012273384,325.3133493644012,700.9686346827342,1.89333207689236,515.4123076204397,392.0866904254949,0.3555294610758863,630.8107606643287,2628.9451183076403
2021-10-15,61.81260090293251,324.88304070122075,701.6090079929389,1.8954668119222113,521.1011851879942,385.1405168526295,0.35362313688781183,648.1429787239816,2644.9384203105074
2021-10-18,62.542383676284715,331.33767064892714,707.6125077761072,1.928377310299087,537.4093008816506,383.6520510870154,0.35076365060570014,657.6288548241971,2682.461909855087
2021-10-19,64.03843836165676,327.89520134348373,702.4094746306946,1.913612059675948,506.3101035123525,382.6597405766061,0.3498104885116629,646.8547733276561,2632.431154300637
2021-10-20,66.51969979105428,335.64075728073135,704.5707345526353,1.9442099284371515,487.3471782871708,389.48187533567034,0.3498104885116629,647.9087595610134,2633.7630252252243
2021-10-21,68.78202638844614,328.32551000666416,739.8713132776651,1.9568404440304388,472.93535511603267,394.07131144631364,0.34409151594743953,640.5894107182545,2646.875858913354
2021-10-22,66.11831926571057,330.04674465938587,762.0442391435001,1.9755193755416383,460.4198244674127,397.7924758603487,0.35076365060570014,661.0250326872372,2679.7729191097424
2021-10-25,70.78892901516473,336.0710659439118,779.894645165454,2.035291956377477,489.243470809689,405.4828823160211,0.3774521892387425,684.2712846118393,2768.165022007696
2021-10-26,69.98616796447729,342.9560045547986,744.1938331215462,2.133667662336462,500.24196744029433,357.3558225611676,0.3965154311194871,675.3124016283025,2692.576380364042
2021-10-27,71.88360317519304,332.6285966384684,704.1705012337574,2.0760298165304745,497.58715790876886,347.30867864327297,0.3946091069314126,719.8725973830184,2675.9217739059413
2021-10-28,74.54731029792863,336.50137460709226,716.4176407914208,2.133667662336462,506.3101035123525,353.8827357747349,0.38698381017911476,770.6396009563938,2760.8194174124383
2021-10-29,72.86880991921853,341.6650785652573,727.3039870648993,2.1454087050006447,501.3797429538053,345.4480964362554,0.3946091069314126,784.985524688201,2776.1912574395687
2021-11-01,75.02166910060757,363.1805117242786,745.6346730695067,2.1881034055976722,526.0315457465415,350.4096489883022,0.3984217553075615,821.0552757853167,2883.919849575458
2021-11-02,74.94869082327234,364.0411290506394,748.8365396205297,2.2030465508066324,524.5145117285269,339.8663498152028,0.3860306480850776,819.8841799704753,2874.6804782075387
2021-11-03,76.40825636997678,373.9382283037892,785.5779582935199,2.1852570922245373,555.6137090978251,340.734621511811,0.3907964585552637,813.911591314784,2948.7604184424854
