rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp500
18,70.83333333333333,FANG,"Diamondback Energy, Inc.",29.0,1.8,97,3.05,111.81,125.62,12.35,$24.57,$116.11,109.67,94.15,82.09,86.5,True
23,69.83333333333333,DVN,Devon Energy Corporation,25.0,1.8,98,3.16,41.97,45.52,8.46,$9.30,$44.03,40.3,35.02,27.17,86.5,True
57,66.66666666666667,PXD,Pioneer Natural Resources Company,28.0,1.9,88,1.68,189.83,222.73,17.33,$77.10,$196.64,190.35,170.72,156.12,84.0,True
58,66.66666666666667,URI,"United Rentals, Inc.",41.0,2.3,85,1.57,381.27,381.8,0.14,$178.85,$391.66,359.66,352.89,323.22,74.0,True
75,65.66666666666667,SBNY,Signature Bank,10.0,1.7,98,3.16,325.69,349.16,7.21,$71.44,$327.44,304.71,281.27,244.28,89.0,True
88,65.0,CZR,"Caesars Entertainment, Inc.",26.0,1.9,85,1.57,110.69,133.83,20.91,$49.28,$119.81,112.91,109.88,97.6,84.0,True
114,63.666666666666664,ULTA,"Ulta Beauty, Inc.",43.0,2.3,74,1.3,381.78,428.64,12.27,$210.01,$414.98,378.03,378.01,341.31,74.0,True
134,63.0,MRO,Marathon Oil Corporation,18.0,2.3,97,2.85,16.49,18.1,9.76,$4.00,$17.33,16.32,14.02,12.06,74.0,True
142,62.666666666666664,SLB,Schlumberger Limited,20.0,1.9,84,1.53,32.98,39.16,18.74,$15.07,$36.87,33.31,30.5,29.33,84.0,True
153,62.166666666666664,COP,ConocoPhillips,10.0,1.8,90,1.77,72.74,84.31,15.91,$28.78,$77.98,74.46,66.27,57.23,86.5,True
158,62.166666666666664,MOS,The Mosaic Company,21.0,2.2,89,1.74,39.48,43.89,11.17,$16.01,$43.24,41.24,36.83,33.17,76.5,True
159,62.166666666666664,RJF,"Raymond James Financial, Inc.",18.0,1.8,82,1.47,102.07,118.88,16.47,$50.70,$103.46,99.61,95.03,86.62,86.5,True
161,62.0,AMP,"Ameriprise Financial, Inc.",24.0,1.9,78,1.36,310.24,330.33,6.48,$161.94,$311.18,293.03,278.77,251.64,84.0,True
163,62.0,SIVB,SVB Financial Group,21.0,2.3,91,1.88,755.03,791.9,4.88,$291.62,$759.02,705.7,647.08,567.92,74.0,True
197,60.666666666666664,LKQ,LKQ Corporation,16.0,1.5,72,1.26,56.7,64.89,14.44,$33.34,$57.33,54.9,52.74,47.58,94.0,True
200,60.666666666666664,EOG,"EOG Resources, Inc.",12.0,2.1,91,1.86,90.95,106.06,16.61,$34.04,$95.64,91.41,80.96,75.06,79.0,True
211,60.333333333333336,KIM,Kimco Realty Corporation,20.0,2.3,87,1.65,24.01,24.49,2.0,$10.17,$24.18,22.71,22.09,20.52,74.0,True
213,60.333333333333336,TXT,Textron Inc.,19.0,2.1,83,1.5,77.18,85.08,10.24,$37.82,$77.35,73.41,71.99,64.13,79.0,True
