no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp500
18,AAP,"Advance Auto Parts, Inc.",Consumer Cyclical,Specialty Retail,USA,14384.43,23.15,17.55,1.39,1.31,4.5,23.79,21.85,0.02,0.25,9.88,0.04,0.11,0.02,0.17,0.01,0.26,0.03,62.85,62.08,0.0,-0.05,0.99,-0.02,0.05,4.67,0.06,0.19,0.12,1.2,0.3,0.32,0.0,0.45,0.08,0.06,-0.02,0.01,0.14,0.19,0.54,0.45,1.26,6.16,0.03,0.02,-0.01,0.02,0.13,-0.06,0.11,-0.06,0.6,50.78,0.04,0.01,2.2,602.29,1.39,228.76,0.05,838334,44515.69,254.06,37224.0,228.22,0.0,63.0,82,1.2,228.76,231.36,224.2,203.48,143.15,243.05,18.0,11.06,54.333333333333336,True
82,ACN,Accenture plc,Technology,Information Technology Services,Ireland,240550.04,39.9,32.51,3.29,4.76,11.85,29.43,39.04,0.01,0.38,9.15,0.16,0.11,0.07,0.12,0.08,0.1,0.24,633.52,633.22,0.0,-0.09,0.74,0.0,0.01,2.15,0.14,0.32,0.3,1.3,1.3,0.0,0.0,0.32,0.15,0.12,0.01,0.01,0.07,0.29,0.46,0.4,1.13,7.1,0.03,0.02,0.0,0.05,0.18,-0.03,0.16,-0.03,0.51,54.65,0.02,0.0,2.1,2032.25,1.57,365.3,0.01,3182663,44546.35,379.0,37091.0,365.31,0.0,66.0,79,1.15,365.3,365.67,350.19,309.89,241.73,374.92,30.0,3.75,58.333333333333336,True
109,ADBE,Adobe Inc.,Technology,Software - Infrastructure,USA,311597.79,55.44,47.21,3.03,20.64,22.23,50.55,47.25,,0.0,12.12,0.81,0.14,0.54,0.18,0.22,0.28,0.22,477.0,474.31,0.0,-0.05,0.85,0.0,0.01,1.84,0.23,0.42,0.31,1.4,1.4,0.29,0.0,0.88,0.37,0.39,0.01,0.05,0.01,0.33,0.4,0.34,1.06,18.77,0.04,0.03,0.01,0.06,0.18,-0.04,0.22,-0.04,0.6,54.88,0.02,0.0,1.7,2253.83,1.19,671.88,0.02,2672946,44460.69,706.14,31637.0,666.5,-0.01,78.0,76,1.11,671.88,666.78,632.89,570.02,420.78,699.54,19.0,5.1,57.666666666666664,True
274,ALB,Albemarle Corporation,Basic Materials,Specialty Chemicals,USA,29840.28,138.3,44.69,4.64,9.01,5.37,50.15,,0.01,0.81,1.89,-0.3,0.47,0.05,0.3,0.02,-4.65,0.11,116.97,116.5,0.0,-0.41,0.83,-0.02,0.03,3.32,0.02,0.04,0.06,1.3,0.8,0.36,0.36,0.31,0.28,0.06,-0.05,0.01,0.07,0.51,0.93,0.77,1.61,10.63,0.04,0.04,-0.04,0.06,0.34,-0.1,0.24,-0.1,1.0,48.35,0.0,0.0,2.4,1202.41,0.98,261.39,0.01,1173705,44503.69,261.0,34387.0,262.0,0.0,56.0,92,1.5,261.39,272.49,247.37,196.32,132.21,291.48,21.0,-0.15,56.333333333333336,True
352,AMP,"Ameriprise Financial, Inc.",Financial,Asset Management,USA,33494.13,15.96,12.02,0.63,2.6,6.03,4.29,265.83,0.02,0.23,18.54,-0.12,0.1,0.08,0.25,0.0,8.6,-0.04,116.4,111.63,0.0,-0.19,0.85,-0.02,0.02,3.9,0.01,0.39,0.06,,,0.88,4.19,0.42,0.22,0.17,-0.02,-0.04,0.08,0.11,0.53,0.52,1.6,7.72,0.04,0.02,-0.02,0.02,0.14,-0.05,0.16,-0.05,0.62,48.59,0.03,0.01,1.9,505.25,1.09,295.78,0.04,548962,44495.69,337.11,38610.0,295.78,0.0,72.0,82,1.21,295.78,301.43,291.83,260.73,182.83,312.15,26.0,13.97,60.0,True
385,ANET,"Arista Networks, Inc.",Technology,Computer Hardware,USA,38936.75,50.07,35.71,2.74,14.05,9.81,11.5,42.58,,0.0,2.46,-0.25,0.24,0.37,0.18,0.23,0.32,0.24,307.46,56.36,0.0,-0.88,0.66,0.0,0.18,4.75,0.16,0.22,0.18,5.1,4.4,0.0,0.0,0.64,0.31,0.28,-0.04,0.0,0.36,0.41,0.82,0.7,1.22,4.52,0.03,0.03,-0.05,0.13,0.36,-0.08,0.45,-0.08,0.88,53.59,0.02,0.0,2.3,2090.69,1.17,123.28,0.02,2439991,44501.69,127.58,41796.0,123.27,0.0,59.0,91,1.46,123.28,129.03,109.35,90.72,65.52,134.14,16.0,3.49,55.333333333333336,True
413,APA,APA Corporation,Energy,Oil & Gas E&P,USA,10088.46,16.51,5.14,,1.46,,26.76,3.52,0.0,0.06,1.59,-0.36,0.26,0.15,,-0.07,,0.84,379.0,362.24,0.0,-0.02,0.89,0.0,0.03,1.26,0.05,-0.49,-0.61,1.2,0.9,,,0.64,0.28,0.09,-0.08,-0.04,0.32,0.12,1.0,0.85,4.76,1.53,0.06,0.05,-0.07,0.0,0.23,-0.16,0.37,-0.16,1.15,46.05,0.04,0.0,2.4,10078.54,1.12,26.18,0.04,11313195,44503.69,33.98,23225.0,26.32,0.01,56.0,89,1.38,26.18,28.08,26.18,21.37,13.97,31.14,16.0,29.79,53.666666666666664,True
685,AZO,"AutoZone, Inc.",Consumer Cyclical,Specialty Retail,USA,39514.33,19.43,17.0,1.39,2.7,,33.74,13.64,,0.0,96.17,0.32,0.12,0.19,0.14,0.07,0.17,0.08,21.12,20.89,0.0,-0.63,0.94,0.0,0.02,2.65,0.15,-1.42,0.63,0.9,0.2,,,0.53,0.2,0.15,0.01,0.04,0.23,0.35,0.62,0.58,0.86,37.29,0.03,0.02,0.01,0.05,0.21,-0.04,0.14,-0.04,0.72,57.39,0.03,0.01,2.2,168.85,0.87,1868.29,0.03,146918,44460.35,1826.71,33330.0,1885.4,0.01,63.0,86,1.29,1868.29,1858.32,1783.53,1549.09,1085.85,1941.36,15.0,-2.23,54.666666666666664,True
1214,CARR,Carrier Global Corporation,Industrials,Building Products & Equipment,USA,48003.15,22.25,23.29,1.39,2.39,6.98,17.97,61.94,0.01,0.19,2.5,-0.08,0.08,,0.16,,-0.38,0.07,867.6,866.02,0.0,-0.24,0.88,0.02,0.01,2.6,0.09,0.34,0.14,1.9,1.5,1.39,1.4,0.3,0.17,0.11,0.0,0.06,-0.04,0.21,0.51,0.47,,1.46,0.03,0.02,0.01,0.03,0.14,-0.04,0.11,-0.06,0.62,53.4,0.03,0.01,2.1,4059.84,0.71,55.52,0.04,2869045,44497.35,59.35,43909.0,55.01,-0.01,66.0,80,1.18,55.52,55.15,53.76,48.8,34.21,58.89,16.0,6.9,54.0,True
1290,CDNS,"Cadence Design Systems, Inc.",Technology,Software - Application,USA,50546.98,74.43,51.84,4.09,16.99,19.18,49.86,53.8,,0.0,2.48,-0.4,0.13,0.21,0.18,0.1,0.1,0.13,273.19,272.86,0.01,-0.19,0.88,0.0,0.01,2.35,0.17,0.27,0.21,1.7,1.6,0.13,0.0,0.9,0.26,0.23,0.01,0.05,0.12,0.46,0.59,0.35,1.08,6.04,0.05,0.03,0.02,0.1,0.26,-0.03,0.27,-0.03,0.62,56.61,0.04,0.02,2.3,1136.88,1.59,184.66,0.05,1804098,44494.69,175.42,31938.0,185.0,0.0,59.0,85,1.25,184.66,181.91,168.55,146.99,113.8,190.09,19.0,-5.0,54.333333333333336,True
1294,CDW,CDW Corporation,Technology,Information Technology Services,USA,26167.74,27.21,22.73,2.08,1.29,31.74,106.76,29.15,0.01,0.22,7.12,0.09,0.09,0.18,0.13,0.07,0.43,0.11,137.3,133.3,0.0,-0.31,0.94,-0.02,0.01,2.02,0.11,0.93,0.19,1.4,1.2,4.82,4.86,0.17,0.07,0.05,-0.03,0.02,-0.05,0.16,0.48,0.47,1.09,5.47,0.04,0.03,0.01,0.03,0.08,-0.03,0.12,-0.05,0.54,53.51,0.04,0.01,2.1,733.09,1.0,193.62,0.05,735271,44503.35,206.12,41452.0,193.9,0.0,66.0,79,1.16,193.62,191.53,187.31,178.94,125.46,203.82,17.0,6.46,54.0,True
1605,COST,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,USA,230262.72,46.64,39.06,3.98,1.18,13.26,18.91,,0.01,0.26,11.27,0.25,0.1,0.16,0.12,0.11,0.2,0.17,443.23,440.94,0.0,-0.02,0.69,-0.01,0.01,2.25,0.09,0.31,0.2,1.0,0.5,0.38,0.43,0.13,0.03,0.03,-0.04,0.06,0.14,0.36,0.37,0.39,0.66,11.54,0.03,0.02,0.0,0.08,0.26,-0.06,0.2,-0.06,0.71,54.72,0.01,-0.02,2.2,1896.56,1.72,525.51,-0.01,3270523,44539.69,508.02,31378.0,523.75,0.0,63.0,77,1.13,525.51,527.13,490.04,417.13,307.0,560.78,13.0,-3.33,51.0,True
1970,DHR,Danaher Corporation,Healthcare,Diagnostics & Research,USA,224785.03,40.75,31.18,1.83,8.01,5.62,88.08,35.48,0.0,0.1,7.76,0.5,0.03,0.15,0.22,0.09,0.32,0.23,715.1,634.97,0.0,-0.49,0.81,0.0,0.01,2.08,0.07,0.15,0.07,1.5,1.1,0.59,0.59,0.6,0.25,0.2,0.0,0.01,-0.05,0.3,0.41,0.42,0.71,8.28,0.03,0.03,0.02,0.03,0.14,-0.05,0.12,-0.05,0.5,54.2,-0.01,-0.01,1.9,2358.35,1.22,316.06,-0.01,2880956,44490.35,348.08,25547.0,316.06,0.0,72.0,77,1.13,316.06,310.1,307.98,276.58,211.22,333.96,17.0,10.13,55.333333333333336,True
2074,DRE,Duke Realty Corporation,Real Estate,REIT - Industrial,USA,22570.17,24.62,69.29,4.1,20.38,3.81,2279.82,,0.02,0.42,2.43,-0.32,-0.5,0.09,0.06,0.05,5.76,0.07,379.22,374.26,0.0,-0.03,0.98,-0.01,0.02,3.94,0.1,0.17,0.05,,,0.57,0.57,0.69,0.92,0.83,0.0,0.06,0.11,0.24,0.58,0.49,0.63,1.17,0.03,0.02,0.03,0.1,0.23,-0.02,0.26,-0.02,0.59,66.02,0.01,0.01,2.1,1517.62,1.02,59.73,0.02,1544357,44496.69,60.81,31449.0,60.57,0.01,66.0,84,1.24,59.73,58.07,54.68,48.78,37.61,60.64,13.0,1.81,54.333333333333336,True
