rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_russell_3k
2,77.16666666666667,NOTV,"Inotiv, Inc.",25.0,1.0,100,7.38,50.9,64.5,26.72,$4.85,$51.49,37.18,33.38,25.28,106.5,True
3,76.66666666666667,SKIN,The Beauty Health Company,50.0,1.7,91,1.82,27.89,30.0,7.57,$9.71,$29.19,26.45,26.0,16.97,89.0,True
4,75.83333333333333,HCCI,"Heritage-Crystal Clean, Inc",46.0,1.4,85,1.49,35.45,38.4,8.32,$16.50,$36.29,31.47,29.85,28.46,96.5,True
6,74.66666666666667,SGH,"SMART Global Holdings, Inc.",51.0,1.7,84,1.45,55.7,72.0,29.26,$26.20,$58.39,49.02,48.06,47.12,89.0,True
7,74.16666666666667,BNED,"Barnes & Noble Education, Inc.",43.0,2.0,98,3.02,10.89,12.0,10.19,$2.31,$12.01,10.73,10.06,8.35,81.5,True
8,73.66666666666667,GDEN,"Golden Entertainment, Inc.",35.0,1.7,97,2.77,52.97,62.4,17.8,$13.20,$54.86,50.53,48.65,38.16,89.0,True
9,73.0,BPOP,"Popular, Inc.",51.0,1.7,79,1.33,82.75,98.75,19.34,$42.28,$85.59,81.13,77.63,73.52,89.0,True
11,72.16666666666667,PDCE,"PDC Energy, Inc.",32.0,1.8,98,3.04,54.2,64.06,18.19,$11.13,$54.31,50.17,45.91,39.52,86.5,True
12,71.5,FANG,"Diamondback Energy, Inc.",31.0,1.8,97,2.78,111.61,125.62,12.55,$24.57,$114.73,108.36,91.69,81.3,86.5,True
13,71.33333333333333,DAR,Darling Ingredients Inc.,44.0,1.7,81,1.38,85.34,97.33,14.05,$42.11,$85.28,75.99,74.64,71.13,89.0,True
14,71.16666666666667,AJX,Great Ajax Corp.,55.0,2.0,77,1.29,14.29,17.4,21.76,$7.73,$14.57,14.12,13.82,12.53,81.5,True
20,70.16666666666667,LOVE,The Lovesac Company,18.0,1.4,96,2.37,80.6,101.43,25.84,$22.89,$95.51,74.09,67.61,66.15,96.5,True
21,69.83333333333333,PRFT,"Perficient, Inc.",23.0,1.6,95,2.21,123.91,149.83,20.92,$39.52,$134.84,124.45,119.91,83.27,91.5,True
22,69.5,KOS,Kosmos Energy Ltd.,31.0,2.0,96,2.58,3.89,5.72,47.04,$0.98,$4.24,3.56,2.9,2.89,81.5,True
23,69.5,CARE,"Carter Bankshares, Inc.",41.0,2.0,86,1.52,15.63,16.5,5.57,$6.90,$16.28,14.7,13.93,13.09,81.5,True
24,69.5,DVN,Devon Energy Corporation,24.0,1.8,98,3.05,41.99,45.52,8.41,$8.67,$41.98,39.88,34.13,26.84,86.5,True
25,69.33333333333333,ASIX,AdvanSix Inc.,19.0,1.5,95,2.22,48.31,54.0,11.78,$14.65,$50.48,45.05,40.47,32.07,94.0,True
26,69.33333333333333,TH,Target Hospitality Corp.,11.0,1.3,98,3.3,4.18,5.5,31.58,$0.87,$4.70,3.88,3.86,3.13,99.0,True
27,69.33333333333333,AKR,Acadia Realty Trust,46.0,2.3,88,1.61,21.97,24.29,10.56,$9.26,$23.00,22.07,21.3,20.4,74.0,True
29,69.16666666666667,CNXC,Concentrix Corporation,13.0,1.0,88,1.61,179.6,208.67,16.19,$80.00,$187.22,181.34,175.12,152.84,106.5,True
30,69.0,NOG,"Northern Oil and Gas, Inc.",19.0,1.7,99,4.49,24.07,31.0,28.79,$3.35,$27.87,24.79,20.59,16.51,89.0,True
33,68.66666666666667,ESTE,"Earthstone Energy, Inc.",30.0,2.1,97,2.84,10.83,16.61,53.37,$2.41,$13.15,10.56,9.31,8.7,79.0,True
34,68.5,KE,"Kimball Electronics, Inc.",10.0,1.0,89,1.67,29.46,33.0,12.02,$12.25,$29.99,28.47,26.45,23.6,106.5,True
36,68.16666666666667,AVID,"Avid Technology, Inc.",38.0,2.4,95,2.33,29.29,42.5,45.1,$8.74,$40.48,29.3,27.81,27.24,71.5,True
37,68.0,TBBK,"The Bancorp, Inc.",15.0,1.5,95,2.28,31.04,34.0,9.54,$8.84,$32.32,29.99,26.56,23.36,94.0,True
38,68.0,EVC,Entravision Communications Corporation,12.0,1.5,98,3.14,8.47,10.5,23.97,$1.80,$8.40,7.63,7.32,5.3,94.0,True
39,67.83333333333333,KFY,Korn Ferry,15.0,1.4,92,1.87,79.91,97.75,22.33,$30.36,$80.04,75.53,73.71,66.17,96.5,True
40,67.83333333333333,PGNY,"Progyny, Inc.",16.0,1.4,91,1.8,62.0,71.67,15.6,$24.20,$66.61,59.45,58.22,53.91,96.5,True
41,67.66666666666667,EVRI,Everi Holdings Inc.,17.0,1.5,92,1.91,25.02,31.38,25.42,$8.56,$26.61,24.55,23.5,19.59,94.0,True
42,67.5,RMNI,"Rimini Street, Inc.",30.0,2.2,96,2.34,10.88,11.62,6.8,$3.10,$11.04,10.16,9.82,8.24,76.5,True
43,67.5,LNG,"Cheniere Energy, Inc.",24.0,1.6,87,1.58,105.34,116.82,10.9,$46.86,$113.40,104.55,96.01,82.54,91.5,True
44,67.33333333333333,LPLA,LPL Financial Holdings Inc.,29.0,1.7,84,1.46,166.68,202.11,21.26,$76.13,$176.96,169.31,157.14,143.34,89.0,True
46,67.33333333333333,WIRE,Encore Wire Corporation,14.0,1.5,94,2.13,140.22,160.0,14.11,$46.26,$140.50,112.35,98.23,79.41,94.0,True
47,67.16666666666667,TRTX,"TPG RE Finance Trust, Inc.",50.0,2.0,70,1.18,13.38,14.42,7.77,$7.83,$14.55,12.9,12.67,12.35,81.5,True
48,67.16666666666667,TITN,Titan Machinery Inc.,20.0,1.2,80,1.35,29.15,37.33,28.06,$15.02,$35.24,27.67,27.41,27.11,101.5,True
51,66.83333333333333,TALO,Talos Energy Inc.,28.0,1.6,81,1.39,13.65,18.38,34.65,$5.71,$18.93,12.99,12.76,12.47,91.5,True
52,66.83333333333333,OLN,Olin Corporation,18.0,1.8,96,2.36,59.07,71.19,20.52,$16.65,$59.20,52.02,49.82,42.59,86.5,True
54,66.66666666666667,CZR,"Caesars Entertainment, Inc.",27.0,1.9,89,1.68,112.06,133.83,19.43,$44.57,$119.81,113.55,108.56,97.13,84.0,True
55,66.5,BBCP,"Concrete Pumping Holdings, Inc.",11.0,1.4,92,1.86,8.83,10.75,21.74,$3.26,$9.41,8.62,8.48,7.76,96.5,True
56,66.5,AMTX,"Aemetis, Inc.",14.0,1.8,99,3.81,19.96,30.83,54.46,$1.96,$27.44,19.15,15.53,13.78,86.5,True
57,66.5,DOMO,"Domo, Inc.",21.0,1.8,92,1.91,88.63,106.25,19.88,$31.01,$98.35,87.32,85.54,74.19,86.5,True
58,66.33333333333333,PXD,Pioneer Natural Resources Company,27.0,1.9,88,1.62,189.89,222.73,17.29,$77.10,$196.64,189.01,168.03,155.23,84.0,True
59,66.33333333333333,CUBI,"Customers Bancorp, Inc.",23.0,2.1,97,2.71,55.06,58.25,5.79,$13.85,$54.13,46.27,42.46,35.72,79.0,True
60,66.33333333333333,HRI,Herc Holdings Inc.,18.0,1.9,97,2.81,183.96,211.5,14.97,$43.00,$192.55,177.26,153.11,114.04,84.0,True
61,66.16666666666667,GTN,"Gray Television, Inc.",23.0,1.4,79,1.33,24.19,29.14,20.46,$12.69,$24.43,23.43,22.72,21.26,96.5,True
64,66.0,STWD,"Starwood Property Trust, Inc.",38.0,1.9,76,1.27,25.88,28.36,9.58,$14.02,$27.01,25.35,25.31,24.63,84.0,True
66,65.83333333333333,RVI,Retail Value Inc.,25.0,2.0,91,1.78,6.01,28.0,365.89,$2.28,$6.84,5.24,5.0,4.03,81.5,True
67,65.83333333333333,DVAX,Dynavax Technologies Corporation,12.0,1.8,99,3.81,20.56,21.67,5.4,$3.66,$20.96,18.18,17.45,11.31,86.5,True
68,65.66666666666667,CBNK,"Capital Bancorp, Inc.",19.0,1.7,89,1.64,25.87,29.5,14.03,$10.63,$26.74,24.74,23.77,20.83,89.0,True
70,65.33333333333333,JEF,Jefferies Financial Group Inc.,21.0,1.7,86,1.54,43.16,50.0,15.85,$19.74,$43.60,41.22,38.52,33.09,89.0,True
71,65.33333333333333,ISEE,"IVERIC bio, Inc.",13.0,1.7,94,2.12,17.81,22.0,23.53,$4.96,$18.85,17.07,14.7,8.86,89.0,True
72,65.16666666666667,CHX,ChampionX Corporation,11.0,1.6,93,2.02,26.99,29.11,7.85,$8.28,$30.48,25.32,23.68,22.76,91.5,True
74,65.16666666666667,TGH,Textainer Group Holdings Limited,22.0,2.0,92,1.91,39.29,44.5,13.26,$14.48,$40.44,37.26,34.96,29.87,81.5,True
75,65.16666666666667,WASH,"Washington Trust Bancorp, Inc.",52.0,2.2,67,1.14,55.72,58.75,5.44,$32.65,$56.60,54.66,53.07,51.36,76.5,True
76,65.0,CNTY,"Century Casinos, Inc.",11.0,1.7,95,2.19,15.6,21.0,34.62,$4.70,$15.84,14.61,13.77,11.95,89.0,True
77,65.0,TRGP,Targa Resources Corp.,15.0,1.9,96,2.44,55.85,60.14,7.68,$15.98,$57.47,54.6,49.14,40.09,84.0,True
78,64.83333333333333,MEC,"Mayville Engineering Company, Inc.",10.0,1.0,78,1.31,18.06,24.0,32.89,$9.10,$22.16,18.56,17.44,16.92,106.5,True
80,64.83333333333333,OAS,Oasis Petroleum Inc.,13.0,2.0,100,786.62,123.0,141.86,15.33,$0.08,$121.71,108.87,98.86,80.33,81.5,True
82,64.83333333333333,BVH,Bluegreen Vacations Holding Corporation,18.0,2.0,95,2.27,25.88,41.75,61.32,$7.98,$27.52,24.91,24.37,19.63,81.5,True
83,64.66666666666667,AMSWA,"American Software, Inc.",18.0,1.5,82,1.4,29.68,31.25,5.29,$14.54,$29.11,26.86,25.43,22.1,94.0,True
84,64.66666666666667,MTDR,Matador Resources Company,16.0,2.1,99,4.16,43.66,49.73,13.9,$6.47,$47.23,42.52,35.42,28.85,79.0,True
85,64.5,DT,"Dynatrace, Inc.",20.0,1.8,87,1.56,73.87,83.15,12.56,$33.83,$80.13,74.46,71.61,58.15,86.5,True
86,64.5,AIV,Apartment Investment and Management Company,11.0,1.0,76,1.28,7.65,37.12,385.23,$3.28,$7.88,7.39,7.14,6.48,106.5,True
87,64.5,MCB,Metropolitan Bank Holding Corp.,17.0,2.0,95,2.19,93.15,120.0,28.82,$27.78,$97.63,88.71,83.02,64.2,81.5,True
88,64.5,GTYH,GTY Technology Holdings Inc.,22.0,2.0,90,1.77,7.15,9.5,32.87,$2.40,$8.28,7.55,7.4,6.89,81.5,True
89,64.5,PANW,"Palo Alto Networks, Inc.",18.0,1.8,89,1.65,508.31,549.26,8.06,$220.97,$519.45,498.72,477.96,391.74,86.5,True
90,64.5,OVV,Ovintiv Inc.,20.0,2.2,97,2.77,38.32,44.63,16.47,$8.78,$40.65,38.21,32.55,27.04,76.5,True
91,64.33333333333333,STXB,"Spirit of Texas Bancshares, Inc.",26.0,1.7,78,1.32,24.93,28.83,15.64,$12.49,$24.94,24.15,23.69,22.6,89.0,True
93,64.16666666666667,FC,Franklin Covey Co.,20.0,2.0,91,1.81,42.39,45.0,6.16,$16.63,$43.64,41.8,41.27,33.31,81.5,True
94,64.16666666666667,CRAI,"CRA International, Inc.",19.0,2.0,92,1.89,111.37,120.0,7.75,$40.79,$111.00,106.72,99.53,81.7,81.5,True
97,64.0,MBIN,Merchants Bancorp,20.0,1.7,83,1.43,45.6,50.33,10.37,$21.06,$45.67,42.1,38.96,38.68,89.0,True
99,63.833333333333336,WH,"Wyndham Hotels & Resorts, Inc.",20.0,1.4,75,1.26,84.7,93.33,10.19,$46.51,$86.12,82.75,77.38,71.74,96.5,True
100,63.833333333333336,FLL,"Full House Resorts, Inc.",12.0,2.0,98,3.0,10.3,14.0,35.92,$2.31,$12.18,11.32,9.77,8.84,81.5,True
