rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp1500
5,75.0,SGH,"SMART Global Holdings, Inc.",52.0,1.7,84,1.48,50.59,69.0,36.39,$24.37,$58.39,47.41,46.98,46.67,89.0,True
6,74.16666666666667,BNED,"Barnes & Noble Education, Inc.",43.0,2.0,98,3.41,10.45,11.5,10.05,$2.10,$12.01,10.75,9.65,8.17,81.5,True
8,73.66666666666667,GDEN,"Golden Entertainment, Inc.",35.0,1.7,97,2.83,49.13,61.5,25.18,$12.30,$54.86,49.95,48.03,37.1,89.0,True
13,71.5,PDCE,"PDC Energy, Inc.",31.0,1.8,97,2.89,51.24,60.06,17.21,$10.61,$53.30,48.44,44.05,38.55,86.5,True
16,69.66666666666667,AKR,Acadia Realty Trust,46.0,2.3,89,1.7,22.77,24.14,6.02,$9.10,$23.00,21.55,21.13,20.14,74.0,True
18,69.33333333333333,AGO,Assured Guaranty Ltd.,35.0,1.7,84,1.49,54.83,58.0,5.78,$24.02,$54.87,49.55,48.92,45.52,89.0,True
26,68.5,GPMT,Granite Point Mortgage Trust Inc.,46.0,2.2,83,1.47,13.56,15.0,10.62,$6.51,$15.92,13.51,13.46,12.89,76.5,True
32,67.83333333333333,OLN,Olin Corporation,21.0,1.8,96,2.34,52.06,62.25,19.57,$16.03,$52.68,49.68,48.52,41.58,86.5,True
33,67.66666666666667,KRG,Kite Realty Group Trust,42.0,2.1,82,1.43,21.86,23.15,5.9,$10.00,$23.14,21.5,20.65,20.01,79.0,True
36,67.33333333333333,PXD,Pioneer Natural Resources Company,28.0,1.9,90,1.75,192.05,207.44,8.01,$76.58,$196.64,180.94,162.14,153.17,84.0,True
39,67.16666666666667,KFY,Korn Ferry,14.0,1.4,91,1.79,73.89,97.75,32.29,$29.95,$77.93,75.0,72.46,65.05,96.5,True
48,66.5,PGNY,"Progyny, Inc.",15.0,1.4,88,1.64,59.04,65.5,10.94,$23.56,$66.61,58.29,55.65,53.24,96.5,True
50,66.16666666666667,CHX,ChampionX Corporation,11.0,1.6,96,2.35,26.24,28.44,8.38,$6.87,$30.48,24.36,23.27,22.5,91.5,True
53,65.66666666666667,TPX,"Tempur Sealy International, Inc.",31.0,2.1,87,1.6,46.88,53.33,13.76,$21.19,$50.51,46.38,45.86,38.84,79.0,True
54,65.66666666666667,CZR,"Caesars Entertainment, Inc.",26.0,1.9,87,1.59,113.53,126.91,11.79,$43.07,$119.81,114.54,105.27,95.95,84.0,True
61,64.83333333333333,ACLS,"Axcelis Technologies, Inc.",20.0,1.8,88,1.63,49.97,57.17,14.41,$21.69,$52.80,48.12,47.62,41.41,86.5,True
68,64.5,DCOM,"Dime Community Bancshares, Inc.",29.0,1.8,78,1.33,35.1,39.2,11.68,$18.24,$35.87,33.8,33.08,31.87,86.5,True
74,64.16666666666667,OII,"Oceaneering International, Inc.",19.0,2.2,97,2.89,15.54,16.83,8.3,$3.35,$18.20,14.35,13.16,12.89,76.5,True
78,63.5,EWBC,"East West Bancorp, Inc.",15.0,1.8,89,1.68,85.78,90.55,5.56,$34.13,$85.79,80.0,75.71,72.63,86.5,True
79,63.5,AA,Alcoa Corporation,12.0,2.0,97,2.91,52.51,55.21,5.14,$12.15,$57.57,49.94,47.05,35.95,81.5,True
83,63.166666666666664,ENVA,"Enova International, Inc.",21.0,2.0,87,1.58,36.08,43.25,19.87,$15.13,$41.06,35.4,33.54,32.94,81.5,True
84,63.0,BLDR,"Builders FirstSource, Inc.",16.0,1.5,79,1.36,58.29,67.71,16.16,$29.73,$58.81,54.94,53.36,46.7,94.0,True
85,63.0,VSTO,Vista Outdoor Inc.,14.0,1.7,86,1.56,42.5,54.78,28.89,$18.07,$47.62,41.36,41.31,37.22,89.0,True
87,63.0,ROIC,Retail Opportunity Investments Corp.,39.0,2.3,76,1.29,18.26,19.35,5.97,$9.69,$18.86,18.01,17.76,16.98,74.0,True
88,63.0,SCSC,"ScanSource, Inc.",12.0,1.3,78,1.33,36.52,39.33,7.69,$19.44,$38.49,36.39,34.6,30.33,99.0,True
91,62.833333333333336,JLL,Jones Lang LaSalle Incorporated,17.0,2.0,90,1.73,254.32,310.0,21.89,$101.39,$260.76,252.57,245.94,200.65,81.5,True
94,62.666666666666664,TBI,"TrueBlue, Inc.",22.0,1.7,77,1.31,31.4,33.0,5.1,$14.99,$32.50,29.82,27.98,25.16,89.0,True
96,62.333333333333336,LKQ,LKQ Corporation,16.0,1.5,77,1.3,55.49,62.11,11.93,$29.60,$56.42,52.62,51.71,46.69,94.0,True
97,62.333333333333336,CBRE,"CBRE Group, Inc.",19.0,2.1,89,1.66,102.2,116.43,13.92,$43.17,$103.13,98.88,96.89,84.57,79.0,True
