date,ACN,AJG,AMD,ANTM,MSFT,TGT,UDR,portfolio
2021-11-02,307.56290684718886,839.913334920483,19.087938440265447,131.0335106663767,644.1664539809509,366.22794341210124,192.007911732633,2499.999999999999
2021-11-03,308.07338573781897,830.9500806982984,19.52165348997074,132.41494562720365,645.8487451627872,366.43900352586695,191.9035621244722,2495.151376366418
2021-11-04,312.0720936618214,828.2199227031355,20.564064812484443,131.78503220360892,650.5669263453511,366.4812415145968,188.35559534239238,2498.0448765833903
2021-11-05,313.48443594693794,825.5412517547527,20.390578336191087,131.61352305989922,649.8321189300212,357.79904116934614,190.65134012500505,2489.3122893221534
2021-11-08,312.18270176005126,828.8895706679398,22.457454891276498,133.02614497162998,651.6304261236257,356.47631267904643,190.8948314445594,2495.5574425381287
2021-11-09,312.6421587931783,832.2379686702924,22.272003594336407,134.12692600371452,649.6194425788448,359.0514235011619,192.0774825883298,2502.0274057298584
2021-11-10,310.3194668250314,830.3319988694399,20.91851378117619,132.5116079973703,639.6609491495634,357.4894618124007,192.87751405192094,2484.109512486903
2021-11-11,311.57012709129515,838.1103392131906,21.83679265679325,134.2984351474242,642.8128551620595,360.2475029402138,194.3384486184784,2503.214500829455
2021-11-12,315.84115116394014,853.7186651258036,22.117960236851022,136.27547597722554,651.1083540706685,365.8902126087739,194.4427982266392,2539.394617409902
2021-11-15,313.4759496583941,851.9158275968424,21.90858158067366,135.45846947759986,649.8514746023814,371.95508578149315,198.0603358644158,2542.6257245618003
2021-11-16,315.7815909547733,859.0760070225691,22.79993903932151,134.2329406419001,656.5033346626782,376.13452611098296,195.24282969023037,2559.771168122456
2021-11-17,317.15988395947454,849.494670971526,22.63393086118939,133.98971487149453,655.7491715749882,358.35782898746027,195.9037327931967,2533.2889340193296
2021-11-18,315.45827898018763,838.6769339952691,23.184301200658197,132.80473479784808,659.9065693598747,355.8868850084521,197.19073354512787,2523.108436887418
2021-11-19,314.616001826428,841.7677385853898,23.242628275025904,129.4774459581236,663.4645314135597,353.9807226605079,195.31240054592715,2521.861469264962
2021-11-22,309.09431748751916,848.9280761894476,22.81040911315848,130.78403414540753,657.1220670550437,345.3253538244914,193.5036384024232,2507.567896217491
2021-11-23,306.8822596491621,848.8250230067217,22.421560429336296,132.11246655870698,652.9646692701572,351.83452649648797,197.26030440082465,2512.300809811397
2021-11-24,308.3030882228225,857.2730904044424,23.600069019393388,132.46483711414524,653.4094366560663,351.2414852274726,200.6691428222796,2526.961149466622
2021-11-26,300.8416101310794,840.3768765198355,23.152893261203495,129.57410832829027,637.495238248294,348.1493052564393,193.71232426797613,2473.3023560131182
2021-11-29,311.23832882816555,848.9794841470622,24.21474770252517,129.79239789835566,650.9343300530161,351.80628849685047,199.90390346192117,2516.8694805878963
2021-11-30,304.0746257506966,839.1406337729528,23.6853152286741,126.6771669643942,639.2548931083744,344.2946127419377,197.3298752565214,2474.4571228235513
2021-12-01,306.40583003894733,836.2044485015036,22.30041975811538,126.18445512988883,638.2686979971479,339.4233089638581,189.8513086614139,2458.6384690508753
2021-12-02,310.79592246680613,860.3321802391732,22.535222802395978,125.00241434047689,637.127834540629,346.63847490342016,197.05160518450302,2499.4836544774043
2021-12-03,307.4948343179182,854.9588623309644,21.537678986793477,123.52017529078923,624.5976331800854,349.56127015325626,196.4602729372335,2478.130727197041
2021-12-06,308.1839938360488,865.1370052253302,20.797373109955277,126.21572796896832,630.7467178485889,343.06620566192146,199.90390346192117,2494.0509271127344
2021-12-07,315.9347346219624,876.658319418417,21.663308462556092,128.59857134261378,647.6277556952277,346.8220543585348,205.1562827793441,2542.461026678656
2021-12-08,318.64875903084567,874.385138621865,21.7216355369238,130.07768978858496,647.724416034636,338.3078755207058,205.53890245952334,2536.4044169930844
2021-12-09,316.02831807998456,866.3252408487174,20.653799826306855,131.23158788576455,644.1084459750668,335.42744808948294,202.82575924426743,2516.6005999495906
2021-12-10,322.82617361390857,876.2450785283612,20.721099945645566,134.7777102540004,662.362379301761,336.30284771655954,203.06925056382178,2556.3045399240577
2021-12-13,321.362809471289,872.1634448720934,20.010704979396102,134.47751199372468,656.2905993003055,330.64085831031593,206.4432835312753,2541.3892124584
2021-12-14,314.5649539373649,860.8487115794516,20.27990773880714,135.69707637277975,634.9041156334754,332.20814302429613,203.79971117171615,2502.3026194578915
2021-12-15,319.30386926856096,865.9636451837729,21.910076327483427,138.7053383554925,647.1056246310743,334.1425433718778,207.38245670626,2534.5135538445224
2021-12-16,340.82902778138305,857.9038264997907,20.734559513102067,140.0562448414292,628.2522555731786,317.382479150247,204.14753874866264,2509.305932107793
2021-12-17,337.1195565199911,849.3790426114759,20.601454021234417,139.1869133565509,626.1251970054332,315.3068888044778,201.60830264649562,2489.327354965659
2021-12-20,328.22022521437987,848.6556931032558,20.309818649395876,137.42322829827845,618.6032168568742,309.4895795810709,200.6691428222796,2463.3709045255346
2021-12-21,334.26941308412637,847.1574279508698,21.57357344873368,139.62157432742472,632.8737764163344,310.73211648006287,202.51269706901627,2488.740578776568
2021-12-22,343.458007083908,853.6156119430777,21.518238150041707,141.94188156604184,644.3018256650794,307.44222723493925,204.56496388284327,2516.8427555259314
2021-12-23,343.1346951093223,859.9704263958976,21.85623577560122,142.50475449695014,647.1829883093186,312.05934573965345,204.1127599961986,2530.821205822942
2021-12-27,353.3612454990118,880.5849383101855,23.085593141864784,143.69617618377288,662.1883552841086,316.422343885944,206.7215669540624,2586.06021925895
2021-12-28,353.3101976099488,874.7984586010864,22.904628367410194,145.16278358548612,659.8679170263507,317.56603696704775,206.75634570652645,2580.3663678638563
2021-12-29,353.43785637994625,877.3300237015259,22.173295535542994,146.24476465022659,661.2215158452422,321.8160614764744,208.07813856169037,2590.3016561506483
2021-12-30,352.08504827243655,871.9051396573714,21.7081736874111,146.08214970426548,656.1359309550132,327.4498128830805,208.28685112878068,2583.6531062883587
2021-12-31,352.69762294119266,876.6066741933057,21.52122764366124,144.95327369560172,650.3348943218145,326.78618743412824,208.6694841597286,2581.569364389433
2022-01-03,346.4527818668579,861.3138349621153,22.469419711923234,145.36604272480685,647.2990043210868,327.5062888823555,208.35642198447746,2558.763794453623
2022-01-04,343.97697226308196,865.033635685942,21.59899783683692,143.27402625715698,636.1997064464828,330.64085831031593,211.4521982306813,2552.1763950304976
2022-01-05,337.91929810479155,848.8107078677552,20.362162172412116,143.2896579051314,611.7773327789249,323.1433123743788,205.95631424293526,2491.258785446329
2022-01-06,321.6010242763964,858.0588412642901,20.37412699305885,137.42010769456192,606.9431355845927,326.6591272549164,206.02588509863205,2477.082248166448
2022-01-07,315.4327680514361,854.3389614512979,19.741502219985065,136.02541732528783,607.2525312863735,325.8542901694628,203.7247466054645,2462.3702171093078
2022-01-10,317.34705087551896,839.2008997171101,19.741502219985065,136.9135106049877,607.6972396610865,321.1100682089089,203.0247791532814,2445.035050440879
2022-01-11,319.14221328126814,846.0208375525938,20.535648648705475,141.88559618157714,609.0701941523381,321.29362602570967,203.82975040129162,2461.777866243484
2022-01-12,321.74388547740494,856.2505465829053,20.559578289998942,141.29144086845872,615.4319551720181,316.9447576983948,206.17462601272106,2478.396790101902
2022-01-13,308.24938511464455,839.3042692564983,19.852175099425214,139.7278943457905,589.3852983285082,318.8650498653147,206.41961261836983,2421.803684628551
2022-01-14,301.41682951130645,814.7632175396074,20.4713403050425,141.38838953254432,599.8272114772227,312.61001919005565,205.0196910647723,2395.4966986205513
2022-01-18,297.0835900103796,803.8101590010757,19.7310321461481,140.12191112330467,585.2279005436217,310.64738084283647,204.45970642241085,2361.0816800897774
2022-01-19,293.21095293121766,798.69530448592,19.183655864411225,140.18445680146365,586.5427880177929,316.05522825234254,201.09987867285435,2354.9722650260023
2022-01-20,292.31531107955936,804.2751242054084,18.229482526853964,141.56975673019636,583.1975613264806,313.06184882256963,198.40501265994902,2351.0540973510174
2022-01-21,286.29311793748155,796.525335050425,17.768847201207567,138.07991974642522,572.4269558148212,306.7503421480356,197.14508726694186,2314.989605165338
2022-01-24,289.1677310396998,807.4783935889567,17.427857799972323,140.5628323878728,573.0843995519069,311.4522179282901,196.6551007048756,2335.828533001574
2022-01-25,285.71308271866366,791.5137709854919,16.62025066276731,137.33567007473425,557.8470005535803,303.121575268948,195.99013896822441,2288.14148923241
