date,CRL,INTU,WELL,portfolio
2021-07-16,833.3333333333334,833.3333333333334,833.3333333333334,2500.0
2021-07-19,819.9172930375303,828.8026278092041,784.5259799453054,2433.2459007920397
2021-07-20,835.4790328313698,845.0432082725353,817.9504709814646,2498.4727120853695
2021-07-21,836.1075710681682,854.8375275673444,817.6656031601336,2508.6107017956465
2021-07-22,852.3195228311097,866.2309194000812,811.6833789121847,2530.2338211433757
2021-07-23,858.9733586482527,878.0740503841106,815.48161652993,2552.529025562293
2021-07-26,852.3628702957163,879.5232098716078,814.0572774232755,2545.9433575905996
2021-07-27,851.2358362159398,868.896040296628,820.2294135521117,2540.3612900646795
2021-07-28,866.1256903083739,869.212523403093,812.0632026739592,2547.401416385426
2021-07-29,878.9131923673784,873.2102047479129,815.1967487085991,2567.3201458238905
2021-07-30,881.9475148898541,880.6225722414333,807.1254937708902,2569.6955809021774
2021-08-02,879.0865822258057,876.5416058685963,801.7130051656031,2557.341193260005
2021-08-03,891.3105672449219,880.9723693591051,809.4993922819812,2581.782328886008
2021-08-04,902.2991495227444,890.7500316483107,790.7930720145852,2583.8422531856404
2021-08-05,888.5580032423904,893.9814907353737,804.5616833789122,2587.101177356676
2021-08-06,885.1769010030604,887.8017416565059,791.5527195381343,2564.5313621977007
2021-08-09,887.3442742334001,889.367500183227,795.0660893345488,2571.777863751176
2021-08-10,882.7494429850799,880.889084331088,790.2233363719233,2553.861863688091
2021-08-11,865.3454359454515,884.3870555078056,785.7604071710725,2535.4928986243294
2021-08-12,883.8114558679463,892.1825341302045,783.7663324217564,2559.7603224199074
2021-08-13,891.2672197803151,898.5288532651062,796.5853843816469,2586.381457427068
2021-08-16,901.6922850182492,902.1767374922546,798.0097234883015,2601.8787459988052
2021-08-17,904.7699550053318,890.4168915362422,801.0483135824977,2596.2351601240716
2021-08-18,901.8006536797662,885.6196739224582,788.9889091461562,2576.409236748381
2021-08-19,911.0119899087102,903.0095877724253,786.9948343968398,2601.0164120779755
2021-08-20,920.591779586812,906.0911338090575,788.2292616226072,2614.912175018477
2021-08-23,922.8891952109722,918.0508638323106,787.9443938012762,2628.884452844559
2021-08-24,926.5737297025497,920.5827286840299,790.6981160741415,2637.8545744607213
2021-08-25,938.2341976817776,923.2311925749732,794.496353691887,2655.9617439486374
2021-08-26,948.5508942581948,918.3007189163618,792.5022789425706,2659.353892117127
2021-08-27,946.6002583508891,940.3879083464923,801.5230932847159,2688.5112599820973
2021-08-30,963.7875280674833,939.7882561447694,802.6625645700394,2706.238348782292
2021-08-31,962.0102820186048,940.6710774417505,819.2798541476755,2721.961213608031
2021-09-01,961.858565892481,935.7239467775357,825.3570343360681,2722.939547006085
2021-09-02,973.2372753517648,930.1771639115979,821.2739288969917,2724.688368160354
2021-09-03,974.342635699238,935.9238308447767,811.9682467335157,2722.2347132775303
2021-09-07,973.5190338717089,931.3098402926304,796.3954725007596,2701.224346665099
2021-09-08,965.564774116362,943.1363142710562,804.9415071406867,2713.6425955281047
2021-09-09,960.1463410405125,943.4028263607108,805.9860224855667,2709.53518988679
2021-09-10,955.811594579833,942.7865171533845,811.3035551504101,2709.9016668836275
