date,APTV,CRL,IDXX,INTU,WELL,ZBRA,portfolio
2021-07-16,15.308525671219972,735.9868111163448,223.15120113047576,654.4394724446538,735.9868111163448,135.1271785209609,2500.0
2021-07-19,15.044779452644027,724.137976658205,223.69925427809463,650.8813854050378,692.880929061445,132.1500165224091,2438.7943413778357
2021-07-20,15.656098207327805,737.8818589537533,223.69591249060915,663.6355576977788,722.4009105465126,135.47651276597486,2498.746850661956
2021-07-21,15.952557135184486,738.4369739768325,224.070192688983,671.327304680478,722.1493197952194,139.15234325455464,2511.088691531252
2021-07-22,15.793082677440893,752.7551131928076,228.25411062080516,680.2748470889239,716.8659140180624,139.7910513890951,2533.7341189871354
2021-07-23,16.08954160529757,758.6316756785086,231.83316501775525,689.5755819608612,720.2204573686382,143.0210896694854,2559.371511300546
2021-07-26,16.330797836243008,752.7933969875028,229.13634251697212,690.7136465654442,718.9625036121723,142.16078891683904,2550.0974764351736
2021-07-27,16.24390470221605,751.7980183254297,229.5640913151137,682.3678394651686,724.413636556858,140.82341229227066,2545.210902657057
2021-07-28,16.593521782653927,764.9485018032035,232.44805391508376,682.6163823098477,717.20136835312,142.27288871188085,2556.08071687579
2021-07-29,17.138392846611207,776.242221238264,235.31530757762638,685.7558708742147,719.968866617345,142.88813409862186,2577.3087932526832
2021-07-30,17.056611073409364,778.9220868669225,226.75030625233873,691.5770059206451,712.8404619973713,144.02998782486154,2571.176459935549
2021-08-02,17.13941511877623,776.3953564170446,226.8138002145629,688.3721113445205,708.0602377228008,143.63633505622641,2560.4172558739315
2021-08-03,17.290711399199637,787.1913865210686,232.47813000245307,691.8517111700272,714.9370515914812,142.5335859096525,2586.2825765938824
2021-08-04,16.94109431876176,796.8963284762816,233.41717228587325,699.5303769503748,698.4159255898951,145.9904307521041,2591.1913283732906
2021-08-05,16.320575114592778,784.7603655579285,235.84999357530336,702.0681302065716,710.5761452357327,148.39405891555836,2597.969268605687
2021-08-06,16.67837037235084,781.774229571709,228.97927850515455,697.2150041341542,699.0868342600103,146.58221339104563,2570.3159302344247
2021-08-09,16.899181159995816,783.6884193064651,229.3836347908977,698.4446371551979,702.189786859293,147.02800559923512,2577.633664871085
2021-08-10,17.354092273431068,779.6303370687823,224.41105501250206,691.7863051582697,697.9127440873087,147.84398782826025,2558.9385214285544
2021-08-11,17.188484182697334,764.2593934986913,222.3358049840184,694.5333576520908,693.9711556503821,148.47748201884528,2540.765677986725
2021-08-12,17.022876091963607,780.5682900388126,225.79455503149117,700.6553603526064,692.2100203913299,148.18028721338564,2564.4313891195898
2021-08-13,16.860334817724944,787.1531027263735,224.6015368991745,705.639298448539,703.5316041995234,148.87634873143585,2586.6622258227712
2021-08-16,16.789798038338354,796.3603553505499,225.73106106926704,708.5040817635239,704.7895579559894,149.35081763138018,2601.525671809049
2021-08-17,16.177457011489555,799.0785047739034,226.61329296543403,699.2687529033442,707.47319263645,146.689099242132,2595.3002995327533
2021-08-18,16.006737559930706,796.4560648372877,226.2189620421473,695.5013666261038,696.8225174983717,145.25526465438813,2576.2609132182292
2021-08-19,15.632585947532274,804.5913712100008,227.8129946727217,709.1581418811004,695.0613822393192,146.69952713004287,2598.9560030807174
2021-08-20,15.80943903208126,813.0520898376225,227.95669153459735,711.5781643161333,696.1516088282565,148.98584155449993,2613.533835103191
2021-08-23,15.865664001157526,815.0811309564639,224.27069993811187,720.9704676045312,695.9000180769633,150.91500081800987,2623.0029813952374
2021-08-24,16.115098409423148,818.3352535055491,224.74857554853563,722.9588103619636,698.3320620061307,150.868075322411,2631.3578751540135
2021-08-25,16.09260842179264,828.6335942785365,226.04518909290223,725.0387215358568,701.6866053567067,152.27584019037772,2649.7725588761723
2021-08-26,15.764459056820247,837.7451374159753,225.0226021223451,721.1666856398041,699.9254700976542,150.9202147619653,2650.5445690945644
2021-08-27,15.989358933125313,836.0223666546948,223.32163229223528,738.5123599579318,707.8925105552719,153.27952440179843,2675.0177527950577
2021-08-30,15.652009118667713,851.2018912513101,229.57077489008466,738.0414366732768,708.8988735604447,152.45050731288467,2695.8154928066688
2021-08-31,15.557960079485593,849.6322556688102,225.1562736217643,738.7347403979079,723.5750007192141,153.07357361555884,2705.729804102741
2021-09-01,15.477200578448773,849.4982623873773,226.20559489220534,734.8496232995037,728.9422700801355,151.92911291734146,2706.9020641550123
2021-09-02,15.443465597003012,859.5477584948464,229.0594814048061,730.4935829164444,725.3361359782664,153.35512658915218,2713.2355509805184
2021-09-03,15.326926570190388,860.523995259572,230.02525798811007,735.006597727722,717.1175047693556,153.9677650039155,2711.968047318866
2021-09-07,15.396441077411955,859.7966031603647,227.79962752277973,731.3831046763485,703.3638770319945,151.501569512996,2689.2412229818956
2021-09-08,15.133717131001031,852.7715268338101,229.8147253765248,740.6707583459342,710.9115995707901,151.13920040809347,2700.441527666154
2021-09-09,15.224699353688084,847.98605249692,226.0953159051845,740.8800575835587,711.8340989921985,150.5448107971742,2692.565035128724
2021-09-10,14.970153584597346,844.1576730274079,227.77957679786687,740.3960530965521,716.5304596830048,151.3686139421325,2695.2025301315616
2021-09-13,15.155184846466517,825.436897421494,218.90378923642945,727.4064191614837,729.277724415193,151.1783049877592,2667.358320068826
2021-09-14,15.316703848540158,835.0461298899693,221.0224825022244,741.5602801058382,723.6588643029786,150.36753670268948,2686.97199735224
2021-09-15,15.770592689810385,841.8415034483531,221.1093689768469,746.5703806064739,718.2077313582928,151.45985796135255,2694.95943504113
2021-09-16,15.25025615781366,836.8646101379875,221.71089072423348,747.5776331875417,725.8393174808529,152.44529336892924,2699.6880010573586
2021-09-17,14.969131312432324,843.1048686732921,221.1294197017598,733.175229398508,709.4859186467954,148.37581011171434,2670.240377844502
2021-09-20,14.667561023750528,828.9398646360976,220.48445471706196,723.4558960513217,708.8150099766802,143.878783450154,2640.2415698550662
2021-09-21,14.54693290827781,842.1477738059141,222.85378204426794,724.5677982512017,710.4084180682038,141.55857838998665,2656.0832834678517
2021-09-22,14.84032501963942,854.3794462110051,224.3910042875892,734.4179436219032,706.2991024637485,142.75257155578063,2677.080393159666
2021-09-23,15.616229592891905,871.0328969033826,228.10373018395853,753.4380118410268,708.731146392916,144.28547107867774,2721.2074859928534
2021-09-24,15.43937650834292,877.2731554386872,227.12124466322712,754.1574779703608,688.6038862894608,145.85486820926283,2708.4500090793417
2021-09-27,15.763436784655221,827.829634589939,217.22287013123255,739.9120486095455,684.3268435174765,143.01326875355227,2628.0681023864013
2021-09-28,15.764459056820247,799.57619410494,209.4799485273732,711.2118906502906,686.9266146141728,138.47713751232615,2561.4362444659228
2021-09-29,15.399507893907021,809.8745348779274,210.38223114845303,713.7104002994325,692.6293383101518,137.04069595260455,2579.0367084824766
2021-09-30,15.228788442348176,789.9286778417697,207.82576372206012,704.030310559301,681.1400273344294,134.3685496754455,2532.522117575354
2021-10-01,15.610095959901766,797.623720575489,208.52085551904017,709.8514456057314,693.1325198127382,133.21105411733956,2557.9496915902405
2021-10-04,16.117142953753195,762.7280417108865,205.24924557075434,685.5465716365902,692.1261568075654,130.95341638463736,2492.720575064187
2021-10-05,16.162122929014206,768.2791919416791,205.45309460736866,695.9853711131104,675.6888943897436,132.14480257845364,2493.7134775593695
2021-10-06,16.121232042413286,780.6448576282029,206.24509824142763,697.633602609403,687.7652504518168,132.01445397956783,2520.4244949528315
2021-10-07,16.847045279579643,797.3940178073182,208.1967021329485,702.6044595029842,685.500933690178,131.49827352798005,2542.041431940989
2021-10-08,16.87975798886038,783.209871872776,206.19497142914543,693.9577847486235,683.572071263597,130.01751344463727,2513.8319707476394
2021-10-11,16.37168872284393,780.5300062441175,204.774711747816,686.5014994082518,684.7461614362985,128.55760913711623,2501.481676696444
2021-10-12,16.665080834205543,781.0468374725017,205.82403301825704,688.6468165939027,688.5200227056963,128.9251921859742,2509.6279828105376
2021-10-13,16.855223456899825,771.0930508517704,208.2334617952888,698.9548040469077,688.5200227056963,129.53000968480436,2513.1865725413677
2021-10-14,17.104657865165446,776.854761953386,210.43904153570625,710.5055057233078,693.9711556503821,133.30751208051504,2542.182634808463
2021-10-15,17.24982051259872,772.4521255634472,212.25363214032237,721.4544720915378,695.3129729906125,134.4754355265319,2553.1984588250502
