rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp500
41,66.33333333333333,PXD,Pioneer Natural Resources Company,28.0,1.9,87,1.63,191.25,207.44,8.47,$76.58,$196.64,173.02,158.93,151.67,84.0,True
52,65.66666666666667,CZR,"Caesars Entertainment, Inc.",26.0,1.9,87,1.62,114.52,126.91,10.82,$43.07,$119.81,113.27,103.5,95.16,84.0,True
54,65.33333333333333,ULTA,"Ulta Beauty, Inc.",46.0,2.3,76,1.33,403.91,436.65,8.11,$200.50,$414.98,377.81,375.07,335.51,74.0,True
89,63.0,SLB,Schlumberger Limited,19.0,1.9,86,1.6,33.52,35.94,7.22,$13.70,$36.87,30.23,28.84,28.67,84.0,True
101,62.333333333333336,LKQ,LKQ Corporation,16.0,1.5,77,1.35,54.59,62.11,13.78,$29.60,$54.95,51.59,51.34,46.29,94.0,True
104,62.166666666666664,MPC,Marathon Petroleum Corporation,11.0,1.8,89,1.71,66.68,70.07,5.08,$26.77,$66.68,62.47,59.71,55.9,86.5,True
105,62.0,SCHW,The Charles Schwab Corporation,22.0,2.1,85,1.57,78.11,83.83,7.32,$37.24,$78.94,74.55,73.42,67.97,79.0,True
115,61.666666666666664,CBRE,"CBRE Group, Inc.",19.0,2.1,87,1.62,101.07,116.43,15.2,$43.17,$101.66,97.49,96.5,83.75,79.0,True
119,61.5,PWR,"Quanta Services, Inc.",17.0,1.8,81,1.43,113.14,121.33,7.24,$58.93,$119.70,114.57,108.09,92.3,86.5,True
125,61.0,EOG,"EOG Resources, Inc.",13.0,2.1,91,1.87,90.57,99.85,10.25,$31.22,$93.07,82.78,74.12,72.61,79.0,True
127,60.833333333333336,RJF,"Raymond James Financial, Inc.",15.0,1.8,81,1.45,98.12,159.0,62.05,$48.87,$98.40,93.24,92.21,84.24,86.5,True
139,60.166666666666664,CFG,"Citizens Financial Group, Inc.",22.0,2.0,77,1.35,47.92,51.75,7.99,$25.41,$51.14,46.7,44.83,44.38,81.5,True
142,59.833333333333336,TECH,Bio-Techne Corporation,11.0,1.8,82,1.47,497.85,540.67,8.6,$250.24,$543.85,501.23,496.5,427.11,86.5,True
148,59.666666666666664,BKR,Baker Hughes Company,10.0,1.9,85,1.57,26.83,28.6,6.6,$12.83,$26.84,24.82,23.35,22.83,84.0,True
150,59.5,MET,"MetLife, Inc.",22.0,2.0,75,1.31,65.52,71.8,9.58,$35.90,$67.68,62.73,61.95,59.74,81.5,True
155,59.166666666666664,HES,Hess Corporation,11.0,2.2,90,1.8,89.94,99.36,10.47,$34.82,$92.79,80.21,73.71,73.35,76.5,True
159,58.833333333333336,SPG,"Simon Property Group, Inc.",12.0,2.2,88,1.68,139.33,149.76,7.49,$59.35,$139.87,133.24,132.58,120.16,76.5,True
164,58.333333333333336,RTX,Raytheon Technologies Corporation,26.0,1.9,65,1.16,89.17,101.61,13.95,$51.92,$91.38,87.43,86.09,81.31,84.0,True
171,58.0,SYF,Synchrony Financial,19.0,2.1,76,1.34,49.57,56.95,14.89,$24.47,$52.20,49.47,49.36,44.49,79.0,True
217,54.666666666666664,HBAN,Huntington Bancshares Incorporated,15.0,2.3,75,1.3,16.06,17.08,6.35,$9.30,$16.91,15.5,15.28,15.02,74.0,True
225,53.666666666666664,AXP,American Express Company,18.0,2.5,74,1.29,171.51,183.52,7.0,$89.11,$179.67,171.31,166.87,153.0,69.0,True
229,53.166666666666664,DISH,DISH Network Corporation,17.0,2.4,71,1.24,43.52,53.44,22.79,$24.51,$47.05,43.64,43.46,39.55,71.5,True
230,53.166666666666664,USB,U.S. Bancorp,15.0,2.2,68,1.2,60.08,63.86,6.29,$36.57,$63.00,60.06,58.11,55.46,76.5,True
232,52.333333333333336,DRI,"Darden Restaurants, Inc.",12.0,2.1,66,1.18,150.58,161.71,7.39,$89.34,$164.28,153.76,148.76,140.39,79.0,True
