rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp1500
8,73.66666666666667,GDEN,"Golden Entertainment, Inc.",35.0,1.7,97,2.98,50.59,61.5,21.57,$12.30,$54.86,48.84,47.85,36.33,89.0,True
12,71.5,PDCE,"PDC Energy, Inc.",31.0,1.8,97,3.14,49.44,60.06,21.48,$10.61,$51.81,46.64,42.83,37.8,86.5,True
24,68.33333333333333,CLH,"Clean Harbors, Inc.",41.0,1.9,80,1.45,107.17,114.5,6.84,$52.22,$109.26,104.27,102.52,91.71,84.0,True
30,68.0,ARCB,ArcBest Corporation,29.0,1.9,91,1.9,82.13,86.78,5.66,$29.02,$93.96,81.07,72.95,65.76,84.0,True
34,67.16666666666667,KFY,Korn Ferry,14.0,1.4,91,1.9,74.33,97.75,31.51,$29.95,$77.93,74.31,71.67,64.26,96.5,True
37,67.16666666666667,OLN,Olin Corporation,20.0,1.8,95,2.25,49.44,62.25,25.91,$16.03,$52.01,48.82,48.09,40.94,86.5,True
39,67.0,CASH,"Meta Financial Group, Inc.",18.0,1.7,94,2.16,59.29,63.0,6.26,$21.69,$59.49,53.75,51.21,47.68,89.0,True
41,66.66666666666667,PXD,Pioneer Natural Resources Company,28.0,1.9,88,1.69,190.76,207.44,8.74,$76.58,$196.64,171.31,158.11,151.27,84.0,True
48,66.16666666666667,CHX,ChampionX Corporation,11.0,1.6,96,2.42,25.22,28.44,12.77,$6.87,$30.48,23.17,22.93,22.24,91.5,True
49,66.0,CUBI,"Customers Bancorp, Inc.",22.0,2.1,97,2.81,43.79,49.13,12.19,$12.23,$45.40,42.11,40.36,34.08,79.0,True
51,65.83333333333333,PGNY,"Progyny, Inc.",15.0,1.4,86,1.62,58.35,65.5,12.25,$23.56,$66.61,59.1,54.95,52.87,96.5,True
56,65.66666666666667,CZR,"Caesars Entertainment, Inc.",26.0,1.9,87,1.66,114.96,126.91,10.39,$43.07,$119.81,112.97,102.91,94.96,84.0,True
58,65.33333333333333,WIRE,Encore Wire Corporation,13.0,1.5,89,1.73,103.37,112.5,8.83,$45.65,$105.43,96.06,89.86,75.7,94.0,True
64,64.66666666666667,SSTK,"Shutterstock, Inc.",20.0,1.7,85,1.57,117.97,126.0,6.81,$59.10,$120.39,116.86,112.1,94.19,89.0,True
