rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_russell_3k
1,79.83333333333333,OPCH,"Option Care Health, Inc.",57.0,1.6,91,1.88,24.82,27.81,12.05,$10.75,$27.97,23.98,22.33,19.22,91.5,True
2,75.5,NOTV,"Inotiv, Inc.",21.0,1.0,99,5.01,30.56,38.0,24.35,$4.61,$32.37,28.4,28.12,21.02,106.5,True
3,75.33333333333333,BPOP,"Popular, Inc.",53.0,1.7,84,1.53,78.59,86.25,9.75,$34.30,$83.72,75.91,74.45,68.49,89.0,True
4,73.16666666666667,DAR,Darling Ingredients Inc.,42.0,1.6,86,1.58,73.71,96.21,30.53,$31.45,$79.65,74.88,70.38,67.16,91.5,True
5,73.16666666666667,ONTO,Onto Innovation Inc.,40.0,1.8,93,2.05,73.06,90.2,23.46,$28.25,$79.99,74.15,71.42,64.1,86.5,True
6,72.5,HCCI,"Heritage-Crystal Clean, Inc",43.0,1.4,78,1.39,29.55,34.6,17.09,$12.60,$34.91,28.73,28.54,26.9,96.5,True
7,72.33333333333333,GLDD,Great Lakes Dredge & Dock Corporation,58.0,1.7,70,1.26,15.1,17.68,17.09,$8.77,$16.28,14.9,14.7,14.24,89.0,True
8,71.83333333333333,LQDT,"Liquidity Services, Inc.",13.0,1.0,96,2.44,21.68,32.5,49.91,$6.63,$30.00,24.05,22.55,20.14,106.5,True
12,70.33333333333333,ORMP,Oramed Pharmaceuticals Inc.,18.0,1.5,99,5.31,20.93,23.0,9.89,$2.40,$23.57,18.15,16.31,10.87,94.0,True
13,70.16666666666667,ORGO,Organogenesis Holdings Inc.,12.0,1.2,97,2.82,13.5,26.75,98.15,$3.36,$24.34,15.72,15.44,14.79,101.5,True
14,70.16666666666667,PDCE,"PDC Energy, Inc.",28.0,1.8,96,2.62,43.38,60.06,38.45,$10.60,$49.92,40.74,40.32,34.88,86.5,True
15,69.83333333333333,RWT,"Redwood Trust, Inc.",47.0,1.6,71,1.28,13.16,14.04,6.69,$7.11,$12.73,12.41,12.14,10.51,91.5,True
16,69.16666666666667,OLN,Olin Corporation,23.0,1.8,98,3.29,49.31,62.25,26.24,$11.36,$52.01,47.94,46.24,38.18,86.5,True
18,69.0,EVC,Entravision Communications Corporation,14.0,1.5,99,3.9,7.45,10.5,40.94,$1.25,$8.11,7.0,6.63,4.55,94.0,True
20,69.0,ASIX,AdvanSix Inc.,18.0,1.5,95,2.24,42.13,44.5,5.63,$11.62,$38.39,36.14,33.88,28.41,94.0,True
22,68.66666666666667,AMRC,"Ameresco, Inc.",27.0,1.7,90,1.76,61.44,73.82,20.15,$28.94,$72.28,67.87,65.79,55.8,89.0,True
