rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp500
3,69.33333333333333,GNRC,Generac Holdings Inc.,18.0,1.5,96,2.27,404.95,497.0,22.73,$135.88,$457.00,435.2,385.88,299.8,94.0,True
11,66.0,COF,Capital One Financial Corporation,22.0,1.9,92,1.84,166.54,183.18,9.99,$62.26,$168.00,159.48,159.42,123.16,84.0,True
21,64.83333333333333,ENPH,"Enphase Energy, Inc.",22.0,2.2,96,2.28,155.36,197.73,27.27,$57.60,$229.04,178.08,162.25,155.33,76.5,True
26,64.66666666666667,TGT,Target Corporation,24.0,1.9,86,1.57,228.42,279.74,22.47,$121.82,$262.38,252.87,240.13,197.47,84.0,True
33,63.5,DFS,Discover Financial Services,22.0,2.2,92,1.83,127.19,135.94,6.88,$48.36,$127.65,122.06,120.38,97.47,76.5,True
40,62.5,ALGN,"Align Technology, Inc.",19.0,2.0,87,1.6,662.06,745.36,12.58,$279.83,$660.35,624.75,608.99,548.46,81.5,True
47,61.166666666666664,CRL,"Charles River Laboratories International, Inc.",14.0,1.8,83,1.5,416.69,448.0,7.51,$195.48,$407.64,386.01,362.47,295.34,86.5,True
48,61.166666666666664,JCI,Johnson Controls International plc,27.0,2.2,80,1.41,69.02,81.25,17.72,$36.56,$71.50,69.88,67.64,56.23,76.5,True
53,60.166666666666664,LKQ,LKQ Corporation,13.0,1.6,76,1.35,51.25,62.11,21.19,$26.73,$52.99,50.32,49.82,41.84,91.5,True
55,60.0,TRMB,Trimble Inc.,18.0,1.9,78,1.39,84.14,95.25,13.2,$44.35,$85.98,82.4,80.2,71.66,84.0,True
59,59.5,INTU,Intuit Inc.,19.0,1.8,73,1.29,543.97,596.52,9.66,$295.05,$532.33,509.86,480.63,403.12,86.5,True
62,59.166666666666664,ZBRA,Zebra Technologies Corporation,13.0,2.0,83,1.49,510.98,580.0,13.51,$246.83,$553.66,536.63,518.31,443.46,81.5,True
63,59.166666666666664,CARR,Carrier Global Corporation,15.0,2.0,81,1.46,52.46,59.82,14.03,$25.60,$53.44,49.82,47.46,41.03,81.5,True
65,58.666666666666664,DXC,DXC Technology Company,18.0,2.5,89,1.68,34.73,44.92,29.34,$15.64,$41.75,39.4,39.07,29.62,69.0,True
67,58.0,IDXX,"IDEXX Laboratories, Inc.",10.0,1.9,80,1.41,623.98,717.5,14.99,$347.54,$703.97,670.12,615.95,521.16,84.0,True
68,58.0,APTV,Aptiv PLC,13.0,2.1,82,1.47,152.7,171.0,11.98,$76.18,$167.32,156.41,153.75,137.84,79.0,True
69,57.833333333333336,HCA,"HCA Healthcare, Inc.",12.0,2.0,80,1.42,247.79,266.62,7.6,$114.38,$254.45,229.42,216.93,181.92,81.5,True
70,57.833333333333336,MS,Morgan Stanley,11.0,2.0,81,1.43,99.05,104.51,5.51,$45.86,$97.17,92.86,90.99,75.75,81.5,True
71,57.833333333333336,DE,Deere & Company,15.0,2.2,82,1.48,342.2,411.48,20.25,$173.36,$400.34,350.15,349.62,319.11,76.5,True
74,57.5,EL,The Estée Lauder Companies Inc.,17.0,2.0,74,1.31,310.68,365.32,17.59,$187.75,$336.04,323.8,311.66,278.84,81.5,True
78,56.833333333333336,TECH,Bio-Techne Corporation,10.0,1.8,74,1.31,493.82,540.67,9.49,$228.67,$485.00,462.18,442.04,372.17,86.5,True
80,56.0,NKE,"NIKE, Inc.",12.0,1.9,72,1.28,147.06,184.13,25.21,$95.80,$166.77,161.83,146.13,137.84,84.0,True
84,55.166666666666664,GS,"The Goldman Sachs Group, Inc.",10.0,2.2,79,1.4,380.0,426.38,12.21,$185.52,$393.26,371.41,371.23,306.45,76.5,True
87,54.666666666666664,EXR,Extra Space Storage Inc.,11.0,2.1,74,1.31,168.94,192.86,14.16,$97.40,$174.89,170.81,161.96,131.82,79.0,True
90,53.666666666666664,AXP,American Express Company,17.0,2.5,75,1.34,173.94,183.52,5.51,$89.11,$179.67,170.7,165.73,137.35,69.0,True
92,53.0,FRC,First Republic Bank,17.0,2.5,73,1.3,197.8,209.43,5.88,$100.38,$202.07,193.99,190.64,163.2,69.0,True
93,53.0,TT,Trane Technologies plc,14.0,2.5,76,1.36,174.74,205.69,17.71,$108.62,$202.21,193.47,186.63,161.03,69.0,True
