no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp500
18,AAP,"Advance Auto Parts, Inc.",Consumer Cyclical,Specialty Retail,USA,14264.96,22.96,17.34,1.37,1.3,4.46,23.59,21.67,1.76%,25.10%,9.88,4.40%,10.26%,2.20%,16.70%,0.70%,25.90%,3.10%,62.85,62.08,0.20%,-4.77%,,,5.60%,5.72,5.50%,19.10%,11.80%,1.2,0.3,0.32,0.0,45.10%,8.00%,5.90%,0.06%,-1.78%,13.75%,17.54%,51.10%,44.03%,1.26,6.18,3.44%,2.44%,-1.94%,1.19%,11.49%,-6.66%,10.52%,-6.66%,58.48%,48.72,-0.76%,-0.07%,2.2,607.79,0.89,226.86,-0.83%,539983.0,11/15/2021 4:30:00 PM,254.38,11/29/2001,226.86,0.00%,63.0,81,1.2,226.86,231.19,224.46,203.78,143.15,243.05,18.0,12.13,54.0,True
255,AJG,Arthur J. Gallagher & Co.,Financial,Insurance Brokers,USA,34515.82,35.73,28.01,2.65,4.35,4.07,12.62,34.39,1.16%,39.30%,4.63,19.40%,7.91%,15.30%,13.50%,5.40%,18.30%,15.60%,207.0,205.46,0.30%,-5.85%,85.10%,-0.37%,0.86%,1.81,3.70%,12.70%,9.80%,1.3,1.3,0.6,0.65,36.50%,15.20%,11.80%,1.43%,2.59%,13.74%,15.28%,42.94%,33.76%,0.69,3.58,2.59%,1.92%,1.15%,3.22%,15.07%,-1.79%,11.37%,-1.79%,46.55%,55.66,-0.97%,0.35%,2.3,974.03,0.74,165.48,-0.62%,716492.0,10/28/2021 4:30:00 PM,178.58,6/20/1984,163.25,-1.35%,59.0,79,1.16,165.48,163.84,160.58,144.04,112.92,168.5,14.0,7.92,50.666666666666664,True
273,ALB,Albemarle Corporation,Basic Materials,Specialty Chemicals,USA,30576.24,133.05,42.87,4.46,9.23,5.17,51.39,,0.62%,80.70%,1.89,-29.90%,46.14%,5.40%,29.83%,2.10%,-465.10%,11.20%,116.97,116.5,0.10%,-38.85%,83.00%,-2.37%,1.80%,1.74,2.00%,3.90%,5.60%,1.3,0.8,0.36,0.36,31.00%,27.80%,6.40%,-5.76%,-4.00%,3.97%,47.25%,90.91%,70.47%,1.59,11.34,5.37%,3.89%,-7.72%,1.66%,28.09%,-13.73%,19.47%,-13.73%,92.31%,41.94,-4.11%,0.33%,2.4,1204.15,1.3,251.47,-3.80%,1570612.0,11/3/2021 4:30:00 PM,262.9,2/22/1994,251.47,0.00%,56.0,91,1.46,251.47,271.43,247.82,196.8,133.82,291.48,21.0,4.55,56.0,True
384,ANET,"Arista Networks, Inc.",Technology,Computer Hardware,USA,37882.27,49.23,35.19,2.69,13.67,9.64,11.19,41.43,,0.00%,2.46,-24.90%,24.11%,36.70%,18.27%,22.60%,32.20%,23.70%,307.46,225.41,0.10%,-88.81%,65.90%,0.96%,1.70%,1.83,15.50%,21.90%,17.90%,5.1,4.4,0.0,0.0,63.90%,30.80%,28.30%,-3.02%,-5.64%,33.51%,37.53%,79.76%,66.84%,1.17,4.62,3.27%,3.11%,-6.07%,10.84%,33.60%,-9.64%,42.29%,-9.64%,84.98%,49.5,-2.45%,0.79%,2.3,2096.67,0.88,121.2,-1.69%,1836717.0,11/1/2021 4:30:00 PM,127.24,6/6/2014,120.8,-0.33%,59.0,91,1.43,121.2,128.54,109.98,90.94,65.52,134.14,16.0,4.98,55.333333333333336,True
685,AZO,"AutoZone, Inc.",Consumer Cyclical,Specialty Retail,USA,39178.89,19.37,16.88,1.38,2.68,,33.45,13.53,,0.00%,96.17,32.30%,11.72%,18.50%,14.00%,6.60%,16.70%,8.10%,21.12,20.89,0.10%,-62.77%,93.50%,0.03%,2.12%,2.63,15.10%,-142.00%,63.10%,0.9,0.2,,,52.80%,20.10%,14.80%,2.69%,3.98%,21.19%,34.55%,61.44%,57.16%,0.85,37.68,2.57%,1.92%,0.25%,4.46%,20.26%,-4.04%,13.99%,-4.04%,71.57%,56.25,-0.66%,0.38%,2.2,167.8,1.0,1863.0,-0.28%,167226.0,12/7/2021 8:30:00 AM,1866.71,4/2/1991,1866.0,0.16%,63.0,87,1.31,1863.0,1861.02,1787.03,1552.38,1085.85,1941.36,15.0,0.2,55.0,True
1213,CARR,Carrier Global Corporation,Industrials,Building Products & Equipment,USA,48112.8,22.49,23.54,1.4,2.4,7.06,18.01,62.08,0.86%,18.70%,2.5,-7.80%,7.97%,,16.06%,,-37.50%,6.80%,867.6,866.02,0.07%,-24.15%,88.20%,1.90%,0.75%,1.6,8.80%,33.70%,13.60%,1.9,1.5,1.39,1.4,29.60%,17.10%,11.10%,1.34%,7.99%,-2.25%,21.84%,52.96%,48.78%,,1.42,3.28%,2.35%,1.76%,4.39%,15.01%,-3.19%,12.40%,-4.70%,64.05%,55.89,0.47%,0.61%,2.1,4052.48,0.73,56.12,1.08%,2940742.0,10/28/2021 8:30:00 AM,59.35,3/19/2020,56.19,0.12%,66.0,84,1.24,56.12,55.31,53.81,48.89,34.21,58.89,16.0,5.76,55.333333333333336,True
1289,CDNS,"Cadence Design Systems, Inc.",Technology,Software - Application,USA,51110.94,71.69,49.94,3.94,17.18,18.47,50.42,54.4,,0.00%,2.48,-40.10%,13.37%,21.20%,18.20%,9.50%,9.80%,12.60%,273.19,272.86,0.60%,-18.78%,88.30%,0.23%,0.98%,2.31,17.00%,27.20%,21.20%,1.7,1.6,0.13,0.0,89.60%,25.80%,23.30%,-0.27%,2.83%,7.34%,42.38%,52.44%,30.37%,1.08,6.35,4.76%,3.04%,-2.22%,5.53%,21.01%,-6.43%,21.96%,-6.43%,56.30%,49.99,-3.80%,0.12%,2.3,1153.4,1.93,177.87,-3.68%,2227643.0,10/25/2021 4:30:00 PM,175.42,6/10/1987,178.66,0.44%,59.0,83,1.22,177.87,181.83,168.85,147.18,113.8,190.09,19.0,-1.38,53.666666666666664,True
1293,CDW,CDW Corporation,Technology,Information Technology Services,USA,26277.96,26.94,22.5,2.06,1.3,31.42,107.21,29.27,1.04%,22.20%,7.12,9.20%,9.09%,18.30%,13.10%,7.30%,43.30%,11.40%,137.3,133.3,0.20%,-29.87%,94.30%,-1.52%,1.11%,2.01,11.10%,93.00%,18.50%,1.4,1.2,4.82,4.86,17.20%,7.20%,5.00%,0.27%,3.30%,-5.44%,15.63%,46.03%,45.44%,1.09,5.47,3.80%,2.68%,0.07%,2.33%,7.12%,-4.42%,11.28%,-5.96%,52.77%,51.01,-1.21%,0.21%,2.1,737.28,1.18,191.67,-1.01%,870612.0,11/3/2021 8:30:00 AM,206.12,6/27/2013,191.67,0.00%,66.0,80,1.18,191.67,191.86,187.29,179.09,125.46,203.82,16.0,7.54,54.0,True
1970,DHR,Danaher Corporation,Healthcare,Diagnostics & Research,USA,225848.8,40.34,30.87,1.81,8.05,5.57,88.5,35.65,0.27%,9.70%,7.76,49.80%,3.13%,14.60%,22.30%,9.10%,32.10%,22.90%,715.1,634.98,0.20%,-48.48%,81.10%,0.15%,0.82%,2.2,7.30%,14.90%,6.60%,1.5,1.1,0.59,0.59,60.40%,24.60%,20.40%,-3.40%,0.67%,-5.86%,30.26%,40.12%,40.88%,0.71,8.5,3.00%,2.54%,0.92%,1.61%,13.15%,-5.65%,10.77%,-6.29%,48.16%,50.67,-1.99%,1.03%,1.9,2367.98,1.26,312.94,-0.99%,2975753.0,10/21/2021 8:30:00 AM,348.08,12/10/1969,313.62,0.22%,72.0,78,1.14,312.94,310.44,307.74,276.99,211.22,333.96,16.0,11.23,55.333333333333336,True
2074,DRE,Duke Realty Corporation,Real Estate,REIT - Industrial,USA,22748.23,24.6,75.83,4.1,20.54,3.8,2297.8,,1.71%,41.90%,2.43,-31.60%,-64.05%,8.50%,6.00%,4.60%,575.70%,7.00%,379.22,374.26,0.10%,-2.55%,98.40%,-1.23%,1.62%,3.99,9.60%,16.90%,4.60%,,,0.57,0.57,69.40%,92.40%,82.80%,2.24%,6.00%,11.30%,22.77%,57.88%,49.31%,0.62,1.19,2.73%,1.84%,2.78%,9.14%,22.34%,-1.58%,25.91%,-1.58%,58.98%,65.57,-0.47%,0.39%,2.1,1519.53,0.91,59.68,-0.08%,1384457.0,10/27/2021 4:30:00 PM,62.88,2/6/1986,59.66,-0.03%,66.0,85,1.26,59.68,58.23,54.89,48.88,37.61,60.64,14.0,5.36,55.0,True
