rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp500
17,70.5,FANG,"Diamondback Energy, Inc.",31.0,1.8,94,2.26,98.86,112.32,13.62,$23.63,$102.53,78.73,77.04,73.82,86.5,True
95,63.5,ALGN,"Align Technology, Inc.",17.0,1.8,87,1.69,662.06,745.36,12.58,$307.17,$737.45,716.91,689.98,600.45,86.5,True
100,63.333333333333336,ULTA,"Ulta Beauty, Inc.",45.0,2.3,71,1.3,368.03,436.65,18.65,$200.50,$414.98,379.13,363.61,327.91,74.0,True
122,62.666666666666664,LKQ,LKQ Corporation,16.0,1.5,78,1.43,51.25,62.11,21.19,$26.73,$53.17,51.3,50.95,45.21,94.0,True
144,61.5,TECH,Bio-Techne Corporation,12.0,1.8,86,1.66,493.82,540.67,9.49,$230.35,$543.85,517.49,492.51,414.41,86.5,True
148,61.5,CRL,"Charles River Laboratories International, Inc.",14.0,1.8,84,1.57,416.69,448.0,7.51,$209.59,$460.21,443.2,421.81,334.12,86.5,True
151,61.333333333333336,CBRE,"CBRE Group, Inc.",22.0,2.1,83,1.54,100.45,116.43,15.91,$43.17,$98.93,94.96,90.84,78.75,79.0,True
158,61.166666666666664,AMAT,"Applied Materials, Inc.",12.0,2.0,90,1.82,129.13,162.47,25.82,$56.65,$146.00,137.55,135.85,123.26,81.5,True
160,61.0,AMP,"Ameriprise Financial, Inc.",25.0,1.9,74,1.36,268.53,292.5,8.93,$147.00,$277.95,269.64,257.49,231.38,84.0,True
162,61.0,MRO,Marathon Oil Corporation,14.0,2.3,95,2.34,14.24,15.96,12.08,$3.73,$14.33,11.84,11.68,10.81,74.0,True
176,60.5,COP,ConocoPhillips,15.0,1.8,80,1.48,70.1,74.95,6.92,$27.53,$65.69,57.9,56.45,52.41,86.5,True
178,60.166666666666664,EPAM,"EPAM Systems, Inc.",21.0,2.0,78,1.44,575.44,653.4,13.55,$305.83,$648.72,626.06,601.71,463.34,81.5,True
181,60.166666666666664,RJF,"Raymond James Financial, Inc.",14.0,1.8,80,1.48,94.68,159.0,67.93,$45.95,$95.43,91.12,89.66,81.67,86.5,True
184,60.166666666666664,CFG,"Citizens Financial Group, Inc.",21.0,2.0,78,1.43,48.27,51.75,7.21,$23.54,$51.14,43.42,43.33,42.93,81.5,True
