rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp1500
2,76.83333333333333,VRTV,Veritiv Corporation,24.0,1.0,100,6.08,154.65,160.0,3.46,$16.60,$158.99,120.56,103.26,64.52,106.5,True
5,76.0,SGH,"SMART Global Holdings, Inc.",52.0,1.7,87,1.57,60.03,72.0,19.94,$28.96,$60.29,54.22,50.13,47.91,89.0,True
6,74.5,OPCH,"Option Care Health, Inc.",56.0,1.6,76,1.29,26.53,31.43,18.47,$14.31,$28.29,26.58,25.82,21.5,91.5,True
10,72.5,ONTO,Onto Innovation Inc.,41.0,1.8,90,1.7,88.27,105.0,18.95,$39.15,$94.96,80.12,77.08,69.58,86.5,True
11,72.16666666666667,RWT,"Redwood Trust, Inc.",50.0,1.6,75,1.27,13.98,15.41,10.23,$8.36,$14.12,13.78,13.25,11.62,91.5,True
12,72.16666666666667,PDCE,"PDC Energy, Inc.",32.0,1.8,98,3.05,56.71,65.56,15.61,$14.02,$59.00,53.58,48.75,40.94,86.5,True
14,72.0,GDEN,"Golden Entertainment, Inc.",30.0,1.7,97,2.58,50.26,65.8,30.92,$14.62,$54.86,50.98,49.04,39.62,89.0,True
17,70.83333333333333,FANG,"Diamondback Energy, Inc.",29.0,1.8,97,2.61,108.77,127.82,17.51,$31.14,$117.71,110.59,98.53,83.63,86.5,True
19,69.83333333333333,PRFT,"Perficient, Inc.",23.0,1.6,95,2.38,141.25,149.83,6.07,$43.04,$153.28,132.14,124.66,87.18,91.5,True
20,69.83333333333333,CNXC,Concentrix Corporation,13.0,1.0,90,1.72,181.29,208.67,15.1,$80.00,$187.22,181.39,176.99,155.39,106.5,True
23,69.66666666666667,DAR,Darling Ingredients Inc.,45.0,1.7,75,1.27,79.03,97.33,23.16,$46.09,$85.98,80.49,76.14,71.88,89.0,True
25,69.5,THRY,"Thryv Holdings, Inc.",20.0,1.6,97,2.66,36.01,44.5,23.58,$8.87,$38.54,31.23,30.08,28.09,91.5,True
28,69.33333333333333,AGO,Assured Guaranty Ltd.,37.0,1.7,82,1.41,53.48,59.67,11.57,$28.51,$56.95,54.83,50.64,46.94,89.0,True
32,69.33333333333333,ASIX,AdvanSix Inc.,19.0,1.5,95,2.28,49.57,58.0,17.01,$16.20,$50.69,46.91,42.59,33.12,94.0,True
34,69.16666666666667,DVN,Devon Energy Corporation,24.0,1.8,97,2.9,42.72,47.16,10.39,$11.06,$44.79,41.47,36.67,27.94,86.5,True
42,68.0,ARCB,ArcBest Corporation,25.0,1.9,95,2.37,110.49,121.89,10.32,$34.65,$116.79,97.23,85.35,70.99,84.0,True
47,67.66666666666667,TBBK,"The Bancorp, Inc.",14.0,1.5,95,2.28,32.06,36.0,12.29,$10.55,$33.36,31.36,27.89,24.04,94.0,True
49,67.66666666666667,WIRE,Encore Wire Corporation,15.0,1.5,94,2.14,142.36,160.0,12.39,$50.05,$145.43,127.32,106.86,82.61,94.0,True
50,67.5,UCBI,"United Community Banks, Inc.",52.0,2.0,69,1.18,36.58,38.81,6.1,$23.03,$37.15,35.52,32.82,32.65,81.5,True
56,67.16666666666667,KFY,Korn Ferry,15.0,1.4,90,1.7,81.75,97.75,19.57,$36.38,$84.68,77.74,75.5,67.51,96.5,True
57,67.0,AKR,Acadia Realty Trust,46.0,2.3,81,1.37,22.83,24.29,6.4,$12.41,$23.33,22.43,21.56,20.72,74.0,True
63,66.5,GPMT,Granite Point Mortgage Trust Inc.,46.0,2.2,77,1.31,13.77,15.0,8.93,$7.83,$15.92,13.53,13.5,13.19,76.5,True
68,66.16666666666667,ACLS,"Axcelis Technologies, Inc.",20.0,1.8,92,1.84,61.13,68.5,12.06,$24.75,$63.23,54.77,50.89,43.04,86.5,True
69,66.16666666666667,PGNY,"Progyny, Inc.",15.0,1.4,87,1.56,60.9,71.33,17.13,$28.35,$68.32,61.19,59.75,54.52,96.5,True
74,66.0,PXD,Pioneer Natural Resources Company,26.0,1.9,88,1.61,183.0,221.94,21.28,$85.68,$196.64,188.65,175.02,157.9,84.0,True
75,66.0,CUBI,"Customers Bancorp, Inc.",22.0,2.1,97,2.84,59.33,65.75,10.82,$15.63,$61.48,52.55,45.69,37.33,79.0,True
76,66.0,URI,"United Rentals, Inc.",41.0,2.3,83,1.44,382.45,385.93,0.91,$198.74,$414.99,372.27,357.23,327.3,74.0,True
81,65.83333333333333,OLN,Olin Corporation,16.0,1.8,95,2.28,61.94,72.69,17.36,$20.56,$63.13,57.11,52.06,44.18,86.5,True
85,65.5,SMPL,The Simply Good Foods Company,45.0,2.2,75,1.27,39.22,41.45,5.69,$21.21,$41.35,38.39,36.45,34.38,76.5,True
86,65.5,ROG,Rogers Corporation,14.0,1.4,86,1.52,269.58,270.0,0.16,$132.46,$273.00,224.45,203.94,194.14,96.5,True
87,65.5,HLIT,Harmonic Inc.,41.0,2.2,79,1.34,10.74,12.5,16.39,$6.00,$11.20,9.73,9.26,8.4,76.5,True
89,65.33333333333333,ELF,"e.l.f. Beauty, Inc.",46.0,1.9,66,1.13,31.24,36.7,17.48,$20.71,$33.38,31.07,30.3,28.27,84.0,True
90,65.33333333333333,IIPR,"Innovative Industrial Properties, Inc.",32.0,1.9,80,1.36,277.4,282.0,1.66,$146.81,$284.36,262.66,247.39,209.5,84.0,True
