date,BSY,DHR,INTU,NAVI,NOTV,PG,SWAV,portfolio
2021-09-22,33.69533231953659,787.4958395239832,14.501931048191162,20.12897730079176,141.5466187812945,768.1880446575097,734.4432563686931,2500.0000000000005
2021-09-23,33.80421091296794,789.6610273434961,14.877363058447285,20.26529091682421,139.88673465603748,771.3268193380407,746.709121237939,2516.530567463753
2021-09-24,33.25981794581124,788.3959737860279,14.891535165903761,20.437954830465312,142.41805794705448,767.9174606333262,729.9173490105222,2497.238149319111
2021-09-27,32.54433004611959,767.7415416650559,14.610412088903468,21.03773474100809,135.4880417241063,757.7976181288559,729.4581989886788,2458.677877382728
2021-09-28,31.64219312911707,738.4506862190605,14.043527790644395,20.31072878883503,130.67437776086086,752.0612368161616,685.9373362039482,2373.1200867086277
2021-09-29,31.1652011959893,745.4328087381641,14.09300132940155,17.484493149762233,118.76470916214159,759.7458231029784,673.4090998936491,2360.095136572086
2021-09-30,31.4399900270303,740.153642931037,13.901806716079628,17.929784295468238,121.33752955629,747.840126038896,675.212903550891,2347.8157831156923
2021-10-01,31.83402684135324,734.996116889051,14.016729623817604,17.375442256936275,126.81514716963825,746.7036731373244,654.5183561378052,2326.259492055926
2021-10-04,30.52748372017718,725.8974624564909,13.536939367745608,17.157340471284353,127.97706605731818,742.4284455552221,635.4308338011713,2292.9555714294092
2021-10-05,30.439343906447046,728.2086179941732,13.743079112567088,16.97558898324109,126.77365006650683,745.3507530164059,666.0626995441543,2327.5537326234953
2021-10-06,30.36675817749282,730.8117089681945,13.775546122376472,16.884713239219455,131.21384010156942,755.3082451063659,671.9004641075921,2350.2612758228106
2021-10-07,30.434159211521745,735.7016275268699,13.85594062285685,17.657157063403336,137.68738819007189,761.315210443244,679.8044037693254,2376.455886827293
2021-10-08,29.760148871232506,728.8168168198791,13.685617658698101,17.629894340196845,139.4302665215918,758.176435762713,654.649541858332,2342.148721832644
2021-10-11,29.303895717805947,726.3110376579709,13.538485415831767,18.057010337098525,141.04865354371742,761.315210443244,646.6800093363353,2336.254302452004
2021-10-12,29.335003887357754,721.7130545356345,13.580744063520171,18.229674250739624,143.78746235039154,760.2328743465091,660.8808635833498,2347.7596770175023
2021-10-13,29.656454972726472,719.3045871858392,13.78404938685036,17.902521572261747,144.65890151615147,761.9646121012848,652.2554024587197,2339.526529193834
2021-10-14,29.734225396605996,730.3981337667145,14.011833804878092,18.256936973946114,144.57590730988866,770.5691840703263,645.696116432385,2353.2423377547448
2021-10-15,29.780887650933714,732.7092893043969,14.227765187578594,18.15697365552232,142.41805794705448,772.5715058492856,634.8732944889329,2344.737774083704
2021-10-18,29.303895717805947,739.5211161523029,14.547281792051887,18.329637569163424,142.25206953452877,761.4234440529174,651.5666774259546,2356.944122244725
2021-10-19,30.014198922572298,749.9821359544441,14.759605729218013,18.10244820910934,143.04051449402587,752.4400544500187,652.4193846093781,2360.7583423687665
2021-10-20,29.962351973319276,765.4060581743454,14.701113576624918,18.365987866772077,137.77038239633475,755.4164787160395,665.7347352428375,2387.3571079462736
2021-10-21,30.25269488913618,755.4802533388254,14.902615177187917,18.093360634707178,138.22685053078044,749.9506814275288,696.0714331146354,2402.977889112801
2021-10-22,30.625992923757913,761.9028329382795,15.223420155066345,18.15697365552232,139.96972886230031,758.0140853482028,697.2521045993756,2421.145138482505
2021-10-25,30.28380305868799,744.1920831337239,15.52644557995392,18.057010337098525,156.2780903929508,758.1223189578764,697.612865330824,2420.0726167911153
2021-10-26,30.506744940475972,746.2113032350676,15.682338761975167,17.811645828240113,191.50913095153157,768.8915631203874,696.1370259748986,2466.7497528125764
2021-10-27,29.962351973319276,742.0998791732958,15.798807717799303,17.44814285215358,188.93631055738317,763.4257658318768,689.3481649376423,2447.0194230434704
2021-10-28,30.63636231360852,740.469906320404,15.857557545073425,17.684419786609826,184.2056408004006,767.9715774381629,702.8274977217601,2459.6529619260195
2021-10-29,30.667470483160326,757.9860325007336,16.130177357599834,17.902521572261747,200.80448205297105,769.6491983881017,700.8597119138597,2493.999594268688
2021-11-01,30.330465313015708,752.9014903178324,15.687492255595703,18.42960088758722,211.220254938959,767.755110218816,731.5243740869743,2527.84878801878
2021-11-02,30.24751019421088,761.5865695489124,15.934344600019427,17.702594935414155,227.15514254142664,775.4396965056328,740.5105959430527,2568.5764542686693
2021-11-03,30.522299025251876,755.7478608221359,16.049782857119457,17.675332212207664,214.95499422078734,780.7431433796334,790.885912625303,2606.5793251424384
2021-11-04,31.087430772109776,743.9244756504135,16.122189442488,17.575368893783867,218.56524219322142,782.2042971102252,793.1160698742568,2602.5950739364985
2021-11-05,30.397866347044634,710.108620941166,15.846735208470298,17.91160914666391,227.07214833516377,786.1007070584703,781.2109657364593,2568.6486527734382
2021-11-08,31.367404298076075,732.6363054453121,15.853434750176996,18.465951185195873,217.48631751180434,780.2019753312658,781.1781693063277,2577.1895578281587
2021-11-09,31.24297161986883,727.4057955442415,15.789789103963363,18.26602454834828,218.35775667756428,782.5831147440824,710.4362695123083,2504.081721750377
2021-11-10,29.646085582875866,734.2906062512321,15.563035384659736,18.19332395313097,211.5522317640104,790.2677010308993,714.6998054294257,2514.2127893962343
2021-11-11,29.42832839601319,740.3969224613193,15.637503367476494,18.59317722682616,211.80121438279897,787.9947952277563,705.3856192720306,2509.2375603342207
2021-11-12,29.532022294519226,740.0076752128675,16.15594482570252,18.611352375630485,230.51640789507215,788.8606641051441,713.8143018158706,2537.4983685248067
2021-11-15,30.13863160077954,728.5978652426251,16.134042477815235,18.438688461989383,218.89721901827284,793.4064757114303,673.9338427757558,2479.546765288668
2021-11-16,30.48082146584946,742.951357529284,16.639600201989918,18.129710932315827,227.9020903977923,792.2700228098587,688.5282541843504,2516.9018575214404
2021-11-17,30.646731703459118,752.8771623648041,16.363888293291186,18.275112122750443,220.34961762787276,791.782971566328,693.1525508329164,2523.448034511422
2021-11-18,29.31944980258185,760.1268923672183,16.206191388502756,18.111535783511503,219.8516523902956,791.8912051760016,677.7054322408982,2513.2123591490094
2021-11-19,28.603961902890198,763.7274294153972,17.83984886621299,18.04792276269636,240.18523292469445,790.2677010308993,655.6006383321504,2514.272735234941
2021-11-22,26.71673295008033,762.7543112942676,17.04852992077953,18.320549994761258,217.69380302746148,795.5711479048997,627.2645226983846,2465.3695977906345
2021-11-23,26.79450337395986,762.2434242806747,17.280437133703696,18.620439950032647,214.00056084876456,804.3921870932882,622.213872458107,2465.5454251385304
2021-11-24,26.42120533933813,767.0117030742089,17.624948182236594,18.71131569405428,229.85245424496932,800.1710763160227,635.9555766832781,2495.748279534108
2021-11-26,25.60202354114044,787.6174792891244,17.184582152361706,18.129710932315827,229.27149480112936,793.7852933452874,602.1424572175229,2473.733041278882
2021-11-29,25.954582796060965,793.8454352643527,17.899629392211217,18.00248489068554,218.31625957443288,802.1192812901452,596.0095247828999,2472.1471979907883
2021-11-30,24.881350946523487,781.9733941865737,16.80811944338148,17.929784295468238,215.78493628341587,778.1996535523066,591.1228566932806,2426.70009540095
2021-12-01,24.290295725039076,777.3024272051525,17.1067643986916,17.82982097704444,199.35208344337113,787.9947952277563,557.1785515069986,2381.054738484054
2021-12-02,24.482129437275244,768.3983963968184,17.318830661176698,18.23876182514179,193.5839861081029,792.6488404437158,565.8368090617604,2380.5077539339914
2021-12-03,24.18660182653304,760.8324030050371,16.696288631815825,18.093360634707178,177.93957822755524,806.7733265061048,541.5674507643222,2346.0890095960754
2021-12-06,25.06281526890905,746.1383193759829,16.62877786538679,18.720403268456447,182.67024798453784,818.9496075943711,581.8086705358854,2389.9788418935295
2021-12-07,25.7731184736754,761.8298490791947,17.349236273537862,19.19295713736894,189.10229896990887,816.8390522057381,621.3939617048151,2451.4804738442385
2021-12-08,25.65905518531876,773.7505460630302,17.343052081193218,18.883979607695387,221.76051913434122,820.4648781297998,637.8905660610468,2515.7525962624254
2021-12-09,24.69470192921262,776.2319972719101,17.148507697017948,18.793103863673753,207.81749248218205,825.2812737602694,596.304692654085,2466.271769658351
2021-12-10,24.54434577637887,771.8772936798559,17.469055000215352,18.911242330901874,200.34801391852537,836.8081531904947,585.8754278722129,2455.833531768585
2021-12-13,24.689517234287315,774.358744888736,17.231736618989622,19.11116896774947,192.13158749850297,848.6597334497407,581.9070598262804,2458.0895484842868
2021-12-14,24.357696759068,748.0845556182417,16.477780502305055,19.556460113455472,194.95339051143995,851.7985081302716,572.8224486798068,2428.0508403145886
2021-12-15,24.907274421149992,765.7953054227971,16.684177921807564,19.620073134270616,201.3439443936796,855.0996332253126,592.2707317478892,2475.7211402669063
2021-12-16,24.368066148918604,774.3100889826795,16.335544078378234,19.483759518238166,187.19343222586326,867.1676807039055,548.0611439303935,2436.9197155883767
2021-12-17,25.570915371588626,761.9758167973641,15.982787440052475,19.35653347660788,175.1592723177497,847.5232805481692,564.0002089743867,2409.5688149259186
2021-12-20,24.61693150533309,764.1166766638488,15.57978423892648,18.184236378728812,165.32445887560172,849.6879527416387,553.4725549021196,2390.9825953061973
2021-12-21,25.700532744721173,763.2165424018043,16.003401414534626,19.238395009379758,176.44568251482391,849.1467846932713,582.9565455904939,2432.707884369029
2021-12-22,25.876812372181433,777.2051153930397,16.276278901742057,19.438321646227347,183.04372191272066,857.5348894429659,605.6844716717436,2485.059611340621
