date,BK,DRE,ENPH,INTU,LOW,NDAQ,ORLY,PLD,TXT,WST,portfolio
2021-11-26,18.95183114598054,37.436259744308735,51.59688158621675,402.6988739902884,382.23103824127196,422.40946742456197,455.030779335961,216.58637419171149,19.795161002023704,493.26333333767514,2499.9999999999995
2021-11-29,19.038658367237396,38.12892918283215,53.53421360088292,419.45509927290044,383.6044634029655,433.60848094278094,461.0575191094314,221.49959662640842,19.81149092852759,502.8166016991234,2552.55505313309
2021-11-30,18.297282549607846,37.410605138495114,52.134914283469676,393.8769566596058,377.4471669986132,421.47622420929815,456.77007352533695,217.8435693889109,19.269867852346927,497.5117163468446,2492.0383769525292
2021-12-01,18.080213215072245,37.55811912192344,49.394703316013015,400.8753386784079,378.60454377114894,412.7659014584729,455.75370501967717,219.21638935305825,18.820780333998183,489.36335452135967,2480.4330487891316
2021-12-02,18.75145964970052,38.308511423527506,49.0068194264615,405.8448308155564,386.3976182471562,417.32844845699873,470.5055304561767,223.1469673008158,19.79244003996315,491.5887078067514,2520.671333623108
2021-12-03,18.327338914746583,38.27644316626048,45.27396083659012,391.25636404684934,383.77423089607515,415.02643164867186,471.81538547036956,223.4937973264281,19.66451743585208,487.92471595332944,2494.8331856951727
2021-12-06,18.511012572771026,38.988353559144116,44.40643509921815,389.6743377973741,387.61672650584495,410.5883128595122,473.42584790719064,226.22495925403658,20.086387025314167,476.06740910859577,2485.589781689002
2021-12-07,18.74477974556221,39.37958383857966,46.41258558258602,406.55734335996084,396.45916537218676,426.2876592715739,481.55688332564796,230.19888265338977,20.47559468469821,483.24924355341227,2549.3217213875973
2021-12-08,18.80823050581864,39.648954740400505,47.04863217325688,406.41243055157116,396.19683608698085,430.1036053688851,482.93829697350816,230.40119832352897,20.44021179255961,489.4757374359265,2561.4741339524367
2021-12-09,19.06203610963129,39.14869484547925,45.117556093739715,401.85353698977093,398.3727233191525,423.36346977139857,480.9914477972252,227.6844701213752,20.276864754904437,482.37258818900364,2538.2433879916807
