date,BRKR,CARR,CLAR,DHR,EPAM,INTU,LSI,NAVI,NVDA,TRNS,UFPT,portfolio
2021-08-27,97.13588818655067,607.7170001920143,39.5963873253818,370.5706705451644,17.212721254722513,316.140159463214,336.2596786565952,98.08047970508969,183.53186251497118,196.00038700120953,237.75476515508691,2500.0
2021-08-30,98.95677225276073,604.6794626178039,39.041297783437194,379.75731596929216,17.40971949511991,315.9334734912004,341.7552118153267,97.01808282786818,183.9534766186458,195.76512772198825,235.30261693806028,2509.5725575315037
2021-08-31,97.45592235576335,600.1755275939748,38.557373567382925,376.4547750826437,17.314230070260614,316.2351232881932,342.20154953380234,98.63292608124489,181.49676366838796,199.26460950040448,241.72655452069338,2509.515355262751
2021-09-01,98.62570242254071,603.2130651681852,39.525221999491464,380.4434072098283,17.271547118174514,314.5704632973808,345.6606668519886,98.42044670580059,181.9508096261914,200.23505402719215,238.44551113171414,2518.361895558488
2021-09-02,100.20380194658942,603.5272931931034,39.53945506466953,384.8971859407662,17.32271193894439,312.7047034419065,351.29568054774376,97.27305807840136,181.5859512672422,199.646905829139,240.79404745224664,2528.7907947007525
2021-09-03,100.8217989630001,598.290159444465,39.8952816941212,386.0484237850556,17.6037080401779,314.6374965856014,354.9779667251679,97.91049620473426,185.21021096613742,198.2941649736168,238.75634682119636,2532.4460542032743
2021-09-07,100.22587326860409,585.8257811227053,38.62853889327326,383.2342868323481,17.15854673861323,313.0845587418234,351.4630571921721,98.03798383000084,183.74266956680847,194.35357204666073,230.77823079115203,2496.533099024162
2021-09-08,100.4907291327801,590.4344588215072,38.28694532899965,383.82734875213356,17.218740645401322,317.0618671762477,354.81059008073953,98.42044670580059,181.12379734590655,194.11831276743948,224.49244240384442,2500.2856791608
2021-09-09,99.76237550629608,591.1676575463165,39.31172602182046,381.3504430871472,17.1522537392672,317.1512448938752,346.33017342970214,98.54793433106717,179.81030725368953,191.32460882668707,224.07799481786807,2485.9867194537364
2021-09-10,99.0781645238414,588.0253772971334,39.05553084861526,383.2226581672543,17.155537043273824,316.9445589218616,345.80014738901224,97.95299207982312,182.25080427688295,188.9720160344745,229.6730372285485,2488.130823810721
2021-09-13,94.95082730709862,580.7981327240122,38.64277195845132,373.303406842215,16.899712939424425,311.3807959995489,346.8044072555825,99.78031470864411,179.60760816538442,188.53090488593463,226.39199383956924,2457.0908766258653
2021-09-14,94.7852923919886,572.9424321010545,38.95589939236879,376.3733744269869,17.037885316369824,317.4417224761646,336.84549691209446,97.78300857946769,180.33732488328278,185.56075648576626,222.66196556578228,2440.7251585313265
2021-09-15,94.03486744348992,581.0076180739578,39.041297783437194,377.7222995778714,17.06825587843109,319.5867876992249,338.88191275263966,99.31286008266666,181.14001327297098,195.70631290218296,223.4563234389036,2466.9585489057763
2021-09-16,91.88291354705987,573.8851161758095,38.92743326201266,376.2687164411424,17.165386955293695,320.0169179653073,340.0535492636383,99.78031470864411,180.33732488328278,190.03068279097016,220.14074275109297,2448.4890987442536
2021-09-17,91.98223449612586,573.151917451,38.941666327190724,376.88503569111555,16.798204123886325,313.8554415563607,334.44643167528784,99.82281058373297,177.56440135526898,189.17786790379307,219.10462378615213,2431.730634949914
2021-09-20,91.26491653064917,560.7922818042131,37.973817895082185,376.39663175717453,16.56125901807501,309.6937915793296,334.8090810715493,95.95568595064668,171.18343405542439,182.47297844598725,215.23644631703976,2392.3403244251713
2021-09-21,90.70209781927515,538.5868347099857,37.66069046116472,377.0827229977106,16.799845775889636,310.1686107042258,335.0043538233824,94.93578494851403,172.26179320520754,181.59075614890756,216.54886367263146,2371.3423542668947
2021-09-22,92.07051978418454,548.0136754575351,37.93111869954798,376.41988908736215,16.991919060277095,314.386121754774,332.9679379828372,94.12836332182569,177.89682786008936,188.53090488593463,218.58656430368174,2397.9238421980494
2021-09-23,93.65965496924058,557.4405162050845,38.84203487094426,377.45484028071326,17.224486427412913,322.5250801662294,329.1461712683894,94.7658014481586,182.28323613101173,188.6779419354479,216.92877395977644,2418.948537662409
2021-09-24,93.3396208000279,553.565037231092,39.18362843521786,376.850149695834,17.2228447754096,322.83231607057394,323.00902763934926,95.57322307484694,179.03194275459794,189.67779387213824,214.85653602989478,2405.142120378983
2021-09-27,87.84386161837574,545.7093366081342,39.425590543244994,366.9774130311701,16.351674778985558,316.73787294984794,314.0264810550267,98.37795083071171,175.61849010754,191.2069791870764,214.99468522522022,2367.2703359353336
2021-09-28,87.45761348311908,541.4148869342506,38.31541145935579,352.97650025819564,15.55602077471385,304.448436776065,317.4298061584036,94.9782808236029,167.82673715309193,186.47238619274862,210.6084482736374,2317.4845282871843
2021-09-29,87.25897158498707,550.7369850068271,37.67492352634278,356.3139271401256,15.602534248141016,305.52096938759513,321.08419622842297,81.76206367096732,166.35108779023076,192.91260896143052,216.54886367263146,2331.7671312177017
2021-09-30,86.1885124672757,539.3200334347952,36.47934605138517,353.7905068147639,15.608827247487044,301.3760777326193,315.53287085488205,83.84436155032148,167.96457253313937,189.61897905233295,212.71522350235043,2302.4393112413522
2021-10-01,86.27679775533439,546.6520206828891,37.43296141831565,351.32522981487136,15.744537146427474,303.8674816114862,317.792455554665,81.25211316990101,168.17537958497667,192.20683112376676,213.64773057079717,2314.373538433431
2021-10-04,84.86423314639568,545.2903659082431,37.21946544064464,346.976109069778,15.433444091799918,293.4661497225845,316.2023774325955,80.23221216776835,159.98633641745056,190.76586803853658,213.75134246729124,2284.1879039030878
2021-10-05,85.36083789172568,550.4227569819088,37.845720308479585,348.08083225369205,15.805004661882784,297.9350356039601,315.3097019956442,79.38229466599114,165.81596219710528,196.79438706858127,219.0700864873208,2311.8226201162915
2021-10-06,84.95251843445435,548.2231608074807,38.13038161204092,349.3250994187321,15.928675779465593,298.6388851302768,322.47900159865935,78.95733591510253,167.8348451166241,199.44105395982038,215.30552091470247,2319.216478687359
2021-10-07,86.01194189115836,555.9741187554656,39.254793761108196,351.66246110259254,16.27670600416766,300.38175062401325,325.68705395020316,82.56948529765567,170.87533144120064,202.73468386891798,222.3856671751314,2353.8139938716145
2021-10-08,85.15116033258634,536.701466560476,38.713937284341654,348.3715488810379,16.05316772305006,296.68933366452666,323.42746925042013,82.44199767238908,168.89698833934284,203.26401724716584,221.93668229032374,2321.6477692456606
2021-10-11,84.13587951991164,534.0828996861567,38.14461467721899,347.17379637637316,15.773266056485426,293.4996663666948,325.46388509096533,84.43930380156553,167.79430529896308,205.3519433502545,217.27414694809002,2313.1337071726794
2021-10-12,83.3633832493983,524.1323455637435,38.69970421916359,344.9759786736388,15.939346517487119,294.4157879723768,334.4185355678831,85.24672542825387,167.5997141741902,206.35179528694482,221.1768617160338,2316.320178369114
2021-10-13,82.60192263989227,528.6362805875725,38.44350904595839,343.82474082934937,16.322672260260386,298.8232266728835,341.83890013754086,83.7168739250549,169.77264840082088,205.64601744928106,218.75925079783855,2328.3860427464524
2021-10-14,84.21312914696298,552.4128678063915,38.84203487094426,349.12741211213705,16.71311182838134,303.76134557180353,347.94814765917636,85.37421305352045,176.31577497130957,206.67527679587405,219.79536976277936,2381.178683579281
2021-10-15,85.22840995963769,556.8120601552478,39.4682897387792,350.2321352960511,16.936102892164502,308.4425035325445,346.10700457046426,84.906758427543,177.25629874104524,208.17505470090958,220.41704114174385,2393.9816591561307
2021-10-18,85.53740846784302,562.4681646037775,41.20472369050334,353.4881615223243,17.313682852926178,315.36927664867665,349.9008751775074,85.71418005423135,180.1751656126387,207.43986945334316,222.4202044739628,2421.031712557734
2021-10-19,85.83537131504103,562.3634219288047,42.07294066636542,358.48848751267224,17.351167240335126,319.9722291064935,345.91173181863115,84.65178317700983,180.72650713282857,208.14564729100692,218.9664745908267,2424.485761780015
2021-10-20,86.9058304327524,562.8871353036685,41.84521162351635,365.8610611821622,17.17988821465628,318.7041827376532,350.7656545070539,85.88416355458678,179.2103179523064,207.49868427314846,217.58498263757227,2434.327112419077
2021-10-21,86.38715436540771,566.0294155528517,43.055022163652026,361.1165658238785,17.58400821613816,323.0725186866979,351.267784440339,84.60928730192097,183.98590847277458,212.32149949718422,215.78904309834152,2445.218207619186
2021-10-22,86.45336833145171,569.5906665019259,43.3254504020353,364.1865334086503,17.74105959112164,330.02722233958866,354.64321343631116,84.906758427543,184.26157923286954,212.20386985757358,216.54886367263146,2463.8885852017024
2021-10-25,86.81754514469372,568.9622104520893,44.09403592165091,355.7208652203401,17.846398928000802,336.59648458521076,360.05505827282843,84.43930380156553,187.82908318703932,214.67409228939678,216.5143263738001,2473.549404176615
2021-10-26,87.51279178815574,559.8495977294582,40.08031154143607,356.68604442312824,17.880052794068693,339.97607953300115,357.7117852508312,83.2919151741663,200.40453462548783,212.85083287543202,214.51116304158117,2470.7551087767465
2021-10-27,85.58155111187236,553.984007930983,37.589525135274386,354.7208000222705,17.849135014672992,342.50100005597835,353.1368236364558,81.59208017061188,198.24781632592155,216.14446278452965,209.01973252739484,2450.3669347159657
2021-10-28,88.05353917751509,568.3337544022526,38.30117839417772,353.9416794609837,18.346281963009197,343.77463253217036,367.4754228424861,82.69697292292226,202.22071845670155,216.82083321229075,215.51274470769064,2495.4777580722002
2021-10-29,88.6163578888891,545.4998512581886,39.254793761108196,362.3143183285432,18.42042991182544,349.68473411028964,370.6555790866252,83.7168739250549,207.29630362786128,220.2026853510963,213.75134246729124,2499.413269716773
2021-11-01,89.6316387015638,544.871395208352,39.41135747806693,359.8839273239322,18.048595733075352,340.08780168003545,368.95391653493675,86.1816346802088,209.40437414623432,223.0846115215567,215.40913281119654,2494.9683858191593
2021-11-02,90.11720778588648,547.2804767327257,39.12669617450559,364.03536076243046,18.45025325655227,345.4392925229828,374.5331380158824,82.78196467309998,214.05834521371946,232.31853823099104,215.51274470769064,2523.654018076467
2021-11-03,89.3005688713438,542.7765417088966,41.44668579853048,361.2444811399106,18.604021327529125,347.94186861655317,366.052721364845,82.65447704783338,215.65561402956368,248.5808359071604,212.0244775257232,2526.2822933378893
2021-11-04,90.19445741293782,553.2508092061736,41.34705434228402,355.592949904308,19.597494398199885,349.5115647823863,368.98181264234154,82.18702242185593,241.6254212232133,251.7274287667447,224.35429320851895,2578.370308308964
2021-11-05,90.10617212487915,551.3654410566638,42.27220357885835,339.42910542388057,19.29105269091504,343.54001602339815,360.6966687431372,83.75936980014376,241.2281310101353,265.01957804274576,227.56626199983552,2564.2740004945927
2021-11-08,91.82773524202318,557.1262881801662,42.55686488241969,350.19724930076956,19.63114826426777,343.6852548145429,361.1709025690176,86.35161818056424,249.75770864601398,276.4296530849767,230.08748481452486,2608.821907979286
2021-11-09,91.30905917467851,572.4187187261906,41.21895675568141,347.6970863055956,19.619930308911812,342.30548629866814,362.56570793925397,85.41670892860932,248.56583800677996,274.40054180169335,227.98070958581187,2613.498743831874
2021-11-10,90.0289224978278,570.5333505766807,39.9379808896554,350.9879985271502,18.459008733903264,337.389711829155,362.20305854299255,85.07674192789842,238.85249769519947,272.2538008787994,232.26333464090055,2597.9864067401627
2021-11-11,90.6800264972605,569.1716958020348,40.17994299768254,353.9067934657022,18.28116310021117,339.0040968538019,363.9326172020857,86.9465604318083,246.40101174368147,277.1648383325431,234.43918446727628,2620.1079308940884
2021-11-12,91.0773102935245,586.1400091476236,40.35073977981934,353.7207348242009,18.368991482388342,350.2433448454616,364.43474713537074,87.03155218198602,246.40101174368147,290.54520983825205,234.81909475442123,2663.13274602673
2021-11-15,90.95591802244384,581.7408167987672,40.464604301243874,348.2668908951934,18.07677742579887,349.76852572056544,369.2328776089841,86.22413055529766,243.441605054427,276.98839387312717,236.06243751235021,2641.2229777681987
2021-11-16,92.4567679194412,587.6064065972423,40.692333344092944,355.1278033005546,18.35941517903569,360.7284683446391,364.4626432427755,84.7792708022764,244.8848225631593,284.634320447818,233.9901995824686,2667.7224513235037
2021-11-17,94.21143801960726,586.1400091476236,41.14779142979108,359.87229865883836,18.21494980274427,354.7513334782992,367.6706955943193,85.45920480369817,237.2471209158231,283.5462462814197,223.90530832371127,2652.166396455875
2021-11-18,92.58919585152923,595.5668498951729,40.60693495302454,363.3376408568005,18.16597385131214,351.33263577904694,371.12981291250554,84.6942790520987,256.8197448825637,288.2808392757475,230.50193240050115,2693.0258397103025
2021-11-19,92.50091056347054,596.928504669819,40.236875258394804,365.0586832906877,18.163237764639952,386.7485563889486,372.85937157159873,84.39680792647667,267.44117710975104,282.7816536239506,239.86154038379993,2746.9773185515373
2021-11-22,89.20124792227779,589.1775467218339,38.24424613346545,364.5935366869344,16.803949905897912,369.59362071181795,367.8659683461524,85.67168417914247,259.09808263511303,288.2220244559422,253.849146410501,2722.321054109078
2021-11-23,85.71397904396036,573.0471747760273,38.913200196834595,364.3493347199639,16.49696098127864,374.62111732836553,367.2801500906531,87.07404805707486,257.39541029335015,274.16528252247207,249.18661106826733,2688.2432690782475
2021-11-24,85.30565958668902,581.6360741237944,39.15516230486173,366.6285530783551,16.971124801568482,382.0897428576145,373.9752158677879,87.49900680796347,264.91960045123557,270.54817110444526,255.6105486509004,2724.338859635216
2021-11-26,91.83877090303052,578.3890511996385,38.34387758971192,376.47803241283134,16.662767833613113,372.54308539352587,365.3832147871315,84.7792708022764,255.4251751550246,260.25557763851526,239.4125554989922,2679.511379214291
2021-11-29,92.55608886850722,584.6736116980048,37.70338965669892,379.4549706768525,17.351440849002344,388.0445332945475,370.48820244219684,84.18432855103237,270.6113908508428,264.10794833576335,244.17870273772002,2733.3546079611683
2021-11-30,89.37781849839511,565.1914741530695,37.56105900491825,373.7801821110622,16.650455443588275,364.38178255266365,366.02482525744034,83.84436155032148,264.9358163783,261.6377259039402,230.95091728530886,2654.336418139008
2021-12-01,89.3998898204098,559.8495977294582,37.30486383171305,371.5474784130463,16.279989308174283,370.8560809733066,370.7671635162441,83.37690692434403,254.87383363483474,259.04987383250636,223.21456234708404,2636.520240331122
