date,AFG,AMN,CARR,INTU,LSI,NAVI,NET,TGT,portfolio
2021-07-30,39.91083636030631,204.68670687290955,870.2506249330586,90.22107645980638,432.3664188354349,153.33861505235217,514.243524193301,194.9821972928313,2500.0
2021-08-02,39.85605140991468,205.8062145178986,860.1185456178474,89.80229077742601,433.9734510776273,155.4401721847388,514.0701301027023,192.13469435347832,2491.201550041633
2021-08-03,40.32514754764305,210.28424509785486,900.6468628786921,90.25682645708275,438.60768358999604,155.66533902035164,518.3182853223722,195.84324592701236,2549.947635841005
2021-08-04,40.84902863576306,205.9283426246247,898.4304705284896,91.25782638082119,436.9259056621203,153.0383926048684,520.1822717963089,194.59699132490823,2541.209229557904
2021-08-05,41.60232170364805,216.7163253854284,887.0318812988771,91.58979064124466,445.82064225844096,156.11567269157734,526.511156103164,195.24655432964127,2560.634344412022
2021-08-06,41.62286606004491,216.9809362833349,887.9817637346782,90.95650497520604,443.09242473099806,161.6697879700277,515.0671461236452,194.26465676434714,2551.636086642282
2021-08-09,41.910487049600995,212.4825510189243,885.7653713844758,91.1165287725384,443.1297975738397,161.3695655225439,535.0508150651534,196.00186014909832,2566.8269765361747
2021-08-10,42.16044338576283,213.72418677063945,891.6229797385821,90.24831455296933,440.96217268902205,162.79562214809198,543.8939136856907,197.24056169300783,2582.6481946637664
2021-08-11,42.68090041448337,215.33220684253286,896.055764438987,90.60581452573307,439.0187848612546,164.59695683299478,515.8907680539894,196.44749058257793,2560.6286865525526
2021-08-12,42.72198912727709,214.68085693999373,881.6492141626711,91.40423113157205,443.2792889452065,163.77134510241433,529.8489923471903,195.6015480647861,2562.9574658211113
2021-08-13,42.40355160312571,215.06759594462633,884.3405477307741,92.05454060583752,442.00861228858923,164.14662316176907,527.768263260005,195.35229714436525,2563.1420317390925
2021-08-16,42.94455298824311,222.31386361037372,891.464665999282,92.42906438682809,443.3540346308898,164.22167877364,521.8295156569972,196.55323339730197,2575.110609443556
2021-08-17,42.97194546343893,218.08008924386962,868.6674875400568,91.22377876436751,445.6337780442325,165.42256856357523,519.4886954339138,190.85822751859595,2542.3465705720505
2021-08-18,42.69459665208127,217.75441429260007,868.9841150186572,90.7334930874344,443.8398815878317,164.97223489234952,506.87427534285337,185.55598066600763,2521.4089915398154
2021-08-19,42.393279424927286,214.6197928866307,870.2506249330586,92.51418342796231,443.5035260022566,163.54617826680146,512.1627951061158,183.93207315417504,2522.922453201928
2021-08-20,43.13972437401331,219.74917336912603,872.1503898046607,92.8308262609816,447.0165732293748,165.87290223480093,520.0088777057101,189.92164830246924,2550.690115281137
2021-08-23,43.27326269059292,224.55287890035183,880.0660767696694,94.0548380724917,446.1569978440161,165.27245733983332,538.3019542638804,189.26453223954164,2580.942998120377
2021-08-24,43.05412288902638,217.9783158215979,891.6229797385821,94.31530233836241,446.53072627243296,166.02301345854283,537.6083779014853,187.85966341535158,2584.992501835381
2021-08-25,43.372560413177766,221.5200309166542,909.3541185402016,94.58598088916925,445.0731854016073,169.40051599273562,534.2271931348092,188.22976326688553,2605.7633485552406
2021-08-26,42.65350793928755,220.09520300484994,903.8131376646957,94.08037378483198,449.40843517124256,168.87512670963895,524.0836388347813,186.59074963866377,2589.600172747992
2021-08-27,43.1568446710107,222.5784745082802,918.5363154196118,96.34454027900226,450.4922476136514,173.22835219815408,535.657694382249,186.7569169189443,2626.7513859909036
2021-08-30,43.04385071082795,225.81486933652133,913.9452169799067,96.28155218856294,457.854697653463,171.35196190138032,535.0074665425037,186.89287196644656,2630.192487279612
2021-08-31,43.52321902675476,231.06637792574276,907.1377261899992,96.37348075298789,458.45266313892995,174.20407515247646,523.3900624723861,185.110350232528,2619.257954891805
2021-09-01,43.08493942362168,230.5168014454754,911.7288246297044,95.86617126782794,463.0868956512986,173.8287970931217,549.9193583339979,184.6496136826592,2652.681401527707
2021-09-02,43.732086650122866,235.38157103006424,912.2037658476047,95.29757607305133,470.6362099053187,171.80229557260603,557.5053497976942,184.23419548195784,2670.7930503584194
2021-09-03,43.47870625456156,237.60023163558805,904.288078882596,95.88659983770015,475.5694251604209,172.92812975067028,565.4381294425878,183.10878981096687,2678.298090775091
2021-09-07,43.09521160182011,230.08935307193414,885.4487439058753,95.41333796899389,470.86044696236877,173.15329658628315,569.079405345162,181.91540661622477,2649.055202058662
2021-09-08,43.0815153642222,232.3080136774579,892.4145484350829,96.62543311474519,475.3451881033708,173.8287970931217,555.6413633237573,184.4532341696004,2653.6980932813585
2021-09-09,42.50284932571055,230.76105765892757,893.5227446101842,96.65267120790814,463.9838438794991,174.05396392873456,554.8177413934131,183.95473232875875,2640.249604333136
2021-09-10,41.533840515658504,231.49382629928405,888.773332431179,96.58968311746881,463.27375986550703,173.00318536254125,552.6069667382789,183.28251014944198,2630.557104479359
2021-09-13,41.76325249542348,231.31063413919492,877.849684419467,94.89411181807512,464.6191822078076,176.23057667299213,540.5560774416643,182.20242282761842,2609.4259420222434
2021-09-14,40.80109180417038,228.6848798445842,865.976153971954,96.74119501068772,451.2770773133267,172.70296291505747,549.485873107501,181.5528598228854,2587.2220937901666
2021-09-15,41.705043485632366,230.39467333874933,878.1663118980673,97.39490924659854,454.00529484076964,175.40496494241168,557.245258661796,182.98038782165918,2617.296844235684
2021-09-16,41.98239229699002,227.9317565197734,867.4009776256554,97.52599256994525,455.5749542401203,176.23057667299213,578.659428850744,185.08769105794428,2630.3937698341647
2021-09-17,41.65025853524073,228.19636741767988,866.2927814505542,95.64826652252432,448.06301282894196,176.30563228486307,569.642936139608,184.87620542849632,2610.6754606079085
2021-09-20,41.109257150123334,223.39266188645408,847.6117602131336,94.37999280962443,448.5488597858838,169.47557160460656,551.3498595814377,181.4773292409397,2557.3452922722026
2021-09-21,41.00995942753849,229.8043874895733,814.0492474814966,94.52469517955261,448.8104696857756,167.67423691970376,565.2647353519891,180.85797846898492,2541.9957100046145
2021-09-22,41.468783387068434,233.04078231781438,828.2974840185124,95.80999270067935,446.0822521583327,166.24818029415567,593.7447147328369,181.20541914593517,2585.897608755335
2021-09-23,42.02690506918322,235.05589607879472,842.5457205555281,98.29036155933055,440.96217268902205,167.37401447221995,588.1094067883769,181.87764132525191,2596.242118537707
2021-09-24,41.77352467362191,234.58773833634473,836.6881122014216,98.38399250457819,432.7401472638518,168.800071097768,565.0913412613903,180.95616822551435,2559.021095564491
2021-09-27,42.47545685051473,231.83985593500796,824.8145817539086,96.52669502702949,420.7060918688297,173.75374148125076,532.3632066608725,178.81109969825638,2501.29072927567
2021-09-28,41.372909723883076,226.77153950587564,818.3237184426014,92.78145721712376,425.2655786955151,167.74929253157472,490.18509412272175,174.95904001902554,2437.408630258321
2021-09-29,41.311276654692485,228.29814083995163,832.4136412403169,93.10831433507916,430.1614211077756,144.40699723970903,486.97730344664456,176.76422092752784,2433.441315791697
2021-09-30,40.93805418014947,233.5700041136274,815.1574436565979,91.84514776464732,422.7242253822806,148.08472222138565,488.321107648785,171.46197407493952,2412.102679042413
2021-10-01,41.47220744646791,233.95674311826,826.2394054076101,92.60440961156458,425.751425652457,143.50632989725764,498.42131342616335,171.19761703812958,2433.1494515979102
2021-10-04,41.4893277434653,239.83924692556616,824.1813267967078,89.43457651972618,423.621173610481,141.70499521235482,501.67245262489024,169.30179943129244,2431.2448988644837
2021-10-05,42.77677407766873,240.124212507927,831.9387000224164,90.79648117787373,422.42524263954715,140.20388297493582,544.414095957487,170.5556070915911,2483.234996449447
2021-10-06,43.67387764033176,240.59237025037697,828.6141114971127,91.01098116153196,432.0300632498598,139.45332685622628,578.4426862374955,170.00423384338748,2523.8216507363227
2021-10-07,44.43744288641518,244.72437119460935,840.3293282053256,91.5421239782095,436.3279401766534,145.8330538652571,593.5279721195884,172.24749212717484,2568.9697245532334
2021-10-08,44.17036625325595,243.91018381643548,811.1996001740936,90.4168502544151,433.300739906477,145.60788702964425,605.4054673256041,171.56016383146894,2545.5712585913943
2021-10-11,43.961498629887835,243.706636971892,807.2417566915892,89.44479080466228,436.0289574339199,149.13550078757893,625.3891362671125,171.4242087839667,2566.3324863706093
2021-10-12,43.88959338249882,249.91481573046772,792.2019514580726,89.72398125958253,448.02563998610026,150.561557413127,654.3026008744572,172.56472057134678,2601.184860675653
2021-10-13,43.30407922518822,235.74795535024248,799.0094422479801,91.06715972868055,457.96681618198807,147.85955538577278,691.1054966040462,177.44399616503918,2643.504500888938
2021-10-14,43.87589714490091,207.0682049540681,834.9466610691197,92.57206437593356,466.1514687643167,150.78672424873986,716.4643823541162,181.43956394996684,2693.3049668611616
2021-10-15,43.461585957564175,192.4331868313929,841.595838119727,93.99865950534311,463.68486113676556,149.9611125181594,726.911376312692,184.15866490001213,2696.205285281656
2021-10-18,43.47870625456156,195.669581659634,850.1447800419364,96.1096117254718,468.7675677632345,151.38716914370747,783.6112439384897,190.1104747573335,2779.279135284369
2021-10-19,43.7731753629166,195.48638949954488,849.9864663026362,97.51237352336376,463.4232512368738,149.5107788469337,749.452608090532,189.01528131912082,2738.1603241819216
2021-10-20,44.48537971800785,192.31105872466682,850.7780349991372,97.1259330766144,469.9261258913267,151.68739159119127,760.5498298888533,188.7433712241163,2755.6071251139138
2021-10-21,44.96817209333415,200.04583881731853,855.5274471781423,98.45719487995363,470.598837062477,149.43572323506274,788.9431122244018,190.52589295803486,2798.502218448725
2021-10-22,45.51944565664997,196.42270498444483,860.9101143143483,100.57665900419572,475.12095104632067,149.9611125181594,786.1254582521718,191.81746590930638,2806.453911685597
2021-10-25,44.992140509130486,197.21653767816434,859.9602318785472,102.5786588516726,482.37128255760723,149.13550078757893,821.0643675078239,195.12570539852814,2852.444425169053
2021-10-26,44.533316549600535,197.44043920716217,846.1869365594321,103.60859924939669,479.2319637589058,147.1089992670633,803.5082158346986,193.91721608739692,2815.5356865136564
2021-10-27,44.05394823367373,195.9749019264492,837.3213671586224,104.37807538125004,473.10281753286984,144.10677479222525,774.4213571367549,192.2706494009806,2765.6298915628263
2021-10-28,45.02295704372578,202.18308068502492,859.0103494427461,104.7662182088221,492.31245875349504,146.05822070086998,797.8295593675888,193.53201011947385,2840.7148543217463
2021-10-29,44.447715064613604,200.9007355644011,824.4979542753082,106.56733711922222,496.572962837447,147.85955538577278,844.0824330348106,194.5818852085191,2859.5105784900943
2021-11-01,44.41005041121935,208.6762250259615,823.5480718395072,103.64264686585037,494.2932194241042,152.21278087428792,842.0884009929247,193.30541837363674,2862.1768138074917
2021-11-02,45.14279912270748,208.61516097259843,827.1892878434112,105.27352769398206,501.7677879924409,146.20833192461185,833.8955302121329,195.05772787477702,2863.150153636662
2021-11-03,47.37528585116662,216.6756160165197,820.3817970535036,106.03619430254467,490.4064437685692,145.98316508899902,844.6459638292565,195.17102374769556,2866.6754896582547
2021-11-04,46.52954317949574,228.82736263576464,836.2131709835211,106.514563313719,494.330592266946,145.15755335841857,871.6954419626646,195.1936829222793,2924.461910622809
2021-11-05,46.70417020886909,198.9466858567838,833.363523676118,104.69471821426936,483.23085794296605,147.93461099764374,855.0929577878325,190.5712113072023,2860.5387359916845
2021-11-08,47.152721990200604,209.42934835077233,842.0707793376275,104.73898011565915,483.8661962712746,152.51300332177172,910.3189756435406,189.86877689510726,2939.9587819259536
2021-11-09,47.29995654437811,213.5409946105503,865.184585275453,104.3184920524561,485.7348384133588,150.86177986061082,886.9107734127067,191.23588042832446,2945.0873005978383
2021-11-10,47.597849712132636,213.72418677063945,862.3349379680499,102.8203969284938,485.2489914564169,150.2613349656432,846.8567384843909,190.40504402692176,2899.2494803126883
2021-11-11,47.38898208876453,220.82797164520642,860.2768593571476,103.3123849862496,487.5661077126013,153.56378188796504,850.7581055228632,191.87789037486294,2915.5720835756606
2021-11-12,46.99863931722412,224.2272039490823,885.9236851237758,106.73757520149066,488.2388188837515,153.71389311170694,887.6043497751017,194.8840075363019,2988.328172898435
2021-11-15,46.85825288184556,226.69012076805825,879.2745080731685,106.59287283156249,494.66694785252116,152.28783648615885,895.5804779426452,198.10916338538343,3000.060180221343
2021-11-16,46.97124684202831,226.7511848214213,888.1400774739783,109.93294400566933,488.27619172659325,149.73594568254654,919.7256050585238,200.33731555278166,3029.8705111635422
2021-11-17,47.35816555416923,234.1399352783491,885.9236851237758,108.11139652539698,492.57406865338686,150.93683547248176,918.1217097204852,190.8657805767905,3028.0315769048357
2021-11-18,48.16281951304637,236.50107867505332,900.1719216607916,107.06953946191413,497.20830116575553,149.58583445880464,941.7466545645676,189.55154845093531,3069.9976979508683
2021-11-19,47.19038664359485,241.3862029440965,902.2300002716938,117.86263387773337,499.52541742193995,149.060445175708,914.8272219991086,188.53943865286288,3060.621746986738
2021-11-22,47.42664674215877,244.96862740806148,890.5147835634809,112.6346223712695,492.8356785532786,151.3121135318365,808.2332048035149,183.92452009598045,2931.850197069581
2021-11-23,48.669580304168996,237.4577488444076,866.134467711254,114.16676511168548,492.05084885360327,153.78894872357787,800.4304707265703,187.3913738072882,2900.0902040825563
2021-11-24,47.6183940685295,233.32574790017523,879.1161943338684,116.44284827161457,501.0203311356073,154.53950484228739,855.6564885822784,187.08169842131082,2974.8012075556717
2021-11-26,46.72813862466543,237.1117192086837,874.208468415563,113.53347944564688,489.50949554036873,149.73594568254654,867.4906352656445,185.4351317348945,2963.7530139180135
2021-11-29,46.41312515991353,235.2187335544295,883.7072927735734,118.25758622859615,496.3487257803969,148.68516711635323,828.3469193129723,187.37626769089908,2944.3538176171337
2021-11-30,44.889418727146165,232.06375746400576,854.260937263741,111.04630106370493,490.36907092572756,148.08472222138565,815.99259035781,183.3806999059714,2880.0874979294927
2021-12-01,44.66343080678067,226.87331292814736,846.1869365594321,113.01936043719618,496.7224542088137,147.25911049080517,711.826090430599,180.78244788703924,2767.333143748813
2021-12-02,46.022782388373116,228.96984542694506,876.4248607657654,114.42041985426546,505.87880070502615,150.63661302499796,721.1893713229326,184.6269545080755,2828.169647996381
2021-12-03,44.909963083543026,224.6546523226236,885.9236851237758,110.3074677866599,503.7859215058919,149.43572323506274,692.2325581929381,186.18288449615696,2797.432855746652
2021-12-06,45.711192983020695,226.4051551856974,881.6492141626711,109.86144401111659,511.93320124537877,154.61456045415835,640.2143310133072,182.72358384304377,2753.112682898394
2021-12-07,46.0707192199658,228.58310642231248,894.1559995673848,114.62130079134222,526.0975086823769,158.51745227144778,677.3206664014439,184.7251442646049,2830.0918976208786
2021-12-08,46.40285298171509,230.6389295522015,890.9897247813815,114.58044365159779,524.5278492830261,155.96556146783547,695.483697391665,180.19330934786274,2838.782368457285
2021-12-09,46.022782388373116,225.4484850163431,883.8656065128736,113.29514613047105,518.0623474714149,155.21500534912593,651.09481019838,178.65248547617043,2771.656668543152
