date,AA,CEIX,DVN,RJF,TRGP,portfolio
2022-02-16,67.85074522804852,45.66497746703496,169.7650751939655,1575.0705688356734,641.6486332752776,2500.0
2022-02-17,66.65656236534056,45.36915850593592,174.17865682900896,1521.865364711496,636.3507992731859,2444.4205416849672
2022-02-18,68.16454675482244,44.83979951012612,172.69695218955076,1515.4415414062576,632.5812008183946,2433.7240406791516
2022-02-22,64.58198486607859,43.7188055617409,166.04505947969693,1518.793129185078,619.3366352454876,2412.475614338082
2022-02-23,65.65414119094112,45.21346712921052,168.81931113675404,1492.8189098783926,622.9024663696625,2395.4082957049604
2022-02-24,63.89337186876304,44.248164557550695,166.29726964217596,1496.589312952481,632.6830650513806,2403.7111840723514
2022-02-25,67.85946378443391,46.085351311287916,174.0210314904808,1568.0882541089659,649.391636380121,2505.4457370752893
2022-02-28,65.6715716534019,47.86025913863685,187.7346403851532,1531.2216408752838,665.9983046112311,2498.486416663707
2022-03-01,69.5417860500735,48.87226793546523,186.78887632794172,1433.8881565383147,667.8321717221338,2406.923258573929
2022-03-02,71.96502600103095,53.02929421358091,184.8973482135188,1477.3181626617686,688.615895339979,2475.825726429878
2022-03-03,72.25267850895871,54.74192311454156,185.52784956763148,1451.3439433550834,692.8949704182778,2456.7613649644927
2022-03-04,79.02555370313401,55.92519301969241,187.79769292577296,1394.926827578287,708.3808988986758,2426.056166125562
2022-03-07,74.44057063999071,53.96345435242393,188.80650952360418,1323.707238674204,699.1097379758208,2340.0275111660435
2022-03-08,71.7994133315686,54.16585789356321,187.51396250600527,1298.1519412044545,682.7068370753271,2294.3380120109186
2022-03-09,69.31515013622347,52.95144258597289,185.81157998739914,1338.928633638426,696.0532668812201,2343.0600732292414
2022-03-10,72.29626464057563,56.25215441360825,190.95024780050616,1344.6541828543266,709.9091344459762,2374.061984154993
2022-03-11,68.8967525340649,51.83045160721033,184.8658159301877,1342.4197910017797,697.9890370897532,2346.001848162996
