rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp1500
1,72.0,SGH,"SMART Global Holdings, Inc.",52.0,1.7,75,1.34,45.28,69.0,52.39,$23.54,$58.39,48.88,47.96,42.6,89.0,True
2,72.0,RWT,"Redwood Trust, Inc.",46.0,1.7,81,1.46,13.16,14.04,6.69,$6.52,$12.71,11.86,11.82,9.97,89.0,True
3,71.0,AGO,Assured Guaranty Ltd.,36.0,1.7,88,1.63,47.53,58.0,22.03,$18.45,$52.28,47.17,47.11,40.39,89.0,True
7,68.33333333333333,ASIX,AdvanSix Inc.,16.0,1.5,95,2.11,42.13,44.5,5.63,$11.62,$36.43,31.4,30.67,25.73,94.0,True
8,68.0,GNRC,Generac Holdings Inc.,19.0,1.5,91,1.76,404.95,497.0,22.73,$164.24,$457.00,429.0,397.22,305.73,94.0,True
9,67.0,RDNT,"RadNet, Inc.",14.0,1.3,88,1.63,29.1,43.67,50.07,$13.49,$38.84,34.92,33.29,23.5,99.0,True
11,66.66666666666667,UTHR,United Therapeutics Corporation,40.0,2.1,81,1.45,185.9,231.89,24.74,$98.37,$216.90,187.87,182.95,169.29,79.0,True
12,66.66666666666667,EPRT,"Essential Properties Realty Trust, Inc.",41.0,1.9,75,1.34,28.39,32.36,13.98,$16.18,$30.61,28.93,27.93,23.3,84.0,True
14,66.66666666666667,COF,Capital One Financial Corporation,22.0,1.9,94,1.93,166.54,183.18,9.99,$62.26,$168.00,160.1,158.67,124.77,84.0,True
15,66.5,IIPR,"Innovative Industrial Properties, Inc.",34.0,2.0,84,1.52,234.18,257.0,9.74,$108.50,$230.64,211.62,198.44,180.17,81.5,True
17,66.16666666666667,AXON,"Axon Enterprise, Inc.",21.0,1.8,91,1.73,178.77,213.0,19.15,$78.28,$212.37,183.17,168.79,147.26,86.5,True
18,65.5,NAVI,Navient Corporation,16.0,1.8,94,1.97,19.12,21.35,11.66,$7.42,$21.55,20.34,19.55,13.99,86.5,True
19,65.5,CROX,"Crocs, Inc.",17.0,2.0,98,2.76,141.13,157.7,11.74,$36.84,$144.26,127.59,116.62,85.33,81.5,True
21,65.16666666666667,JLL,Jones Lang LaSalle Incorporated,20.0,2.0,94,2.01,258.02,310.0,20.15,$90.02,$253.90,210.82,205.6,171.76,81.5,True
22,65.0,DECK,Deckers Outdoor Corporation,15.0,1.5,86,1.56,365.47,486.5,33.12,$192.58,$444.48,403.35,372.09,324.11,94.0,True
23,65.0,ULTA,"Ulta Beauty, Inc.",49.0,2.3,72,1.31,368.03,436.65,18.65,$200.50,$356.31,339.8,339.22,306.96,74.0,True
24,64.66666666666667,MODV,ModivCare Inc.,16.0,1.5,84,1.5,187.05,211.88,13.27,$84.32,$184.71,169.04,165.38,149.36,94.0,True
26,64.66666666666667,GE,General Electric Company,15.0,2.1,100,11.89,105.82,121.78,15.08,$5.93,$107.21,35.34,22.2,14.24,79.0,True
28,64.16666666666667,CBRE,"CBRE Group, Inc.",22.0,2.0,89,1.68,100.45,116.43,15.91,$42.08,$98.93,89.58,88.31,74.65,81.5,True
29,64.0,BOOT,"Boot Barn Holdings, Inc.",15.0,2.1,98,2.87,90.64,100.0,10.33,$22.09,$93.25,83.06,80.5,61.58,79.0,True
30,64.0,GPRE,Green Plains Inc.,10.0,1.7,93,1.84,35.04,46.44,32.53,$11.91,$38.13,33.69,33.25,24.48,89.0,True
31,63.833333333333336,OMCL,"Omnicell, Inc.",19.0,2.0,91,1.73,153.26,166.8,8.83,$66.04,$160.78,150.72,147.05,128.07,81.5,True
33,63.5,ENPH,"Enphase Energy, Inc.",21.0,2.2,93,1.89,155.36,197.73,27.27,$58.67,$229.04,178.95,167.93,157.59,76.5,True
34,63.5,DFS,Discover Financial Services,21.0,2.2,93,1.87,127.19,135.94,6.88,$48.92,$130.93,124.24,121.77,99.36,76.5,True
35,63.5,WFC,Wells Fargo & Company,30.0,2.2,84,1.51,47.02,50.35,7.08,$20.76,$48.99,45.2,45.04,37.08,76.5,True
36,63.166666666666664,ALGN,"Align Technology, Inc.",18.0,2.0,90,1.71,662.06,745.36,12.58,$289.52,$714.15,650.66,622.5,559.58,81.5,True
37,63.166666666666664,JYNT,The Joint Corp.,14.0,2.2,99,4.86,95.92,124.6,29.9,$13.65,$106.37,84.67,80.49,48.01,76.5,True
38,63.0,DKS,"DICK'S Sporting Goods, Inc.",23.0,2.3,92,1.81,121.72,152.33,25.15,$44.38,$109.26,102.41,99.64,76.93,74.0,True
40,62.833333333333336,NSA,National Storage Affiliates Trust,43.0,2.2,69,1.26,52.84,58.3,10.33,$31.78,$55.49,53.82,51.06,41.06,76.5,True
41,62.666666666666664,RH,RH,21.0,2.1,88,1.64,646.45,764.79,18.31,$292.00,$733.05,676.64,668.84,547.2,79.0,True
42,62.666666666666664,TPX,"Tempur Sealy International, Inc.",27.0,2.1,82,1.47,46.53,53.33,14.61,$19.88,$43.99,40.37,39.43,33.25,79.0,True
