rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_russell_3k
2,77.16666666666667,NOTV,"Inotiv, Inc.",25.0,1.0,100,6.9,48.39,64.5,33.29,$4.85,$50.33,36.18,32.89,25.1,106.5,True
3,76.66666666666667,SKIN,The Beauty Health Company,50.0,1.7,91,1.8,27.47,30.0,9.21,$9.71,$29.19,26.45,26.0,16.97,89.0,True
4,75.83333333333333,HCCI,"Heritage-Crystal Clean, Inc",46.0,1.4,85,1.49,34.67,37.6,8.45,$15.45,$35.09,31.14,29.71,28.39,96.5,True
5,74.66666666666667,UEC,Uranium Energy Corp.,32.0,1.5,98,3.07,3.72,4.03,8.33,$0.83,$4.29,3.49,3.12,2.7,94.0,True
6,74.33333333333333,SGH,"SMART Global Holdings, Inc.",51.0,1.7,83,1.44,53.46,72.0,34.68,$25.81,$58.39,49.02,48.06,47.12,89.0,True
8,74.16666666666667,BNED,"Barnes & Noble Education, Inc.",43.0,2.0,98,3.2,10.38,11.5,10.79,$2.16,$12.01,10.73,10.06,8.35,81.5,True
9,74.0,GDEN,"Golden Entertainment, Inc.",36.0,1.7,97,2.87,51.97,63.0,21.22,$12.70,$54.86,50.53,48.65,38.16,89.0,True
10,73.33333333333333,BPOP,"Popular, Inc.",51.0,1.7,80,1.37,81.44,97.25,19.41,$41.13,$85.59,81.13,77.63,73.52,89.0,True
12,72.16666666666667,PDCE,"PDC Energy, Inc.",32.0,1.8,98,3.12,52.31,63.88,22.12,$11.13,$54.31,50.17,45.91,39.52,86.5,True
13,71.5,AJX,Great Ajax Corp.,55.0,2.0,78,1.31,14.16,17.4,22.88,$7.57,$14.57,14.12,13.82,12.53,81.5,True
15,71.33333333333333,DAR,Darling Ingredients Inc.,44.0,1.7,81,1.4,84.52,97.69,15.58,$41.73,$85.28,75.99,74.64,71.13,89.0,True
16,71.16666666666667,FANG,"Diamondback Energy, Inc.",30.0,1.8,97,2.93,107.19,122.26,14.06,$24.57,$114.73,108.36,91.69,81.3,86.5,True
20,70.0,CLH,"Clean Harbors, Inc.",41.0,1.9,85,1.51,112.54,118.5,5.3,$52.22,$115.85,109.9,105.17,93.66,84.0,True
21,69.5,LOVE,The Lovesac Company,18.0,1.4,94,2.15,78.01,101.43,30.02,$22.89,$95.51,73.35,67.03,65.99,96.5,True
22,69.5,CARE,"Carter Bankshares, Inc.",41.0,2.0,86,1.53,14.98,16.17,7.94,$6.88,$16.28,14.7,13.93,13.09,81.5,True
23,69.5,KOS,Kosmos Energy Ltd.,31.0,2.0,96,2.58,3.6,5.72,58.89,$0.97,$4.24,3.56,2.9,2.89,81.5,True
24,69.5,DVN,Devon Energy Corporation,24.0,1.8,98,3.19,40.08,44.26,10.43,$8.34,$41.98,39.88,34.13,26.84,86.5,True
26,69.33333333333333,TH,Target Hospitality Corp.,11.0,1.3,98,3.38,4.14,5.5,32.85,$0.84,$4.70,3.87,3.85,3.12,99.0,True
27,69.33333333333333,AKR,Acadia Realty Trust,46.0,2.3,88,1.63,21.38,24.29,13.61,$9.19,$23.00,22.07,21.3,20.4,74.0,True
28,69.0,NOG,"Northern Oil and Gas, Inc.",19.0,1.7,99,4.44,23.16,29.62,27.89,$3.35,$27.87,24.79,20.59,16.51,89.0,True
30,68.83333333333333,RWT,"Redwood Trust, Inc.",49.0,1.6,66,1.13,13.56,15.25,12.46,$8.13,$14.10,13.65,13.01,11.4,91.5,True
32,68.83333333333333,CNXC,Concentrix Corporation,13.0,1.0,87,1.58,177.68,208.67,17.44,$80.00,$187.22,181.11,174.82,152.54,106.5,True
33,68.66666666666667,ESTE,"Earthstone Energy, Inc.",30.0,2.1,97,2.68,10.15,16.61,63.65,$2.41,$13.15,10.56,9.31,8.7,79.0,True
34,68.5,KE,"Kimball Electronics, Inc.",10.0,1.0,89,1.68,28.75,33.0,14.78,$12.02,$29.99,28.32,26.32,23.54,106.5,True
36,68.33333333333333,EVC,Entravision Communications Corporation,13.0,1.5,98,3.09,7.97,10.5,31.74,$1.78,$8.40,7.63,7.32,5.3,94.0,True
37,68.33333333333333,ARCB,ArcBest Corporation,27.0,1.9,94,2.09,89.85,100.89,12.29,$29.63,$94.03,87.26,77.83,68.28,84.0,True
39,68.0,EVRI,Everi Holdings Inc.,17.0,1.5,93,1.98,24.0,31.38,30.75,$8.29,$26.61,24.55,23.5,19.59,94.0,True
40,67.83333333333333,AVID,"Avid Technology, Inc.",38.0,2.4,94,2.18,28.64,42.5,48.39,$8.74,$40.48,29.3,27.81,27.24,71.5,True
41,67.83333333333333,PGNY,"Progyny, Inc.",16.0,1.4,91,1.79,61.43,71.67,16.67,$23.56,$66.61,59.23,57.91,53.84,96.5,True
42,67.5,RMNI,"Rimini Street, Inc.",30.0,2.2,96,2.33,10.41,11.62,11.62,$3.09,$11.04,10.16,9.82,8.24,76.5,True
43,67.5,KFY,Korn Ferry,15.0,1.4,91,1.82,77.21,97.75,26.6,$29.95,$77.93,75.32,73.46,66.01,96.5,True
44,67.16666666666667,LNG,"Cheniere Energy, Inc.",24.0,1.6,86,1.53,103.4,113.68,9.94,$46.82,$113.40,104.55,96.01,82.54,91.5,True
45,67.16666666666667,OLN,Olin Corporation,19.0,1.8,96,2.44,56.98,65.06,14.18,$16.28,$59.20,52.02,49.82,42.59,86.5,True
47,67.16666666666667,TRTX,"TPG RE Finance Trust, Inc.",50.0,2.0,70,1.19,13.07,14.42,10.33,$7.68,$14.55,12.9,12.67,12.35,81.5,True
48,67.0,LPLA,LPL Financial Holdings Inc.,29.0,1.7,83,1.46,164.02,193.89,18.21,$76.13,$176.96,169.31,157.14,143.34,89.0,True
51,66.83333333333333,TITN,Titan Machinery Inc.,20.0,1.2,79,1.35,28.42,37.33,31.35,$14.82,$35.24,27.56,27.38,27.08,101.5,True
52,66.83333333333333,DOMO,"Domo, Inc.",21.0,1.8,93,1.97,88.35,106.25,20.26,$31.01,$98.35,87.32,85.54,74.19,86.5,True
