date,AZO,DRE,HD,INTU,PLD,WST,ZTS,portfolio
2021-12-08,549.5358247758084,65.71677694624547,609.9034479822722,164.4552607585015,83.57056942490401,867.5406540809033,159.27746603136526,2500.0
2021-12-09,543.1724677584806,64.8876133996919,610.0369168619932,162.610499198284,82.58516429472807,854.951121500616,159.65204389424974,2477.8958269080435
2021-12-10,553.4483405482109,65.4722816752673,616.0580877064574,165.65008534626298,83.38187943831662,859.6921148249603,160.5468623103091,2504.249651849785
2021-12-13,548.7732149118094,66.73729188396105,600.9903156334288,163.3997115748328,84.7658709868172,878.297492380906,161.17808850428833,2504.1419858760437
2021-12-14,552.486797779397,66.0569499508427,596.4818826105296,156.25033031126537,83.52921645537657,853.955130343614,158.20230787552924,2466.9626153265544
2021-12-15,566.0396668785722,66.84359594789767,604.8017595930172,158.2074934905692,85.54469595252087,883.4966440702782,160.98386098254076,2525.9177169153963
2021-12-16,555.7140439982007,66.52468783216386,592.5221248093524,154.90158544878054,85.90779911408015,886.0862454065526,161.49023495646532,2503.1467215655957
2021-12-17,551.6108926242359,66.00379791887437,575.3929396930367,151.5565747076096,84.8184896294023,896.0263904202691,162.53071606281517,2487.9398010562436
2021-12-20,551.0389520906742,66.23766685953495,577.4988423628973,147.7350986183971,84.92900242932579,874.5524902135637,162.4960284119687,2464.4880809863616
2021-12-21,549.9530509596947,66.18451075149058,579.0857144757418,151.7520434645904,84.61325845500394,885.4886263842822,164.84059344810885,2481.9177979389124
2021-12-22,559.2894733937432,66.72666147756738,586.7530920214923,154.3395922666591,85.38682396535994,903.5960083617268,167.56666963675866,2523.6583211233074
2021-12-23,556.6203388697467,66.53531416248146,588.8738396532209,155.3291798792493,85.11844720797833,916.0062430712984,168.21870630097368,2536.702069144949
2021-12-27,565.6169091591842,68.35310550364566,599.2848196027312,159.497614130601,87.29705814763122,928.0579428596116,170.99332611836002,2579.1007755217647
2021-12-28,569.1757102193462,68.4594095675823,602.4437188665523,158.76704088981543,87.2444314753433,926.0260625119612,169.42567116921006,2581.542044699811
2021-12-29,581.3608734368248,69.24605148856122,609.2953929130786,158.33944645934665,88.23901455584347,932.2411543751585,171.35403740199413,2610.075970630807
2021-12-30,575.9673564915638,69.25668189495488,607.9606588568382,157.1983694415981,88.39162708765673,938.9144046033838,170.05689736318928,2607.7459957391848
2021-12-31,579.2470848398847,69.77757180824436,615.4797225609997,157.16415830796612,88.5968582620551,934.2730347228089,169.27306458793416,2613.811495089893
2022-01-03,565.0780903808833,68.62948791772877,606.0327146932723,154.29316713196152,86.77608299891101,888.2774746080956,162.3364991424279,2531.4235168732803
2022-01-04,574.7875204436785,67.74717233920688,612.261488708737,151.08010935956807,84.72377125492743,854.5726375625344,156.15601211095546,2501.328711779608
2022-01-05,562.0166215827586,65.97190669969338,603.9564114290873,145.06446776512368,82.96088211941893,804.7126244602326,150.2183068313274,2414.901220887642
2022-01-06,569.8803064183262,65.42976004969265,601.7615295060793,143.2783453406694,82.39255581316411,812.222456171394,150.81485597582042,2425.7798092751464
2022-01-07,556.694947141271,64.00529374509395,583.7424613402301,138.6774250930986,80.89804343503721,777.8204983001392,146.42400577646677,2348.262674831337
2022-01-10,556.1119435367057,63.941511306731975,574.6217258203862,139.32003963023934,80.5244213627826,782.0037098156862,147.47143077380207,2343.994782246334
2022-01-11,552.8846635890269,64.06907618345593,573.4501505676028,141.40424929926007,80.5086349670368,795.7883588001681,147.61016017446735,2355.7152935810177
2022-01-12,567.2249670042092,63.994663338700285,577.4988423628973,141.04752291893038,80.64019361805376,799.3341749001446,147.6170934640925,2377.357457607028
2022-01-13,565.987117291305,64.00529374509395,573.9098917952075,135.1002886784397,80.59282640111351,758.5178782781536,143.58695454837297,2321.7002507376865
2022-01-14,561.8646392719589,63.580081565423505,551.6938179924747,134.57984397857575,80.37707631601982,756.5258959641495,143.01814916374096,2291.639504252343
2022-01-18,543.6505071040117,62.782805161974856,543.8633269022976,131.4107655580047,80.74017144787629,741.6983026489233,140.60423002862845,2244.750108851717
2022-01-19,537.6629234831817,61.82607266262126,533.4375019909193,133.25063555247186,80.82437091165582,748.2551430655644,139.35711780899976,2234.6137654754143
2022-01-20,534.0211831193676,61.4327517021318,518.4438642091701,133.07227236230702,81.11380154983372,744.5482143266712,140.31590483300766,2212.947992102489
2022-01-21,536.6350697460961,61.262665199833194,517.7320301839914,129.14573200263374,81.79264065601203,733.0089853180905,139.18342512212067,2198.7605482287777
2022-01-24,544.9132149977991,60.62484489228949,539.5476520885309,130.643535400712,80.67702586489304,764.3382472170139,139.0027885442561,2259.747309005494
2022-01-25,533.5321144317079,60.53980164114019,532.384550655989,126.07682628677316,81.01908317535886,754.0545898648297,135.6539884525742,2223.260954508373
2022-01-26,519.9267632030155,60.018915803926774,529.8633511260672,123.99750072684765,79.8403147715538,754.4731542970774,131.89527616418408,2200.015276092672
2022-01-27,527.119041052614,58.78579273833794,528.6027513611064,126.37735931421479,78.20372483171461,765.015844767097,130.3806810232513,2214.4851950883362
2022-01-28,539.1190664751572,60.79492731851202,543.5963891428555,130.67774653434395,81.60320390706231,783.2912728832077,135.68872911022208,2274.7713353713607
2022-01-31,548.842291647832,61.42211721966207,544.2489338386229,135.66471273012607,82.52411446418108,783.669939281809,138.80824298170006,2295.180352163933
2022-02-01,555.8107446828573,60.81618813129935,546.7997780332503,137.03302385561227,80.78753866481654,791.6815982423856,138.1690551661482,2311.0979267763696
2022-02-02,570.3472489639787,62.5701970341016,554.2595071489701,137.39219601881712,82.79249122156268,814.580697568658,140.46180075322434,2362.404138709313
2022-02-03,560.9500808260353,62.506414595739614,541.0306999863601,130.86589285600948,82.32414274513039,801.4670167353759,139.59333731882887,2318.73758506348
2022-02-04,557.7808145433755,61.31581723180151,533.4078573262135,132.92567452289896,80.77175226907073,798.6768912879243,138.63455029482097,2303.5133574761053
2022-02-07,551.6468138761227,60.92249627131205,529.9671753410825,133.2335448989661,80.01397315446054,798.6171050576279,139.1764812311352,2293.577589830707
2022-02-08,557.313871997723,60.688627330651464,536.0328358121204,135.4203730555725,79.56141107377405,798.5573188273315,139.85735359532038,2307.4317916924933
2022-02-09,554.0810942434175,62.23002810558045,540.3781552905929,141.5704134016695,81.76106786452041,814.6803210124275,140.54516985049102,2335.2462497686993
2022-02-10,535.9083811339838,59.47676915392603,526.6154726090988,136.2389199133131,78.10899842753693,796.285320435724,138.5164405399064,2271.1503022134893
2022-02-11,538.5526237482222,58.69011908079497,519.4968608031305,130.91964042602237,76.99338363641795,779.6441911947842,138.1690551661482,2242.4658740555205
2022-02-14,531.7803378502609,57.98852041096536,521.3803153401228,129.26790183991054,76.48293542809587,764.6571273853189,136.4738128459906,2218.0309511006653
2022-02-15,534.35000592185,57.700019822722616,523.9015148700446,128.95760059427843,76.63028047485865,768.0252269390838,137.39785921235062,2226.9625078351887
2022-02-16,532.5733374306449,57.56111122629254,519.2002331199526,129.04800508079842,75.97775470482429,755.9678708746593,135.5428225886451,2205.8711350258172
2022-02-17,523.0794348791699,56.642184332499234,516.0116891914258,121.2364579303991,75.39889342846851,771.8716163352198,134.1393933116414,2198.3796694088237
2022-02-18,530.5120984209718,56.54601746975165,514.4248170785813,117.57625437784571,75.01474441581576,736.3770848718556,132.92354450348773,2163.3745611383097
2022-02-22,511.41652956236175,56.37505461109774,468.8952737706419,118.07714772801852,74.92001801163806,735.6596501082994,132.07592334340893,2097.4195971354666
2022-02-23,495.77203173712854,55.76599917238842,457.446142189039,114.1066280165228,74.07277997790068,712.4616196305453,129.96381433419737,2039.589015057722
2022-02-24,495.90741944142275,56.01175802694866,464.5499090331394,121.46858360388704,75.42520676461247,754.0944878984761,132.66647211798167,2100.1238368864683
2022-02-25,515.2102185081004,57.59316956459245,469.6071077958207,119.03740085941686,78.11952536793507,770.217490083572,135.27881691351388,2145.0637290929512
2022-02-28,514.8676005957386,56.63150093711664,468.3909976574335,115.90741022491788,76.7513202151803,771.4331637063221,134.54235101600386,2138.524344352713
2022-03-01,502.06631201843373,56.49259234068657,474.94608927981193,114.49268142138922,76.70395299824004,760.4719088040549,133.77115506220628,2118.944691924823
2022-03-02,519.1172027450011,56.941372392200634,485.50538307091125,118.74908183304086,77.69327662339255,766.6500828220946,136.22370555419056,2160.880105040832
2022-03-03,520.9352902947198,57.860299285993946,481.04139441555566,115.49936714414027,78.71417304003667,779.7238656217304,136.08474292359907,2169.859132725776
2022-03-04,522.595897727012,58.67237184558101,480.89312583299676,113.60573466635,79.37722575046918,771.6524204308575,136.75867139679877,2163.555447650065
2022-03-07,514.0138215825848,58.25565013236685,478.6833536890908,106.8717338321857,78.36159681887554,743.1332329962089,130.6794273560304,2109.998816407343
2022-03-08,510.92469510695116,57.326039843190955,469.7405766755417,108.04944539647607,77.35122734262956,714.7734552356261,126.02446546794269,2064.1899050683583
2022-03-09,520.7170307445235,58.09537066909553,470.4228112950448,113.55441796590208,79.18778097181662,742.1765924912941,131.71463958631952,2115.8686437239962
2022-03-10,516.1137476118955,58.24496266090819,471.5202522565488,110.53193738473908,79.50352494613848,740.3231585319342,131.4645216931592,2107.7021050853236
2022-03-11,515.1991554370968,57.30466897634971,469.8147562258512,107.34330761447688,77.7932624829179,723.8613271617102,128.73406714271246,2080.050545041115
