rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp500
5,70.0,GNRC,Generac Holdings Inc.,20.0,1.5,96,2.38,404.95,497.0,22.73,$132.23,$452.92,417.37,361.28,289.13,94.0,True
24,64.5,ENPH,"Enphase Energy, Inc.",22.0,2.2,95,2.12,155.36,197.73,27.27,$56.28,$229.04,177.31,152.08,151.83,76.5,True
42,62.833333333333336,DFS,Discover Financial Services,21.0,2.2,91,1.84,127.19,135.94,6.88,$47.42,$127.65,120.14,119.13,94.71,76.5,True
44,62.666666666666664,SYF,Synchrony Financial,20.0,1.9,84,1.54,49.91,56.95,14.11,$21.67,$50.96,48.24,47.83,38.28,84.0,True
45,62.666666666666664,TGT,Target Corporation,19.0,1.9,85,1.56,228.42,279.74,22.47,$119.04,$254.53,244.41,231.55,193.05,84.0,True
51,61.166666666666664,ALGN,"Align Technology, Inc.",20.0,2.0,82,1.49,662.06,745.36,12.58,$279.83,$653.86,618.66,598.62,534.9,81.5,True
53,60.5,CRL,"Charles River Laboratories International, Inc.",14.0,1.8,81,1.47,416.69,448.0,7.51,$190.02,$386.57,373.55,350.57,288.22,86.5,True
55,60.5,JCI,Johnson Controls International plc,27.0,2.2,78,1.42,69.02,81.25,17.72,$36.07,$70.81,68.38,66.61,54.94,76.5,True
57,59.666666666666664,TRMB,Trimble Inc.,19.0,1.9,76,1.37,84.14,95.25,13.2,$43.23,$84.87,81.48,79.08,70.21,84.0,True
59,59.166666666666664,INTU,Intuit Inc.,19.0,1.8,72,1.31,543.97,596.52,9.66,$281.19,$511.69,493.39,459.97,394.69,86.5,True
61,59.0,NVDA,NVIDIA Corporation,18.0,1.9,75,1.36,207.42,226.4,9.15,$391.08,$835.00,786.58,696.7,583.77,84.0,True
62,58.833333333333336,HCA,"HCA Healthcare, Inc.",11.0,2.0,84,1.53,247.79,266.62,7.6,$103.17,$221.71,212.37,210.41,176.69,81.5,True
66,58.166666666666664,ZBRA,Zebra Technologies Corporation,14.0,2.0,79,1.44,510.98,580.0,13.51,$246.83,$549.98,526.49,508.09,431.52,81.5,True
68,58.166666666666664,CARR,Carrier Global Corporation,16.0,2.0,77,1.39,52.46,59.82,14.03,$25.60,$49.75,47.95,46.17,40.15,81.5,True
69,58.166666666666664,PYPL,"PayPal Holdings, Inc.",17.0,1.8,71,1.29,264.65,327.67,23.81,$166.50,$309.14,293.22,271.69,243.82,86.5,True
71,57.666666666666664,IDXX,"IDEXX Laboratories, Inc.",10.0,1.9,79,1.44,623.98,717.5,14.99,$334.59,$669.20,640.59,587.5,508.09,84.0,True
75,56.333333333333336,PTC,PTC Inc.,14.0,1.9,71,1.3,120.51,164.71,36.68,$79.31,$149.50,140.66,135.33,123.79,84.0,True
76,56.0,APTV,Aptiv PLC,13.0,2.1,76,1.37,152.7,171.0,11.98,$76.18,$160.53,154.93,150.72,135.1,79.0,True
79,55.0,EXR,Extra Space Storage Inc.,11.0,2.1,75,1.36,168.94,192.86,14.16,$94.10,$174.89,167.8,157.25,129.07,79.0,True
80,54.833333333333336,WELL,Welltower Inc.,12.0,2.2,76,1.37,83.85,89.35,6.56,$48.90,$89.37,84.62,79.33,68.29,76.5,True
