date,ACN,AMD,BK,DXCM,EFX,MGM,NDAQ,TGT,portfolio
2021-11-08,599.3332962283796,137.09538445031825,12.654648903306892,594.0532667875121,407.2034365142208,8.442657375220238,340.08773423326204,401.1295755077799,2500.0
2021-11-09,600.2153691189876,135.96326520644578,12.568826246900406,594.015932447192,409.2473128543314,8.232200200012981,338.67397419141616,404.0272522235135,2502.9441324888003
2021-11-10,595.7562282840076,127.70065454182999,12.69327016894146,578.5093190787672,393.5638047264183,8.011306259900435,333.1635654612448,402.26963465710793,2451.6677831782176
2021-11-11,598.1572656753036,133.30644540703747,12.871353457054191,594.332989779393,391.20770873065345,7.899989393551275,331.2678395402421,405.37315606227,2474.416748045505
2021-11-12,606.3568453486726,135.02288111489494,12.890664089871475,602.8835212184918,397.5378807720966,7.842592163095602,334.8343527266784,411.722688004666,2509.0914254384675
2021-11-15,601.8160940303858,133.74469320342877,12.854188267156495,598.5849499922944,400.77392778066553,7.969562517961557,336.93891173473344,418.54726488327555,2511.2295924099017
2021-11-16,606.2425007156011,139.18613766218866,12.691124726021872,604.2542492468641,413.4343153179228,7.939994006440833,340.53756251679425,423.2502341005817,2547.5361182924153
2021-11-17,608.8885694600219,138.17271227123925,12.45510953945729,607.2660377983055,412.4833164085294,7.915643545604525,337.27629520428405,403.24677603769146,2527.704460265134
2021-11-18,605.6218012650995,141.53254238755568,12.395033844626848,604.6085270951771,410.4536931021076,7.710404421081685,335.28418101021066,400.4663144077052,2518.0724975335643
2021-11-19,604.0047842425207,141.8886100151215,12.24484296100975,597.86694688638,409.98529843706984,7.701706785225717,333.7901137500078,398.321380603455,2505.80368368079
2021-11-22,593.4041671778558,139.25005402336365,12.489439095982183,576.3087556598324,399.07073370921586,7.746929448799691,333.6615878813124,388.5818150178434,2450.5134820142052
2021-11-23,589.157423497838,136.8762605521226,12.661086055336153,550.1442694599663,402.15495114550146,7.393847103136774,334.01502789177385,395.90634564710757,2428.3092113527823
2021-11-24,591.8851527013667,144.07066833404093,12.641775422518869,558.1446885003835,402.879813508197,7.449506531616037,335.12354205969365,395.23901829873216,2447.434165356549
2021-11-26,577.5604888610958,141.34080723523405,12.17618467123046,551.9718878604281,394.7499786916782,7.2790519786889725,327.2193604746491,391.75950284410783,2404.0572626171124
2021-11-29,597.5202741136214,147.82307976202074,12.231969480221727,532.4370926726068,403.73260553912445,7.1538214164087925,335.89467275806277,395.8745704732604,2432.6680862153275
2021-11-30,583.7672834629068,144.59106843685095,11.755649867794384,524.5858971692621,396.04339804457277,6.8842272181600865,326.4964239128153,387.42196030044045,2381.545908412803
2021-12-01,588.2427663848687,136.1367365511169,11.616187022045722,511.3077910629084,394.49416280958553,6.661594148998221,319.7489751460288,381.9404628006899,2350.148675926242
2021-12-02,596.6709353727781,137.57013199960375,12.047449863350232,522.3759432531431,413.59635666739183,7.171214697511363,323.2833507368405,390.0594214737182,2402.7748040643373
2021-12-03,590.3334540509139,131.48045471568383,11.774960500611668,484.397357913992,401.5153897130841,6.986846448653279,321.5000941436224,393.3483345828439,2341.3368920694047
2021-12-06,591.6565134110249,126.96113054082433,11.89296727062346,489.0036528873104,401.01792407384556,7.3416679233655175,318.0621068258814,386.0396793661072,2331.9756422989826
2021-12-07,606.5365083538701,132.24738139376694,12.04315815424056,520.6789381316979,414.81864121495494,7.433852379562786,330.2236005635715,390.2659966269133,2414.248076818578
2021-12-08,611.7469354078027,132.60344902133275,12.083924039524215,526.6931816495006,419.1820249704462,7.459941969448415,333.1796220021556,380.6853069105376,2423.634385970748
2021-12-09,606.7161713590676,126.08466281044849,12.246989227199835,522.3107219817911,414.7760124770013,7.342095904379181,327.95837809119655,377.4440687365788,2394.879100587663
2021-12-10,619.7668021001729,126.49550792976237,12.171892962120788,528.2317434730015,419.4520938862278,7.202942356657608,330.59309711494376,378.4291234746339,2422.3432032975206
2021-12-13,616.9574124375364,122.15878003779754,12.04315815424056,512.482684540912,422.1951510557714,7.016824362166918,330.11113123578696,372.0578967583698,2395.0230385825816
2021-12-14,603.9067816964312,123.80217444625647,12.182620999989224,499.17669150352646,409.6451810752319,7.171632725478197,320.8735458548594,373.82150412766157,2350.5801324294343
2021-12-15,613.0046264199864,133.75381814165232,12.20836796156527,504.72471106415975,414.3212190300874,7.195984513387415,324.568584909991,375.99821310575896,2385.7755251465883
2021-12-16,654.3289667200577,126.57767416738447,12.534495867105013,493.6006142755488,412.5161679130074,7.096837569164766,327.17116633811366,357.1387343477442,2390.9646571981257
2021-12-17,647.2074650294762,125.76510886698026,12.337102769445497,517.825649790305,393.1866207861151,7.35427179833379,323.02632351325275,354.8031495004109,2381.5056920543193
2021-12-20,630.1223878117131,123.98477072915115,12.11825359604911,508.08155770304234,392.23431824559157,7.317744116469962,318.8975127154997,348.2571471535911,2341.0136920711084
2021-12-21,641.7357145112383,131.6995786138795,12.420780806202895,527.6722974892399,398.0616363057918,7.794345763894861,324.90596837954166,349.6553278492441,2393.945649719033
2021-12-22,659.3761228315757,131.36177479396417,12.425071692042069,534.0968203658359,402.7945125779188,7.87609809994203,328.0547663642673,345.95333748010495,2421.9385042056506
2021-12-23,658.7554233810741,133.42513925996053,12.46798384351581,533.3695405869457,407.95380659269495,7.956111970476332,330.0147429627162,351.14880971764643,2435.0915583150304
2021-12-27,678.3885168213673,140.92996211592015,12.555952766112384,531.3834219764354,413.73849591494155,7.8639222059874205,335.7340092937429,356.0583297393554,2476.652610833862
2021-12-28,678.2905142752776,139.82523161792173,12.543078462053861,493.7311706424613,417.87448294697583,7.691719898037116,336.93891173473344,357.3452851521471,2444.240394729608
2021-12-29,678.5355956042034,135.36068493481028,12.523768652507076,499.2326361019026,418.32923293951876,7.738684344806233,337.32448934081947,362.12768012967507,2451.1727720482427
2021-12-30,675.9384531691258,132.52126885250726,12.437945996100591,504.74337823431983,414.363891222412,7.785648128038893,335.9428668945982,368.46713167209197,2452.2005841691944
2021-12-31,677.1144837222016,131.38002467041125,12.461547514757049,500.6779189867071,416.1404797264852,7.806521657849471,337.38874001826565,367.7203785634947,2450.690094860172
2022-01-03,665.1255389011009,137.1684257497168,12.553806499922297,485.6095288202117,403.6473046088462,7.9108866527565365,325.2594083900031,368.5306820197863,2405.805581642344
2022-01-04,660.372440403653,131.85478615090014,13.002233707854007,477.6651112902749,405.93556833147585,7.895231837166831,317.1142561222816,372.0578967583698,2385.8975246019763
2022-01-05,648.7428215929472,124.304310741416,12.912119342337848,454.8574148171873,396.9245657797649,7.486468166321625,313.30677225316833,363.6211863468696,2322.155659040013
2022-01-06,617.414740994021,124.37735204081456,13.152424591471107,450.3723426257012,397.7489386520566,7.709113842676142,314.01365227409127,367.57740245557846,2292.3659674764103
2022-01-07,605.5728249799553,120.51538562933861,13.373420031057579,439.6398580257235,380.12493213264815,7.74564152453997,310.8808863164735,366.671749128953,2244.5246977686893
2022-01-10,609.2478954704169,120.51538562933861,13.474261611171675,431.10796530073276,370.64488310033437,7.587354239593595,303.82819167576093,361.3332520859109,2217.73918911326
2022-01-11,612.6942766947357,125.36338868588992,13.532192686353028,448.6659754631239,374.0702173489909,7.81869755180408,309.3546814606461,361.53980289031375,2253.0392327818577
2022-01-12,617.6890081908289,125.50947128468701,13.63518053265721,457.2538127864908,372.10881740504334,7.792605971309086,310.447139087655,356.64618262992445,2261.0822178885956
2022-01-13,591.7820526235579,121.19100720037267,13.65663660839408,424.9911092591536,362.3160924461799,7.696937948721533,300.77578196410605,358.8070161954944,2181.21663424598
2022-01-14,578.6648041394963,124.97080737422651,13.645908570525647,417.12124658564886,354.6126970994958,7.735205423171136,299.04071950742326,351.7684621308549,2147.5598508308426
2022-01-18,570.3457823013367,120.4514692681636,13.500008572747722,400.83138038390575,342.04845235808193,7.623882584993877,295.2492921792209,349.5599779789103,2099.6102456273607
2022-01-19,562.9110322890367,117.10991689070106,12.710434535568657,405.8293160019095,332.468936270543,7.342095904379181,290.95984243095086,355.6452281305497,2084.976802453639
2022-01-20,561.1915648740644,111.28500212729794,12.856333710076083,405.27917514717575,324.97870634081255,7.227294144566826,289.12839170119736,352.27688926120214,2064.223357306393
2022-01-21,549.63006308035,108.47297479086897,12.268444479666208,393.58627033367105,320.72906440142077,7.1246682787090805,284.22845020507515,345.1747848488683,2021.2147204186297
2022-01-24,555.1487908516855,106.39134651722212,12.637485359950194,397.9967307566208,332.8526818208676,7.286434485290552,283.2805995014753,350.46563130553574,2046.0597005986476
2022-01-25,548.5165022787336,101.46117025744702,12.66323149825574,378.7883264860806,321.2975779372488,7.302089300880257,281.11176530217114,341.0914680447707,1992.2321311055878
2022-01-26,540.230214590339,101.07771388400717,12.641775422518869,369.09084541211416,322.0792786172158,7.249906803426724,272.30795166386497,336.3726477637293,1961.0503341572157
2022-01-27,545.9126630862994,93.67332107332012,12.523768652507076,357.61241386308615,319.67729480567215,7.0655279379853555,276.82231555390115,337.11937652353436,1950.4066814963057
2022-01-28,561.4535879995861,96.08362822865875,12.620885756885098,385.46465696747356,332.65370425604635,7.241209831107211,280.5976863411927,345.84208784845146,2021.9574472294014
2022-01-31,579.0250796901134,104.30971824357528,12.789221522293335,401.4001884087996,340.76928603887626,7.430806747232996,287.90743271929597,350.2272809784935,2083.8590143486804
2022-02-01,578.7631065403929,106.61959535364132,13.097837641055435,405.6521486217009,344.2656681841222,7.681283133131827,289.385443438588,348.3206731524933,2093.785756065126
2022-02-02,588.6706092186645,112.07931058565337,13.175531324557852,406.23959536070276,348.45849353342794,7.590833161228691,293.00015076155967,345.7467623269099,2114.9612862727045
2022-02-03,565.875097056287,109.63248278061546,13.115103269953972,390.4439254153172,331.80093395230443,7.4760314014163365,286.0117067982933,338.77178295875706,2043.1270636329446
2022-02-04,569.0684507992942,112.84622333253309,13.339551506011952,391.9544864835779,332.68214514186764,7.747381317125745,286.9595575018932,340.07461378407623,2054.67240986638
2022-02-07,563.271307839654,112.91013272810639,13.434509995142406,392.4300155697754,333.19379863323854,7.933499311616434,286.9113633653578,335.70532041535387,2045.789947858245
2022-02-08,565.0890776555229,117.07338927540009,13.730176892230604,396.7845598504011,335.52473454819284,8.210067278010259,285.7385985199918,338.3427815886317,2060.4933856083812
2022-02-09,582.2184334331206,121.29143724564526,13.738809706679874,417.6247764270865,341.67891638707516,8.439670797634967,288.61428822641597,344.2056055233407,2117.811937746999
2022-02-10,560.7003027485869,114.82742156090735,13.697805072951597,412.39372883049805,328.5603894163367,8.187454619150362,284.6461408929828,339.7568620456043,2062.770105187018
2022-02-11,539.0674776003735,103.33281350232515,13.451775624040943,392.1502925778945,319.79099316740064,7.90740773112144,276.9187038269719,336.13429743668706,1988.7537614668151
2022-02-14,534.0727960800815,104.32797508562406,13.26617422973417,379.50630113594286,314.07739519611437,7.766515054350546,276.211823806049,331.3837019817985,1960.6126825696947
2022-02-15,539.4441452137738,110.90154575385809,13.430193587917772,389.3063378215816,315.1433743711809,7.841310210663978,281.2081535752419,330.6017648684432,1987.8768254026613
2022-02-16,546.5022276126736,107.45042446169603,13.488463850544585,385.68843536097825,315.1433743711809,7.856964362717227,280.5976863411927,331.6070778016254,1988.3346541626086
2022-02-17,528.7996993714848,102.59328950131949,12.377014099951513,361.09045482774906,301.3141946170648,7.597791004498884,276.1315165876919,325.5273791746122,1915.4313391843727
2022-02-18,525.9666211790949,103.92626187013542,12.167673700815,355.48643375663545,303.3503795335079,7.5769181382247615,275.585275517286,326.14970995496486,1910.2092736506643
2022-02-22,525.8519766912164,105.58791312064314,12.007969926585531,364.5498286222519,302.21126665204395,7.519516926550357,271.4564892333359,313.3201121950811,1902.505073367708
2022-02-23,512.8330306080513,100.21037109185488,11.51375241351666,350.88947236839704,296.4016997023983,7.389060351148297,270.20339265581,303.0276829333206,1852.4684621244971
