rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp500
15,71.16666666666667,FANG,"Diamondback Energy, Inc.",31.0,1.8,96,2.56,98.86,112.32,13.62,$23.63,$102.53,83.69,78.99,75.03,86.5,True
49,66.0,PXD,Pioneer Natural Resources Company,30.0,1.9,84,1.59,174.68,207.44,18.75,$76.58,$175.37,156.62,150.11,145.95,84.0,True
65,65.0,SBNY,Signature Bank,10.0,1.7,96,2.69,286.09,310.67,8.59,$71.44,$286.49,264.29,253.84,225.02,89.0,True
66,65.0,CZR,"Caesars Entertainment, Inc.",26.0,1.9,85,1.62,119.49,126.91,6.21,$43.07,$119.80,108.87,98.81,93.35,84.0,True
111,62.5,COP,ConocoPhillips,14.0,1.8,87,1.69,70.1,74.95,6.92,$27.53,$70.32,60.93,57.75,53.06,86.5,True
115,62.333333333333336,ULTA,"Ulta Beauty, Inc.",45.0,2.3,68,1.24,368.03,436.65,18.65,$200.50,$414.98,376.14,367.5,330.51,74.0,True
118,62.166666666666664,MPC,Marathon Petroleum Corporation,10.0,1.8,90,1.81,63.56,70.07,10.24,$26.56,$64.84,59.66,57.81,54.04,86.5,True
126,61.666666666666664,CBRE,"CBRE Group, Inc.",21.0,2.1,85,1.61,100.45,116.43,15.91,$43.17,$101.02,97.1,95.56,82.17,79.0,True
129,61.666666666666664,LKQ,LKQ Corporation,16.0,1.5,75,1.38,51.25,62.11,21.19,$27.28,$53.17,51.15,51.11,45.57,94.0,True
138,61.333333333333336,SLB,Schlumberger Limited,18.0,1.9,82,1.53,30.36,35.94,18.38,$13.70,$36.87,28.44,28.26,28.04,84.0,True
139,61.333333333333336,MRO,Marathon Oil Corporation,14.0,2.3,96,2.7,14.24,15.96,12.08,$3.73,$14.33,12.37,11.91,10.99,74.0,True
142,61.166666666666664,COF,Capital One Financial Corporation,19.0,2.2,88,1.73,166.54,183.18,9.99,$70.78,$177.95,169.38,163.52,134.78,76.5,True
152,60.833333333333336,CFG,"Citizens Financial Group, Inc.",21.0,2.0,80,1.48,48.27,51.75,7.21,$24.80,$51.14,44.37,43.84,43.26,81.5,True
157,60.833333333333336,MS,Morgan Stanley,12.0,2.0,89,1.74,99.05,104.51,5.51,$46.42,$105.81,102.88,97.37,82.03,81.5,True
159,60.666666666666664,AMP,"Ameriprise Financial, Inc.",26.0,1.9,72,1.32,268.53,292.5,8.93,$152.02,$279.00,267.8,265.7,239.36,84.0,True
160,60.666666666666664,SCHW,The Charles Schwab Corporation,20.0,2.1,83,1.54,74.42,83.83,12.64,$36.07,$77.97,72.36,71.85,66.64,79.0,True
161,60.5,MOS,The Mosaic Company,20.0,2.2,85,1.6,37.8,40.42,6.93,$16.01,$38.23,32.5,31.48,30.23,76.5,True
164,60.5,RJF,"Raymond James Financial, Inc.",15.0,1.8,80,1.48,94.68,159.0,67.93,$47.52,$95.43,90.85,90.26,82.26,86.5,True
167,60.5,DFS,Discover Financial Services,19.0,2.2,86,1.63,127.19,135.94,6.88,$56.94,$135.69,128.98,125.21,105.6,76.5,True
168,60.333333333333336,EOG,"EOG Resources, Inc.",11.0,2.1,91,1.93,83.91,99.85,19.0,$31.22,$87.99,74.2,71.28,69.81,79.0,True
194,58.5,MET,"MetLife, Inc.",22.0,2.0,72,1.32,62.52,71.8,14.84,$35.90,$67.68,61.33,60.66,58.27,81.5,True
202,58.166666666666664,SPG,"Simon Property Group, Inc.",13.0,2.2,85,1.6,133.14,149.76,12.48,$59.35,$137.38,132.05,130.31,115.53,76.5,True
205,58.166666666666664,APA,APA Corporation,15.0,2.4,88,1.73,21.8,27.5,26.15,$7.45,$24.30,20.37,19.07,19.04,71.5,True
210,58.0,KIM,Kimco Realty Corporation,21.0,2.3,79,1.45,21.74,24.15,11.09,$10.04,$22.45,21.6,21.42,19.41,74.0,True
214,57.5,WFC,Wells Fargo & Company,14.0,2.2,82,1.53,47.02,50.35,7.08,$20.76,$51.41,47.84,46.23,39.83,76.5,True
237,55.5,BK,The Bank of New York Mellon Corporation,24.0,2.2,66,1.21,52.92,56.44,6.65,$33.19,$56.64,54.25,51.9,46.79,76.5,True
247,54.833333333333336,USB,U.S. Bancorp,16.0,2.2,72,1.31,60.76,63.86,5.1,$35.25,$62.47,57.36,56.69,53.95,76.5,True
251,54.666666666666664,HBAN,Huntington Bancshares Incorporated,16.0,2.3,74,1.36,15.86,17.08,7.69,$8.91,$16.91,15.14,14.84,14.59,74.0,True
253,54.166666666666664,KLAC,KLA Corporation,12.0,2.2,74,1.35,335.02,387.53,15.67,$190.21,$359.69,332.22,325.72,306.26,76.5,True
267,51.833333333333336,DISH,DISH Network Corporation,18.0,2.4,66,1.22,45.16,53.44,18.33,$24.51,$47.05,43.53,43.1,38.96,71.5,True
