date,AFG,AMN,CARR,CRL,CUTR,INTU,JYNT,LSI,NAVI,NET,RDNT,TGT,portfolio
2021-08-05,203.25124442075747,357.45503107540225,494.81719770182093,427.2922734136706,72.03248563073001,37.634374298663076,56.280381886871496,207.3972119605156,56.09768865742831,195.8109552896649,34.459540143830985,357.4716155206442,2500.0
2021-08-06,203.35161540565662,357.89148410479834,495.34707512216914,425.6663594528312,72.89579631993726,37.374156324292656,64.82011586573894,206.12803629842173,58.09347181158681,191.55489632404067,35.82102061272894,355.67388592614964,2504.6179135683515
2021-08-09,204.75680919424457,350.47178260506473,494.11069447469004,426.7086119918308,71.60083028612638,37.439910328569056,63.88365992470119,206.1454222663956,57.98559164109176,198.98687807840722,32.84454262210375,358.85448443948616,2503.789217852711
2021-08-10,205.9779895105174,352.51975451223103,497.37827190017055,424.49903660915163,71.91108256506024,37.08315987983542,64.25576162312679,205.13703612391006,58.49802245094327,202.27565091548044,31.614515439858017,361.12238946638695,2512.272670996672
2021-08-11,208.5207211279623,355.17204599856115,499.8510331951288,416.1297487209847,68.78158131668395,37.23005712343163,61.44639380001353,204.23296578926787,59.14530347391359,191.86120359808183,31.314050784652952,359.67037710160287,2493.355482030285
2021-08-12,208.72146309776056,354.0977000800477,491.8145589865145,425.0097403532614,67.95873831603329,37.558127634129804,59.66030564757067,206.21496613829117,58.84863300505219,197.05230582130528,29.961959836230154,358.12156391249994,2495.020062828696
2021-08-13,207.1657128318239,354.73559296916505,493.31587834416774,428.5950890874201,67.06844916778832,37.825340715338136,59.41843954359403,205.62384322717895,58.98348321817102,196.27847691846452,28.69437457208378,357.6652171692821,2495.369897764477
2021-08-16,209.8088154341679,366.68769131262735,497.2899589967792,433.6083238000082,64.11430790315725,37.979233065772256,57.68196495094125,206.24973807423893,59.01045326079477,194.06984025827316,31.163818457050414,359.8639787502408,2517.5281242640513
2021-08-17,209.94264341403343,359.70444284228984,484.5729009084225,435.08832240538766,63.331932591063186,37.483979501647916,55.151673401647194,207.31028212064612,59.44197394277499,193.1992827425773,29.821117029102783,349.43714710217245,2484.4856980017653
2021-08-18,208.58763511789505,359.1672698830331,484.74952671520526,433.6604364269582,64.64038785439293,37.28252042471598,54.246225935478236,206.4757556578995,59.28015368703241,188.5079450191052,29.398588607720654,339.72940729190196,2465.7258526213386
2021-08-19,207.11552733937432,353.996980150187,485.4560299423362,438.09000971770655,64.99110782188336,38.01420859996183,52.125246254452335,206.3192819461345,58.7677228771809,190.4747601471588,28.54414224448125,336.7562391163918,2460.6512561572495
2021-08-20,210.76233979070972,362.45745425848054,486.51578478303264,442.69676594008484,65.96233234724153,38.14431758714703,55.46175815033519,207.95356293568003,59.603794198517576,193.3927399682875,28.684985051608624,347.7223896428084,2499.358224653934
2021-08-23,211.41475119255412,370.38075540751737,490.9314299526009,443.80155363142444,65.84092928157176,38.647265768793076,57.20443443796173,207.55368567228058,59.38803385752746,200.1959857390959,28.581700326381885,346.519293683416,2520.4598189511253
2021-08-24,210.34412735362997,359.5365762925221,497.37827190017055,445.57338294772376,65.40927393696813,38.754290903413164,57.70677173083629,207.72754535201946,59.6577342837651,199.9380427714823,28.10283478214881,343.94715749436995,2514.0760097490497
2021-08-25,211.89987761956667,365.3783322244391,507.2693170800035,451.18070160754166,63.23750798443114,38.865513102136006,58.004453089576764,207.04949260103783,60.87138620183446,198.68057080436606,28.469026080679985,344.6247632646025,2535.530941660216
2021-08-26,208.38689314809676,363.02820052769084,504.1783654613057,456.1418236931798,63.77707716518567,38.65775842904995,58.07887342926188,209.06626488600887,60.68259590346812,194.90815490301733,28.356351834978085,341.62393771071544,2526.886297091958
2021-08-27,210.8459822781257,367.12414434202344,512.3914654767027,455.20379640808017,65.04506473995882,39.58810763849256,61.20452769603689,209.57045795725165,62.246858375646404,199.21257817506907,29.182629636792015,341.9281688728607,2553.54378159704
2021-08-30,210.2939418611804,372.46230062463724,509.83039127835303,463.4688590423471,65.98931080627925,39.56222574319228,63.257288732351434,212.99549364810767,61.57260731005231,198.97075664293135,28.76949073588505,342.1770852782522,2569.3497517035694
2021-08-31,212.635931508827,381.12421459265204,506.03293643252437,462.6142119603674,67.09542762682604,39.599999320117014,63.36271754690536,213.2736691356899,62.59746892975534,194.65021193540375,29.49248381247224,338.91351462978525,2571.3927874313254
2021-09-01,210.4946838309787,380.2177352239063,508.594010630874,462.54125428263745,67.001003020194,39.39154513634716,64.66507349139493,215.42952916445205,62.46261871663652,204.51653044662348,28.910333543012424,338.06996458929166,2582.2942820763483
2021-09-02,213.6563698553016,388.24175630280376,508.85894934104806,468.0130801123854,68.95694130042916,39.157908567960824,66.02324469064837,218.94149469517754,61.7344275657949,207.33778165489713,29.464315251046763,337.30938668392855,2607.695656021422
2021-09-03,212.41846104154556,391.9012470877403,504.4433041714798,468.5446289072752,68.95694130042916,39.399939264552664,66.5441870684442,221.2364424677308,62.13897820515135,210.28800434697752,29.60515805817414,335.2489119948541,2610.7262039143548
2021-09-07,210.54486932342826,379.5126957148819,493.9340686679073,468.14857294245536,70.58913807221163,39.205475294458644,65.89921079117318,219.04581050302085,62.219888333022645,211.64220492694884,28.70376409255894,333.0639791030838,2582.509677765152
2021-09-08,210.4779553334955,383.17218649981834,497.81983641712736,464.32350612432674,69.40208587455167,39.70352690131815,65.31004976866598,221.13212665988746,62.46261871663652,206.6445599294356,28.290625191651976,337.71041867039276,2586.449496087308
2021-09-09,207.6508392588364,380.62061494334887,498.4380267408669,461.7178747768277,69.45604279262712,39.71471907225881,66.02324469064837,215.8467923958254,62.54352884450781,206.33825265539443,27.285946500810038,336.7977251839571,2572.433607855909
2021-09-10,202.91667447109367,381.8292541016765,495.78863963912596,459.6333696988285,67.68895372565602,39.68883717695852,65.65114299222277,215.5164590043215,62.16594824777512,205.51605944612615,27.60519019696542,335.5669718461877,2559.567500546938
2021-09-13,204.0374838024674,381.5270943120946,489.69504930512176,449.4401398674123,66.87959995452422,38.99212453590225,63.468146361459276,216.14235385138147,63.325660080596954,201.03430038384005,26.591121985648325,333.58946929224373,2534.7225437326924
2021-09-14,199.33677600969102,377.19613732808716,483.07158155076934,454.6722476131904,66.4479446099206,39.75109362781596,64.62786332155238,209.9355632847033,62.05806807728007,204.355316091865,26.04652979808914,332.40020202203965,2519.899323335004
2021-09-15,203.75309934525316,380.01629536418505,489.8716751119045,458.372244126639,66.79866457741105,40.01970573039188,65.8930090961994,211.20473894679716,63.028989611735554,207.241053042042,26.47844773994642,335.01382427865093,2547.691746971156
