date,AFG,DHR,EPAM,INTU,LH,LSI,NAVI,NET,TRNS,UFPT,portfolio
2021-08-23,140.84860646268302,552.2290412106026,14.933838746320742,179.1759906047665,73.05535110510394,539.5768830711604,86.18939311701602,494.8300808342591,192.00712227149432,227.1536925765932,2499.9999999999995
2021-08-24,140.13533610237192,555.7521718987373,15.093274747171144,179.67217925184661,72.67048211241959,540.0288657173919,86.58080725469549,494.1925159048543,193.3174529512361,226.6681732336814,2504.111259174406
2021-08-25,141.171807094699,553.7215990390735,14.77583266476048,180.1878262772436,73.18764982133919,538.2661333970891,88.34217087425303,491.08438687400616,194.39483595457935,226.6681732336814,2501.800415230725
2021-08-26,138.8313887249282,551.7430921501704,14.831599517075869,179.22463655055867,72.55502141461427,543.5091320933744,88.0681809778774,481.7599997814618,194.04541443998153,238.73679690034618,2503.3052625503883
2021-08-27,140.46968158376777,553.0620967427724,14.992703757098095,183.5379104107976,72.2880185509395,544.8198817674458,90.33838297641825,492.39936454090343,194.07453289953136,238.73679690034618,2524.7193701300203
2021-08-30,140.10190155423234,566.7728023763993,15.164294071914666,183.41791707784358,72.92786325127726,553.7239398982063,89.3598476322196,491.8016474195865,193.84158522313277,236.274520232722,2543.386318737534
2021-08-31,141.66218046741287,561.8438904777285,15.081120433204967,183.59304248269538,72.97597187536279,554.4471121321767,90.84722135540154,481.122434852057,197.30668190956106,242.72499150283596,2541.604647488437
2021-09-01,140.23563974679067,567.7967664680247,15.043942531661378,182.62660969295763,73.35843543684288,560.0516969454472,90.6515142865618,505.50929340178857,198.26759107470502,239.43039596164877,2572.9718855464284
2021-09-02,142.34201627958439,574.4438554017958,15.088508349537348,181.54342663331866,74.1690657526843,569.1817463993235,89.59469611482729,512.482659817153,197.68522188370866,241.7886327700775,2598.319829402011
2021-09-03,141.51729742547468,576.1620324368959,15.333262868032655,182.66552644959137,73.76254787916145,575.1479173295792,90.18181732134646,519.7748086972198,196.3457727444171,239.7425155392349,2610.6334986909533
2021-09-07,140.26907429493025,571.9620441288733,14.945516420523537,181.76395492090984,72.995215324997,569.4529359870623,90.29924156265031,523.1220245765946,192.4438991647416,231.73144638119015,2588.9853527624737
2021-09-08,140.2244948974108,572.8471656318037,14.997946794495268,184.07301581451142,73.8635759897411,574.8767277418403,90.6515142865618,510.76920406937774,192.21095148834306,225.41969492333675,2579.9342916374226
2021-09-09,138.3410153522143,569.1504817078005,14.940035063244673,184.12490482335642,72.9230523888687,561.1364552964028,90.76893852786566,510.01209571570956,189.4446978311104,225.0035354865552,2555.845212193128
2021-09-10,135.18702297771364,571.9446888052865,14.94289490182495,184.00491149040238,72.39145209272343,560.2776882685629,90.22095873511441,507.979857503232,187.11522106712505,230.62168788310606,2554.6863837250908
2021-09-13,135.93372788616435,557.1405977856867,14.720065812445094,180.7748206898024,71.55195660243066,561.9048257949963,91.90403952713606,496.9021668548245,186.67844417387778,227.3270923419188,2524.8377374692827
2021-09-14,132.8020252104234,561.7224032126204,14.840417352698386,184.29354410210257,71.39319814294838,545.7690453245319,90.06439308004263,505.1108153209106,183.73747975934626,223.58165741088493,2513.314978916509
2021-09-15,135.7442654467067,563.7356207486972,14.866870859565942,185.53888031438208,72.09077319218876,549.0685186420219,91.47348397568867,512.2435729686263,193.78334830403315,224.3792963313829,2542.924630783293
2021-09-16,136.64699824647545,561.5662053003385,14.951474417565779,185.78859616944854,71.4004144365612,550.9668457561942,91.90403952713606,531.9283901639977,188.16348561091846,221.05002083713055,2554.3664704657663
2021-09-17,135.56594785662892,562.4860374504426,14.631649136338222,182.2114976221978,71.18392562817625,541.8819945669411,91.943180940904,523.640046081736,187.31905028397375,220.00962224517664,2530.8729518125156
2021-09-20,133.80506165461088,561.7571138597941,14.425264118794953,179.79541564785342,70.69802852491226,542.469572007042,88.38131228802096,506.82427106868585,180.68004150661542,216.12546750188224,2494.961548178212
2021-09-21,133.48186102259493,562.7810779514193,14.63307905562836,180.07107600734238,70.75816430501919,542.7859598594041,87.44191835759028,519.6154174648686,179.80648772012094,217.44330571835715,2508.8183474623456
2021-09-22,134.9752708394963,561.7918245069678,14.800379612574519,182.51958861221485,70.10869787986432,539.4864865419141,86.69823149599931,545.795427378551,186.67844417387778,219.48942294919974,2542.34377399066
2021-09-23,136.79188128841363,563.3364483061991,15.00295151201075,187.2447314801608,71.37876555572271,533.2943242885426,87.2853527025185,540.6152123271373,186.82403647162687,217.82478520207357,2539.5984891344056
2021-09-24,135.96716243430393,562.433971479682,15.001521592720614,187.42309994806538,71.28976460116445,523.3507060714497,88.02903956410945,519.4560262325175,187.81406409632066,215.74398801816582,2506.5093440385
2021-09-27,138.25185655717542,547.6993017544297,14.242711089420656,183.88491815744837,69.9331014019521,508.7968648627955,90.61237287279386,489.3709311262309,189.32822399291112,215.88270783042634,2448.002989645584
2021-09-28,134.6632150568602,526.8034921558387,13.54967687346705,176.7501794412637,68.07610851225006,514.3110531468199,87.48105977135823,450.59901385680473,184.64015200539058,211.47835379115497,2368.352304611208
2021-09-29,134.4626077680227,531.7844700252704,13.590191253354298,177.37284754740344,69.01422668191819,520.2320258124523,75.30808008952717,447.6502760583078,191.01709464680053,217.44330571835715,2377.8751256014143
2021-09-30,133.24781918561786,528.0183648069196,13.59567261063316,174.96649476221754,67.69845581317854,511.2375711524456,77.2260093641565,448.8855581090295,187.75582717722102,213.59383092812786,2356.225603909547
2021-10-01,134.98641568887615,524.3390362065032,13.713879271951246,176.41290088377136,67.2269912971402,514.8986305869207,74.83838312431183,458.1700973934861,190.31825161760491,214.53018966088632,2369.4347757314517
2021-10-04,135.04213993577545,517.848145185014,13.442909566470073,170.37431747943688,66.15897984244111,512.3223295034012,73.89898919388112,461.1586830000709,188.8914470996639,214.6342295200817,2353.772170326236
2021-10-05,139.2326033026032,519.4969009257667,13.766547965804664,172.96876792168584,66.4139555500945,510.8759850354604,73.11616091852223,500.4486217746384,194.8607313073764,219.97494229211154,2411.1552169940637
2021-10-06,142.15255384012676,521.3539205495616,13.8742685523284,173.37739386634007,66.24798079699937,522.4919390436098,72.72474678084276,531.7291511235587,197.48139266685993,216.19482740801251,2457.62817462824
2021-10-07,144.63785525183576,524.8423405905226,14.177411441837682,174.38922953881715,67.18369353546322,527.6897394752721,76.05176695111814,545.5961883381119,200.74266013643947,223.3042177863639,2498.6151030457822
2021-10-08,143.7685570002066,519.9307840154383,13.98270409849721,172.24556486090896,66.95277213985258,524.028680040797,75.93434270981429,556.5144877541683,201.2667924083362,222.85337839651723,2497.4780634245367
2021-10-11,143.08872118803507,518.1431856859908,13.738902859528661,170.39377585775372,65.96173448369038,527.3281533582868,77.77398915690775,574.8843272826426,203.3342030363732,218.17158473272482,2512.818577641934
2021-10-12,142.85467935105802,514.8630295280725,13.883563027714299,170.92563819841476,65.90400413478773,541.8367963023179,78.51767601849869,601.4628152772029,204.324230661067,222.09041942908442,2556.662851928218
2021-10-13,140.94891010710177,513.1448524929724,14.21744918196155,173.48441494708285,65.7813271433696,553.8595346920757,77.10858512285266,635.2936043437423,203.62538763187138,219.6628227145254,2597.1268883775556
2021-10-14,142.81009995353855,521.0588800485849,14.557531653132731,176.35128268576793,66.32014373312768,563.7579546445455,78.63510025980254,658.6045720751034,204.64453371611498,220.70322130647924,2647.443320076198
2021-10-15,141.46157317857538,522.7076357893376,14.751762356709824,179.06896952402371,65.33151150816974,560.7748691794176,78.20454470835514,668.2078938242623,206.12957515315566,221.32746046165155,2657.9657956836586
2021-10-18,141.51729742547468,527.567126393661,15.080643793441588,183.09036770950962,65.97857250212031,566.921833168166,78.9482315699461,720.3288268031005,205.40161366441023,223.33889773942903,2728.173410769259
2021-10-19,142.47575447214274,535.0299155360149,15.113293617233074,185.76265166502606,66.40192839407311,560.4584813270556,77.96969622574747,688.9287540299166,206.10045669360582,219.87090243291615,2698.1118343937314
2021-10-20,144.7938831431538,546.0331906900902,14.964105371295332,185.02647635203792,67.0249350759809,568.3229793714836,79.10479722501789,699.1297929003925,205.45985058350985,218.483704310311,2728.343715023273
2021-10-21,146.36530690571422,538.9522186666475,15.316103836550997,187.5625516593363,67.30637052688135,569.1365481347003,77.93055481197952,725.2301071978994,210.23527794967987,216.6803467509243,2754.715386440314
