date,DKS,FTNT,PRFT,THRY,WIRE,portfolio
2021-11-18,61.84855308990621,1177.085423667426,698.1027045724683,560.0014898189582,2.961828851241405,2500.0000000000005
2021-11-19,61.11650837929884,1173.6587828412373,697.436805889447,529.1851861518268,2.903438953754681,2464.3007222155647
2021-11-22,61.861780819429086,1133.5327434741646,660.0035745168872,545.6991692484727,2.956612001242578,2404.053880060196
2021-11-23,59.3349264265943,1122.1563754065298,650.3004690532171,541.2757879498071,2.969252888964954,2376.0368117251132
2021-11-24,56.13776123141569,1141.893755455888,663.4758279003321,562.3606302613363,2.967647633695053,2426.8356224826666
2021-11-26,56.666944725417906,1121.8479902809063,638.5045184207619,552.1868476497708,2.7846528193222087,2371.990953896179
2021-11-29,54.197412745760644,1176.3657538015254,658.1010275875442,559.1167910606872,2.87554829405381,2450.6565334895713
2021-11-30,51.84253572606123,1138.0216345906497,651.7749538100849,576.3680512457314,2.8183625676478643,2420.825537940175
2021-12-01,50.51516549596967,1046.016412065702,615.1503810888845,572.386991203029,2.835016440459426,2286.903966294045
2021-12-02,50.23293452435966,1072.9154588930614,637.7434706180195,579.1695129440725,2.941563077529781,2343.002940057043
2021-12-03,48.89232980901003,1037.655400083979,611.3452146526855,547.910888020978,2.819967516746629,2248.623800083399
2021-12-06,47.11514583992111,1000.716216160574,608.3486705790895,581.2337538003602,2.6054704479439885,2240.0192568278885
2021-12-07,47.98830434739968,1087.067502236866,639.1228062551661,557.0525502043996,2.7003789077647746,2333.931541951596
2021-12-08,48.64537390875022,1104.8860763621597,651.1565933981675,571.2074491050123,2.6415876199177912,2378.5370803940073
2021-12-09,50.0610483536495,1084.2577362347033,664.6649378755496,548.0583096908507,2.5398570548282766,2349.5818892095813
2021-12-10,50.38867786580788,1139.8035547468467,665.6637496113251,550.8598276355367,2.5779808724322404,2409.293790731949
2021-12-13,46.60321987148896,1136.2741188787832,621.4764548663438,531.9867040965128,2.557313708360357,2338.8978114214888
2021-12-14,46.99283325411332,1082.1331310813316,603.5446561183584,544.6670488203289,2.601858547043926,2279.939527821176
2021-12-15,46.979551478708835,1154.0240932609745,613.0099976489954,540.6859887776263,2.724457124471022,2357.424088290776
2021-12-16,44.23454088477462,1106.530901604931,574.340118030114,525.793925281305,2.6494130480016,2253.5488988491256
2021-12-17,46.03650826844713,1143.9154609946058,579.7148820541453,561.47598774941,2.6066743128536305,2333.7495133794614
2021-12-20,44.83224442304944,1132.6075880972942,580.6661918075733,528.153065723683,2.649613896267298,2288.9087039478673
2021-12-21,45.86826343901011,1162.4879002845723,601.879909410805,545.9940688345631,2.676501233153089,2358.9066432021036
2021-12-22,46.372991171585966,1193.0192825946485,606.7790367025005,554.8408876782391,2.7565616175267764,2403.768759764501
2021-12-23,46.01879810861862,1195.9661435102369,620.8105561833225,585.952090931461,2.782044241237227,2451.529632974876
2021-12-27,47.58611178583171,1259.8730785768826,648.350311275257,614.70409749596,2.943168026628546,2573.4567671605596
2021-12-28,47.546263081750666,1254.1505423851243,629.3721625203921,611.1654149555654,2.8420393939938524,2545.076422336826
2021-12-29,49.51204691043617,1256.6862231332148,634.0809915726455,606.2996561545918,2.8719366993248845,2549.4508544702135
2021-12-30,49.520900301416624,1232.8368322633185,617.6237501590409,612.0500574674917,2.8554830624367478,2514.8870232537042
2021-12-31,50.91111575821224,1231.534692017722,614.9600828494423,606.4471340708094,2.8713347668700635,2506.7243594630554
2022-01-03,50.71631075583386,1141.4825752883899,596.6478327775988,613.3770774817258,2.8289971159112164,2405.0527934194592
2022-01-04,49.43678126456572,1103.8581259434147,578.335510128242,605.4150136426656,2.8434441071691925,2339.8888750860574
2022-01-05,47.22306195401631,1039.951190876769,553.9349865007287,566.4891119739115,2.73970659027838,2210.3380578957035
2022-01-06,47.87832097833308,1075.9652194233033,552.6507636945465,555.5781085202926,2.746930085907368,2234.819342702383
2022-01-07,48.39633048631342,1078.2268149173215,530.4857363378868,552.9240684918243,2.58781294614621,2212.6207631794923
2022-01-10,49.002890793436286,1112.664513391408,511.8880751956366,525.793925281305,2.578582804887061,2201.9279874666727
2022-01-11,51.38485155555511,1108.7238973558467,516.4542531458214,534.7881657948539,2.646403385727495,2213.9975712378046
2022-01-12,51.19447155973316,1099.232139913504,517.5957885611786,517.3894839399369,2.647607250637137,2188.0594912249894
2022-01-13,50.384252859251454,1054.9941942986723,499.9969754434603,490.996561571471,2.600052749679463,2098.9720369225347
2022-01-14,49.41464272031318,1070.9623530974459,488.58151242361976,501.7601433552171,2.5821947057871233,2113.300846302383
2022-01-18,50.18501609458144,1057.0158998373902,474.26461816114767,477.43151808938376,2.4142486620415076,2061.311300844545
2022-01-19,50.63218834111535,1052.527008720905,463.5150538243285,474.33510055860745,2.3287707324888633,2043.3381221774453
2022-01-20,49.14456869419674,1045.0911521160524,469.60332737999823,462.8342979328079,2.315928996500789,2028.9892751195562
2022-01-21,48.59556725098342,989.0998535648598,472.0290856015375,463.7189966910789,2.2759992284467945,1975.7195023369063
2022-01-24,51.601798480053624,994.9936799688159,482.35058776588147,474.33510055860745,2.2924527122493625,2005.5736194856079
2022-01-25,52.20393040275247,935.3016553373621,455.47669506821177,465.34088816823106,2.221020536680003,1910.5441895132374
2022-01-26,50.36211431499892,929.1336391065547,473.1230827457906,442.92905396564015,2.1806893782657486,1897.7285795112502
2022-01-27,49.551892236649614,924.2335678225717,452.81306404736983,433.4924640729558,2.1218982435043334,1862.212886423051
2022-01-28,50.114178833135014,966.8609880661835,472.4571840627693,452.9553867841604,2.116280003145247,1944.5040177493934
2022-01-31,51.09264236305374,1018.5346857130887,498.57002895769654,478.16873893143725,2.2611509999141273,2048.6272469651904
2022-02-01,52.31018798385591,1035.462299760284,503.27889429870646,482.88701981619323,2.2936565771590045,2076.2320584361983
2022-02-02,51.2343202638142,1061.84747595105,496.33449639808634,474.1876788887347,2.307501635962159,2085.9114731376476
2022-02-03,49.52975707026468,1017.7123253780927,483.53969774109913,455.01965576362045,2.267170477547905,2008.068606430625
2022-02-04,49.37479401623214,1077.095964883923,494.47948773984734,467.84747840365424,2.2549306740146515,2091.0526557176713
2022-02-07,49.87509674225157,1052.7325988046541,487.05945310689145,471.82853844635673,2.2469047038362815,2063.74259180399
2022-02-08,50.667608660772366,1078.9120803388919,496.2393835671218,471.9759601162295,2.363684345724161,2100.15871702874
2022-02-09,51.85858735289798,1130.2431975614015,509.60496807616585,471.82853844635673,2.4519712423707802,2165.9872626791926
2022-02-10,50.64104173209581,1114.891809013875,497.5711809331645,466.2255869265021,2.3197414394954126,2131.6493600451327
2022-02-11,49.503190141588114,1063.1838114954185,479.7345313049001,464.7511171192228,2.2234282664992864,2059.396078327629
2022-02-14,48.701824832086864,1063.4580013222699,479.54426935421446,461.35985624870096,2.287637099525227,2055.351588856797
2022-02-15,50.65875189192431,1104.8175811918366,495.76374683478605,465.6357877543214,2.3668947031783953,2119.242762376047
2022-02-16,48.17495855525848,1097.7586048829305,504.08751666130945,449.4166761205934,2.1194903605994813,2101.5572465806913
2022-02-17,46.39070133141447,1064.1090714450681,478.8307961113326,442.48670458650463,2.141160847486445,2033.9584343218062
2022-02-18,45.97894940453758,1044.611476778231,481.16147779066387,432.60779343785714,2.2581411845544546,2006.6178385958442
2022-02-22,44.362933632262994,1019.0829607940125,469.0325415279414,427.74206276005594,2.242891565661528,1962.4633902799344
2022-02-23,43.24279220158381,974.9136149222832,451.00562994899144,419.485071211733,2.2681738003629857,1890.9152820849542
2022-02-24,44.841097814029894,1084.3605312765778,489.8181969586979,440.422463730217,2.33539229566303,2061.7776820751856
2022-02-25,45.717732147269196,1113.5554734695065,501.13851085881737,450.30137487886446,2.4423400169225085,2113.15543137138
2022-02-28,46.48810552153746,1180.546259792387,484.6812331564562,448.2371058994044,2.335994228117851,2162.2886985979026
2022-03-01,46.204749720016544,1157.6220242993613,478.2124719881718,436.1465041014241,2.276601160901615,2120.462351269875
2022-03-02,49.24640126874376,1181.54001491236,505.181477516806,428.1844121391915,2.3572634777301236,2166.5095693148314
2022-03-03,49.75555400787604,1152.5506628031803,496.71502029945754,415.2091115829401,2.337398788207623,2116.567747481662
2022-03-04,48.57342870673089,1149.5009022729382,480.7333793294321,404.8878510551571,2.3000774451530415,2085.9956388094115
2022-03-07,44.053014279933116,998.4203207950047,463.84800316583915,392.0600284151233,2.3371982461130614,1900.7185649020134
2022-03-08,44.973922323809894,948.5969339018405,486.9167657160664,404.00318042005847,2.3378001785678824,1886.8286025403434
2022-03-09,48.20595049049146,984.9193475739983,497.4760318134434,421.54931206802064,2.457990873090126,1954.608632819044
2022-03-10,48.675261281277905,982.6235567812081,490.7694704233694,437.62097390870343,2.503338339408646,1962.1926007339673
2022-03-11,47.648095656297684,956.4782705457424,482.0651766954748,420.9595128958399,2.516982703031671,1909.6680384963865
