date,DEN,DVAX,EVC,EVRI,MCB,OAS,TBI,portfolio
2021-10-19,1199.312946648674,123.53016677884288,127.77291131483048,322.8593930193584,58.38119768596398,117.91552468115746,550.227859871173,2500.0
2021-10-20,1225.4161083275567,128.31652081927666,130.7911690624249,321.66509193543965,58.56083214038233,119.80094536026495,560.0374327375957,2544.588100382941
2021-10-21,1241.4918359468688,132.6805495032016,127.94059230080795,321.9304921763105,61.494861562548735,120.5792294778035,566.6365999386438,2572.754160906185
2021-10-22,1275.7124442454044,127.5422576656771,128.6113162447178,327.238496993727,63.33777800232218,121.7302130319098,571.9872760476018,2616.15978223136
2021-10-25,1317.8913335435993,136.55186527119952,130.95885004840235,339.1815078329141,64.82142553325893,125.41336040504997,583.0453400061148,2697.863682640539
2021-10-26,1320.4379834634901,135.00333896400036,133.64174582404186,335.7313047015934,61.85413047138543,131.47520712334318,513.843262330259,2631.986972878113
2021-10-27,1267.117500765772,138.66349205374385,129.61740216058263,331.75030108853105,58.527566500675235,127.92360072781517,499.39643683607267,2552.9963001331926
2021-10-28,1269.1866538256836,143.80178389126837,131.12653103437984,320.470790851521,59.54549507571255,131.47520712334318,508.84929796189834,2564.455759763807
2021-10-29,1347.4961388623321,140.56395615803373,133.13870286610947,318.4802890449898,60.45032047574573,132.19868250021,496.72109878159375,2629.0491886890145
2021-11-01,1384.581728320745,144.71682216370422,141.52275216498282,332.01570132940185,61.973886774331,134.829502052453,503.8553335935376,2703.495726399155
2021-11-02,1414.186533639478,144.57604704486795,141.8581141369378,322.19589241718137,62.24001189198781,135.75028889573804,488.6950846181568,2709.5019726443475
2021-11-03,1414.6640304994578,147.39154942159374,145.71477681441954,319.01108952673144,65.29379761709977,134.65411408230347,489.943575710247,2716.6729336718527
2021-11-04,1379.9659253409427,146.12457335206713,147.55926766017168,320.86889121282724,65.57988211858085,131.54097761214928,499.5747927063713,2691.21431000311
2021-11-05,1440.4488609383543,113.74629601972084,149.90680146385623,318.3475889245544,66.03894794653887,135.92567686588757,515.4484651629464,2739.8626373218585
2021-11-08,1420.3939928192124,113.5351333414664,153.76346414133798,314.63198555236283,67.32965476717442,136.21068231738056,509.91943318368993,2715.7843461226244
2021-11-09,1421.1898209191786,112.40893239077612,144.20564794062233,317.15328784063564,68.06149884073066,137.69051831551724,499.5747927063713,2700.2844989538316
2021-11-10,1364.8451914415898,112.76087018786683,140.51666624911806,306.40457808536723,67.26312348776021,136.06817959163408,485.4846789527821,2613.3432879961183
2021-11-11,1370.4159881413514,115.50598500517445,142.02579512291524,312.77418386626704,65.7262509332921,140.03633241626724,490.4786433211428,2636.9631788064103
2021-11-12,1365.3226883015693,119.30691321375423,139.84594230520815,322.0631922967459,66.8972014509821,140.0253706681329,481.91756154681013,2635.378869783203
2021-11-15,1358.4785666418622,120.01078880793567,142.36115709487018,328.4327980776457,67.81533310689811,144.14698796664692,483.8794761200947,2645.1251078159535
2021-11-16,1343.835329602489,120.78505196153526,138.67217540336588,329.2289988002582,68.30766457456322,142.8535016867941,483.1660526389003,2626.8487746679057
2021-11-17,1314.7080211437353,119.37730077317238,136.82768455761374,313.4376844684441,67.43610481423714,140.21172038641677,465.3304656090406,2557.3289817526597
2021-11-18,1330.4654175230612,117.89916202539135,136.15696061370386,293.5326664031323,67.34296102305726,142.2067585468677,464.61704212784616,2552.22096826306
2021-11-19,1263.4566915059288,115.9283103616833,131.96493596426717,293.00186592139056,66.13874486566016,137.07666041999389,469.2542947556097,2476.821503794534
2021-11-22,1289.5598531848118,114.4501716139023,131.62957399231223,292.60376556008436,65.83935410829625,139.0936220767135,469.07593888531113,2502.2522794214315
2021-11-23,1321.8704740434289,111.21234388066766,129.44972117460514,293.00186592139056,66.53127941420396,142.91927217560018,490.83535506173996,2555.8203116716363
2021-11-24,1323.7804614833474,115.36520988633816,125.92842046907833,294.19616700530935,66.60446382155959,144.87046334351373,498.6830133548783,2569.4281993640247
2021-11-26,1251.5192700064397,114.87249697041115,117.20900919825002,279.73185387784935,64.53534103177785,130.6201907688642,468.54087127441534,2427.0290331280075
2021-11-29,1308.1822307240147,113.11280798495756,117.37669018422747,281.58965556394514,64.54199415971928,135.91471511775322,471.2162093288943,2491.934303063512
2021-11-30,1267.2766663857656,113.6759084603027,124.0839296233262,275.22004978304534,63.15814354790383,131.4313601308058,464.08197451695037,2438.9280324480997
2021-12-01,1207.2712276483333,106.35560228081572,119.38886201595709,256.77473304252305,61.514820946372986,125.43528390131868,466.22224496053354,2342.9627747958543
2021-12-02,1247.8584607465966,103.4697123446718,123.24552469343884,269.91204496562887,63.936559517050014,129.80902140692262,477.6370206596438,2415.868344333953
2021-12-03,1223.824452127625,92.70041575369576,120.22726694584442,260.0922360534083,61.60796473755287,128.27437666811423,478.1720882705396,2364.8988005567803
2021-12-06,1301.6564403042942,94.24894206089493,117.04132821227255,280.52805460046187,63.02508098907542,135.1912397408864,484.77125547158766,2476.462341379473
2021-12-07,1334.444558022891,101.7100233592182,122.23943877757404,283.71285749091174,62.778915255242865,136.36414679126142,480.49071458442137,2521.740654281521
2021-12-08,1344.4719920824616,101.00614776503676,123.74856765137125,289.94976315137615,62.91197781407128,135.48720694051374,482.6309850280045,2540.2066404328352
2021-12-09,1338.105367282734,96.43095640285739,120.05958595986696,282.7839566478638,62.446258858171845,134.79661680804995,477.45866478934516,2512.081406748889
2021-12-10,1337.1503735627753,93.82661670438607,117.04132821227255,278.6702529143661,62.712383975828665,136.2216440655149,489.0517963587541,2514.6743957938975
2021-12-13,1267.754163245745,92.98196599136834,112.84930356283586,263.40973906429366,61.98719303021384,131.3546278938654,491.1920668023372,2421.529059590659
2021-12-14,1217.7761585678838,94.1785545014768,109.49568384328649,263.40973906429366,62.293236915519174,129.19516351139927,478.52880001113675,2354.877336414996
2021-12-15,1187.2163595291918,99.59839657667389,109.66336482926395,263.40973906429366,64.48876913618791,129.76517441438526,487.98166113696243,2342.123464686959
2021-12-16,1181.9638940694165,99.66878413609203,108.32191694144421,253.45723003163772,65.54661647887374,131.17923992371587,482.6309850280045,2322.7686666091845
2021-12-17,1143.1274827910784,106.91870275616087,110.66945074512876,260.7557366555854,61.84082421550259,131.42039838267146,486.1981024339765,2300.930697980104
2021-12-20,1077.2329161138987,99.52800901725574,107.31583102557941,259.16333521036046,61.128939525770605,130.12691210281866,481.7392056765116,2216.235148672195
2021-12-21,1156.4973948705062,100.16149705201904,112.68162257685837,281.98775592525135,65.35367576857256,132.2644529890161,489.76521983994843,2338.7116190221723
2021-12-22,1145.19663585099,98.82413342307429,114.86147539456545,285.1725588157013,66.72422012450517,132.82350214386773,489.5868639696498,2333.1893897223536
2021-12-23,1155.8607323905337,99.59839657667389,117.54437117020494,287.1630606222325,66.8040576598022,133.20716332856983,493.15398137562175,2353.3317631236387
2021-12-27,1212.6828587281018,101.28769800270935,117.37669018422747,285.70335929744294,69.29232750989344,142.96311916813755,502.0717748905516,2431.3778277810643
2021-12-28,1198.8354497886944,99.9503343737646,114.52611342261052,278.8029530348015,69.61833077902304,141.95463833977774,495.8293194301007,2399.5171391687727
2021-12-29,1210.6137056681903,105.58133912721613,113.18466553479078,281.45695544350974,69.19253059077212,142.04233232485254,503.1419101123432,2425.213438801675
2021-12-30,1196.4479654887966,100.09110949260089,114.52611342261052,280.9261549617681,69.997559071684,139.3786275282065,492.61891376472596,2393.9864437303927
2021-12-31,1219.0494835278294,99.03529610132874,113.68770849272319,283.31475712960554,70.87577195995149,138.1070647446224,493.510693116219,2417.5807750722797
2022-01-03,1286.3765407849478,97.697932472384,114.69379440858799,289.1535624287636,70.8491594481858,144.66219012896116,503.8553335935376,2507.2885132653682
2022-01-04,1365.3226883015693,94.31932962031308,110.33408877317383,283.1820570091701,71.19512210113967,148.44399323531044,510.8112125351829,2583.6084915758593
2022-01-05,1247.0626326466304,88.75871242627969,104.63293524993992,270.17744520649967,70.7160968893574,142.23964379127074,507.24409512921096,2430.8315613391887
2022-01-06,1274.9166161454384,92.2780903971869,108.15423595546675,278.006752312189,73.41726683357408,147.65474736963753,509.5627214430927,2483.9904304565853
