rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp500
12,70.83333333333333,FANG,"Diamondback Energy, Inc.",31.0,1.8,95,2.35,98.86,112.32,13.62,$23.63,$102.53,79.67,77.39,74.07,86.5,True
48,64.66666666666667,PXD,Pioneer Natural Resources Company,30.0,1.9,80,1.48,174.68,207.44,18.75,$76.58,$175.37,152.66,148.13,145.3,84.0,True
52,64.33333333333333,CZR,"Caesars Entertainment, Inc.",28.0,1.9,81,1.51,119.49,126.91,6.21,$43.07,$117.19,106.29,96.9,92.49,84.0,True
76,63.166666666666664,ALGN,"Align Technology, Inc.",17.0,1.8,86,1.64,662.06,745.36,12.58,$310.03,$737.45,716.87,691.67,601.41,86.5,True
101,62.0,LKQ,LKQ Corporation,16.0,1.5,76,1.4,51.25,62.11,21.19,$27.28,$53.17,51.32,51.01,45.29,94.0,True
102,62.0,AMP,"Ameriprise Financial, Inc.",25.0,1.9,77,1.41,268.53,292.5,8.93,$147.00,$278.44,268.67,263.76,237.77,84.0,True
110,61.5,COP,ConocoPhillips,15.0,1.8,83,1.55,70.1,74.95,6.92,$27.53,$66.95,58.39,56.68,52.53,86.5,True
116,61.333333333333336,CBRE,"CBRE Group, Inc.",22.0,2.1,83,1.57,100.45,116.43,15.91,$43.17,$98.93,94.96,90.84,78.75,79.0,True
119,61.166666666666664,MS,Morgan Stanley,13.0,2.0,89,1.78,99.05,104.51,5.51,$46.42,$105.81,103.2,96.94,81.59,81.5,True
120,60.833333333333336,EPAM,"EPAM Systems, Inc.",21.0,2.0,80,1.48,575.44,653.4,13.55,$305.83,$644.14,622.1,573.44,441.48,81.5,True
124,60.833333333333336,TECH,Bio-Techne Corporation,12.0,1.8,84,1.59,493.82,540.67,9.49,$242.03,$543.85,518.32,493.57,415.46,86.5,True
131,60.5,RJF,"Raymond James Financial, Inc.",15.0,1.8,80,1.49,94.68,159.0,67.93,$47.52,$95.43,91.08,89.83,81.84,86.5,True
138,59.833333333333336,CRL,"Charles River Laboratories International, Inc.",14.0,1.8,79,1.46,416.69,448.0,7.51,$219.09,$460.21,442.98,422.77,335.08,86.5,True
162,58.0,ETSY,"Etsy, Inc.",15.0,1.9,75,1.38,204.37,221.37,8.32,$113.49,$251.86,218.74,204.82,197.54,84.0,True
165,57.833333333333336,MET,"MetLife, Inc.",22.0,2.0,70,1.29,62.52,71.8,14.84,$35.90,$67.68,61.66,59.57,56.75,81.5,True
167,57.666666666666664,INTU,Intuit Inc.,18.0,1.9,71,1.32,543.97,596.52,9.66,$312.05,$582.96,565.42,546.66,445.76,84.0,True
168,57.666666666666664,KEYS,"Keysight Technologies, Inc.",20.0,2.1,74,1.36,165.42,179.67,8.61,$95.48,$182.14,171.59,163.46,145.2,79.0,True
177,57.0,IVZ,Invesco Ltd.,14.0,2.5,88,1.73,24.59,30.85,25.46,$11.02,$29.71,24.92,24.74,24.13,69.0,True
180,56.666666666666664,CDW,CDW Corporation,20.0,2.1,71,1.32,185.71,201.6,8.56,$113.11,$203.82,197.58,186.37,162.37,79.0,True
198,55.5,NXPI,NXP Semiconductors N.V.,13.0,2.0,72,1.33,192.89,234.26,21.45,$121.91,$228.72,212.49,209.41,193.12,81.5,True
201,55.0,ETN,Eaton Corporation plc,19.0,2.1,67,1.25,150.65,177.68,17.94,$98.99,$171.32,167.7,158.95,137.94,79.0,True
206,54.5,NVDA,NVIDIA Corporation,11.0,2.0,71,1.32,207.42,226.4,9.15,$115.67,$230.43,211.25,202.99,158.08,81.5,True
207,54.5,USB,U.S. Bancorp,16.0,2.2,71,1.32,60.76,63.86,5.1,$34.72,$62.47,57.05,56.75,54.04,76.5,True
208,54.5,AVY,Avery Dennison Corporation,11.0,2.2,76,1.4,209.65,233.0,11.14,$120.53,$228.88,219.96,212.33,188.58,76.5,True
209,54.5,MCHP,Microchip Technology Incorporated,16.0,2.0,66,1.23,152.71,180.26,18.04,$100.51,$166.67,159.42,150.93,148.81,81.5,True
211,54.333333333333336,EMR,Emerson Electric Co.,22.0,2.3,67,1.24,95.16,109.6,15.17,$63.26,$105.99,103.54,99.8,89.97,74.0,True
216,53.833333333333336,KLAC,KLA Corporation,11.0,2.2,74,1.35,335.02,387.53,15.67,$186.80,$359.69,333.41,325.1,305.32,76.5,True
218,53.5,STX,Seagate Technology Holdings plc,12.0,2.4,77,1.41,84.41,104.81,24.17,$46.92,$106.22,89.26,87.97,78.5,71.5,True
220,53.333333333333336,DOV,Dover Corporation,20.0,2.3,66,1.23,156.88,181.18,15.49,$105.40,$176.40,172.93,163.65,140.84,74.0,True
221,53.333333333333336,HBAN,Huntington Bancshares Incorporated,16.0,2.3,70,1.3,15.86,17.08,7.69,$8.88,$16.91,15.15,14.54,14.43,74.0,True
223,53.0,C,Citigroup Inc.,11.0,2.1,69,1.28,71.18,84.22,18.32,$40.49,$80.29,72.0,69.69,67.63,79.0,True
225,52.666666666666664,EFX,Equifax Inc.,11.0,2.3,73,1.34,256.31,277.94,8.44,$135.98,$279.59,263.19,254.92,209.52,74.0,True
226,52.5,PVH,PVH Corp.,10.0,2.4,76,1.4,106.18,129.53,21.99,$57.35,$121.94,110.46,107.03,102.64,71.5,True
227,52.333333333333336,SEE,Sealed Air Corporation,11.0,2.1,67,1.24,55.2,65.38,18.44,$37.24,$62.04,60.21,58.3,50.44,79.0,True
230,51.833333333333336,IDXX,"IDEXX Laboratories, Inc.",11.0,2.4,73,1.34,623.98,717.5,14.99,$380.16,$706.95,676.93,672.12,552.57,71.5,True
232,51.0,FFIV,"F5 Networks, Inc.",12.0,2.3,67,1.25,201.39,232.75,15.57,$121.54,$216.15,203.24,202.68,194.72,74.0,True
