date,CARR,INTU,TGT,portfolio
2021-07-15,1463.8625808428237,562.3562839940413,473.7811351631348,2500.0
2021-07-16,1449.6847163760124,560.5010131252199,470.4468715968167,2480.6326010980492
2021-07-19,1425.1688257354845,557.4498664445418,470.3907128406677,2453.009405020694
2021-07-20,1473.905348096351,568.3802472674834,477.11539872945286,2519.4009940932874
2021-07-21,1490.1507045417031,574.9630859739416,479.6254321109522,2544.739222626597
2021-07-22,1500.7841028918115,582.6299980533744,481.4236973355154,2564.8377982807015
2021-07-23,1532.979670118529,590.5875280932034,488.9538552862471,2612.5210534979797
2021-07-26,1521.4600419830422,591.5709792711845,488.6352851317052,2601.666306385932
2021-07-27,1534.7517899206778,584.418221649215,483.95245993677,2603.122471506663
2021-07-28,1523.2322750413935,584.6305437120457,482.1917109579513,2590.0545297113904
2021-07-29,1593.2353675900717,587.3240593496948,490.13396954953396,2670.6933964893005
2021-07-30,1631.929122697411,592.308670225715,488.991255919524,2713.22904884265
2021-08-02,1613.0254166645318,589.5593559396698,481.8544693898878,2684.4392419940896
2021-08-03,1688.9358394848455,592.5433527763221,491.14546302878904,2772.6246552899565
2021-08-04,1684.8007422715616,599.1150112388921,488.01722087977953,2771.932974390233
2021-08-05,1663.5339455713445,601.2943724190777,489.6468942234279,2754.4752122138498
2021-08-06,1665.306178629696,597.1367576873005,487.1930774043115,2749.6360137213082
2021-08-09,1661.1709681602092,598.1873587093072,491.53883444988463,2750.897161319401
2021-08-10,1672.099625430507,592.4874857472294,494.648289572905,2759.2354007506415
2021-08-11,1680.3700463694804,594.8344480146931,492.6627032476717,2767.867197631845
2021-08-12,1653.4911783178172,600.0761703097932,490.5460701903849,2744.1134188179954
2021-08-13,1658.5126185726822,604.3455190997557,489.90916110623624,2752.767298778674
2021-08-16,1671.804253254115,606.8042838061012,492.92497013048,2771.5335071906966
2021-08-17,1628.9755141896946,598.8914747418249,478.63998034002975,2706.5069692715497
2021-08-18,1629.566032030073,595.672726973869,465.35122318310795,2690.58998218705
2021-08-19,1631.929122697411,607.3630908584208,461.2725020346327,2700.5647155904644
2021-08-20,1635.4735888141138,609.4418640339611,476.29047486982836,2721.2059277179033
2021-08-23,1650.5375698101009,617.4776215906593,474.65522322461703,2742.6704146253774
2021-08-24,1672.099625430507,619.1876176696309,471.1215859578789,2762.4088290580166
2021-08-25,1705.4767946189947,620.9645584505384,472.0613997072062,2798.5027527767397
2021-08-26,1694.8432830126835,617.6452910586338,467.9451045067526,2780.4336785780697
2021-08-27,1722.6081543373198,632.5096817355887,468.35859249721506,2823.4764285701235
2021-08-30,1714.0424744781571,632.0961836634673,468.696932383721,2814.8355905253457
2021-08-31,1701.3414708933055,632.6996433106431,464.2234813676555,2798.264595571604
2021-09-01,1709.9072640086706,629.3691614845019,463.07689471998003,2802.3533202131525
2021-09-02,1710.7932672816437,625.6362592590825,462.024329911601,2798.4538564523273
2021-09-03,1695.7293995418593,629.5032560304635,459.20494646985287,2784.437602042176
2021-09-07,1660.5802238074255,626.396242320693,456.21636418173495,2743.1928303098534
2021-09-08,1673.5765995686693,634.3538407412186,462.58822972244417,2770.518670032332
2021-09-09,1675.6442048034125,634.5325878820364,461.32889201571703,2771.505684701166
2021-09-10,1666.7830395116555,634.119089809915,459.63725038942135,2760.539379710992
2021-09-13,1646.402359340614,622.9874645969861,456.93064690984187,2726.3204708474423
2021-09-14,1623.9540739348297,635.1137554221324,455.3141822906197,2714.3820116475817
2021-09-15,1646.9929904371954,639.4053963191748,458.88542251245303,2745.2838092688235
2021-09-16,1626.6124235223567,640.2660357661271,464.1670624834543,2731.045521771938
2021-09-17,1624.5448182876135,627.93856893169,463.6407656277063,2716.12415284701
2021-09-20,1589.6910147295716,619.6122617952923,455.1262253213776,2664.4295018462417
2021-09-21,1526.7766279018938,620.5622748126535,453.56612178012284,2600.90502449467
2021-09-22,1553.3602370333676,629.0003160072366,454.4307585223767,2636.7913115629813
2021-09-23,1579.9437329086388,645.2841531834634,456.12240014867234,2681.350286240775
2021-09-24,1569.0149623821385,645.8988272648758,453.81046873044926,2668.7242583774637
2021-09-27,1546.8619358965432,633.7055917377935,448.43483582326854,2629.0023634576055
2021-09-28,1534.7517899206778,609.1178079129452,438.77370886926445,2582.643306702887
2021-09-29,1561.0398003633545,611.263594171118,443.30352096329733,2615.6069154977695
2021-09-30,1528.8443463928397,602.9708619567331,429.99594787726954,2561.8111562268423
2021-10-01,1549.5203987402729,607.9554044520567,429.33808403336377,2586.813887225693
2021-10-04,1545.6806737033808,587.1452438281804,424.58271201499366,2557.408629546555
2021-10-05,1560.1537970903814,596.0862250459904,427.7216483172585,2583.96167045363
2021-10-06,1553.9509813861514,597.4944571110259,426.3495306483627,2577.79496914554
2021-10-07,1575.8084091829496,601.7468474882406,431.9695683121036,2609.524824983294
2021-10-08,1521.1647830628528,594.3499023988418,430.2403237307128,2545.7550091924077
2021-10-11,1513.7803653968526,587.9601365891315,429.90201274732385,2531.6425147333084
2021-10-12,1485.7201218958246,589.795406104208,432.75899914416715,2508.2745271442
2021-10-13,1498.4211254806764,598.6247216445294,444.99516258959295,2542.0410097147987
2021-10-14,1565.7658684418275,608.5171518743285,455.03223238519814,2629.3152527013544
2021-10-15,1578.1714998502873,617.8946754590021,461.83640184547585,2657.9025771547654
2021-10-18,1594.4168562956395,631.7709650706097,476.7604106476089,2702.948232013858
2021-10-19,1594.1215973754502,640.9918968601521,474.01617530981736,2709.1296695454193
2021-10-20,1595.5984582574097,638.451690744199,473.33952443992246,2707.389673441531
2021-10-21,1604.4596235491667,647.2026420062582,477.81297545598795,2729.4752410114124
2021-10-22,1614.5021642902886,661.1347986469585,481.04587579131544,2756.6828387285623
2021-10-25,1612.7298179757347,674.2948688427567,489.3537010055298,2776.378387824021
2021-10-26,1587.0326651420444,681.065104848148,486.3087576394444,2754.406527629637
2021-10-27,1570.196451087706,686.1232249729743,482.19246243899084,2738.512138499671
2021-10-28,1611.0498887225058,688.6746455231638,485.35021467036177,2785.0747489160312
2021-10-29,1546.217168335117,700.5142160876179,487.9816122397509,2734.712996662486
2021-11-01,1544.4408580534719,681.2889148680015,484.7863148595186,2710.516087780992
2021-11-02,1551.2499342102424,692.0094353331885,489.18455996539376,2732.4439295088246
2021-11-03,1538.520163549929,697.0227661017655,489.46648096769843,2725.009410619393
2021-11-04,1568.124202348656,700.1673208139496,489.52289985189964,2757.8144230145053
2021-11-05,1562.7954980161255,688.2046649956807,477.9257554181566,2728.925918429963
2021-11-08,1579.077662727324,688.4956248595597,476.1589367847875,2743.732224371671
2021-11-09,1622.5955657845916,685.7316087237533,479.5986100184631,2787.925784526808
2021-11-10,1617.2668614520612,675.8838994695069,477.51223852457724,2770.6629994461455
2021-11-11,1613.418302431366,679.1179645134931,481.19625870857925,2773.732525653438
2021-11-12,1661.3767546803413,701.633266186885,488.73344011671924,2851.743460983945
2021-11-15,1648.9431489898382,700.682090697682,496.83452133570233,2846.4597610232227
2021-11-16,1665.5212521584415,722.6378331310922,502.41715836616646,2890.5762436557
2021-11-17,1661.3767546803413,710.6639628785867,478.6721495091465,2850.7128670680745
2021-11-18,1688.0203895991954,703.8154309756297,475.37161588025816,2867.207436455083
2021-11-19,1691.8689486198905,774.7632072691591,472.8254825057428,2939.4576383947924
2021-11-22,1669.9619146063517,740.3971889777733,461.2641779369637,2871.6232815210888
2021-11-23,1624.3717628100342,750.4686398711765,469.9587268553852,2844.7991295365955
2021-11-24,1648.646984020028,765.4303362793419,469.1665791303325,2883.243899429702
2021-11-26,1639.4698339230051,746.3056914450673,465.0362370150624,2850.811762383135
2021-11-29,1657.2321439460384,777.3593487949014,469.92100828782236,2904.512501028762
2021-11-30,1602.1686770828878,729.9564139422289,459.88737796312904,2792.0124689882455
2021-12-01,1586.774667512512,742.9262490401865,453.3805926727009,2783.0815092253993
2021-12-02,1643.6143314011051,752.1359663954923,463.01816358642634,2858.768461383024
2021-12-03,1661.3767546803413,725.0997433494796,466.92225210255333,2853.3987501323745
2021-12-06,1653.383698181546,722.1678526036089,458.2465480163548,2833.7980988015097
2021-12-07,1676.7708775069198,753.4564660268364,463.2633776302599,2893.490721164016
2021-12-08,1670.8499564909716,753.1879350314302,451.8906658992948,2875.9285574216965
2021-12-09,1657.5283089158486,744.7390896867901,448.0431696860704,2850.310568288709
2021-12-10,1643.3182796874976,758.6601002739504,449.21247418363424,2851.190854145082
2021-12-13,1626.1479598354767,748.3536249264574,441.6495400983307,2816.151124860265
2021-12-14,1585.2944089444743,715.6102121838345,443.7430217589755,2744.6476428872843
2021-12-15,1585.2944089444743,724.5737590315107,446.32687370105367,2756.1950416770383
2021-12-16,1594.7677240113073,709.4330419597412,423.9398199856454,2728.140585956694
2021-12-17,1547.105210219737,694.1132358436712,421.1673752057532,2662.385821269161
2021-12-20,1507.13992772576,676.6113333195528,413.39697454729577,2597.1482355926087
2021-12-21,1543.256877711447,695.0084759230848,415.0566782294099,2653.322031863942
2021-12-22,1559.289085983498,706.8591925410789,410.66224833496636,2676.810526859543
2021-12-23,1568.1958935249045,711.3913967286327,416.82950871109546,2696.4167989646326
2021-12-27,1589.275364466014,730.4823982601978,422.65733088227626,2742.415093608488
2021-12-28,1587.79091541848,727.1364623966332,424.18500512636206,2739.1123829414755
2021-12-29,1595.5102316755808,725.1781076277417,429.8619241241747,2750.550263427497
2021-12-30,1589.869166736268,719.9521128928513,437.3871396419155,2747.2084192710345
2021-12-31,1610.354948663326,719.7953843363271,436.5007099495142,2766.6510429491673
2022-01-03,1559.289085983498,706.6465969554619,437.4625767770411,2703.398259716001
2022-01-04,1597.8853275003949,691.931139435623,441.6495400983307,2731.4660070343484
2022-01-05,1554.8356255846932,664.3800781251812,431.63478350897725,2650.8504872188514
2022-01-06,1588.384717688734,656.1998321566437,436.33099084704,2680.915540692418
2022-01-07,1539.1002618196683,635.8654644194586,435.25593941370784,2610.221665652835
2022-01-10,1553.3511765371593,638.8119886343939,428.9189021288708,2621.082067300424
2022-01-11,1559.8828882537518,648.3685328826714,429.16408726958747,2637.4155084060108
2022-01-12,1573.540000700989,646.7328666208647,423.3551388337466,2643.6280061556
2022-01-13,1549.7884761718371,619.463533780266,425.92014594360177,2595.1721558957047
2022-01-14,1517.1300308450761,617.0771842315814,417.5650641332455,2551.772279209903
2022-01-18,1474.0804421855773,602.5462862117683,414.9434936236046,2491.5702220209505
2022-01-19,1448.547510845663,610.9824811275441,422.16696060084286,2481.6969525740496
2022-01-20,1425.983477600817,610.1646479966408,418.1685901173673,2454.316715714825
2022-01-21,1419.1549213771984,592.1606260176543,409.73807117188545,2421.0536185667384
2022-01-24,1414.9984187416223,599.0283728963457,416.0185450569367,2430.0453366949046
2022-01-25,1401.638150801411,578.0890411366603,404.8909895635714,2384.618181501643
2022-01-26,1385.6058292731577,568.5548915665073,399.2895366040013,2353.450257443666
2022-01-27,1368.3860164605985,579.4670489338146,400.1759373932856,2348.0290027876986
2022-01-28,1379.0742308127676,599.1852382142631,410.53018999382124,2388.789659020852
2022-01-31,1415.5922210118763,622.0515380031171,415.73561244554037,2453.379371460534
2022-02-01,1396.8878458955808,628.3255352935447,413.4723827793045,2438.68576396843
2022-02-02,1410.5449583428176,629.972415989588,410.4170342911328,2450.9344086235383
2022-02-03,1372.8394768594032,600.0479290821123,402.13741851901904,2375.0248244605345
2022-02-04,1360.963657966726,609.4924657494183,403.68393759532785,2374.140061311472
2022-02-07,1357.400957601404,610.904116849282,398.4973888789486,2366.8024633296345
2022-02-08,1367.4953696833188,620.9311886706154,401.6281745022458,2390.0547328561797
2022-02-09,1424.4990285532829,649.1304306037856,408.58761150654453,2482.217070663613
2022-02-10,1399.8568572468514,624.6843999629141,403.3067519196998,2427.8480091294655
2022-02-11,1350.869245884811,600.2943731125283,399.0066039926049,2350.1702229899443
2022-02-14,1329.7897749437018,592.7208006839052,393.36743246547195,2315.878008093079
2022-02-15,1358.2916043786838,591.2980035305017,392.439237769141,2342.0288456783264
2022-02-16,1355.3227062836158,591.7125273130715,393.6325896599709,2340.6678232566583
2022-02-17,1323.5550209903374,555.8949235950288,386.41571259338724,2265.8656571787533
2022-02-18,1308.7103040025922,539.1121124759757,387.15444735839696,2234.976863836965
2022-02-22,1344.6344919314467,541.4088149314649,371.925134932382,2257.968441795294
2022-02-23,1301.5847900157453,523.2031382783116,359.70755619112697,2184.4954844851836
2022-02-24,1327.414565862685,556.9592691370448,362.8329947377966,2247.2068297375263
2022-02-25,1342.8530851206845,545.8117796025131,377.3614643850661,2266.026329108264
2022-02-28,1332.461828531744,531.4601073883937,378.4032772339559,2242.3252131540935
2022-03-01,1298.0220896504231,524.9732751799112,415.64312247144,2238.6384873017746
2022-03-02,1333.3524753090237,544.4897755958447,426.0043696262669,2303.846620531135
2022-03-03,1362.1512625072344,529.5891431497108,423.99652790101567,2315.736933557961
2022-03-04,1336.024528897066,520.9064358228223,424.48903701310013,2281.4200017329886
2022-03-07,1292.0841802040845,490.0296109543023,399.7508303498268,2181.8646215082135
2022-03-08,1293.865587014847,495.42966875229604,395.52678432954633,2184.8220400966893
2022-03-09,1323.8518654973632,520.6711378459463,409.14604862829236,2253.6690519716017
2022-03-10,1300.6941432384654,506.8124220733555,406.835128819161,2214.341694130982
2022-03-11,1283.177372662678,492.1918769603471,392.04147307427564,2167.4107226973006
2022-03-11,1283.177372662678,492.1918769603471,392.04147307427564,2167.4107226973006
