date,GNRC,INTU,NVDA,portfolio
2021-07-15,519.331326255744,990.334336872128,990.334336872128,2500.0
2021-07-16,516.3079123524855,987.0591999078731,948.2802596878656,2451.647371948224
2021-07-19,520.9990029722238,981.6927104242748,980.6174941935283,2483.3092075900267
2021-07-20,523.6024982778075,1000.929207654085,971.8409911289865,2496.372697060879
2021-07-21,536.703958525261,1012.5302952142168,1013.5293806855597,2562.7636344250377
2021-07-22,533.4045981149591,1026.0254378862066,1023.1417411848197,2582.5717771859854
2021-07-23,539.4634235956954,1040.0532835584067,1021.2610619567037,2600.777769110806
2021-07-26,533.4765841602748,1041.7697710035281,1007.4694142838523,2582.7157694476555
2021-07-27,526.6019168326275,1029.1821964059704,1002.9766805722418,2558.7607938108395
2021-07-28,517.147749547835,1029.5570614801925,1018.3878020248595,2565.092613052887
2021-07-29,503.0624800144006,1034.292199259838,1026.6941352823724,2564.048814556611
2021-07-30,503.13446605971626,1043.0719338929307,1018.17883766618,2564.385237618827
2021-08-02,479.90696877119063,1038.2381474095428,1031.2913511733227,2549.436467354056
2021-08-03,482.4144826830201,1043.4862584486498,1034.6870220018657,2560.587763133535
2021-08-04,480.19491295245336,1055.067616268033,1058.6134410706757,2593.875970291162
2021-08-05,484.37010358076276,1058.8951859732467,1077.5769566208464,2620.842246174856
2021-08-06,497.95147079698745,1051.5754521555443,1063.4196213203059,2612.946544272838
2021-08-09,501.3348149268243,1053.4300477859056,1059.7105039537435,2614.4753666664733
2021-08-10,502.81052885579567,1043.3876097449072,1041.0081938519224,2587.2063324526252
2021-08-11,500.56696377679043,1047.5308553020973,1028.6270556001582,2576.724874679046
2021-08-12,507.88554505055106,1056.764373972406,1039.3887200721558,2604.0386390951126
2021-08-13,496.8236894203751,1064.2814051975934,1054.172948448735,2615.2780430667035
2021-08-16,492.1325988006367,1068.60221842152,1041.739569107301,2602.474386329458
2021-08-17,467.8972968776916,1054.6730214530623,1016.0369529897146,2538.6072713204685
2021-08-18,467.96928292300726,1048.9908561174877,994.2001775077,2511.160316548195
2021-08-19,470.12886428247765,1069.5887054589462,1033.7989234774775,2573.5164932189014
2021-08-20,480.29089434620755,1073.238707497423,1086.9281116717568,2640.4577135153877
2021-08-23,497.9394731227681,1087.4046613548626,1146.5874360747725,2731.931570552403
2021-08-24,502.5825730456294,1090.4035819486382,1137.9676562792406,2730.953811273508
2021-08-25,510.9449519764674,1093.5406107276535,1159.9089139405949,2764.3944766447157
2021-08-26,512.8645798515522,1087.7006074660906,1152.3339559384608,2752.8991432561033
2021-08-27,524.4303377989379,1113.8622436986325,1181.954653781289,2820.247235278859
2021-08-30,531.1370376875152,1113.1519730316857,1184.6711904441233,2828.960201163324
2021-08-31,524.2743680340873,1114.1976492913575,1169.0511046328259,2807.5231219582706
2021-09-01,526.3499656740225,1108.337916289046,1171.97660565434,2806.6644876174087
2021-09-02,543.5066398075927,1101.7679126197877,1169.6257566191946,2814.900309046575
2021-09-03,544.3944676998194,1108.5746731780282,1192.977523701636,2845.9466645794837
2021-09-07,534.55637484001,1103.1095349906873,1183.5218864713859,2821.1877963020834
2021-09-08,531.7489190726985,1117.1176509221389,1166.6480145080109,2815.5145845028483
2021-09-09,546.1821211584921,1117.4333267741151,1158.2371990711586,2821.852647003766
2021-09-10,541.4670351903151,1116.7033263664198,1173.9095259721257,2832.0798875288606
2021-09-13,526.3259703255841,1097.1116938031364,1156.9311718294111,2780.3688359581315
2021-09-14,520.147168102655,1118.4592732930384,1161.5806288100314,2800.187070205725
2021-09-15,529.7453074780788,1126.0157639997228,1166.7524966873507,2822.5135681651523
2021-09-16,528.7375028436593,1127.5349540373593,1161.5806288100314,2817.85308569105
2021-09-17,522.3307448105639,1105.812509473235,1143.7664172325985,2771.9096715163973
2021-09-20,505.30604509340594,1091.153312097082,1102.6526796623941,2699.112036852882
2021-09-21,510.1651031522142,1092.8303400607067,1109.6007445884898,2712.5961878014105
2021-09-22,530.6211376960862,1107.6868348443445,1145.908301909064,2784.2162744494944
2021-09-23,544.71840490374,1136.3738778926977,1174.1184903308053,2855.210773127243
2021-09-24,533.4285934633976,1137.4590136338663,1153.2220544628487,2824.1096615601127
2021-09-27,532.456781851636,1115.9733259587244,1131.2285557118246,2779.6586635221847
2021-09-28,510.30907524284555,1072.6862747564644,1081.0248685390593,2664.020218538369
2021-09-29,487.7414500363803,1076.4546552394322,1071.516990219139,2635.7130954949516
2021-09-30,490.30895231930623,1061.8546470855251,1081.9129670634472,2634.0765664682785
2021-10-01,485.8458175097341,1070.6343817186178,1083.2712353948646,2639.7514346232165
2021-10-04,482.4144826830201,1033.9765234078616,1030.5077348282744,2546.898740919156
2021-10-05,483.50627103697457,1049.720856525183,1068.069078300926,2601.2962058630837
2021-10-06,486.1097663425583,1052.206803859497,1081.077109628729,2619.393679830784
2021-10-07,500.99888004868444,1059.704105343936,1100.6675182549382,2661.3705036475585
2021-10-08,488.0413918918623,1046.662746709162,1087.9206923754848,2622.624830976509
2021-10-11,491.38874299904137,1035.4167944825037,1080.8159041803794,2607.6214416619246
2021-10-12,505.6179846231072,1038.6524719652616,1079.5621180283022,2623.832574616671
2021-10-13,502.5945707198487,1054.1995076750982,1093.562730059833,2650.3568084547796
2021-10-14,520.3991192612599,1071.620868756044,1135.7212894234353,2727.7412774407394
2021-10-15,542.2228886661297,1088.1346617625582,1141.7812558251426,2772.1388062538304
2021-10-18,563.9146836545875,1112.5798105499784,1160.5358070166337,2837.0303012212
2021-10-19,555.3003535651446,1128.817387186013,1164.0882011141862,2848.205941865344
2021-10-20,549.7574280758374,1124.3387360360985,1154.3713584355864,2828.467522547522
2021-10-21,565.9422905976459,1139.747663560695,1185.0891191614824,2890.779073319823
2021-10-22,564.2746138811659,1164.2717313111095,1186.8653162102587,2915.4116614025343
2021-10-25,564.0346603967804,1187.4541766906245,1209.851395665011,2961.3402327524163
2021-10-26,567.1420580195738,1199.3709401027324,1290.8773257430123,3057.3903238653184
2021-10-27,586.5422972321492,1208.288782921065,1276.9811958908213,3071.8122760440356
