date,ALGN,GNRC,INTU,TRMB,portfolio
2021-07-15,93.38812103100484,71.90885319387374,1167.3515128875606,1167.3515128875606,2500.0
2021-07-16,92.54992621782644,71.49021827716034,1163.4909620131841,1142.544932677941,2470.076039186112
2021-07-19,89.46152382374977,72.13976689793391,1157.1652400985427,1135.1894931971817,2453.956024017408
2021-07-20,92.48833842689399,72.50025807621489,1179.8401624028634,1163.7459052989532,2508.5746642049253
2021-07-21,93.08018207634251,74.31434271530628,1193.5148847771613,1188.9851584192056,2549.8945679880158
2021-07-22,94.32245288368755,73.85749905619444,1209.4222148860383,1187.3986910802182,2565.0008579061387
2021-07-23,95.87867121066392,74.69643013929074,1225.957465920266,1203.5518130771798,2600.0843803474004
2021-07-26,95.47309307525504,73.86746655421142,1227.9807666797285,1200.3788783992052,2597.7002047084
2021-07-27,93.96043684430406,72.9155704935893,1213.1432277770039,1189.7062799369269,2569.725515051824
2021-07-28,93.41365743212317,71.60650575402518,1213.5850980578061,1213.214841414648,2591.820102658602
2021-07-29,101.6919578181915,69.65619864203498,1219.1666173942542,1232.973571000217,2623.4883448546975
2021-07-30,104.51898763611574,69.66616614005197,1229.5156844972516,1233.1177953037613,2636.8186335771807
2021-08-02,105.14988695786293,66.44998677990458,1223.817883507961,1230.3775335364196,2625.795290782148
2021-08-03,105.35117388432514,66.79718796082958,1230.004067439191,1237.5887487136345,2639.7411779979802
2021-08-04,106.35310209290932,66.48985677197253,1243.6555334829204,1250.85738463971,2667.3558769875126
2021-08-05,105.03271994096703,67.0679716569577,1248.1672616132162,1289.6537222931267,2709.9216755042676
2021-08-06,104.19903155151539,68.948506282829,1239.53916297229,1288.7883764718608,2701.475077278495
2021-08-09,103.13100912827196,69.41697868962733,1241.725258045732,1286.1923390080635,2700.465584871695
2021-08-10,103.25418471013688,69.62131239897552,1229.8877857863483,1283.4520772407218,2686.2153601361824
2021-08-11,103.31427035982709,69.31065871077948,1234.7716152057405,1284.8943202761648,2692.290864552512
2021-08-12,105.79130126830589,70.32402100917301,1245.6555779118144,1277.9715537060383,2699.742453895332
2021-08-13,103.82650052343612,68.79234881389623,1254.5162398584257,1282.1540585088233,2709.2891477045814
2021-08-16,103.76040630877688,68.14280019312265,1259.6093762529347,1299.1725263270505,2730.6851090818845
2021-08-17,102.27929504391327,64.78707586073747,1243.1904068715496,1277.8273294024941,2688.0841071786945
2021-08-18,101.4335895245236,64.79704335875445,1236.492583667812,1280.5675911698359,2683.290807720926
2021-08-19,102.12457449596099,65.09606829926403,1260.7721927813614,1282.586731419456,2710.5795669960426
2021-08-20,102.38144064838663,66.5031467693285,1265.0746139365401,1306.5279658078098,2740.487167162065
2021-08-23,104.77435164729913,68.94684503315949,1281.7726592847475,1328.1616113394548,2783.655467304661
2021-08-24,107.07863631291859,69.58974865525506,1285.3076215311646,1336.3823966414798,2798.358403140818
2021-08-25,107.68850565727419,70.74763967489491,1289.0053780915616,1358.737163690846,2826.178687114577
2021-08-26,104.63315037052713,71.01343962201453,1282.1215042432755,1360.9005282440107,2818.6686224798277
2021-08-27,105.42778308768014,72.61488430341024,1312.9593985771514,1380.370809222491,2871.372875190733
2021-08-30,105.46683875997877,73.5435228686594,1312.1221706766844,1380.5150335260353,2871.6475658313575
2021-08-31,106.5018140758926,72.59328805770676,1313.3547561968167,1358.8813879943905,2851.3312463248067
2021-09-01,107.96189536336463,72.88068425052984,1306.447626017962,1352.1028457278085,2839.393051359665
2021-09-02,109.51060298412972,75.25627127791144,1298.70326793864,1360.9005282440107,2844.3706704446918
2021-09-03,108.37949062871158,75.37920375345426,1306.7267019847843,1368.1117434212256,2858.597139788176
2021-09-07,107.58485791155859,74.01697902446621,1300.2846984173007,1364.0734629219853,2845.9599982753107
2021-09-08,109.64429355469044,73.62824660180377,1316.7966931209596,1354.266210280973,2854.335443558427
2021-09-09,109.11704197865886,75.62672995420941,1317.168794410056,1350.6606026923655,2852.5731690352895
2021-09-10,108.2548129056044,74.97385883409684,1316.3083101790205,1353.9777616738843,2853.514743592606
2021-09-13,106.75417380459146,72.87736175119085,1293.2147739244663,1324.1233308402143,2796.969640320463
2021-09-14,106.11876805911753,72.02181817139959,1318.3781235996198,1316.9121156629992,2813.430825493136
2021-09-15,106.69859457862802,73.35081790699768,1327.2852982073684,1325.421349572113,2832.7560602651074
2021-09-16,109.39944453220284,73.21127293475986,1329.0760356611456,1326.1424710898345,2837.8292242179427
2021-09-17,108.06103668535347,72.32416561124815,1303.4708157051898,1306.5279658078098,2790.383983809601
2021-09-20,106.59795111539692,69.96685233023103,1286.191362092769,1285.1827688832534,2747.9389344216506
2021-09-21,106.52434619452642,70.63965844637757,1288.1681501910944,1283.1636286336332,2748.4957834656316
2021-09-22,107.6449435612488,73.47208913287099,1305.6801671092003,1305.8068442900883,2792.6040440934084
2021-09-23,109.22219186561674,75.42405749453069,1339.4948717558489,1292.1055354533798,2816.246656569376
2021-09-24,108.94129145331502,73.86082155553343,1340.773969937118,1264.8471420835072,2788.4232250294735
2021-09-27,105.30610964705747,73.72626033230414,1315.4478259479847,1249.415141604267,2743.895337531613
2021-09-28,101.74303062042817,70.65959344241153,1264.4234366806213,1216.6762246997112,2653.5022854431722
2021-09-29,101.10311845122746,67.53478281408651,1268.8653958192112,1215.9551031819897,2653.458400266515
2021-09-30,99.95698468338675,67.89029024335902,1251.6557111984962,1186.2448966518639,2605.7478827771056
2021-10-01,99.45076308474675,67.2723053663059,1262.0047783014936,1213.5032900217366,2642.2311367742827
2021-10-04,96.19712515402202,66.79718796082958,1218.7945161051578,1173.5531579399656,2555.341987159975
2021-10-05,97.42587669018677,66.94836168075386,1237.3530678988477,1187.1102424731298,2588.8375487429184
2021-10-06,97.73681992733358,67.30885285903484,1240.2833655504828,1180.6201488136362,2585.9491871504874
2021-10-07,99.35312390400017,69.37046369888138,1249.1207711665259,1195.6194763822434,2613.4638351516505
2021-10-08,96.67180178657466,67.57631405582396,1233.748336660725,1181.6297189384463,2579.62617144157
2021-10-11,94.91279439189385,68.0398027136138,1220.4922282366606,1159.2749518890798,2542.7197772312484
2021-10-12,94.24884796281705,70.01004482163796,1224.3062664499002,1163.601680995409,2552.166840229764
2021-10-13,89.56066514573862,69.59140990492457,1242.6322549379051,1169.5148774407253,2571.2992074292933
2021-10-14,89.7859863320769,72.05670441445903,1263.1675948299203,1206.003626237433,2631.0139118138895
2021-10-15,88.56774978460794,75.07851756327518,1282.6331435157833,1224.8970100017364,2671.176420865403
2021-10-18,89.39693175033281,78.08205696572688,1311.4477370901968,1228.7910661974322,2707.7177920036884
2021-10-19,89.26774760349886,76.88927970302758,1330.5876971481002,1255.3283380495834,2752.07306250421
2021-10-20,91.36023035396035,76.1217823557197,1325.308510109043,1247.6844499617355,2740.4749727804583
2021-10-21,90.05186533195607,78.36280815987197,1343.471704283068,1264.7029177799627,2776.589295554859
2021-10-22,88.71045320262218,78.1318944558118,1372.3793231797558,1256.4821324779377,2795.7038033161275
2021-10-25,88.59779260945304,78.09866946242185,1399.705511597783,1254.0303193176846,2820.4322929873424
2021-10-26,89.1220399030001,78.52893312682173,1413.7523352611774,1246.2422069262925,2827.645515217292
2021-10-27,90.7879145406611,81.21517384239938,1424.2641966781548,1236.4349542852801,2832.7022393464954
2021-10-28,94.90528368568256,83.64724335854388,1429.5666400477808,1264.8471420835072,2872.9663091755147
2021-10-29,93.78919274268696,82.82326352247307,1454.1253251281526,1260.0877400665454,2890.825521459858
2021-11-01,99.36063461021145,84.02600828318934,1414.2174618725483,1258.3570484240136,2855.9611531899627
2021-11-02,100.20183370587434,80.33471151756564,1436.4737702266352,1275.375516242241,2892.385831692316
2021-11-03,101.1857362195515,75.32106001502184,1446.8926063213385,1271.0487871359119,2894.4481896918237
2021-11-04,102.03444602142568,75.09346881030066,1453.404378880528,1249.1266929971785,2879.6589867094326
2021-11-05,103.22564402653404,73.57342536271035,1428.589874163902,1245.8095340156594,2851.198477568806
2021-11-08,106.78271448819432,74.5153539253155,1429.194538758684,1286.048114704519,2896.540721876713
2021-11-09,106.80524660682813,73.06176046450508,1423.4502251082563,1274.9428433316082,2878.260075511198
2021-11-10,103.58916220715979,73.15977419500544,1403.0079105385148,1232.5408980895838,2812.297745030264
