rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp1500
2,77.83333333333333,OPCH,"Option Care Health, Inc.",57.0,1.6,85,1.63,24.82,27.81,12.05,$12.47,$27.97,23.98,22.33,19.22,91.5,True
6,73.33333333333333,GDEN,"Golden Entertainment, Inc.",35.0,1.7,96,2.51,49.26,61.5,24.85,$12.25,$54.86,48.11,46.35,32.34,89.0,True
7,72.33333333333333,DAR,Darling Ingredients Inc.,42.0,1.7,86,1.66,73.71,96.21,30.53,$33.83,$79.65,73.87,72.58,69.13,89.0,True
8,71.83333333333333,LQDT,"Liquidity Services, Inc.",13.0,1.0,96,2.62,21.68,32.5,49.91,$6.81,$30.00,24.31,22.83,20.65,106.5,True
12,70.83333333333333,FANG,"Diamondback Energy, Inc.",31.0,1.8,95,2.35,98.86,112.32,13.62,$23.63,$102.53,79.67,77.39,74.07,86.5,True
16,69.5,OLN,Olin Corporation,24.0,1.8,98,3.2,49.31,62.25,26.24,$12.10,$52.01,48.61,46.96,39.22,86.5,True
17,69.0,ASIX,AdvanSix Inc.,18.0,1.5,95,2.4,42.13,44.5,5.63,$12.35,$40.49,37.15,35.13,29.13,94.0,True
22,68.33333333333333,UIS,Unisys Corporation,23.0,1.5,88,1.72,26.0,42.0,61.54,$10.35,$28.60,23.69,23.62,23.39,94.0,True
26,67.5,KFY,Korn Ferry,14.0,1.4,92,1.96,74.85,97.75,30.59,$28.44,$76.50,72.76,69.65,62.1,96.5,True
27,67.33333333333333,CLH,"Clean Harbors, Inc.",41.0,1.9,77,1.41,107.41,114.5,6.6,$52.22,$105.63,101.52,99.4,89.77,84.0,True
37,65.66666666666667,CUBI,"Customers Bancorp, Inc.",22.0,2.1,96,2.61,43.5,49.13,12.94,$10.91,$43.86,39.58,38.82,30.87,79.0,True
40,65.5,PGNY,"Progyny, Inc.",15.0,1.4,85,1.63,57.21,65.5,14.49,$23.56,$66.61,59.14,54.5,51.85,96.5,True
42,65.0,GPI,"Group 1 Automotive, Inc.",23.0,1.9,88,1.72,188.31,251.4,33.5,$84.84,$202.51,172.81,169.36,157.11,84.0,True
44,64.83333333333333,JLL,Jones Lang LaSalle Incorporated,22.0,2.0,91,1.92,258.02,310.0,20.15,$93.91,$253.93,241.91,234.83,191.78,81.5,True
48,64.66666666666667,PXD,Pioneer Natural Resources Company,30.0,1.9,80,1.48,174.68,207.44,18.75,$76.58,$175.37,152.66,148.13,145.3,84.0,True
49,64.5,ACLS,"Axcelis Technologies, Inc.",20.0,1.8,87,1.68,47.81,57.17,19.58,$21.63,$52.80,49.25,44.6,39.81,86.5,True
50,64.5,SXC,"SunCoke Energy, Inc.",28.0,2.0,84,1.58,6.48,9.5,46.6,$3.27,$8.15,7.04,6.96,6.34,81.5,True
52,64.33333333333333,CZR,"Caesars Entertainment, Inc.",28.0,1.9,81,1.51,119.49,126.91,6.21,$43.07,$117.19,106.29,96.9,92.49,84.0,True
54,64.33333333333333,THC,Tenet Healthcare Corporation,19.0,2.1,95,2.42,68.82,84.53,22.83,$22.52,$76.16,71.97,70.27,56.49,79.0,True
56,64.0,TPX,"Tempur Sealy International, Inc.",31.0,2.1,82,1.54,46.53,53.33,14.61,$21.19,$46.12,44.04,41.66,35.34,79.0,True
57,64.0,WIRE,Encore Wire Corporation,13.0,1.5,85,1.62,95.05,112.5,18.36,$45.65,$102.23,87.48,83.54,73.11,94.0,True
60,63.833333333333336,ISBC,"Investors Bancorp, Inc.",24.0,2.0,86,1.64,15.44,16.45,6.54,$7.03,$15.71,14.13,13.91,13.41,81.5,True
63,63.833333333333336,OII,"Oceaneering International, Inc.",18.0,2.2,97,2.82,14.09,16.83,19.45,$3.31,$18.20,12.72,12.6,12.36,76.5,True
65,63.666666666666664,MMSI,"Merit Medical Systems, Inc.",39.0,1.9,68,1.27,72.52,76.22,5.1,$41.57,$73.85,72.04,68.74,61.68,84.0,True
69,63.5,CMTL,Comtech Telecommunications Corp.,26.0,1.8,78,1.43,26.16,30.0,14.68,$13.36,$30.40,25.42,25.21,24.44,86.5,True
