date,BSY,DHR,EFX,INTU,KZR,LSI,NAVI,SWAV,portfolio
2021-09-15,120.07676483829736,489.0110837483393,470.66513003750083,117.25682632405388,23.72981265701136,590.4476648759247,110.50114579538631,578.3115717234863,2500.0
2021-09-16,116.12875823830275,487.1292296301032,472.2038728863175,117.41464170268652,23.129388354358706,592.4890545635102,111.02126244226233,604.2002651897423,2523.7164730072836
2021-09-17,114.37408863830517,487.92713577623533,462.69478786554004,115.15398764253321,25.400558542653528,582.7195467729224,111.0685457737965,593.740187021558,2493.078838033544
2021-09-20,107.81094946139105,487.29483279250803,453.6179339820706,113.62707261550308,22.555069456169218,583.3514054857465,106.76576260418582,559.3265298482318,2434.3495562458056
2021-09-21,109.29566989215826,488.18306793631535,446.99615295851106,113.80128439711055,23.62539103915873,583.691637100344,105.63096264736542,563.4321105292441,2434.6562765002077
2021-09-22,109.64997817677315,487.3249424583998,452.6843147254852,115.34869492785919,24.251920746274536,580.1435074052549,104.73257934821594,585.6074762457947,2459.7434140340574
2021-09-23,110.00428646138805,488.6648225905838,456.9028906256119,118.3348898196483,24.40855317305349,573.4846886624165,105.4418293212287,595.387649333047,2472.6296099869774
2021-09-24,108.23274503831355,487.8819712773976,457.54259270882784,118.44761509010017,23.286020781137662,562.7916950607781,106.34021262037817,581.9987492777711,2446.5216018547044
2021-09-27,105.90443345370136,475.10041810633857,452.33852981563876,116.2115556344091,23.416547803453458,547.141040789289,109.46091250163427,581.6326465418847,2411.206084646349
2021-09-28,102.96873623832074,456.9743992394893,442.0341395022144,111.70254481633359,23.155493758821866,553.0707917865614,105.67824597889961,546.9313372189335,2342.5156885395745
2021-09-29,101.41652851524594,461.2951362949592,442.120585729676,112.09605848772925,22.163488389221833,559.4379834311733,90.9731298717686,536.9419625683175,2326.4448732880915
2021-09-30,102.31073513832165,458.0282375457014,436.7263411360713,110.5752921118147,22.555069456169218,549.7656846733277,93.2900131169436,538.3802233164429,2311.631596494792
2021-10-01,103.59299369216605,454.83661296117316,441.7056438378603,111.48939157766092,22.52896405170606,553.7026504993854,90.40572989335841,521.8794500061322,2300.1414365194423
2021-10-04,99.34129427678725,449.206105439411,436.6917626450867,107.67312878527156,22.032961366906036,550.9321930662336,89.27092993653801,506.6600362714242,2261.8084117876583
2021-10-05,99.05447328447994,450.6363145692703,445.491988600679,109.31276908275356,22.68559647848501,549.376848542359,88.32526330585435,531.0843187941343,2295.9675726580153
2021-10-06,98.81826776140335,452.24718169448033,442.9331802678152,109.57101242960698,22.267910007074466,561.8682092497274,87.8524299905125,535.7390535789764,2311.297244979597
2021-10-07,99.03760146140306,455.27320311660395,446.96157446752636,110.21047214562496,22.63338566955869,567.4577286324021,91.87151317091809,542.0412506753074,2335.4867293393445
2021-10-08,96.84426446140604,451.0126853929175,445.8031950195408,108.85571934983045,21.693591108884977,563.5207628063444,91.72966317631554,521.9840507878141,2301.443932103054
2021-10-11,95.35954403063884,449.46203759949105,443.9532457518622,107.68542608750266,22.163488389221833,567.0688925014334,93.95197975842217,515.6295533006422,2295.2741674192143
2021-10-12,95.46077496910024,446.6166741727182,440.54726438987467,108.02155234848647,22.346226220463947,582.6709422565513,94.85036305757164,526.9525879177015,2317.466385332468
2021-10-13,96.50682799986805,445.1262457110753,439.3543064509044,109.63864759187811,22.86833430972712,595.5997436112596,93.14816312234105,520.0750865221205,2322.3173553191737
2021-10-14,96.75990534602154,451.9912495344003,449.8834569557289,111.45045012059572,22.89443971419028,606.2441326965269,94.9922130521742,514.8450474380284,2349.0608948576664
2021-10-15,96.91175175371365,453.42145866425966,454.8800489030102,113.16797333220812,22.816123500800803,603.0362346160354,94.47209640529817,506.21548294927635,2344.921170124602
2021-10-18,95.35954403063884,457.63681188910834,463.43822542170994,115.70941579330523,21.693591108884977,609.6464488425028,95.37047970444766,519.5259324182907,2378.3804492088884
2021-10-19,97.67098379217414,464.1103900558402,470.7861547559471,117.39824529971169,22.972755927579758,602.6960030014377,94.18839641609308,520.2058374992228,2390.0287667480065
2021-10-20,97.50226556140514,473.65515414353337,464.85594355208036,116.93299736530118,22.73780728741133,611.1531888500062,95.55961303058439,530.8228168399298,2413.219786630252
2021-10-21,98.44708765371155,467.51278230161097,440.2706364619975,118.53574575608985,22.63338566955869,612.0280701446858,94.1411130845589,555.0117476038558,2408.5805686760696
2021-10-22,99.66185891524835,471.4872581993254,462.3490029556936,121.08743596904621,22.42454243385342,617.909216625587,94.47209640529817,555.9531546389924,2445.344566143044
2021-10-25,98.54831859217293,460.5273398147188,473.53514478922636,123.49770720634476,23.10328294989555,627.3384928015771,93.95197975842217,556.2408067886175,2456.743072700975
2021-10-26,99.27380698447965,461.7768909492276,466.9825207476361,124.73768518131554,21.98075055797972,623.2557134264061,92.67532980699922,555.0640479946967,2445.7467456487407
2021-10-27,97.50226556140514,459.2326241813725,460.7238138794153,125.66408194939287,20.75379654821126,615.2845727415485,90.78399654563188,549.6509575426614,2419.5961089496386
2021-10-28,99.69560256140215,458.223950373998,474.84912744664285,126.13137943417523,20.7276911437481,640.2672941562854,92.01336316552064,560.3986878604708,2472.307096142243
2021-10-29,99.79683349986354,469.06343009503746,478.1167948446919,128.2998037275952,20.88432357052705,645.808209022589,93.14816312234105,558.8296761352431,2493.947234017888
2021-11-01,98.70016499986505,465.91697000934687,478.3242657905998,124.77867618875257,20.988745188379685,642.8433335239529,95.89059635132368,583.2801088533738,2510.722860905594
2021-11-02,98.43021583063465,471.2915453710289,473.06833516093366,126.74214544498729,20.623269525895463,652.5642367981695,92.10792982858901,590.4452623985799,2525.2729403588182
2021-11-03,99.32442245371034,467.6783854640157,478.68733994593856,127.66034401157721,22.111277580295518,637.7884638213602,91.96607983398646,630.6119625644075,2555.8282756752915
2021-11-04,101.16345116909245,460.3617366523141,490.4267376352257,128.23626766606776,22.189593793684992,642.891938040324,91.44596318711045,632.3901758529988,2569.1058639968182
2021-11-05,98.91949869986475,439.43551885752953,490.39215914424096,126.04529831855744,22.294015411537625,628.4563966781121,93.19544645387523,622.8976549153715,2521.635988479089
2021-11-08,102.07452961524504,453.37629416542194,494.42055334395224,126.0985866282256,21.171483019621796,629.2826734564205,96.0797296774604,622.8715047199511,2545.3753546262983
2021-11-09,101.66960586139945,450.139505082056,496.9102046948467,125.59234768637803,20.25779386341124,631.7128992749747,95.03949638370838,566.4655331980176,2487.787386044792
2021-11-10,96.47308435371424,454.40002280574237,477.8747454077993,123.78874335914783,19.42242092059016,631.0810405621506,94.6612297314349,569.8650586026774,2467.566345743257
2021-11-11,95.76446778448444,458.17878587516026,475.00473065607383,124.3810634166132,20.205583054484922,634.0945205771578,96.74169631893898,562.4384031032666,2466.80925078618
2021-11-12,96.10190424602244,457.9379085480261,482.6984449001574,128.50475876478046,21.380326255327066,634.9694018718372,96.83626298200734,569.159003326325,2487.588010894483
2021-11-15,98.07590754601975,450.87719189640455,486.6231036269146,128.33054698317298,21.954645153516562,643.3293786876637,95.93787968285785,537.360365695045,2462.489019271595
2021-11-16,99.18944786909515,459.75954333447856,501.99324286958955,132.3517648127476,30.256163772801067,635.0180063882084,94.33024641069562,548.9972026571498,2501.895618114766
2021-11-17,99.72934620755595,465.90191517640096,500.8348634216039,130.15874591486542,33.414917712843284,640.6075257708831,95.08677971524256,552.6843802114348,2518.41847413083
2021-11-18,95.41015949986954,470.3882553942756,498.37979056169405,128.9044210872917,34.64187172261175,646.6344858008973,94.23567974762726,540.3676381683979,2508.962301982665
