date,AFG,DHR,EPAM,EVC,INTU,JYNT,LH,LSI,PBH,TGT,TRNS,portfolio
2021-08-17,143.0273444337283,469.70419936991783,18.729608940486678,123.09788262524995,340.48581214132184,116.98040365078425,20.828714078835812,410.77039189108245,186.7497600653815,434.65032686405266,234.97555593915837,2499.9999999999995
2021-08-18,142.1042197405704,460.95549704170617,18.780031210779285,119.86790902866905,338.6558581627323,115.05988875895758,20.486410193954793,409.1168378143656,184.8008482451402,422.5752732624631,233.00587571240976,2465.4086491717485
2021-08-19,141.10131883936177,468.00428400966234,18.706360348794874,114.12573374585857,345.3021493488597,110.56114839591157,20.645288291917495,408.80679642498114,182.25468925417977,418.87707308533817,233.77186246725645,2462.1567042121223
2021-08-20,143.5857778900831,470.56881149280645,19.02489624794877,114.66406267862203,346.48399462669875,117.63811423017695,20.88326449873717,412.04500649188503,183.00910673298287,432.5174114130596,236.9817117256616,2497.4021580286626
2021-08-23,144.03024533493692,466.28971420664595,18.91982469069232,122.02122475972298,351.05252556630256,121.33444768636386,20.70938503530159,411.25267849679153,181.90891457639503,431.02093041115324,240.51984102185816,2509.0597317861643
2021-08-24,143.30086286133067,469.26456608709316,19.12181570162498,120.40623796143254,352.0246886174283,122.39993882498003,20.60028419549888,411.5971689294409,180.0857390026209,427.8215572346637,242.16124121081535,2508.784100626929
2021-08-25,144.36074676828977,467.54999628407677,18.71964525833305,122.91843964766211,353.03497570977464,123.03134098119702,20.746888448983775,410.25365624210843,179.11128309250023,428.6644028564271,243.51083692173572,2511.902212211088
2021-08-26,141.9674605267692,465.8793898093429,18.790296822695144,118.61180818555427,351.1478356693541,123.18919152025127,20.567553943558064,414.2497452608409,176.34508567022226,424.9318008171893,243.07313020468044,2498.7532984304585
2021-08-27,143.64276089583362,466.99312745916546,18.99440134196342,123.81565453560127,359.5986648065907,129.8189141605296,20.49186523594493,415.248767515524,178.51403592178113,425.31022130043,243.10960576443506,2525.5380189377993
2021-08-30,143.26667305788035,478.57013724021607,19.211790770769866,124.71286942354041,359.3635665523969,134.17295819610922,20.673245382116946,422.0352290387161,179.73996432483617,425.6198380594451,242.81780128639818,2550.184073332425
2021-08-31,144.86219721889407,474.4082754961422,19.106417283751185,124.17454049077692,359.70668292338246,134.39657979310275,20.686882987092282,422.5864137309551,180.40007961878885,421.56041833013586,247.1583928971961,2549.0468807702173
2021-09-01,143.40343227168154,479.43474936310474,19.059316240843124,137.99164976503968,357.81318887609183,137.15896422655203,20.795301946646234,426.85809509580696,180.43151368040566,420.5111615356957,248.36208636909802,2571.8194593709654
2021-09-02,145.55738988905003,485.04740094050015,19.115777106380353,134.2233472356953,355.6909505814775,140.03973656429204,21.0250955904807,433.8168018353239,181.72031020669428,419.56511032759397,247.63257517400592,2583.4344954514945
2021-09-03,144.71404140394282,486.4981907738217,19.425858972191772,131.35225959429005,357.88943695853305,141.14469033767176,20.90985782843908,438.3640755462952,180.7458542965736,417.0021716001911,245.95469942529417,2584.0011367372445
2021-09-07,143.43762207513183,482.95181562570235,18.934619249041646,133.6850183029318,356.12302304864454,139.77665233253498,20.692338029082418,434.0234960949134,175.11915726716722,414.2844244932806,241.06697441817724,2560.0951409366085
2021-09-08,143.39203567053144,483.69919220650434,19.001043796732507,131.7111455494657,360.64707594015766,138.52700223168884,20.938496798887293,438.1573812867056,174.36473978836415,420.06393732822943,240.77516994014042,2571.2772205374076
2021-09-09,141.4660100761649,480.5777958984489,18.92767486451033,132.24947448222918,360.7487400500793,140.03973656429204,20.671881621619413,427.68487213416546,171.44137205800217,418.92867587850736,237.30999176345304,2550.046225391472
2021-09-10,138.24077195068722,482.93716118294157,18.931298021657103,129.9167157735874,360.51364179588546,139.2504838690208,20.521186086641908,427.03034031213167,168.17222964985544,417.3977930144882,234.39194698308472,2537.303568639981
2021-09-13,139.00434422774376,470.43692150795897,18.64899369397095,123.9950975131891,354.18505095326316,134.62020139009627,20.283209879822238,428.2705058696693,167.7635868488371,414.93805987342364,233.84481358676564,2505.9907853447403
2021-09-14,135.80189930456626,474.3056943968165,18.801468223897697,119.32958009590557,361.07914840732457,137.08003895702493,20.238205783403618,415.9721974240876,168.07792746500505,413.45877980257364,230.16078205155065,2494.305721912156
2021-09-15,138.8106020081921,476.00560975707197,18.83498242750536,122.55955369248647,363.51908704544405,139.7634981209471,20.435951055546038,418.48697758242787,169.05238337512571,416.7097557722323,242.744850166889,2526.923251003868
2021-09-16,139.73372670135004,474.173804411969,18.942167493097426,122.7389966700743,364.00834557444193,140.35543764240055,20.240251424149918,419.9338373995551,167.41781217105236,421.50881553696667,235.70506713425047,2524.7582621593074
2021-09-17,138.62825638979052,474.95048987829273,18.536977752183187,125.25119835630389,356.9998759967187,139.65826442824428,20.178882201760892,413.0095797033032,166.28618595284772,421.0271894673876,234.64727590136692,2509.1741760281993
2021-09-20,136.82759340807507,474.3350032823381,18.275506578090983,121.66233880454733,352.2661408784922,127.35907659360093,20.041142391509965,413.4574172657473,165.15455973464307,413.2867704920097,226.33084827731724,2468.996397706372
2021-09-21,136.49709197472222,475.19961540522667,18.538789330756572,123.4567685804256,352.8062314624509,131.51580745536276,20.05818939772914,413.6985605686019,167.26064186296838,411.87629414538526,225.23658148467914,2476.1445716683083
2021-09-22,138.02423652883536,474.36431216785974,18.75074402384286,130.27560172876306,357.6035066493784,134.51496769739344,19.874081730562054,411.18378041026165,171.2527676883014,412.66753697397945,233.84481358676564,2502.356349185943
2021-09-23,139.8818825163013,475.66855757357297,19.00738432173936,132.96724639258048,366.861294659118,139.40833440807506,20.234114501911016,406.4642614829656,172.44726202973962,414.19841983799864,234.02719138553866,2521.1659491095406
2021-09-24,139.03853403119405,474.9065265500102,19.005572743165974,132.60836043740483,367.21076503697367,134.17295819610922,20.20888493270664,398.88547196468,175.59066819141916,412.0999062491184,235.2673604171952,2508.995008749977
2021-09-27,141.3748372669641,462.464904646071,18.044228380221902,135.12056212363441,360.27854354169165,136.67225839780147,19.82430447240207,387.7928800333709,172.6044323378236,407.21484182910217,237.1640895244346,2478.5558825535177
2021-09-28,137.7051316966326,444.8209555620394,17.166216631653636,130.81393066152654,346.29972842746577,133.09431284590522,19.297892920353966,391.995663311693,172.91877295399155,398.44236699034053,231.29152440394336,2423.846496405545
2021-09-29,137.49999287593084,449.0267806343958,17.217544691232938,129.1989438632361,347.5196977465255,124.68877164126661,19.563826217373087,396.50848797939943,179.23701933896743,402.553389512819,239.27967199020162,2442.2941264913484
2021-09-30,136.25776335057017,445.84676655529705,17.224489075764254,126.86618515459435,342.8050246489093,128.93758198414338,19.190837721297555,389.6531283696774,176.37651973183904,390.4783359112295,235.194409297686,2408.831041801008
2021-10-01,138.03563312998546,442.74002469000243,17.37424623783092,133.1466893701683,345.63891171297513,126.1751975506941,19.05718919253923,392.44350087413716,174.17613541866336,389.8763033242557,238.40425855609115,2417.068090057343
2021-10-04,138.09261613573594,437.2592630974544,17.03095209817407,131.35225959429005,333.80775092084394,120.781970799674,18.754434362086695,390.47990540803585,176.31365160860545,385.55886962910046,236.61695612811556,2386.048629782116
2021-10-05,142.37773816817275,438.6514351597326,17.44097271528401,135.83833403398575,338.8909564169261,125.07024377731436,18.826713668455994,389.3775360235579,177.9796568742956,388.4142241844621,244.09444587780936,2416.9622568999966
2021-10-06,145.36364766949836,440.21946053514074,17.5774449678125,131.89058852705352,339.691561282559,126.83290813008678,18.779663931291076,398.23094014264615,179.14271715411704,387.1585562173453,247.3772462557237,2432.264734813274
2021-10-07,147.9050897259702,443.1650035300663,17.96149962537056,130.81393066152654,341.67401142603103,112.50797171091395,19.044915348061423,402.1925801181137,182.44329362388055,392.26723274109463,251.46250894823933,2441.4380374592683
2021-10-08,147.01615483626256,439.0177962287532,17.714823009627686,130.09615875117524,337.47401288489317,105.3652348187093,18.97945484417979,399.40220761365396,182.44329362388055,390.7019480149626,252.11906902382222,2420.3301536499202
2021-10-11,146.3209621661066,437.50838862438843,17.40594886286519,134.04390425810746,333.8458749620645,105.28630954918219,18.698520181687805,401.91698777199423,181.3431014672927,390.39233125594757,254.7088337663991,2421.4711628660357
2021-10-12,146.08163354195455,434.73869894259275,17.589220228539514,132.428917459817,334.8879320887614,106.53595965002829,18.6821550557174,412.97513066003825,181.46883771375988,392.98967184546325,255.94900279805563,2434.3271599847276
2021-10-13,144.13281474528782,433.2879091092712,18.012223825425398,134.4027902132831,339.90124350927243,103.26056096465268,18.647379163030283,422.13857616851095,181.4374036521431,404.1014733078946,255.07358936394516,2454.395964022717
2021-10-14,146.03604713735413,439.9703350082068,18.44307759612929,135.6588910563979,345.51818558244315,104.01035102516035,18.80012033875408,429.68291664353166,183.22914516430043,413.2007658367277,256.35023395535626,2490.900069344362
2021-10-15,144.6570583981923,441.36250707048504,18.6891503523477,135.47944807881007,350.8428433395892,104.7075242393166,18.51986755651086,427.4092797880459,183.63778796531878,419.39310101703,258.2104875028411,2502.909055308488
2021-10-18,144.71404140394282,445.46575104351564,19.105813424226724,138.1710927426275,358.7218118585165,109.52196568047113,18.703293343429173,432.0943496720771,184.1092988895707,432.9474346894695,257.298598508976,2540.8534512568226
2021-10-19,145.6941491028512,451.7671614306697,19.147177801652397,136.73554892192487,363.9575135194811,109.12733933283549,18.82330426721216,427.1681364851914,182.8833704865157,430.4532996862922,258.17401194308644,2543.9310129777127
2021-10-20,148.06464214207156,461.0580781410319,18.95816977049568,139.96552251850576,362.5151539599678,109.57458252682252,18.999911251642803,433.16227001329,185.58669978556009,429.8340661682619,257.3715496284852,2565.0906459061353
2021-10-21,149.6715629042354,455.0790654946159,19.404120029311127,136.9149918995127,367.4839873323881,108.8379466779027,19.079691240748538,433.7823527920589,186.49828757244717,433.8934858975712,263.35354142824025,2573.9990332690318
2021-10-22,151.50641568940114,458.9478383834733,19.577427712831824,137.632763809864,375.3947258856659,108.40385769550353,19.239251218960007,437.950687027116,186.1525128946624,436.83484510821484,263.20763918922177,2594.8479646149144
2021-10-25,149.75133911228608,448.2794040535937,19.69367067129083,140.1449654960936,382.8670379649066,108.29862400280071,19.165608152093178,444.63380142051335,188.2900290846045,444.36885291091596,266.27158620860854,2611.764919077707
2021-10-26,148.22419455817294,449.49572280274214,19.730808032045264,143.01605313749886,386.7112121213188,109.03525985172053,19.33539633403615,441.74008178625877,187.91282034520296,441.61670394189275,264.0101015038231,2610.8283544147125
2021-10-27,146.62867039715923,447.0191219761629,19.69668996891314,138.70942167539098,389.5832232266052,105.58885641570281,19.126059097664694,436.09043869080955,183.88926045825315,437.86690097159857,268.0953641963387,2592.294007074599
2021-10-28,149.85390852263694,446.03727431118773,20.24529634688719,140.32440847368144,391.0319367929886,111.90287797787266,19.449270335580238,453.79724692898594,187.88138628358618,440.7394564580166,268.9343020706946,2630.197364502118
2021-10-29,147.9392795294205,456.5884730989807,20.327119312451842,142.47772420473538,397.7544760615572,115.07304297054544,19.571326900109522,457.72443786118856,188.57293563915567,443.1303858748555,273.12899144247405,2662.288192895475
2021-11-01,147.81391691676941,453.52569456196863,19.91679676557967,151.44987308412675,386.8382922587208,115.08619718213329,19.691337823892507,455.62304622202754,190.52184745939698,440.2234285263247,276.7035962984252,2657.3940270993653
2021-11-02,150.25278956289037,458.75733062758263,20.36002965653504,151.80875903930243,392.9254308402792,112.12649957486617,19.5181402407057,462.51285487501445,189.6416937341267,444.21404453140843,288.1569220613709,2690.274494744082
2021-11-03,157.6833735127542,455.2402643649849,20.52971418290896,155.93594752382245,395.7720259180852,120.49257814474122,19.60337527180157,452.04034572247434,193.0365723887406,444.4720584972543,308.32790660566684,2723.134162133235
2021-11-04,154.86841302867998,448.1182051832247,21.62602114957037,157.9098202772886,397.557501848584,126.93814182278962,19.381764190952307,455.65749526529254,193.7595558059269,444.52366129042355,312.2307914994094,2732.571371362142
