rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp1500
5,74.16666666666667,BNED,"Barnes & Noble Education, Inc.",43.0,2.0,98,3.18,10.95,11.5,5.02,$2.10,$12.01,10.72,9.45,8.06,81.5,True
7,73.66666666666667,GDEN,"Golden Entertainment, Inc.",35.0,1.7,97,2.97,51.57,61.5,19.26,$12.30,$54.86,49.12,48.0,36.49,89.0,True
12,71.83333333333333,PDCE,"PDC Energy, Inc.",31.0,1.8,98,3.12,50.53,60.06,18.86,$10.61,$51.81,46.92,43.07,37.95,86.5,True
18,69.66666666666667,AKR,Acadia Realty Trust,46.0,2.3,89,1.73,22.53,24.14,7.15,$9.10,$22.97,21.06,21.04,19.97,74.0,True
25,68.66666666666667,CLH,"Clean Harbors, Inc.",41.0,1.9,81,1.43,108.14,114.5,5.88,$52.22,$109.26,104.68,102.71,91.87,84.0,True
35,67.16666666666667,OLN,Olin Corporation,20.0,1.8,95,2.22,48.66,62.25,27.93,$16.03,$52.01,48.81,48.16,41.06,86.5,True
36,67.16666666666667,KFY,Korn Ferry,14.0,1.4,91,1.87,75.17,97.75,30.04,$29.95,$77.93,74.41,71.85,64.42,96.5,True
41,66.33333333333333,PXD,Pioneer Natural Resources Company,28.0,1.9,87,1.63,191.25,207.44,8.47,$76.58,$196.64,173.02,158.93,151.67,84.0,True
43,66.16666666666667,CHX,ChampionX Corporation,11.0,1.6,96,2.39,25.74,28.44,10.49,$6.87,$30.48,23.3,23.01,22.29,91.5,True
47,66.0,CUBI,"Customers Bancorp, Inc.",22.0,2.1,97,2.73,44.4,49.13,10.65,$12.23,$45.40,42.37,40.49,34.21,79.0,True
48,65.83333333333333,PGNY,"Progyny, Inc.",15.0,1.4,86,1.61,58.29,65.5,12.37,$23.56,$66.61,58.96,55.01,52.95,96.5,True
52,65.66666666666667,CZR,"Caesars Entertainment, Inc.",26.0,1.9,87,1.62,114.52,126.91,10.82,$43.07,$119.81,113.27,103.5,95.16,84.0,True
54,65.33333333333333,ULTA,"Ulta Beauty, Inc.",46.0,2.3,76,1.33,403.91,436.65,8.11,$200.50,$414.98,377.81,375.07,335.51,74.0,True
71,64.16666666666667,OII,"Oceaneering International, Inc.",19.0,2.2,97,2.88,15.02,16.83,12.05,$3.35,$18.20,13.71,12.92,12.75,76.5,True
72,64.16666666666667,ISBC,"Investors Bancorp, Inc.",26.0,2.0,85,1.56,15.52,16.45,5.99,$7.51,$15.91,15.06,14.48,13.94,81.5,True
73,64.16666666666667,ACLS,"Axcelis Technologies, Inc.",20.0,1.8,86,1.58,48.45,57.17,18.0,$21.69,$52.80,47.78,47.16,40.99,86.5,True
74,63.833333333333336,AA,Alcoa Corporation,13.0,2.0,97,3.1,48.6,55.21,13.6,$11.41,$52.45,48.51,45.94,35.32,81.5,True
80,63.5,EWBC,"East West Bancorp, Inc.",15.0,1.8,89,1.75,82.08,90.55,10.32,$34.13,$82.53,77.13,74.98,71.96,86.5,True
83,63.5,JLL,Jones Lang LaSalle Incorporated,19.0,2.0,90,1.82,255.99,310.0,21.1,$101.39,$260.76,249.47,245.63,198.49,81.5,True
85,63.333333333333336,MMSI,"Merit Medical Systems, Inc.",40.0,1.9,66,1.17,71.09,76.22,7.22,$45.84,$73.85,71.97,70.6,62.81,84.0,True
87,63.0,ROIC,Retail Opportunity Investments Corp.,39.0,2.3,76,1.34,18.37,19.35,5.33,$9.69,$18.86,17.81,17.71,16.88,74.0,True
89,63.0,SLB,Schlumberger Limited,19.0,1.9,86,1.6,33.52,35.94,7.22,$13.70,$36.87,30.23,28.84,28.67,84.0,True
93,62.833333333333336,ENVA,"Enova International, Inc.",21.0,2.0,86,1.6,36.03,43.25,20.04,$15.13,$41.06,34.59,33.28,32.7,81.5,True
97,62.5,VVI,Viad Corp,17.0,2.0,89,1.71,47.78,58.0,21.39,$18.45,$52.00,45.76,44.16,43.05,81.5,True
101,62.333333333333336,LKQ,LKQ Corporation,16.0,1.5,77,1.35,54.59,62.11,13.78,$29.60,$54.95,51.59,51.34,46.29,94.0,True
104,62.166666666666664,MPC,Marathon Petroleum Corporation,11.0,1.8,89,1.71,66.68,70.07,5.08,$26.77,$66.68,62.47,59.71,55.9,86.5,True
105,62.0,SCHW,The Charles Schwab Corporation,22.0,2.1,85,1.57,78.11,83.83,7.32,$37.24,$78.94,74.55,73.42,67.97,79.0,True
106,62.0,EVR,Evercore Inc.,18.0,1.9,84,1.52,151.06,160.5,6.25,$75.02,$152.63,140.49,138.39,133.1,84.0,True
112,61.833333333333336,LPX,Louisiana-Pacific Corporation,26.0,2.4,88,1.69,66.35,74.44,12.19,$27.01,$76.35,62.35,61.27,56.35,71.5,True
114,61.666666666666664,BLDR,"Builders FirstSource, Inc.",16.0,1.5,75,1.3,56.81,67.71,19.19,$29.73,$57.81,53.96,52.57,46.36,94.0,True
115,61.666666666666664,CBRE,"CBRE Group, Inc.",19.0,2.1,87,1.62,101.07,116.43,15.2,$43.17,$101.66,97.49,96.5,83.75,79.0,True
116,61.666666666666664,LPI,"Laredo Petroleum, Inc.",16.0,2.5,100,6.45,76.3,80.56,5.58,$7.71,$99.26,82.55,63.89,49.64,69.0,True
119,61.5,PWR,"Quanta Services, Inc.",17.0,1.8,81,1.43,113.14,121.33,7.24,$58.93,$119.70,114.57,108.09,92.3,86.5,True
120,61.166666666666664,BYD,Boyd Gaming Corporation,17.0,2.0,85,1.55,67.32,80.5,19.58,$30.30,$71.00,64.47,61.73,59.12,81.5,True
122,61.166666666666664,OMCL,"Omnicell, Inc.",19.0,2.0,83,1.5,157.81,166.8,5.7,$78.13,$163.78,155.81,155.64,141.09,81.5,True
123,61.166666666666664,ANF,Abercrombie & Fitch Co.,16.0,2.2,91,1.83,38.65,52.78,36.56,$14.04,$47.29,38.8,37.56,35.6,76.5,True
124,61.0,HWC,Hancock Whitney Corporation,10.0,1.9,89,1.74,48.47,51.39,6.02,$20.87,$50.69,46.88,45.71,43.61,84.0,True
125,61.0,EOG,"EOG Resources, Inc.",13.0,2.1,91,1.87,90.57,99.85,10.25,$31.22,$93.07,82.78,74.12,72.61,79.0,True
126,61.0,ABG,"Asbury Automotive Group, Inc.",24.0,2.1,80,1.42,210.92,235.38,11.6,$99.65,$216.88,198.68,191.19,184.05,79.0,True
127,60.833333333333336,RJF,"Raymond James Financial, Inc.",15.0,1.8,81,1.45,98.12,159.0,62.05,$48.87,$98.40,93.24,92.21,84.24,86.5,True
129,60.833333333333336,VRTS,"Virtus Investment Partners, Inc.",16.0,2.0,85,1.55,320.4,400.0,24.84,$154.78,$333.03,316.05,313.83,271.65,81.5,True
130,60.833333333333336,KBR,"KBR, Inc.",24.0,2.0,77,1.35,42.06,46.22,9.89,$21.13,$42.71,39.98,39.32,37.01,81.5,True
133,60.666666666666664,FBNC,First Bancorp,21.0,2.3,87,1.64,47.51,50.1,5.45,$21.77,$50.35,44.2,42.46,41.41,74.0,True
137,60.333333333333336,TTGT,"TechTarget, Inc.",24.0,2.1,78,1.36,85.7,99.13,15.67,$43.31,$101.12,84.81,82.93,76.5,79.0,True
139,60.166666666666664,CFG,"Citizens Financial Group, Inc.",22.0,2.0,77,1.35,47.92,51.75,7.99,$25.41,$51.14,46.7,44.83,44.38,81.5,True
142,59.833333333333336,TECH,Bio-Techne Corporation,11.0,1.8,82,1.47,497.85,540.67,8.6,$250.24,$543.85,501.23,496.5,427.11,86.5,True
148,59.666666666666664,BKR,Baker Hughes Company,10.0,1.9,85,1.57,26.83,28.6,6.6,$12.83,$26.84,24.82,23.35,22.83,84.0,True
150,59.5,MET,"MetLife, Inc.",22.0,2.0,75,1.31,65.52,71.8,9.58,$35.90,$67.68,62.73,61.95,59.74,81.5,True
154,59.166666666666664,FBC,"Flagstar Bancorp, Inc.",29.0,2.4,77,1.35,55.08,60.31,9.5,$28.93,$55.16,52.14,50.25,46.22,71.5,True
