rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp1500
7,73.66666666666667,GDEN,"Golden Entertainment, Inc.",35.0,1.7,97,3.06,49.71,61.5,23.72,$12.25,$54.86,48.26,47.67,36.02,89.0,True
10,71.83333333333333,PDCE,"PDC Energy, Inc.",31.0,1.8,98,3.19,49.61,60.06,21.06,$10.61,$51.81,45.96,42.42,37.5,86.5,True
24,68.33333333333333,CLH,"Clean Harbors, Inc.",41.0,1.9,80,1.44,106.39,114.5,7.62,$52.22,$109.26,103.54,102.05,91.39,84.0,True
27,68.0,KRG,Kite Realty Group Trust,42.0,2.1,83,1.5,22.02,23.15,5.13,$10.00,$23.14,21.06,20.36,19.76,79.0,True
30,67.83333333333333,OLN,Olin Corporation,21.0,1.8,96,2.57,49.85,62.25,24.87,$15.31,$52.01,48.72,47.97,40.7,86.5,True
31,67.66666666666667,PXD,Pioneer Natural Resources Company,29.0,1.9,90,1.76,193.06,207.44,7.45,$76.58,$196.64,167.78,156.38,150.48,84.0,True
34,67.16666666666667,KFY,Korn Ferry,14.0,1.4,91,1.88,74.64,97.75,30.96,$29.95,$77.93,74.21,71.41,63.96,96.5,True
39,66.66666666666667,CASH,"Meta Financial Group, Inc.",18.0,1.7,93,2.1,57.54,63.0,9.49,$21.69,$58.88,52.91,50.8,47.45,89.0,True
41,66.33333333333333,CUBI,"Customers Bancorp, Inc.",23.0,2.1,97,2.76,43.88,49.13,11.96,$12.23,$45.40,41.53,40.08,33.82,79.0,True
42,66.33333333333333,CZR,"Caesars Entertainment, Inc.",26.0,1.9,89,1.72,114.77,126.91,10.58,$43.07,$119.81,111.89,101.73,94.54,84.0,True
45,66.0,SSTK,"Shutterstock, Inc.",22.0,1.7,87,1.63,119.4,126.0,5.53,$57.76,$120.39,116.46,111.64,93.73,89.0,True
47,65.83333333333333,CHX,ChampionX Corporation,11.0,1.6,95,2.38,25.06,28.44,13.49,$6.87,$30.48,22.95,22.86,22.13,91.5,True
48,65.83333333333333,PGNY,"Progyny, Inc.",16.0,1.4,85,1.58,57.63,65.5,13.66,$23.56,$66.61,59.2,54.86,52.71,96.5,True
55,65.33333333333333,SBNY,Signature Bank,10.0,1.7,97,2.78,295.35,310.67,5.19,$71.44,$307.50,273.36,261.17,230.51,89.0,True
57,65.0,WIRE,Encore Wire Corporation,13.0,1.5,88,1.68,102.98,112.5,9.24,$45.65,$105.17,94.23,88.87,75.24,94.0,True
65,64.5,ISBC,"Investors Bancorp, Inc.",26.0,2.0,86,1.6,15.57,16.45,5.65,$7.51,$15.91,14.84,14.38,13.86,81.5,True
72,64.16666666666667,ACLS,"Axcelis Technologies, Inc.",20.0,1.8,86,1.62,48.56,57.17,17.73,$21.69,$52.80,48.01,46.62,40.71,86.5,True
73,64.16666666666667,OII,"Oceaneering International, Inc.",19.0,2.2,97,2.94,14.5,16.83,16.07,$3.35,$18.20,13.46,12.79,12.65,76.5,True
76,64.16666666666667,JLL,Jones Lang LaSalle Incorporated,19.0,2.0,92,1.91,254.99,310.0,21.57,$101.39,$260.76,247.09,243.93,196.94,81.5,True
