date,AMD,BK,EXR,MGM,MPWR,MSFT,NDAQ,TGT,portfolio
2021-11-03,4.6062079465305725,92.51297683494893,861.7658986450622,150.42674920889107,215.797487092125,636.6772061427168,76.82199774109652,461.3914763886288,2500.0
2021-11-04,4.852168839125192,90.92721920210738,859.4324038783193,146.41125483506184,214.20020688213012,641.3283855959381,77.84516956898983,461.44465917701166,2496.4414679786832
2021-11-05,4.811234049142951,90.55772204853585,840.9369655672433,155.58510880392592,218.68782344225852,640.6040129998015,78.05053586676875,450.51270816455815,2479.746110942235
2021-11-08,5.298921386561541,90.80404954597184,853.1663724802861,149.93252925938665,219.5164681378739,642.3767828756985,77.63246716177254,448.8472313863538,2487.5748222339053
2021-11-09,5.25516345191227,90.18822489496432,854.3763990579756,146.19503581659646,221.56611397547456,640.3943568131265,77.30974549622742,452.0896105344466,2487.3746500407233
2021-11-10,4.935802413354255,91.08117831856804,851.9564122308639,142.2721966360853,215.21300841771873,630.5772814972221,76.05187412442558,450.12290993023777,2462.2106635684754
2021-11-11,5.152473785795708,92.35902362590583,857.3148739494296,140.29532862176256,222.01449690904883,633.6844280684437,75.61913320055262,453.5956206833452,2480.035378844284
2021-11-12,5.218816339321425,92.49758801220393,855.4567538733791,139.2760154420093,224.88880474823335,641.8621246394296,76.43326787804186,460.7004815735849,2496.333852506203
2021-11-15,5.169412653797883,92.23585396977029,863.9697879777864,141.53087260367613,225.3651887085569,640.6230938070239,76.91367952373439,468.3368978948437,2514.1447871391897
2021-11-16,5.379731816123574,91.0657835884055,859.0002088895442,141.00576758973236,230.57335525021793,647.1804924403133,77.73515031066201,473.5993239072137,2525.5398137922125
2021-11-17,5.340561558865699,89.37224512217338,869.7604446851271,140.5733295528016,225.60136490799718,646.4370390369542,76.99069468330745,451.2162902993935,2505.2919698466203
2021-11-18,5.470423521250103,88.94116904795165,878.5760020160236,136.92850308702444,224.5605379119536,650.5353986394618,76.53595102693133,448.10506993371615,2509.6530551843125
2021-11-19,5.484186014964503,87.86346704756217,873.6064229277815,136.77404241374282,228.41964625997744,654.0428349500039,76.19489748150818,445.70497864569285,2508.0904757412336
2021-11-22,5.382202269629644,89.61857852702693,863.8401162155004,137.57714835872562,223.32353269272497,647.7904383663085,76.16555863956663,434.80681178159733,2478.50438685108
2021-11-23,5.290451952560453,90.85023964387706,865.9576461443901,131.30678503953465,218.51168085775976,643.6920787638009,76.2462390559529,443.00265545627053,2474.8577769141466
2021-11-24,5.568525509975269,90.71167525757895,882.9406009795547,132.29523672223843,221.20984611244552,644.1305301175659,76.49928167136333,442.25594404171693,2495.6116404124386
2021-11-26,5.463012699191678,87.37080614527264,859.0433885914614,129.2681468963332,214.1801956771496,628.4423253232567,74.69497926473557,438.3625116604292,2436.82536625783
2021-11-29,5.713561269177694,87.77109275916928,877.452467498703,127.04418658280068,225.90962053929647,641.6905718940066,76.6753091272007,442.96710036465186,2485.223910035006
2021-11-30,5.588639675345644,84.35323818121509,864.2723112042755,122.25648311212294,221.56213128144304,630.1769917579018,74.52995317514979,433.50898282431416,2436.248731211768
2021-12-01,5.261868353188991,83.35251573905593,862.2844530376718,118.30275886717243,222.25868736396362,629.2048013606454,72.98970034599596,427.3754161993657,2421.03020126706
2021-12-02,5.317271019207549,86.44706326134383,887.650902871492,127.35307257827907,221.9624531158761,628.0801390251884,73.79649891404682,436.46019165506704,2467.067592440501
2021-12-03,5.0818967844993415,84.49180256751319,870.6678817080603,124.07889045316405,218.02327551422448,615.727875969191,73.3894315753022,440.1403479772047,2431.6014025491595
2021-12-06,4.907218813982792,85.33856589321168,886.7001534901074,130.3801388367944,204.25220685309856,621.789639000241,72.60463573975451,431.96226822570037,2437.9348268528906
2021-12-07,5.111539534273254,86.41626789360116,901.8681016228714,132.01723579119937,215.68540968401075,638.4309533845842,75.38076280401894,436.6913406185097,2491.601611333069
2021-12-08,5.1253020279876536,86.70878548894235,904.720217110491,132.4805588925695,215.7774758871445,638.5262410743105,76.0555393812388,425.97094921250743,2485.365069075192
2021-12-09,4.873342154898017,87.87886768514228,888.1262112339172,130.3877393200311,206.40194536616036,634.9616205152942,74.8636762069465,422.34413915043825,2449.837541632828
2021-12-10,4.8892218724977425,87.34001077752998,901.911413981323,127.91652173555961,201.5260161379578,652.9563342289916,75.46510847721844,423.44637423589745,2475.4510014469756
2021-12-13,4.721601494418872,86.41626789360116,919.8018058394207,124.61126600688618,192.15848765559528,646.9707780804455,75.35508921889061,416.31723780034577,2466.352533989604
2021-12-14,4.7851209032775595,87.4169903357603,911.803479088128,127.36049630609166,191.3218164876526,625.8879986027487,73.2464082182196,418.2906407436643,2440.1129506855427
2021-12-15,5.169765344958841,87.60173891254607,932.0165542054225,127.7929579104123,196.31782516259108,637.9162369751225,74.08988173765039,420.72628712330624,2481.63124737201
2021-12-16,4.8923977083257295,89.94188558269323,932.0165542054225,126.03221464499543,190.3530322729094,619.3305999694593,74.68397789848397,399.62331854960036,2436.87398083189
2021-12-17,4.860990964287238,88.52548179647489,935.2332098493202,130.6039701221914,193.3514389034199,617.233747236746,73.73782682597565,397.0098967118651,2440.5565624102805
2021-12-20,4.7921784957152385,86.9551188937959,938.0587277018111,129.95527771571045,191.1456739031538,609.8185848763416,72.79533541446862,389.6851936497704,2423.206090650767
2021-12-21,5.090366218500429,89.1259176247374,937.7544136121088,138.41921119918212,194.33623941225923,623.8864917329544,74.16689689722345,391.2496994168339,2454.0292361138
2021-12-22,5.077309645567733,89.15670708506251,952.1861179794641,139.87104490173073,197.27859512185978,635.1522540679395,74.88567893944966,387.10732690365376,2480.7150346447274
2021-12-23,5.1570614631871035,89.46462531798383,947.6218709317997,141.2920053235349,198.399503588384,637.9925020308192,75.33308648638743,392.9208432134725,2488.1814983555687
2021-12-27,5.4471329815919525,90.09585060657145,963.9227058675532,139.6548140995704,204.60048489435883,652.7847814835686,76.63863417582078,398.41439094400425,2531.558795053039
2021-12-28,5.4044336588853445,90.003470410761,967.4002305861674,136.5966860211916,199.3922939189921,650.4972951982099,76.91367952373439,399.8544402677621,2526.062529585704
2021-12-29,5.23187291225412,89.86491193188046,979.8757816986184,137.4307241653935,199.48837946671597,651.8316718935346,77.00169604955904,405.2057403865383,2545.9307785044944
2021-12-30,5.122125653699879,89.24908728087296,980.5278548930089,138.26475052590052,196.75818162383797,646.8183061422449,76.6863104934523,412.2993217304714,2545.7259383434894
2021-12-31,5.078015027889649,89.41844112749617,985.5701960903189,138.63544200134245,197.49076520543517,641.0996486020408,77.01636267262386,411.4637362095116,2545.772606936658
2022-01-03,5.30174453122857,90.08044996899133,952.968526218812,140.48885224377233,198.0992622125592,638.1068705277678,74.24757731360972,412.37043191370867,2511.6637149304493
2022-01-04,5.0963651989954455,93.29816123999721,963.2271876581768,140.21083952903834,196.6581011652297,627.1651910495991,72.388268075724,416.31723780034577,2514.361351717106
2022-01-05,4.80452914786623,92.65154122124703,946.4917035877636,132.95163566521055,184.3602139227727,603.0896334976293,71.51912656697681,406.87691142845784,2442.745295037924
2022-01-06,4.807352292533259,94.37586324038669,946.1004331398225,136.90558380036492,186.39384346627727,598.3240855474592,71.68048739974938,411.30375191986815,2449.891400806461
2022-01-07,4.658082085560184,95.9616267806458,906.1090646964275,137.55427620684588,178.0191175313757,598.6290875970532,70.96536501852445,410.29036369553415,2402.1869836119668
2022-01-10,4.658082085560184,96.68522045020875,906.3698674428769,134.74326399506677,179.87660449038154,599.0674807776255,69.35543313923593,404.3168086055101,2395.0727609864657
2022-01-11,4.845463937848471,97.10090770168549,913.1075591486417,138.85167280350277,181.14963720868676,600.4209382801725,70.61697536366293,404.54793032367184,2410.6410847678726
2022-01-12,4.85111022718253,97.83990200882855,920.2799663173334,138.38831435104782,179.70847616135725,606.6923574978975,70.86635272226013,399.07217376158985,2417.6986530474974
2022-01-13,4.684195769885363,97.9938611252892,898.110804273402,136.6893529982046,173.58354476442005,581.0155828154537,68.65865382951289,401.49005621806293,2362.2260517942304
2022-01-14,4.830290141030451,97.91688156705888,885.0701363247993,137.36894225281986,175.41301847982373,591.3092129263752,68.26258785701987,393.61420836795764,2353.7852779168843
2022-01-18,4.655611632054113,96.86996902699451,870.290739181023,135.3919681852427,166.67399820956578,576.917223212946,67.3971116050859,391.14300689669705,2309.339627949609
2022-01-19,4.526456128911201,91.20434206728603,862.4663251462079,130.3877393200311,165.7212302889187,578.213438293826,66.41795083801088,397.9521475076809,2296.889629590873
2022-01-20,4.30131532246866,92.25124869993284,849.2952558243804,128.34898333988025,161.7940740704788,574.9157163431516,65.99988213301467,394.18311707913705,2271.0895928124446
2022-01-21,4.192626675857082,88.03282089418538,849.7299049590403,126.52645816188972,159.09990372667744,564.2980615486066,64.88136326567027,386.2361590457944,2242.9972982777213
2022-01-24,4.1121689374560075,90.68089170467141,847.6434166591787,129.3992522862425,160.93737948070273,564.9461690890466,64.66499560163976,392.156395121031,2254.5406688799685
2022-01-25,3.921610980109839,90.86563437403962,849.6864599440545,129.6772650009765,150.06864411921634,549.9251526423998,64.16991173707049,381.6670981879095,2219.981776985777
2022-01-26,3.9067898744527767,90.71167525757895,839.1669957582403,128.75055987976154,151.40571758020036,565.5942766294866,62.16024862847573,376.3869354976515,2218.0831991058476
2022-01-27,3.6206001126576193,89.86491193188046,827.3868965268982,125.47618921552747,144.56421889576208,571.5607519708103,63.19075096999548,377.22249377333037,2202.8868133968617
2022-01-28,3.7137617328304313,90.56178044439989,855.9459911719065,128.59611099017488,148.47537103695868,587.6111430631878,64.05256196511623,386.9828432150671,2265.9395636196414
2022-01-31,4.031711199054932,91.76968192782186,861.5100041903823,131.96314863142194,161.30167381605915,592.7960615599005,65.72117152828784,391.88969106596966,2300.9831439188983
2022-02-01,4.120991062618053,93.98417191904052,858.7714426961303,136.41134028347062,162.66677273749815,588.5642526532218,66.05855981689777,389.75627658772675,2300.333807756604
2022-02-02,4.3320164149553415,94.54166672905606,898.9801688709887,134.80504590764042,165.93340037249408,597.5234478956258,66.8836958606386,386.8761779402111,2349.87561999161
2022-02-03,4.2374432224490155,94.10806228011845,889.1127115512978,132.76628992748957,157.3905338917154,574.2485279954893,65.28843060441488,379.07146751862405,2296.2234669915983
2022-02-04,4.361658626269467,95.71860152962611,875.7243508262741,137.5851730549802,160.17677043865055,583.1887006038637,65.5047982684454,380.5292807655507,2302.78933411366
