date,A,AMN,ARES,BSY,CARR,DHR,EFX,INTU,LH,LSI,NAVI,NOTV,SWAV,TRNS,portfolio
2021-09-13,12.877291917761562,170.7503161119597,178.65514709521435,22.01367671170823,425.53282847676144,191.1690960814888,160.67372290623854,334.81768473012846,40.78265647122176,142.8874475485911,50.14570326723093,293.51929908408556,391.0529776785394,85.12215191907002,2499.9999999999995
2021-09-14,12.902800419579547,168.81202054891475,177.52950710451543,22.116021278724745,419.77719959745446,192.7412299474633,160.67960903742167,341.33480266511805,40.69216849545694,138.78426071020252,49.14193493096183,282.977018020574,405.53232761519524,83.78112285280484,2496.802023224387
2021-09-15,13.005584676904958,170.07416649694403,181.25101074723432,22.762071358016485,425.6863119135429,193.43201604008843,160.238149198686,343.6413218236766,41.08976717684785,139.62328771076938,49.91077876299774,290.1901576956082,407.3929056604908,88.36186570291858,2526.6593949647263
2021-09-16,12.96732192417798,168.25607530990186,182.6293454297228,22.01367671170823,420.46787506297125,192.6876344747596,160.76201487398566,344.10382696745006,40.69628158526442,140.1060155741092,50.14570326723093,300.54748645975997,425.63025481734746,85.79930520995642,2546.812817668346
2021-09-17,13.01683842770701,168.45140742090638,179.68889810708072,21.68105686890456,419.9306830342359,193.00325225845904,157.52464272325733,337.47859094690307,40.57288889103966,137.79581794241142,50.16706004034304,324.4988092268609,418.2616288953852,85.4142572602367,2547.4858320437306
2021-09-20,12.821773413804772,164.90537832882416,174.70392100541406,20.436930726110063,410.87516026412635,192.75314005250854,154.43442385210756,333.00370351688713,40.29594084400185,137.94523370963566,48.223593687141154,340.40470697180814,394.01884961212915,82.38698372450936,2507.209739709008
2021-09-21,12.829275914339473,169.63842563393393,174.4282540689164,20.71837828540548,394.60591596528536,193.10448815134373,152.18003560896403,333.51426114313057,40.33021659239762,138.02568835352562,47.71103113245055,461.73341535187126,396.9110352864994,81.98865825928208,2617.7190797473454
2021-09-22,12.904300919686488,172.02748760698933,174.7728377395385,20.785541907510062,401.51267062045366,192.7650501575538,154.11657276821785,338.0492141762339,39.960038509723304,137.18666135295877,47.30525244332049,315.4361465582281,412.53252224105944,85.12215191907002,2504.476448920543
2021-09-23,12.929059171451003,173.51501676002383,177.34572914685032,20.852705529614653,408.419425275622,193.29504983206792,155.5527887769046,346.8007725460771,40.68394231584195,135.61204903682645,47.62560404000212,311.737100571031,419.42218747809426,85.1885394966079,2528.979969977015
2021-09-24,12.901299919472608,173.1694291790158,176.4498116032328,20.516887419091717,405.57998169516395,192.98538710089113,155.77057563068087,347.1311333630581,40.633214208216216,133.08347451457018,48.031382729132176,317.3781457015065,409.99034629798246,85.63997502386549,2519.2610443858803
2021-09-27,12.45039963733705,171.14098033396877,172.52155775814063,20.075526473833,399.82435281585697,187.92954750917772,153.998850144555,340.577976066216,39.85995332440767,129.38256089563143,49.440929754531346,301.93462870495887,409.7324443907138,86.33040583025944,2475.2001136395875
2021-09-28,11.965738102795338,167.399619130882,167.10010800701932,19.519027890680707,396.6779423618358,180.75966427193043,150.49071595940214,327.36354338697447,38.801518213946316,130.7847704034281,47.73238790556267,291.2073953420874,385.28702789460385,84.1927258335397,2399.2821847046885
2021-09-29,11.973240603330039,168.52653515590814,168.34060922125894,19.224787260508233,403.5079552986134,182.46876434592545,150.52014661531786,328.51680296625375,39.33621988892032,132.29042159622614,41.090431467696895,264.66674038394865,378.24999013912986,87.10050172969885,2375.813146672737
2021-09-30,11.788679090176382,172.4181518289984,168.57033166834034,19.394295449629332,395.1431079940207,181.17651794851457,148.68367368617743,324.0599352171641,38.58626651402089,130.0032110056398,42.13691335019022,270.40026166410405,379.26317620339967,85.61341999285034,2367.237941613226
2021-10-01,11.673140581941981,172.703637222005,169.94866635082883,19.637363796293553,400.51502828137376,179.91404681371688,150.37887946692243,326.7388611148649,38.317544646598066,130.93418617065234,40.83415019035159,282.6071134218543,367.63916881150413,86.78184135751704,2378.623628226425
2021-10-04,11.41580481360172,177.04602030510569,167.26091371997632,18.83140033103851,399.51738594229397,177.686857170253,148.67190142381114,315.55464581997956,37.708807355089206,130.27905549897685,40.32158763566098,285.1964456128922,356.917818095049,86.13124309764581,2352.539886821374
2021-10-05,11.46607156718422,177.25637796311057,170.5459447132405,18.777029779810984,403.27773014344115,178.25258715990293,151.66794219603062,320.3598940669765,37.85413652828726,129.91126284119412,39.89445217341881,282.51463727217435,374.12355962283095,88.8531337766989,2384.754759804302
2021-10-06,11.512587070499368,177.6019655441186,172.98100265230346,18.73225403174126,401.66615405723525,178.88977777982439,150.79679478092555,321.1167206658785,37.75953546271494,132.86509762401167,39.680884442297724,292.40958528792646,377.4025981581042,90.04811017238073,2403.463067729962
2021-10-07,11.637878829428884,180.65215158518933,176.33495037969212,18.773831512091718,407.3450412181514,180.08674333687318,152.1682633465977,322.9907674822073,38.292866107753106,134.18685248791837,41.496210156826955,306.835864637995,381.8421952760865,91.53519190922925,2444.1788082660405
