rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp1500
5,75.0,SGH,"SMART Global Holdings, Inc.",51.0,1.7,85,1.55,56.22,72.0,28.07,$26.38,$58.39,50.84,48.81,47.35,89.0,True
6,74.5,OPCH,"Option Care Health, Inc.",56.0,1.6,76,1.32,27.93,28.44,1.83,$14.31,$28.21,25.73,25.69,21.25,91.5,True
7,74.16666666666667,BNED,"Barnes & Noble Education, Inc.",43.0,2.0,98,3.35,10.47,12.0,14.61,$2.31,$12.01,10.7,10.22,8.43,81.5,True
10,73.0,GDEN,"Golden Entertainment, Inc.",34.0,1.7,96,2.5,53.0,62.4,17.74,$13.58,$54.86,50.98,48.97,38.65,89.0,True
12,72.16666666666667,PDCE,"PDC Energy, Inc.",32.0,1.8,98,3.18,52.88,64.06,21.14,$11.13,$55.40,51.28,46.83,39.95,86.5,True
16,71.0,DAR,Darling Ingredients Inc.,44.0,1.7,80,1.42,83.88,97.33,16.03,$42.11,$85.98,77.84,75.35,71.39,89.0,True
18,70.83333333333333,FANG,"Diamondback Energy, Inc.",29.0,1.8,97,3.05,111.81,125.62,12.35,$24.57,$116.11,109.67,94.15,82.09,86.5,True
19,70.33333333333333,AGO,Assured Guaranty Ltd.,36.0,1.7,86,1.58,56.31,58.0,3.0,$25.93,$56.95,53.61,50.08,46.41,89.0,True
23,69.83333333333333,DVN,Devon Energy Corporation,25.0,1.8,98,3.16,41.97,45.52,8.46,$9.30,$44.03,40.3,35.02,27.17,86.5,True
24,69.83333333333333,PRFT,"Perficient, Inc.",23.0,1.6,95,2.29,131.33,149.83,14.09,$41.59,$134.84,125.52,121.05,84.42,91.5,True
26,69.66666666666667,AKR,Acadia Realty Trust,46.0,2.3,89,1.73,22.74,24.29,6.82,$9.34,$23.00,22.21,21.39,20.5,74.0,True
28,69.66666666666667,ASIX,AdvanSix Inc.,19.0,1.5,96,2.49,49.64,54.0,8.78,$14.65,$50.48,45.59,41.05,32.33,94.0,True
29,69.5,RWT,"Redwood Trust, Inc.",50.0,1.6,67,1.18,13.44,15.61,16.15,$8.13,$14.10,13.71,13.09,11.47,91.5,True
32,69.16666666666667,CNXC,Concentrix Corporation,13.0,1.0,88,1.7,183.97,208.67,13.43,$80.00,$187.22,181.84,175.91,153.5,106.5,True
33,69.16666666666667,THRY,"Thryv Holdings, Inc.",21.0,1.6,95,2.38,31.9,44.5,39.5,$8.81,$37.26,30.11,29.82,27.68,91.5,True
38,68.5,SMPL,The Simply Good Foods Company,45.0,2.2,84,1.52,39.88,41.45,3.94,$19.03,$40.36,36.94,35.86,34.02,76.5,True
42,68.0,TBBK,"The Bancorp, Inc.",14.0,1.5,96,2.56,32.0,34.0,6.25,$8.84,$32.32,30.58,26.98,23.58,94.0,True
47,67.66666666666667,KRG,Kite Realty Group Trust,40.0,2.1,84,1.54,21.87,24.65,12.71,$10.20,$23.14,21.46,21.0,20.26,79.0,True
51,67.5,KFY,Korn Ferry,15.0,1.4,91,1.9,79.98,97.75,22.22,$30.36,$80.64,75.8,74.14,66.49,96.5,True
53,67.33333333333333,WIRE,Encore Wire Corporation,14.0,1.5,94,2.16,139.0,160.0,15.11,$46.26,$142.68,116.49,100.35,80.18,94.0,True
56,66.83333333333333,PGNY,"Progyny, Inc.",16.0,1.4,88,1.67,61.35,71.67,16.82,$25.39,$66.61,59.83,58.71,54.03,96.5,True
57,66.66666666666667,PXD,Pioneer Natural Resources Company,28.0,1.9,88,1.68,189.83,222.73,17.33,$77.10,$196.64,190.35,170.72,156.12,84.0,True
58,66.66666666666667,URI,"United Rentals, Inc.",41.0,2.3,85,1.57,381.27,381.8,0.14,$178.85,$391.66,359.66,352.89,323.22,74.0,True
60,66.5,OLN,Olin Corporation,17.0,1.8,96,2.55,61.05,71.19,16.61,$17.27,$61.39,53.61,50.67,43.09,86.5,True
62,66.33333333333333,CLH,"Clean Harbors, Inc.",41.0,1.9,74,1.3,107.25,118.5,10.49,$58.62,$118.89,110.88,105.9,94.13,84.0,True
74,65.66666666666667,IIPR,"Innovative Industrial Properties, Inc.",32.0,1.9,81,1.44,260.07,264.86,1.84,$124.39,$269.19,250.82,243.36,207.06,84.0,True
75,65.66666666666667,SBNY,Signature Bank,10.0,1.7,98,3.16,325.69,349.16,7.21,$71.44,$327.44,304.71,281.27,244.28,89.0,True
77,65.5,CHX,ChampionX Corporation,11.0,1.6,94,2.23,26.99,29.11,7.85,$8.28,$30.48,25.77,23.97,22.9,91.5,True
81,65.33333333333333,JEF,Jefferies Financial Group Inc.,21.0,1.7,86,1.59,44.14,50.0,13.28,$19.85,$44.47,42.02,39.02,33.35,89.0,True
85,65.16666666666667,DCOM,"Dime Community Bancshares, Inc.",26.0,1.8,83,1.49,38.02,39.6,4.16,$18.52,$38.20,35.16,33.57,32.32,86.5,True
88,65.0,CZR,"Caesars Entertainment, Inc.",26.0,1.9,85,1.57,110.69,133.83,20.91,$49.28,$119.81,112.91,109.88,97.6,84.0,True
90,65.0,CROX,"Crocs, Inc.",21.0,2.1,95,2.28,173.3,193.88,11.88,$53.22,$175.25,147.0,146.55,111.35,79.0,True
96,64.66666666666667,MTDR,Matador Resources Company,16.0,2.1,99,4.47,41.97,49.73,18.49,$6.47,$47.23,42.95,36.39,29.24,79.0,True
97,64.66666666666667,TRGP,Targa Resources Corp.,15.0,1.9,95,2.43,54.98,60.14,9.39,$15.98,$57.47,55.12,49.89,40.48,84.0,True
