"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
1,"A","Agilent Technologies, Inc.","Healthcare","Diagnostics & Research","USA",42553.10,35.66,26.29,2.55,6.73,7.85,27.02,40.11,0.60%,19.10%,3.94,71.00%,10.37%,22.90%,14.00%,8.50%,102.30%,11.90%,302.00,301.14,0.20%,-19.64%,90.70%,0.22%,1.42%,2.60,11.70%,24.30%,14.70%,2.20,1.70,0.51,0.51,53.90%,21.30%,19.10%,-4.23%,-7.26%,-9.76%,-5.72%,9.62%,-12.04%,1.02,3.80,2.31%,2.30%,-7.94%,-9.43%,-7.90%,-15.81%,-0.56%,-22.33%,24.02%,30.53,-1.34%,0.68%,,1641.89,1.11,139.48,-0.68%,1828203,11/22/2021 4:30:00 PM,175.32,11/18/1999,139.48,0.00%
2,"AA","Alcoa Corporation","Basic Materials","Aluminum","USA",10996.96,13.88,9.14,,0.98,2.88,7.57,244.38,0.67%,0.00%,4.29,85.00%,3.85%,28.00%,,-3.70%,769.80%,31.50%,187.00,184.17,0.10%,-49.91%,77.60%,0.28%,8.01%,1.83,5.60%,23.00%,5.60%,1.50,0.90,0.44,0.44,22.00%,12.60%,7.30%,-4.13%,10.98%,11.08%,60.77%,161.08%,0.08%,2.42,2.90,4.79%,4.54%,2.31%,15.24%,38.72%,-4.85%,41.59%,-4.85%,254.05%,60.80,-1.21%,3.97%,1.80,8040.18,1.97,61.25,2.72%,15829556,1/19/2022 4:30:00 PM,62.85,10/18/2016,61.25,0.00%
3,"AAAU","Goldman Sachs Physical Gold ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99%,2.55%,3.98%,2.01%,-1.72%,0.72%,,0.15,0.60%,0.66%,1.53%,1.67%,2.00%,-1.59%,4.76%,-3.79%,9.53%,60.21,-0.33%,0.16%,,202.13,0.55,18.28,-0.16%,110416,,,8/15/2018,18.28,0.00%
4,"AAC","Ares Acquisition Corporation","Financial","Shell Companies","USA",1220.03,43.48,,,,1.30,1355.59,,,,0.22,,,,,,,,125.00,100.00,,,67.60%,0.00%,0.08%,0.30,,,,1.70,1.70,0.00,0.00,,,,-0.31%,-0.41%,-0.20%,-0.20%,,0.00%,,0.03,0.23%,0.26%,-0.15%,-0.46%,-0.40%,-1.22%,0.41%,-2.60%,2.53%,40.72,0.10%,-0.10%,,264.79,0.43,9.74,0.00%,113445,,,3/25/2021,9.72,-0.21%
5,"AACG","ATA Creativity Global","Consumer Defensive","Education & Training Services","China",55.66,,,,1.86,1.90,4.72,,,,-0.41,40.00%,-14.10%,-36.60%,25.00%,-17.20%,-61.50%,31.00%,31.19,29.64,18.70%,0.00%,17.50%,,0.01%,0.01,-17.50%,-49.20%,-48.20%,0.30,0.30,0.00,0.00,46.60%,-53.20%,-50.50%,-20.52%,43.31%,-28.91%,-42.95%,31.88%,70.01%,1.42,0.33,13.60%,21.60%,8.70%,7.66%,-28.35%,-37.76%,83.00%,-90.73%,83.00%,51.29,0.55%,0.00%,1.50,654.69,0.10,1.83,0.55%,64488,11/10/2021 4:30:00 PM,32.50,1/29/2008,1.80,-1.64%
6,"AACI","Armada Acquisition Corp. I","Financial","Shell Companies","USA",215.32,,,,,223.86,307.60,,,,-0.02,,,,,,,,21.86,17.41,25.41%,0.00%,42.00%,241.16%,0.02%,0.04,,,,4.40,4.40,0.00,0.00,,,,-0.30%,1.03%,,,,0.61%,,0.04,0.11%,0.33%,0.08%,0.50%,0.50%,-0.71%,5.35%,-0.71%,5.35%,52.31,-0.01%,-0.09%,,75.63,0.00,9.84,-0.10%,103,,,11/10/2021,,
7,"AACIU","Armada Acquisition Corp. I","Financial","Shell Companies","USA",,,,,,228.64,,,,,-0.09,,,,,,,,,,,,87.84%,,,0.01,,,,,,,,,,,0.30%,1.41%,2.55%,,,0.30%,,0.09,0.72%,0.67%,0.28%,0.86%,1.19%,-4.46%,2.65%,-4.46%,3.07%,54.66,0.00%,0.00%,,69.69,0.21,10.06,0.00%,0,,,8/13/2021,,
8,"AACIW","Armada Acquisition Corp. I","Financial","Shell Companies","USA",,,,,,96.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.73%,-2.02%,,,,-14.21%,,0.04,3.91%,8.77%,-21.75%,-20.37%,-20.37%,-38.76%,-8.89%,-38.76%,-8.89%,35.06,0.00%,-14.56%,,55.25,0.00,0.41,-14.56%,81,,,11/11/2021,,
9,"AADI","Aadi Bioscience, Inc.","Healthcare","Biotechnology","USA",395.41,,,,3954.10,1.26,2.45,,,,-11.63,82.30%,52.60%,30.90%,,,-705.00%,,20.89,12.38,0.10%,0.00%,53.00%,-2.72%,5.11%,3.21,-134.90%,-147.00%,-14.70%,14.00,14.00,0.04,0.04,,,,-17.02%,-22.50%,-25.21%,-38.74%,-0.80%,-17.43%,1.47,1.67,8.10%,6.45%,-16.76%,-15.96%,-24.44%,-39.38%,5.07%,-60.44%,37.65%,35.85,-1.20%,0.00%,1.60,196.86,0.92,19.70,-1.20%,181528,,48.75,8/8/2017,19.70,0.00%
10,"AADR","AdvisorShares Dorsey Wright ADR ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.32%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.60%,1.01%,-4.25%,-3.80%,2.00%,-1.86%,,0.67,0.66%,0.72%,-2.13%,-1.88%,-4.23%,-5.95%,2.51%,-10.11%,6.61%,41.67,-1.77%,0.65%,,2.51,1.48,62.34,-1.13%,3707,,,7/21/2010,,
11,"AAIC","Arlington Asset Investment Corp.","Real Estate","REIT - Mortgage","USA",109.24,,13.09,,5.41,0.59,5.15,22.29,,,-0.15,-743.40%,19.91%,7.90%,-9.37%,,-126.40%,-46.80%,31.93,30.42,3.40%,4.39%,34.80%,-0.36%,0.77%,1.63,-0.50%,-2.40%,,,,0.49,3.43,53.10%,,-23.80%,-3.88%,-0.57%,-11.48%,-12.15%,-9.40%,-0.86%,1.72,0.07,1.62%,2.26%,-1.85%,-4.04%,-9.45%,-10.77%,3.88%,-21.27%,3.88%,39.59,0.00%,0.29%,2.70,143.70,0.78,3.48,0.29%,112002,11/9/2021 4:30:00 PM,4.62,12/23/1997,3.48,0.00%
12,"AAL","American Airlines Group Inc.","Industrials","Airlines","USA",11723.72,,,,0.48,,0.81,,,,-5.50,-583.80%,96.40%,-29.60%,16.09%,-15.80%,105.40%,182.70%,648.56,641.17,0.50%,0.00%,56.40%,0.03%,14.66%,2.60,-4.80%,43.30%,-30.50%,1.00,0.90,,,54.10%,-11.40%,-13.20%,-8.99%,2.12%,-11.37%,-19.11%,7.05%,-3.62%,1.62,0.81,4.69%,4.20%,-9.18%,-9.85%,-18.27%,-25.01%,3.78%,-35.76%,11.58%,37.78,-4.93%,1.85%,3.00,36151.74,1.50,16.76,-3.18%,54325709,1/20/2022 8:30:00 AM,19.06,12/9/2013,16.80,0.24%
13,"AAME","Atlantic American Corporation","Financial","Insurance - Life","USA",50.93,3.96,,,0.24,0.36,3.56,254.62,0.80%,3.20%,0.63,,,24.30%,,3.30%,-161.10%,6.50%,20.40,4.02,2.80%,0.00%,5.70%,,2.30%,4.81,3.30%,9.30%,7.70%,,,0.24,0.24,,8.80%,6.20%,-12.28%,-29.78%,-39.76%,-37.34%,4.60%,2.04%,0.11,0.26,10.53%,10.17%,-12.84%,-28.69%,-37.28%,-44.77%,4.20%,-84.47%,11.21%,28.77,-0.00%,-0.80%,,19.26,1.29,2.48,-0.80%,24820,,,3/17/1980,,
14,"AAN","The Aaron's Company, Inc.","Industrials","Rental & Leasing Services","USA",679.81,7.70,7.73,,0.37,0.97,45.93,60.16,1.85%,10.50%,2.81,15.90%,-20.11%,-37.70%,-12.10%,-4.00%,109.20%,-65.30%,32.48,30.81,1.20%,-13.95%,95.40%,-0.26%,2.31%,2.84,7.10%,13.30%,-36.30%,,,0.00,0.00,63.20%,7.00%,5.30%,-6.20%,-9.98%,-24.06%,-25.29%,5.30%,-12.17%,,0.80,3.35%,3.14%,-10.28%,-11.59%,-23.64%,-21.70%,-0.32%,-42.73%,29.03%,28.40,-1.24%,0.42%,2.70,250.06,0.59,21.47,-0.83%,148602,10/26/2021 8:30:00 AM,33.50,11/4/1982,21.47,0.00%
15,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductors","USA",114.43,,,,0.55,0.42,2.63,,,,-2.05,19.10%,19.20%,-43.50%,13.00%,4.30%,-37.90%,-30.40%,27.10,25.35,6.50%,0.00%,51.20%,2.75%,14.96%,5.14,-11.20%,-19.30%,-13.20%,2.10,1.10,0.37,0.55,19.50%,-26.90%,-25.30%,-7.03%,-27.69%,-44.74%,-46.82%,-61.93%,-20.23%,1.72,0.24,4.63%,4.60%,-18.83%,-26.98%,-44.01%,-36.83%,0.51%,-71.47%,0.51%,24.74,-2.93%,0.00%,2.70,738.05,0.52,3.98,-2.93%,381223,11/4/2021 4:30:00 PM,15.36,9/26/2013,4.03,1.26%
16,"AAON","AAON, Inc.","Industrials","Building Products & Equipment","USA",3558.73,50.42,39.80,4.20,6.91,8.80,34.96,101.39,0.56%,27.80%,1.33,45.90%,34.88%,12.10%,12.00%,7.50%,-24.40%,2.80%,52.42,41.57,16.50%,-0.53%,71.20%,0.01%,2.83%,5.91,14.60%,19.00%,22.10%,3.60,2.20,0.02,0.02,28.20%,17.40%,13.90%,-9.49%,-13.65%,-5.88%,8.87%,-6.19%,-15.32%,0.59,2.21,3.15%,2.69%,-13.37%,-14.96%,-4.77%,-21.58%,-2.12%,-21.58%,10.96%,18.94,-2.75%,0.46%,3.00,199.33,1.63,65.71,-2.30%,325891,11/4/2021 4:30:00 PM,71.00,1/3/1991,65.71,0.00%
17,"AAP","Advance Auto Parts, Inc.","Consumer Cyclical","Specialty Retail","USA",14716.55,23.72,17.73,1.33,1.34,4.61,24.34,22.35,1.71%,25.10%,9.88,4.40%,11.17%,2.20%,17.90%,0.70%,25.90%,3.10%,62.85,62.08,0.10%,-5.28%,,-0.01%,4.49%,4.28,5.50%,19.10%,11.80%,1.20,0.30,0.32,0.00,45.10%,8.00%,5.90%,1.00%,0.65%,4.55%,11.91%,41.87%,-2.31%,1.26,5.60,2.29%,2.14%,-3.12%,-2.09%,7.65%,-6.22%,5.09%,-6.22%,60.20%,42.58,-2.46%,0.33%,2.20,652.59,0.79,229.33,-2.14%,516953,11/15/2021 4:30:00 PM,259.47,11/29/2001,227.15,-0.95%
18,"AAPL","Apple Inc.","Technology","Consumer Electronics","USA",2701455.19,29.65,26.88,1.89,7.38,43.40,43.13,34.42,0.53%,15.00%,5.61,71.40%,7.60%,22.00%,15.68%,11.10%,68.20%,28.80%,16487.12,16322.83,0.07%,-20.04%,59.10%,0.13%,0.59%,1.04,27.60%,144.10%,50.00%,1.10,1.00,1.74,1.99,41.80%,29.80%,25.90%,-5.05%,-2.87%,11.74%,14.33%,25.90%,-6.39%,1.21,4.11,2.14%,2.03%,-6.12%,-1.96%,11.88%,-10.07%,11.55%,-10.07%,41.56%,37.82,-1.40%,0.37%,1.80,92046.38,0.99,164.51,-1.03%,90969903,1/27/2022 4:30:00 PM,179.01,12/12/1980,163.28,-0.75%
19,"AAQC","Accelerate Acquisition Corp.","Financial","Shell Companies","USA",390.80,,,,,,,,,,,,,,,,,,40.00,,,,,,,0.11,,,,,,,,,,,0.41%,0.62%,0.51%,0.51%,,0.51%,,0.03,0.30%,0.22%,0.24%,-0.01%,0.32%,-1.81%,0.52%,-2.21%,1.47%,53.19,0.00%,-0.31%,,66.11,0.09,9.74,-0.31%,5707,,,5/10/2021,9.73,-0.10%
20,"AAT","American Assets Trust, Inc.","Real Estate","REIT - Diversified","USA",2248.21,96.61,46.32,32.20,6.33,1.80,13.08,,3.22%,287.80%,0.39,-45.30%,111.84%,-11.70%,3.00%,4.60%,99.00%,16.50%,59.99,59.50,0.80%,299.39%,98.50%,-0.04%,1.32%,3.14,0.80%,1.80%,3.30%,,,1.32,1.32,65.00%,24.30%,6.50%,-2.76%,4.60%,-3.79%,-0.35%,24.55%,-0.64%,1.22,0.89,2.19%,2.14%,-4.65%,-3.30%,-3.47%,-12.05%,6.18%,-12.05%,31.97%,38.25,-2.02%,-1.72%,2.60,251.08,1.31,35.91,-3.70%,328612,2/8/2022 4:30:00 PM,39.30,1/13/2011,35.91,0.00%
21,"AATC","Autoscope Technologies Corporation","Technology","Scientific & Technical Instruments","USA",32.80,11.44,,0.57,2.54,1.58,3.91,18.22,7.84%,0.00%,0.54,-84.90%,,21.20%,20.00%,-2.80%,396.50%,11.80%,5.34,3.12,9.50%,0.39%,28.90%,-0.45%,0.35%,0.62,10.80%,11.60%,5.30%,13.20,12.40,0.00,0.00,78.40%,18.10%,17.80%,-3.47%,-4.38%,-14.17%,-6.13%,34.21%,-2.70%,1.07,0.18,2.89%,2.75%,-4.62%,-8.17%,-11.49%,-14.93%,-0.33%,-47.84%,48.63%,32.22,-1.47%,0.16%,,17.34,1.14,6.04,-1.31%,19851,,,5/5/1995,6.08,0.66%
22,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",42.29,,,,,0.64,4.70,,,,-0.03,20.80%,,-11.30%,,,-396.70%,,137.22,131.63,7.20%,0.00%,5.00%,,0.67%,1.32,-5.00%,-5.30%,,24.30,24.30,0.04,0.04,,,,7.55%,-3.97%,-19.76%,-30.31%,-46.33%,1.80%,0.93,0.02,5.75%,5.93%,3.65%,-5.79%,-27.99%,-29.95%,13.41%,-74.48%,13.41%,51.89,0.39%,0.03%,,670.71,0.48,0.31,0.43%,323338,,1.00,10/17/2003,,
23,"AAWW","Atlas Air Worldwide Holdings, Inc.","Industrials","Airports & Air Services","USA",2404.16,4.61,6.08,0.46,0.63,0.87,,3.26,,0.00%,17.07,218.90%,-26.13%,115.40%,10.00%,12.00%,40.70%,25.50%,29.02,27.19,0.40%,-38.75%,,0.04%,17.89%,8.76,8.20%,20.50%,7.80%,0.80,0.80,0.64,0.90,57.00%,16.90%,13.20%,-9.88%,-9.89%,1.46%,20.14%,50.71%,-16.42%,1.14,2.93,3.42%,3.07%,-13.35%,-12.59%,0.58%,-20.29%,-1.33%,-20.29%,51.77%,26.10,-2.05%,0.47%,2.10,555.38,1.83,77.42,-1.59%,1015620,11/3/2021 8:30:00 AM,105.57,7/21/2004,77.42,0.00%
24,"AAXJ","iShares MSCI All Country Asia ex Japan ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.36%,2.25%,-6.27%,-8.70%,-15.61%,0.58%,,1.05,0.83%,0.97%,1.23%,-0.13%,-5.20%,-4.97%,5.26%,-18.00%,5.26%,52.89,-0.99%,2.00%,,1213.30,1.90,84.00,0.99%,2305317,,,8/15/2008,85.06,1.26%
25,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",4969.25,14.23,12.92,,12.95,3.23,,,7.13%,95.70%,3.53,15.90%,7.97%,9.30%,-3.88%,8.00%,28.30%,29.80%,99.41,93.80,5.02%,0.00%,13.70%,-0.10%,1.06%,3.40,22.10%,22.20%,17.40%,,,0.00,0.00,,100.00%,92.20%,-1.72%,6.74%,-4.87%,9.12%,38.64%,2.85%,1.41,1.49,3.02%,2.80%,1.42%,-2.63%,2.39%,-13.19%,12.41%,-13.56%,41.75%,49.78,-1.72%,0.76%,2.30,291.97,1.24,49.74,-0.98%,360723,10/28/2021 8:30:00 AM,57.10,4/14/1988,49.74,0.00%
26,"ABB","ABB Ltd","Industrials","Specialty Industrial Machinery","Switzerland",77605.62,36.55,22.44,2.50,2.72,5.31,17.02,74.26,2.35%,90.70%,1.01,-71.60%,17.02%,-30.70%,14.60%,-5.90%,235.20%,6.80%,2001.00,1886.86,,,6.10%,0.35%,0.08%,1.06,4.60%,12.80%,4.30%,1.10,0.80,0.31,0.48,32.70%,11.10%,6.40%,-1.04%,0.73%,7.21%,3.32%,24.47%,-2.99%,1.06,0.70,1.22%,1.15%,-2.38%,1.20%,5.10%,-5.47%,8.61%,-5.47%,29.20%,47.32,-1.15%,1.00%,2.20,1504.40,1.16,36.97,-0.16%,1747628,2/3/2022 8:30:00 AM,40.57,4/6/2001,36.90,-0.19%
27,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - General","USA",234900.34,32.19,9.67,6.60,4.26,17.65,19.18,18.60,4.17%,120.40%,4.20,-48.50%,10.38%,-2.80%,4.88%,14.90%,37.60%,11.20%,1770.00,1765.83,0.10%,-22.92%,68.30%,0.01%,0.94%,2.56,5.00%,56.40%,12.70%,1.00,0.90,5.46,5.96,67.90%,30.10%,13.50%,-1.28%,4.39%,25.84%,15.57%,20.06%,-0.14%,0.82,2.44,1.90%,1.58%,-1.43%,5.43%,14.30%,-3.71%,15.67%,-3.71%,30.66%,51.94,-1.09%,-0.53%,2.00,6484.42,1.02,133.03,-1.61%,6582829,2/2/2022 8:30:00 AM,138.26,12/10/2012,133.03,0.00%
28,"ABC","AmerisourceBergen Corporation","Healthcare","Medical Distribution","USA",27289.55,17.92,11.53,1.75,0.13,123.73,9.35,14.67,1.39%,23.50%,7.39,144.40%,7.45%,3.20%,10.22%,7.80%,108.70%,19.60%,207.91,148.76,0.20%,-42.57%,65.40%,0.26%,1.37%,2.25,3.00%,-858.30%,24.30%,0.90,0.60,28.58,29.92,3.20%,1.10%,0.70%,-2.98%,5.76%,10.47%,11.99%,27.56%,-0.38%,0.50,2.72,1.95%,1.98%,0.16%,5.15%,9.56%,-2.97%,16.89%,-2.97%,31.94%,55.87,0.32%,0.05%,2.20,905.30,0.70,132.88,0.37%,635660,2/2/2022 8:30:00 AM,148.23,4/4/1995,132.88,0.00%
29,"ABCB","Ameris Bancorp","Financial","Banks - Regional","USA",3653.43,9.43,11.49,1.18,5.19,1.26,0.97,38.95,1.14%,10.70%,5.58,37.00%,-15.24%,24.30%,8.00%,30.70%,-30.10%,-3.80%,69.44,65.98,0.50%,0.23%,92.70%,0.03%,3.07%,5.32,1.80%,14.00%,13.80%,,,0.17,0.17,,96.80%,55.30%,-2.38%,8.23%,1.19%,10.76%,17.73%,5.86%,1.27,1.51,2.87%,2.79%,-2.62%,-1.55%,-1.67%,-10.66%,9.52%,-15.46%,38.25%,43.20,-4.17%,0.40%,2.10,380.74,1.43,50.60,-3.78%,543141,1/27/2022 4:30:00 PM,60.71,5/19/1994,50.60,0.00%
30,"ABCL","AbCellera Biologics Inc.","Healthcare","Biotechnology","Canada",2866.32,13.17,,1.32,6.46,2.75,5.54,13.51,,0.00%,0.71,11.10%,-116.00%,,10.00%,,,-78.20%,278.93,196.40,21.00%,0.10%,43.70%,0.20%,5.38%,5.50,18.90%,22.70%,13.60%,16.20,16.20,0.00,0.00,,63.90%,47.40%,-21.89%,-37.12%,-41.01%,-43.32%,-80.46%,-34.13%,,0.92,6.87%,7.21%,-29.08%,-34.51%,-53.33%,-45.86%,-3.30%,-83.56%,-3.30%,23.24,-4.52%,0.96%,1.70,1923.71,0.82,9.08,-3.61%,1571945,11/9/2021 4:30:00 PM,38.88,12/11/2020,9.10,0.22%
31,"ABCM","Abcam plc","Healthcare","Biotechnology","USA",4364.59,179.09,,,10.70,4.51,,126.14,,0.00%,0.10,-72.70%,,,,,-60.70%,18.30%,219.60,195.15,,,10.70%,4.61%,0.23%,2.67,1.80%,2.60%,2.00%,5.60,4.80,0.17,0.19,71.10%,3.50%,4.20%,-11.35%,-20.78%,-20.42%,1.03%,-24.62%,-24.71%,,0.76,4.08%,2.88%,-17.24%,-20.43%,-15.19%,-26.79%,0.40%,-27.93%,2.51%,23.50,-2.17%,1.30%,2.00,165.79,0.93,17.57,-0.90%,153665,,22.67,10/22/2020,17.57,0.00%
32,"ABEO","Abeona Therapeutics Inc.","Healthcare","Biotechnology","USA",25.94,,,,8.65,0.32,0.39,,,,-0.57,40.00%,23.40%,-11.50%,,57.30%,6.90%,,97.99,86.02,1.50%,-9.99%,26.00%,,1.52%,0.42,-39.90%,-60.00%,-78.10%,2.60,2.60,0.00,0.00,,,,-16.50%,-12.42%,-71.45%,-80.99%,-87.11%,-23.86%,1.33,0.04,10.38%,10.78%,-19.03%,-53.52%,-78.15%,-76.29%,0.20%,-93.37%,0.20%,27.38,-3.35%,1.33%,2.30,3074.27,0.95,0.25,-2.07%,2914725,,3.00,9/19/1980,0.26,3.42%
33,"ABEQ","Absolute Core Strategy ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.49%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.99%,2.57%,3.37%,4.81%,10.40%,0.69%,,0.21,0.50%,0.53%,-0.58%,1.00%,2.35%,-2.40%,5.91%,-2.40%,12.53%,48.80,-0.10%,-0.81%,,4.80,6.72,28.38,-0.92%,32254,,,1/22/2020,28.36,-0.07%
34,"ABEV","Ambev S.A.","Consumer Defensive","Beverages - Brewers","Brazil",41707.56,14.64,18.93,1.85,0.60,0.48,,,4.15%,,0.18,0.00%,0.00%,39.83%,7.90%,,56.20%,18.50%,15738.70,4400.42,,,9.02%,,0.77%,1.43,,,,,,,,,,,0.00%,-2.81%,2.28%,-16.23%,-10.17%,-5.36%,,0.07,2.04%,2.20%,-1.47%,-5.13%,-11.40%,-16.48%,4.74%,-30.86%,14.69%,44.98,-1.49%,1.51%,3.00,23689.89,0.80,2.65,0.00%,18866024,10/28/2021 8:30:00 AM,3.51,11/11/2013,2.66,0.37%
35,"ABG","Asbury Automotive Group, Inc.","Consumer Cyclical","Auto & Truck Dealerships","USA",3780.41,6.58,5.68,0.36,0.40,2.42,11.43,3.87,,0.00%,24.82,38.00%,11.22%,15.50%,18.50%,1.60%,52.00%,30.40%,19.30,17.44,0.10%,0.00%,90.90%,1.12%,8.00%,3.82,13.40%,44.20%,11.20%,1.70,1.10,1.02,1.16,18.40%,7.50%,5.10%,-7.56%,-0.53%,-23.49%,-17.19%,-2.26%,-5.50%,1.53,6.40,4.25%,3.47%,-7.50%,-7.65%,-15.93%,-16.42%,2.31%,-31.87%,14.05%,35.71,-3.29%,-0.32%,2.20,364.93,0.81,157.35,-3.60%,297341,10/26/2021 8:30:00 AM,248.12,3/14/2002,157.35,0.00%
36,"ABGI","ABG Acquisition Corp. I","Financial","Shell Companies","USA",188.47,,,,,1.29,314.11,,,,-0.10,,,,,,,,19.33,15.06,3.22%,0.00%,78.70%,,0.03%,0.07,,,,4.30,4.30,0.00,0.00,,,,-0.10%,0.00%,0.21%,-1.62%,,-0.41%,,0.04,0.07%,0.34%,-0.61%,-0.59%,-1.37%,-1.82%,0.21%,-9.07%,1.14%,40.91,-0.10%,-0.10%,,64.27,0.15,9.72,-0.21%,9916,,,2/17/2021,,
37,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",28.74,,,,,0.50,0.49,,,,-1.54,50.20%,,42.50%,,,0.70%,,14.41,14.30,0.40%,,10.60%,,2.22%,0.68,-30.60%,-32.60%,,18.80,18.80,0.00,0.00,,,,-5.50%,-16.67%,-27.92%,-38.28%,-57.16%,-8.14%,2.45,0.10,3.85%,5.05%,-7.48%,-12.66%,-32.27%,-25.77%,4.17%,-63.64%,4.17%,36.11,0.00%,1.27%,,466.36,0.15,2.00,1.27%,72107,11/2/2021 4:30:00 PM,,8/8/1997,2.02,1.00%
