,Date,News Headline,Article Link,Source
0,2022-02-14 11:01,10 Energy Stocks to Buy According to Joe Hubers Huber Capital Management,https://finance.yahoo.com/news/10-energy-stocks-buy-according-160144135.html,Insider Monkey
1,2022-02-11 10:00,"Local Civic Leaders Zaldwaynaka ""Z"" Scott and Smita Shah Named to ComEd Board of Directors",https://finance.yahoo.com/news/local-civic-leaders-zaldwaynaka-z-150000095.html,Business Wire
2,2022-02-10 16:00,Exelon Announces Retirement of Board of Directors Chairman Mayo A. Shattuck III,https://finance.yahoo.com/news/exelon-announces-retirement-board-directors-210000300.html,Business Wire
3,2022-02-08 14:48,Exelon Corporation Declares Dividend,https://finance.yahoo.com/news/exelon-corporation-declares-dividend-194800126.html,Business Wire
4,2022-02-08 14:38,"High Pointe Capital Management Llc Buys iShares Russell 1000 Growth ETF, FedEx Corp, Elanco ...",https://finance.yahoo.com/news/high-pointe-capital-management-llc-193816059.html,GuruFocus.com
5,2022-02-07 18:38,"Laird Norton Trust Company, Llc Buys iShares National Muni Bond ETF, iShares Core S&P 500 ...",https://finance.yahoo.com/news/laird-norton-trust-company-llc-233802397.html,GuruFocus.com
6,2022-02-07 13:38,"Duff & Phelps Investment Management Co Buys DTE Energy Co, Canadian National Railway Co, ...",https://finance.yahoo.com/news/duff-phelps-investment-management-co-183810312.html,GuruFocus.com
7,2022-02-05 13:51,Was The Smart Money Right About Exelon Corporation (EXC)?,https://finance.yahoo.com/news/smart-money-exelon-corporation-exc-185112919.html,Insider Monkey
8,2022-02-04 04:55,Exelon Corporation (NASDAQ:EXC) Analysts Are Reducing Their Forecasts For Next Year,https://finance.yahoo.com/news/exelon-corporation-nasdaq-exc-analysts-095559148.html,Simply Wall St.
9,2022-02-03 20:00,"Constellation Energy Corp. Joined the NASDAQ-100 Index on February 2, 2022",https://finance.yahoo.com/news/constellation-energy-corp-joined-nasdaq-010000704.html,GlobeNewswire
10,2022-02-03 17:38,"American Assets Investment Management, LLC Buys Shell PLC, Walmart Inc, Exxon Mobil Corp, Sells ...",https://finance.yahoo.com/news/american-assets-investment-management-llc-223833338.html,GuruFocus.com
11,2022-02-02 15:39,CEG Stock Alert: Constellation Energy Pops After Exelon (EXC) Stock Spinoff,https://finance.yahoo.com/news/ceg-stock-alert-constellation-energy-203937879.html,InvestorPlace
12,2022-02-02 15:01,"Baltimore is more than just a headquarters for Constellation, CEO says",https://www.bizjournals.com/baltimore/news/2022/02/02/constellation-ceo-why-baltimore-headquarters.html?ana=yahoo,American City Business Journals
13,2022-02-02 13:38,PayPal's 25% Plummet Pares Nasdaq Gains; S&P Moves Higher,https://www.investopedia.com/stocks-rally-sputters-as-nasdaq-pares-gains-s-and-p-moves-higher-5217901?utm_campaign=quote-yahoo&utm_source=yahoo&utm_medium=referral,Investopedia
