"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
1,"A","Agilent Technologies, Inc.","Healthcare","Diagnostics & Research","USA",45223.44,37.73,27.96,2.70,7.16,8.30,28.71,42.62,0.52%,19.10%,3.94,71.00%,9.79%,22.90%,14.00%,8.50%,102.30%,11.90%,304.70,302.06,0.20%,-19.58%,90.50%,-0.02%,1.33%,2.66,11.70%,24.30%,14.70%,2.20,1.70,0.51,0.51,53.90%,21.30%,19.10%,-7.50%,-1.89%,-3.29%,-0.15%,20.92%,-6.92%,1.00,3.95,2.62%,2.28%,-4.48%,-4.96%,-1.23%,-10.31%,0.60%,-17.25%,32.12%,37.40,-1.48%,-0.24%,2.00,1516.16,1.55,148.60,-1.71%,2349290,11/22/2021 4:30:00 PM,177.31,11/18/1999,148.60,0.00%
2,"AA","Alcoa Corporation","Basic Materials","Aluminum","USA",10886.79,13.63,9.45,,0.97,2.82,7.50,241.93,0.68%,0.00%,4.29,85.00%,1.76%,28.00%,,-3.70%,769.80%,31.50%,187.00,184.14,0.10%,-49.71%,77.50%,-1.61%,6.03%,1.29,5.60%,23.00%,5.60%,1.50,0.90,0.44,0.44,22.00%,12.60%,7.30%,-1.81%,28.51%,24.44%,65.58%,132.25%,-1.73%,2.46,2.77,4.65%,4.74%,7.07%,15.92%,37.20%,-6.48%,35.34%,-6.48%,238.44%,62.00,-0.68%,2.47%,2.20,8598.20,0.88,58.55,1.77%,7559967,1/19/2022 4:30:00 PM,59.02,10/18/2016,58.65,0.17%
3,"AAAU","Goldman Sachs Physical Gold ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39%,1.81%,2.56%,0.39%,-5.76%,-0.99%,,0.16,0.71%,0.64%,0.78%,0.32%,0.69%,-3.10%,3.15%,-7.41%,7.85%,53.28,-0.88%,0.61%,,201.73,0.82,18.00,-0.28%,165370,,,8/15/2018,18.00,-0.03%
4,"AAC","Ares Acquisition Corporation","Financial","Shell Companies","USA",1223.75,59.70,,,,1.31,1359.72,,,,0.16,,,,,,,,125.00,100.00,,,67.60%,11.76%,0.10%,0.36,,,,1.70,1.70,0.00,0.00,,,,0.51%,0.00%,0.20%,0.20%,,0.51%,,0.03,0.28%,0.24%,0.23%,-0.08%,0.07%,-0.71%,0.62%,-2.10%,3.05%,57.18,0.10%,0.00%,,272.87,0.36,9.79,0.10%,97969,,,3/25/2021,9.79,0.00%
5,"AACG","ATA Creativity Global","Consumer Defensive","Education & Training Services","China",70.01,,,,2.34,2.40,5.93,,,,-0.41,40.00%,-6.30%,-36.60%,25.00%,-17.20%,-61.50%,31.00%,31.19,29.64,18.70%,0.00%,17.50%,5.42%,0.10%,0.11,-17.50%,-49.20%,-48.10%,0.30,0.30,0.00,0.00,46.60%,-53.20%,-50.50%,116.98%,65.47%,3.60%,-13.53%,88.52%,114.85%,1.60,0.29,38.10%,18.88%,71.00%,31.46%,-13.66%,-11.20%,130.00%,-88.35%,130.00%,68.37,29.21%,-30.20%,1.00,282.33,28.32,2.30,-9.80%,7995823,11/10/2021 4:30:00 PM,32.50,1/29/2008,2.10,-8.70%
6,"AACI","Armada Acquisition Corp. I","Financial","Shell Companies","USA",216.33,,,,,,309.04,,,,,0.00%,,0.00%,,,,,21.89,16.29,25.41%,0.00%,42.00%,240.03%,0.01%,0.02,,,,4.40,4.40,,,,,,0.84%,1.10%,,,,0.94%,,0.06,0.34%,0.30%,0.88%,1.07%,1.07%,-0.28%,5.81%,-0.28%,5.81%,59.26,0.00%,-0.18%,,77.58,0.00,9.88,-0.18%,7,,,11/10/2021,,
7,"AACIU","Armada Acquisition Corp. I","Financial","Shell Companies","USA",,,,,,,,,,,,,,,,,,,,,,,87.84%,,,0.02,,,,,,,,,,,0.37%,0.97%,2.72%,,,0.57%,,0.08,0.14%,0.55%,0.75%,1.28%,1.55%,-4.21%,2.93%,-4.21%,3.35%,57.70,0.57%,-1.18%,,67.72,0.00,10.09,-0.62%,110,,,8/13/2021,10.03,-0.57%
8,"AACIW","Armada Acquisition Corp. I","Financial","Shell Companies","USA",,,,,,110.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.84%,6.88%,,,,-1.70%,,0.04,3.61%,9.19%,7.20%,7.36%,7.36%,-17.87%,22.20%,-17.87%,22.20%,54.83,-0.02%,0.02%,,68.11,0.02,0.55,0.00%,1350,,,11/11/2021,,
9,"AADI","Aadi Bioscience, Inc.","Healthcare","Biotechnology","USA",488.29,,,,4882.89,1.43,3.03,,,,-11.63,82.30%,-30.90%,30.90%,,,-705.00%,,9.51,,0.10%,0.00%,54.40%,347.87%,,1.31,-134.90%,-147.00%,-14.70%,14.00,14.00,0.04,0.04,,,,-4.78%,10.63%,-17.88%,-45.78%,37.52%,-6.05%,1.48,1.48,5.65%,6.27%,-6.47%,-7.05%,-12.71%,-30.18%,21.01%,-54.44%,58.54%,42.73,-7.39%,0.04%,2.00,180.43,0.39,22.69,-7.35%,71124,,50.00,8/8/2017,22.69,0.00%
10,"AADR","AdvisorShares Dorsey Wright ADR ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.32%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.21%,2.84%,1.39%,-4.62%,4.78%,-1.40%,,0.72,0.58%,0.67%,0.28%,-0.83%,-2.70%,-4.53%,4.16%,-8.66%,8.33%,48.89,-1.69%,0.08%,,2.47,2.40,63.35,-1.61%,5931,,,7/21/2010,,
11,"AAIC","Arlington Asset Investment Corp.","Real Estate","REIT - Mortgage","USA",110.84,,13.32,,5.49,0.60,5.23,22.62,,,-0.15,-743.40%,19.91%,7.90%,-14.49%,,-126.40%,-46.80%,31.93,30.52,2.60%,4.48%,34.80%,-22.78%,0.81%,1.56,-0.50%,-2.40%,,,,0.49,3.43,53.10%,,-23.80%,0.86%,-3.55%,-5.36%,-8.07%,-9.02%,0.86%,1.75,0.09,2.31%,2.45%,-0.68%,-4.24%,-8.68%,-10.05%,5.37%,-20.14%,5.37%,44.48,-1.40%,0.00%,2.70,158.83,0.52,3.53,-1.40%,83016,11/9/2021 4:30:00 PM,4.62,12/23/1997,3.53,0.00%
12,"AAL","American Airlines Group Inc.","Industrials","Airlines","USA",12169.65,,,,0.50,,0.84,,,,-5.50,-583.80%,113.60%,-29.60%,16.09%,-15.80%,105.40%,182.70%,648.56,641.17,0.50%,0.00%,56.40%,4.19%,15.98%,2.98,-4.80%,43.30%,-30.50%,1.00,0.90,,,54.10%,-11.40%,-13.20%,3.49%,4.18%,-9.06%,-8.21%,20.36%,4.01%,1.66,0.88,3.62%,4.31%,4.57%,-0.89%,-9.94%,-16.42%,15.67%,-28.40%,26.99%,54.26,-2.45%,0.68%,3.10,34332.63,0.99,18.68,-1.79%,34053008,10/21/2021 8:30:00 AM,18.89,12/9/2013,18.64,-0.21%
13,"AAME","Atlantic American Corporation","Financial","Insurance - Life","USA",68.96,4.72,,,0.33,0.43,4.82,344.79,0.67%,3.20%,0.63,,,24.30%,,3.30%,-161.10%,6.50%,20.40,4.02,2.80%,0.00%,5.80%,-9.63%,2.43%,4.84,3.30%,9.30%,7.70%,,,0.24,0.24,,8.80%,6.20%,3.47%,-21.16%,-33.48%,-31.96%,29.57%,21.63%,0.13,0.26,14.79%,8.81%,-8.49%,-20.97%,-25.79%,-34.51%,25.21%,-81.34%,35.45%,40.92,2.76%,3.57%,,20.16,2.59,2.98,6.43%,52198,,,3/17/1980,2.99,0.34%
14,"AAN","The Aaron's Company, Inc.","Industrials","Rental & Leasing Services","USA",758.33,8.64,8.68,,0.41,1.09,51.24,67.11,1.65%,10.50%,2.81,9.60%,-20.11%,-37.70%,-12.10%,-4.00%,109.20%,-65.30%,32.48,30.81,1.20%,-14.02%,95.60%,-2.09%,2.44%,3.15,7.10%,13.30%,-36.30%,,,0.00,0.00,63.20%,7.00%,5.30%,-2.02%,1.84%,-11.80%,-18.57%,16.50%,-1.46%,,0.89,3.62%,3.27%,-0.12%,-1.75%,-13.96%,-23.35%,11.17%,-35.21%,45.97%,47.74,-4.56%,0.35%,2.70,238.69,1.00,24.29,-4.22%,239613,10/26/2021 8:30:00 AM,33.50,11/4/1982,24.29,-0.01%
