rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_russell_3k
1,77.16666666666667,OPCH,"Option Care Health, Inc.",57.0,1.6,83,1.57,24.82,27.81,12.05,$11.68,$28.21,26.13,23.37,19.9,91.5,True
2,76.16666666666667,NOTV,"Inotiv, Inc.",23.0,1.0,99,5.09,30.56,38.0,24.35,$4.61,$50.33,31.59,29.16,21.92,106.5,True
3,75.33333333333333,BPOP,"Popular, Inc.",53.0,1.7,84,1.6,78.59,86.25,9.75,$34.30,$83.72,74.04,73.77,69.64,89.0,True
4,74.83333333333333,HCCI,"Heritage-Crystal Clean, Inc",43.0,1.4,85,1.62,29.55,34.6,17.09,$12.60,$34.91,28.57,28.43,27.13,96.5,True
5,74.16666666666667,BNED,"Barnes & Noble Education, Inc.",43.0,2.0,98,3.35,10.15,11.5,13.3,$2.10,$11.40,9.74,8.73,7.57,81.5,True
6,73.33333333333333,GDEN,"Golden Entertainment, Inc.",35.0,1.7,96,2.71,49.26,61.5,24.85,$12.25,$54.86,46.51,46.41,34.18,89.0,True
7,72.83333333333333,ONTO,Onto Innovation Inc.,40.0,1.8,92,1.98,73.06,90.2,23.46,$28.25,$79.99,76.54,72.27,65.03,86.5,True
8,72.33333333333333,DAR,Darling Ingredients Inc.,42.0,1.7,86,1.65,73.71,96.21,30.53,$31.45,$79.65,74.06,72.28,68.9,89.0,True
9,72.0,SGH,"SMART Global Holdings, Inc.",52.0,1.7,75,1.38,45.28,69.0,52.39,$23.60,$58.39,48.42,47.3,45.54,89.0,True
10,71.83333333333333,LQDT,"Liquidity Services, Inc.",13.0,1.0,96,2.57,21.68,32.5,49.91,$6.63,$30.00,24.24,22.67,20.56,106.5,True
13,71.0,GLDD,Great Lakes Dredge & Dock Corporation,58.0,1.7,66,1.22,15.1,17.68,17.09,$8.80,$16.28,15.11,14.88,14.51,89.0,True
14,70.83333333333333,PDCE,"PDC Energy, Inc.",29.0,1.8,97,3.14,43.38,60.06,38.45,$10.60,$49.92,42.57,40.36,35.67,86.5,True
15,70.83333333333333,RWT,"Redwood Trust, Inc.",48.0,1.6,73,1.35,13.16,14.04,6.69,$7.11,$12.85,12.33,12.03,10.46,91.5,True
16,70.33333333333333,ORMP,Oramed Pharmaceuticals Inc.,18.0,1.5,99,5.83,20.93,23.0,9.89,$2.40,$23.57,19.52,17.2,11.36,94.0,True
19,70.16666666666667,FANG,"Diamondback Energy, Inc.",31.0,1.8,93,2.2,98.86,112.32,13.62,$23.63,$102.53,77.95,76.89,73.61,86.5,True
20,69.5,OLN,Olin Corporation,25.0,1.8,97,3.16,49.31,62.25,26.24,$11.51,$52.01,48.54,46.66,38.95,86.5,True
22,69.0,UTHR,United Therapeutics Corporation,39.0,1.7,79,1.46,185.9,231.89,24.74,$98.37,$216.90,207.3,199.85,181.49,89.0,True
24,69.0,EVC,Entravision Communications Corporation,14.0,1.5,99,4.05,7.45,10.5,40.94,$1.25,$8.11,7.12,6.73,4.67,94.0,True
26,68.33333333333333,ASIX,AdvanSix Inc.,17.0,1.5,94,2.32,42.13,44.5,5.63,$11.73,$38.39,36.75,34.74,28.94,94.0,True
28,68.16666666666667,KE,"Kimball Electronics, Inc.",11.0,1.0,87,1.69,26.31,33.0,25.43,$11.00,$29.99,24.95,22.85,22.04,106.5,True
30,67.66666666666667,IHRT,"iHeartMedia, Inc.",19.0,1.7,95,2.38,25.79,32.38,25.55,$7.41,$28.24,24.52,24.35,19.89,89.0,True
31,67.66666666666667,TH,Target Hospitality Corp.,10.0,1.3,94,2.31,3.95,5.5,39.24,$0.82,$4.70,3.86,3.68,2.84,99.0,True
32,67.66666666666667,NOG,"Northern Oil and Gas, Inc.",18.0,1.7,96,2.66,22.37,25.12,12.29,$3.35,$21.64,17.33,16.75,14.61,89.0,True
36,67.33333333333333,CLH,"Clean Harbors, Inc.",41.0,1.9,77,1.42,107.41,114.5,6.6,$52.22,$105.51,101.28,98.89,89.47,84.0,True
37,67.16666666666667,KFY,Korn Ferry,14.0,1.4,91,1.9,74.85,97.75,30.59,$27.93,$76.50,72.3,69.31,61.76,96.5,True
38,67.0,STXB,"Spirit of Texas Bancshares, Inc.",26.0,1.7,86,1.67,24.69,27.83,12.72,$10.49,$24.94,23.24,22.9,21.47,89.0,True
39,66.83333333333333,ASO,"Academy Sports and Outdoors, Inc.",19.0,1.8,95,2.38,40.19,47.88,19.13,$12.05,$47.65,44.14,39.68,31.66,86.5,True
41,66.66666666666667,KRG,Kite Realty Group Trust,41.0,2.1,80,1.49,21.4,23.15,8.18,$10.00,$23.14,20.54,20.03,19.2,79.0,True
42,66.66666666666667,IIPR,"Innovative Industrial Properties, Inc.",33.0,1.9,83,1.55,234.18,257.0,9.74,$112.25,$253.61,240.45,228.83,196.19,84.0,True
43,66.33333333333333,SKY,Skyline Champion Corporation,42.0,2.5,88,1.72,60.81,70.17,15.39,$23.74,$66.82,63.13,59.95,47.1,69.0,True
44,66.16666666666667,PGNY,"Progyny, Inc.",15.0,1.4,87,1.69,57.21,65.5,14.49,$23.56,$66.61,58.27,54.19,51.6,96.5,True
45,66.16666666666667,GTYH,GTY Technology Holdings Inc.,22.0,2.0,95,2.49,7.4,9.5,28.38,$2.16,$8.28,7.3,7.17,6.55,81.5,True
47,66.0,CUBI,"Customers Bancorp, Inc.",22.0,2.1,97,2.8,43.5,49.13,12.94,$10.41,$43.86,39.34,38.6,32.32,79.0,True
48,66.0,FCNCA,"First Citizens BancShares, Inc.",18.0,1.7,91,1.97,862.47,1031.67,19.62,$310.27,$915.40,861.2,834.25,783.53,89.0,True
49,65.83333333333333,RMNI,"Rimini Street, Inc.",27.0,2.2,94,2.24,9.81,11.9,21.3,$3.04,$10.72,8.77,8.07,7.22,76.5,True
52,65.66666666666667,LPLA,LPL Financial Holdings Inc.,29.0,1.7,79,1.48,160.18,188.88,17.92,$73.14,$159.74,146.29,141.15,131.83,89.0,True
53,65.66666666666667,CROX,"Crocs, Inc.",21.0,2.1,97,2.81,141.13,157.7,11.74,$40.66,$163.18,146.88,139.82,99.84,79.0,True
54,65.66666666666667,TPX,"Tempur Sealy International, Inc.",31.0,2.1,87,1.7,46.53,53.33,14.61,$20.68,$50.51,46.83,43.77,36.89,79.0,True
55,65.66666666666667,CBNK,"Capital Bancorp, Inc.",18.0,1.7,90,1.87,24.46,26.25,7.32,$9.02,$24.98,22.72,22.64,19.37,89.0,True
56,65.66666666666667,SSTK,"Shutterstock, Inc.",22.0,1.7,86,1.67,116.29,126.0,8.35,$50.19,$118.38,108.3,104.57,87.46,89.0,True
57,65.5,SNX,TD SYNNEX,25.0,2.0,90,1.84,106.32,139.86,31.55,$50.41,$130.93,126.13,121.42,106.04,81.5,True
58,65.5,NET,"Cloudflare, Inc.",19.0,2.0,96,2.57,114.98,125.13,8.83,$38.11,$137.07,128.23,121.83,91.78,81.5,True
59,65.5,ATLC,Atlanticus Holdings Corporation,17.0,2.0,98,3.53,54.49,63.0,15.62,$11.20,$65.61,52.33,46.86,33.21,81.5,True
60,65.33333333333333,CTO,"CTO Realty Growth, Inc.",33.0,1.7,74,1.36,54.72,61.25,11.93,$32.26,$58.11,54.49,53.88,49.45,89.0,True
