rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp1500
4,75.16666666666667,OPCH,"Option Care Health, Inc.",57.0,1.6,77,1.43,24.82,27.81,12.05,$11.68,$28.21,26.05,23.46,19.94,91.5,True
6,74.16666666666667,BNED,"Barnes & Noble Education, Inc.",43.0,2.0,98,3.19,10.15,11.5,13.3,$2.10,$11.40,9.87,8.77,7.6,81.5,True
9,72.83333333333333,ONTO,Onto Innovation Inc.,40.0,1.8,92,2.01,73.06,90.2,23.46,$28.35,$79.45,72.65,70.66,62.74,86.5,True
10,72.33333333333333,SGH,"SMART Global Holdings, Inc.",52.0,1.7,76,1.39,45.28,69.0,52.39,$23.60,$58.39,48.57,47.2,45.6,89.0,True
11,71.83333333333333,LQDT,"Liquidity Services, Inc.",13.0,1.0,96,2.62,21.68,32.5,49.91,$6.71,$30.00,24.29,22.74,20.6,106.5,True
12,71.66666666666667,DAR,Darling Ingredients Inc.,41.0,1.7,85,1.63,73.71,96.21,30.53,$32.10,$79.65,74.02,72.4,69.02,89.0,True
15,71.16666666666667,RWT,"Redwood Trust, Inc.",48.0,1.6,74,1.36,13.16,14.04,6.69,$7.26,$13.11,12.36,12.06,10.48,91.5,True
20,69.5,OLN,Olin Corporation,25.0,1.8,97,3.04,49.31,62.25,26.24,$11.58,$52.01,47.62,45.89,37.26,86.5,True
25,68.66666666666667,ASIX,AdvanSix Inc.,17.0,1.5,95,2.37,42.13,44.5,5.63,$11.86,$39.51,36.97,34.91,29.03,94.0,True
34,67.0,EPRT,"Essential Properties Realty Trust, Inc.",41.0,1.9,76,1.4,28.39,32.36,13.98,$16.18,$32.69,31.12,29.44,24.62,84.0,True
37,66.66666666666667,CLH,"Clean Harbors, Inc.",41.0,1.9,75,1.38,107.41,114.5,6.6,$52.22,$105.51,101.97,96.67,87.62,84.0,True
39,66.66666666666667,IIPR,"Innovative Industrial Properties, Inc.",33.0,1.9,83,1.56,234.18,257.0,9.74,$112.25,$252.38,236.73,218.72,190.48,84.0,True
42,66.33333333333333,KRG,Kite Realty Group Trust,41.0,2.1,79,1.46,21.4,23.15,8.18,$10.00,$23.14,20.58,20.02,19.23,79.0,True
45,66.16666666666667,DCOM,"Dime Community Bancshares, Inc.",31.0,1.8,81,1.5,33.62,39.2,16.6,$15.60,$35.87,33.2,32.71,29.94,86.5,True
47,66.0,CUBI,"Customers Bancorp, Inc.",22.0,2.1,97,2.78,43.5,49.13,12.94,$10.59,$43.86,39.43,38.66,32.43,79.0,True
51,66.0,SSTK,"Shutterstock, Inc.",22.0,1.7,87,1.7,116.29,126.0,8.35,$50.34,$120.13,115.17,108.81,90.86,89.0,True
53,65.83333333333333,PGNY,"Progyny, Inc.",15.0,1.4,86,1.64,57.21,65.5,14.49,$23.56,$66.61,58.85,54.35,51.73,96.5,True
55,65.66666666666667,TPX,"Tempur Sealy International, Inc.",31.0,2.1,87,1.68,46.53,53.33,14.61,$21.19,$50.51,47.07,43.98,37.01,79.0,True
57,65.5,SNX,TD SYNNEX,25.0,2.0,90,1.82,106.32,139.86,31.55,$50.41,$130.93,126.13,121.42,106.04,81.5,True
60,65.33333333333333,ELF,"e.l.f. Beauty, Inc.",45.0,1.9,67,1.24,29.58,34.17,15.52,$18.08,$31.44,29.95,28.13,26.43,84.0,True
61,65.33333333333333,CROX,"Crocs, Inc.",21.0,2.1,96,2.71,141.13,157.7,11.74,$41.29,$163.18,147.54,140.64,100.29,79.0,True
64,64.83333333333333,JLL,Jones Lang LaSalle Incorporated,22.0,2.0,91,1.9,258.02,310.0,20.15,$93.19,$253.93,243.47,220.62,183.72,81.5,True
65,64.83333333333333,ACLS,"Axcelis Technologies, Inc.",20.0,1.8,88,1.72,47.81,57.17,19.58,$21.27,$52.80,46.0,41.38,38.14,86.5,True
72,64.66666666666667,MMSI,"Merit Medical Systems, Inc.",39.0,1.9,71,1.31,72.52,76.22,5.1,$40.54,$73.85,69.05,66.02,60.31,84.0,True
78,64.0,NVEE,"NV5 Global, Inc.",25.0,1.9,83,1.55,101.11,124.57,23.2,$48.91,$109.39,101.83,97.15,91.25,84.0,True
85,63.833333333333336,OII,"Oceaneering International, Inc.",19.0,2.2,96,2.7,14.09,16.83,19.45,$3.31,$18.20,12.67,12.59,12.33,76.5,True
86,63.666666666666664,BOOT,"Boot Barn Holdings, Inc.",16.0,2.1,96,2.58,90.64,100.0,10.33,$26.08,$97.68,88.46,86.21,69.97,79.0,True
88,63.666666666666664,WIRE,Encore Wire Corporation,14.0,1.5,83,1.57,95.05,112.5,18.36,$45.41,$97.89,86.77,82.89,72.89,94.0,True
92,63.5,ISBC,"Investors Bancorp, Inc.",24.0,2.0,85,1.62,15.44,16.45,6.54,$6.88,$15.71,14.09,13.86,13.38,81.5,True
94,63.5,CMTL,Comtech Telecommunications Corp.,26.0,1.8,78,1.45,26.16,30.0,14.68,$12.96,$30.40,25.71,25.02,23.95,86.5,True
95,63.5,HLIT,Harmonic Inc.,43.0,2.2,71,1.31,8.81,11.5,30.53,$5.20,$10.75,9.53,8.91,7.93,76.5,True
97,63.5,ALGN,"Align Technology, Inc.",17.0,1.8,87,1.68,662.06,745.36,12.58,$307.17,$731.73,698.58,661.33,582.85,86.5,True
99,63.5,AXON,"Axon Enterprise, Inc.",21.0,1.8,83,1.57,178.77,213.0,19.15,$84.58,$212.37,185.42,182.53,154.8,86.5,True
102,63.333333333333336,AMN,"AMN Healthcare Services, Inc.",20.0,1.7,81,1.51,114.94,121.56,5.76,$55.22,$117.17,108.84,102.43,83.56,89.0,True
103,63.333333333333336,EVR,Evercore Inc.,18.0,1.9,88,1.71,138.08,160.5,16.24,$60.42,$151.10,136.34,135.04,126.01,84.0,True
104,63.333333333333336,TRGP,Targa Resources Corp.,11.0,1.9,95,2.39,50.77,53.43,5.24,$13.22,$49.20,43.66,43.33,35.19,84.0,True
105,63.166666666666664,JYNT,The Joint Corp.,14.0,2.2,99,4.58,95.92,124.6,29.9,$16.22,$108.62,96.7,89.33,55.29,76.5,True
106,63.166666666666664,EWBC,"East West Bancorp, Inc.",15.0,1.8,88,1.74,78.9,90.55,14.77,$30.63,$82.53,73.78,72.35,67.31,86.5,True
108,63.0,ULTA,"Ulta Beauty, Inc.",45.0,2.3,70,1.3,368.03,436.65,18.65,$200.50,$414.98,379.13,363.61,327.91,74.0,True
109,62.833333333333336,AMKR,"Amkor Technology, Inc.",17.0,2.0,90,1.85,25.1,28.5,13.55,$10.71,$29.50,27.68,26.01,22.05,81.5,True
116,62.833333333333336,VRTS,"Virtus Investment Partners, Inc.",17.0,2.0,90,1.81,314.8,400.0,27.06,$131.95,$326.96,315.74,300.09,263.16,81.5,True
118,62.666666666666664,KSS,Kohl's Corporation,21.0,2.3,93,2.13,48.56,67.14,38.26,$18.28,$64.80,54.43,53.41,52.53,74.0,True
119,62.666666666666664,SCSC,"ScanSource, Inc.",13.0,1.3,76,1.41,36.04,39.33,9.13,$18.80,$38.49,35.62,31.14,29.43,99.0,True
123,62.5,NAVI,Navient Corporation,17.0,2.2,94,2.2,19.12,21.35,11.66,$7.56,$23.80,22.94,21.77,16.16,76.5,True
124,62.5,ENVA,"Enova International, Inc.",22.0,2.0,84,1.59,35.9,43.25,20.47,$15.13,$41.06,32.63,32.3,31.9,81.5,True
125,62.5,OMCL,"Omnicell, Inc.",20.0,2.0,86,1.64,153.26,166.8,8.83,$69.02,$161.74,153.87,151.93,134.48,81.5,True
127,62.5,AA,Alcoa Corporation,14.0,2.2,97,3.11,49.77,54.12,8.74,$10.98,$51.89,47.4,42.78,33.47,76.5,True
129,62.333333333333336,LKQ,LKQ Corporation,16.0,1.5,77,1.43,51.25,62.11,21.19,$26.73,$53.17,51.3,50.95,45.21,94.0,True
131,62.166666666666664,PNFP,"Pinnacle Financial Partners, Inc.",13.0,2.0,92,1.98,96.09,102.18,6.34,$33.42,$98.63,93.52,92.55,84.62,81.5,True
134,62.166666666666664,HCA,"HCA Healthcare, Inc.",21.0,2.0,84,1.59,247.79,266.62,7.6,$115.74,$263.92,255.16,249.1,203.43,81.5,True
135,62.0,MXL,"MaxLinear, Inc.",17.0,2.1,90,1.84,50.12,55.0,9.74,$21.86,$54.92,51.22,46.54,38.23,79.0,True
136,62.0,PACW,PacWest Bancorp,10.0,1.9,92,1.99,46.7,49.95,6.96,$15.84,$46.75,41.88,40.86,37.1,84.0,True
137,62.0,TTGT,"TechTarget, Inc.",23.0,2.1,84,1.58,83.12,99.13,19.26,$40.63,$101.12,86.37,79.98,74.64,79.0,True
138,62.0,YETI,"YETI Holdings, Inc.",16.0,1.9,86,1.65,85.98,114.47,33.14,$44.08,$105.62,100.21,96.42,81.26,84.0,True
139,61.833333333333336,BYD,Boyd Gaming Corporation,20.0,2.0,84,1.6,66.4,80.5,21.23,$28.01,$71.00,61.3,59.15,57.5,81.5,True
141,61.833333333333336,STAA,STAAR Surgical Company,11.0,2.0,93,2.1,127.79,147.0,15.03,$53.42,$161.71,143.43,140.13,115.63,81.5,True
142,61.666666666666664,AMP,"Ameriprise Financial, Inc.",25.0,1.9,76,1.4,268.53,292.5,8.93,$142.64,$277.95,269.64,257.49,231.38,84.0,True
146,61.333333333333336,AFG,"American Financial Group, Inc.",21.0,2.3,89,1.79,127.47,145.0,13.75,$62.74,$141.25,133.99,132.1,108.59,74.0,True
147,61.333333333333336,HWC,Hancock Whitney Corporation,10.0,1.9,90,1.85,48.26,51.39,6.49,$17.42,$50.69,45.4,44.34,41.16,84.0,True
148,61.333333333333336,ROIC,Retail Opportunity Investments Corp.,39.0,2.3,71,1.31,17.99,19.35,7.56,$9.69,$18.86,17.66,17.49,16.37,74.0,True
151,61.166666666666664,GCO,Genesco Inc.,15.0,2.2,92,1.97,59.9,69.0,15.19,$17.54,$67.26,59.97,59.07,50.36,76.5,True
152,61.166666666666664,CPRI,Capri Holdings Limited,14.0,2.2,93,2.16,49.83,72.89,46.28,$17.11,$61.25,57.56,55.11,50.03,76.5,True
156,61.0,MRO,Marathon Oil Corporation,14.0,2.3,95,2.34,14.24,15.96,12.08,$3.73,$14.33,11.84,11.68,10.81,74.0,True
157,61.0,CBRE,"CBRE Group, Inc.",22.0,2.1,82,1.54,100.45,116.43,15.91,$43.17,$99.73,96.72,94.15,81.36,79.0,True
161,60.833333333333336,CRL,"Charles River Laboratories International, Inc.",14.0,1.8,82,1.54,416.69,448.0,7.51,$209.59,$450.67,426.06,402.69,318.65,86.5,True
163,60.833333333333336,TECH,Bio-Techne Corporation,12.0,1.8,84,1.58,493.82,540.67,9.49,$230.35,$521.46,485.47,471.86,398.33,86.5,True
166,60.666666666666664,SCHW,The Charles Schwab Corporation,18.0,2.1,85,1.62,74.42,83.83,12.64,$33.96,$76.37,71.96,71.12,66.0,79.0,True
169,60.5,LPX,Louisiana-Pacific Corporation,27.0,2.4,83,1.55,62.56,74.44,18.99,$27.01,$76.35,62.14,58.68,54.37,71.5,True
170,60.333333333333336,BLDR,"Builders FirstSource, Inc.",16.0,1.5,71,1.31,52.96,67.71,27.85,$29.58,$55.17,53.52,49.7,45.28,94.0,True
174,60.166666666666664,EPAM,"EPAM Systems, Inc.",21.0,2.0,78,1.44,575.44,653.4,13.55,$305.83,$648.72,626.06,601.71,463.34,81.5,True
175,60.166666666666664,MS,Morgan Stanley,13.0,2.0,86,1.66,99.05,104.51,5.51,$45.92,$105.81,103.02,100.35,84.66,81.5,True
176,60.166666666666664,ZBRA,Zebra Technologies Corporation,17.0,2.2,87,1.7,510.98,580.0,13.51,$250.05,$594.77,575.46,552.83,475.96,76.5,True
181,60.0,GMS,GMS Inc.,15.0,2.1,86,1.65,44.74,61.0,36.34,$22.07,$53.85,49.81,48.29,40.37,79.0,True
183,59.833333333333336,ACM,AECOM,20.0,1.6,68,1.26,66.14,76.78,16.09,$38.48,$70.04,65.48,63.83,60.9,91.5,True
187,59.833333333333336,JBL,Jabil Inc.,18.0,1.8,75,1.38,59.4,74.0,24.58,$31.41,$63.05,60.44,58.61,50.59,86.5,True
188,59.833333333333336,CFG,"Citizens Financial Group, Inc.",21.0,2.0,77,1.43,48.27,51.75,7.21,$23.54,$51.14,43.42,43.33,42.93,81.5,True
191,59.666666666666664,TXT,Textron Inc.,20.0,2.1,80,1.49,71.03,83.75,17.91,$31.82,$74.80,70.81,70.65,60.64,79.0,True
193,59.5,ACHC,"Acadia Healthcare Company, Inc.",13.0,2.2,89,1.79,65.49,75.5,15.28,$27.21,$68.65,64.09,62.97,57.5,76.5,True
197,59.333333333333336,FBNC,First Bancorp,21.0,2.3,83,1.57,43.83,50.1,14.31,$20.18,$48.83,40.72,40.65,40.34,74.0,True
206,59.166666666666664,BSIG,BrightSphere Investment Group Inc.,18.0,2.2,83,1.55,26.12,28.75,10.07,$12.37,$27.68,26.89,26.08,22.4,76.5,True
209,59.0,AGCO,AGCO Corporation,13.0,1.9,80,1.48,125.55,168.0,33.81,$69.91,$158.62,137.2,131.77,124.79,84.0,True
210,59.0,JCI,Johnson Controls International plc,24.0,2.1,74,1.36,69.02,81.25,17.72,$40.15,$76.83,74.4,72.94,62.23,79.0,True
222,58.5,SYNH,"Syneos Health, Inc.",14.0,1.8,75,1.37,87.36,100.4,14.93,$50.58,$95.26,89.75,89.22,79.93,86.5,True
223,58.5,LSI,"Life Storage, Inc.",13.0,1.8,76,1.41,115.56,129.4,11.98,$68.34,$129.38,122.08,116.71,93.66,86.5,True
225,58.5,RLGY,Realogy Holdings Corp.,23.0,2.4,81,1.5,18.04,23.43,29.88,$9.06,$19.60,17.65,17.49,16.62,71.5,True
227,58.333333333333336,IQV,IQVIA Holdings Inc.,16.0,1.7,70,1.29,241.55,278.16,15.16,$146.03,$265.34,255.63,250.47,213.24,89.0,True
229,58.333333333333336,COOP,Mr. Cooper Group Inc.,19.0,2.1,77,1.43,41.57,44.29,6.54,$20.20,$41.77,40.11,38.27,33.76,79.0,True
230,58.333333333333336,KIM,Kimco Realty Corporation,21.0,2.3,80,1.48,21.74,24.15,11.09,$10.04,$22.45,21.7,21.34,19.24,74.0,True
232,58.166666666666664,SPG,"Simon Property Group, Inc.",12.0,2.2,86,1.67,133.14,149.76,12.48,$59.35,$137.38,132.13,129.28,114.33,76.5,True
234,58.0,CONN,"Conn's, Inc.",17.0,2.5,88,1.75,23.15,33.0,42.55,$9.20,$31.48,23.87,23.39,19.86,69.0,True
236,58.0,EOG,"EOG Resources, Inc.",10.0,2.1,85,1.61,83.91,99.85,19.0,$31.22,$87.99,70.65,70.35,69.06,79.0,True
237,58.0,INTU,Intuit Inc.,18.0,1.9,72,1.32,543.97,596.52,9.66,$307.77,$582.96,548.72,525.49,429.16,84.0,True
238,58.0,ETSY,"Etsy, Inc.",15.0,1.9,75,1.38,204.37,221.37,8.32,$113.01,$251.86,201.29,197.07,192.31,84.0,True
239,58.0,PIPR,Piper Sandler Companies,16.0,2.3,84,1.59,142.19,158.0,11.12,$67.96,$146.50,138.32,134.45,117.92,74.0,True
240,57.833333333333336,MET,"MetLife, Inc.",22.0,2.0,70,1.3,62.52,71.8,14.84,$35.38,$67.68,61.15,60.11,57.85,81.5,True
245,57.666666666666664,KEYS,"Keysight Technologies, Inc.",21.0,2.1,73,1.35,165.42,179.67,8.61,$95.48,$182.49,178.8,170.23,149.51,79.0,True
247,57.5,OXM,"Oxford Industries, Inc.",12.0,2.4,89,1.77,92.37,123.4,33.59,$37.89,$114.47,89.49,89.43,84.72,71.5,True
248,57.333333333333336,CTLT,"Catalent, Inc.",14.0,1.7,69,1.28,131.93,150.25,13.89,$79.65,$142.64,137.28,126.63,113.16,89.0,True
249,57.333333333333336,IVZ,Invesco Ltd.,14.0,2.5,89,1.76,24.59,30.85,25.46,$10.42,$29.71,24.93,24.73,24.09,69.0,True
251,57.166666666666664,MTG,MGIC Investment Corporation,12.0,1.8,73,1.35,15.46,17.39,12.48,$8.39,$15.68,15.01,14.18,13.41,86.5,True
253,57.166666666666664,UMPQ,Umpqua Holdings Corporation,15.0,2.2,80,1.49,20.6,21.81,5.87,$10.03,$20.44,19.4,19.16,17.63,76.5,True
