date,CARR,INTU,LOW,MSI,WST,portfolio
2021-12-07,1180.9258307974385,177.47148719498094,6.489955448476496,35.41819359788159,1099.6945329612226,2500.0
2021-12-08,1176.7558105140229,177.4082294724516,6.485661171732462,35.24038592476007,1113.8637041983434,2509.7537912813104
2021-12-09,1167.3735639940728,175.41816919291077,6.521280000684103,36.0030061918823,1097.6995932393463,2483.0156126188963
2021-12-10,1157.3656429374423,178.69716187672532,6.602875126144909,36.8003609811957,1103.7867089969686,2483.252749918477
2021-12-13,1145.2728313861983,176.26954220314772,6.498291852429522,36.57393390618961,1127.6747592744855,2492.2893586224504
2021-12-14,1116.500257760209,168.55705513558243,6.377542003540246,36.16012579819991,1096.420807750426,2424.0157884479577
2021-12-15,1116.500257760209,170.66837010858805,6.505871034312589,36.59204739187139,1134.350119480571,2464.616665775552
2021-12-16,1123.1721785430527,167.10207925363196,6.397246020120626,36.47083160552958,1137.6749929873642,2470.8173284096993
2021-12-17,1089.6041493911555,163.49360585837272,6.267148462011245,36.103000286431204,1150.437468951072,2445.9053729490424
2021-12-20,1061.4571705371175,159.3711393356747,6.204752280595904,35.6543598604356,1122.8664290057834,2385.553851019607
2021-12-21,1086.8938236540494,163.70447029611225,6.23910804147784,36.449928813132495,1136.9076904584115,2430.1950212631837
2021-12-22,1098.1850794404925,166.49582187423343,6.307819563241711,36.86513157447986,1160.1563479914682,2468.010200443916
2021-12-23,1104.458017047345,167.5633522496545,6.317671571531901,36.629664764600655,1176.0902525739791,2491.0589582071116
2021-12-27,1119.303987995333,172.06010435593458,6.408865782283023,37.468429703457446,1191.5638224925192,2526.805210329527
2021-12-28,1118.2585116883126,171.27198906822696,6.416949649968591,37.59243054452262,1188.9550251296805,2522.494906080711
2021-12-29,1123.6951161083864,170.8107160722044,6.506628256382548,37.99927388970793,1196.9347840171854,2535.946518343867
2021-12-30,1119.7221944710873,169.57976455094078,6.4768200819769355,37.770771842633124,1205.5027873531537,2539.0523382997917
2021-12-31,1134.1500387080505,169.54285885015688,6.52961640463713,37.85576490960332,1199.5435813800243,2547.6218602524723
2022-01-03,1098.1850794404925,166.44574016257684,6.454589542524728,37.26082619678779,1140.48838353419,2448.8346188765718
2022-01-04,1125.3678622466734,162.97961273093395,6.563214169984276,36.89438953104707,1097.2136453828766,2429.0187240615155
2022-01-05,1095.0485707547014,156.49016192535342,6.435390598479264,36.10160563307355,1033.1967504693516,2327.2724793809593
2022-01-06,1118.6767181640666,154.5633593683419,6.51218637466112,35.90376044791555,1042.8388680212518,2358.4948923762367
2022-01-07,1083.9663783237706,149.60005742652007,6.342933319658437,35.18760807475419,998.6690737344959,2273.7660508791996
