rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_russell_3k
2,77.16666666666667,NOTV,"Inotiv, Inc.",26.0,1.0,99,5.34,34.84,38.0,9.07,$4.85,$50.33,33.73,30.6,23.7,106.5,True
3,76.66666666666667,SKIN,The Beauty Health Company,49.0,1.7,92,1.9,26.31,28.17,7.07,$9.71,$28.62,26.31,24.58,16.11,89.0,True
4,76.0,BPOP,"Popular, Inc.",54.0,1.7,85,1.57,78.98,86.25,9.2,$38.05,$83.72,77.84,76.27,72.24,89.0,True
5,74.16666666666667,BNED,"Barnes & Noble Education, Inc.",43.0,2.0,98,3.18,10.95,11.5,5.02,$2.10,$12.01,10.72,9.45,8.06,81.5,True
6,74.0,UEC,Uranium Energy Corp.,32.0,1.5,96,2.66,3.42,3.91,14.33,$0.82,$3.77,3.08,2.75,2.59,94.0,True
7,73.66666666666667,GDEN,"Golden Entertainment, Inc.",35.0,1.7,97,2.97,51.57,61.5,19.26,$12.30,$54.86,49.12,48.0,36.49,89.0,True
9,73.5,HCCI,"Heritage-Crystal Clean, Inc",43.0,1.4,81,1.44,29.5,34.6,17.29,$14.11,$34.91,29.02,28.89,27.8,96.5,True
12,71.83333333333333,PDCE,"PDC Energy, Inc.",31.0,1.8,98,3.12,50.53,60.06,18.86,$10.61,$51.81,46.92,43.07,37.95,86.5,True
15,70.16666666666667,CARE,"Carter Bankshares, Inc.",42.0,2.0,87,1.63,14.56,16.17,11.06,$6.72,$16.28,14.43,13.32,12.89,81.5,True
18,69.66666666666667,AKR,Acadia Realty Trust,46.0,2.3,89,1.73,22.53,24.14,7.15,$9.10,$22.97,21.06,21.04,19.97,74.0,True
19,69.16666666666667,KE,"Kimball Electronics, Inc.",10.0,1.0,91,1.84,28.51,33.0,15.75,$11.60,$29.99,26.73,24.91,22.88,106.5,True
20,69.0,LPLA,LPL Financial Holdings Inc.,31.0,1.7,87,1.63,169.99,188.88,11.11,$75.25,$170.10,158.4,150.84,139.96,89.0,True
21,69.0,SB,"Safe Bulkers, Inc.",40.0,2.5,98,3.51,4.6,5.0,8.7,$0.82,$5.44,4.88,4.3,3.32,69.0,True
22,68.83333333333333,AVID,"Avid Technology, Inc.",39.0,2.4,96,2.66,29.96,42.5,41.86,$8.21,$40.48,28.87,27.54,26.52,71.5,True
25,68.66666666666667,CLH,"Clean Harbors, Inc.",41.0,1.9,81,1.43,108.14,114.5,5.88,$52.22,$109.26,104.68,102.71,91.87,84.0,True
27,68.33333333333333,ESTE,"Earthstone Energy, Inc.",29.0,2.1,97,2.93,10.51,14.63,39.2,$2.41,$13.15,9.8,8.9,8.47,79.0,True
28,68.33333333333333,EVC,Entravision Communications Corporation,14.0,1.5,97,2.95,7.59,10.5,38.34,$1.71,$8.11,7.32,7.14,5.04,94.0,True
29,68.33333333333333,EVRI,Everi Holdings Inc.,17.0,1.5,94,2.08,24.35,30.75,26.28,$8.15,$26.61,24.08,23.04,18.97,94.0,True
33,67.16666666666667,ASO,"Academy Sports and Outdoors, Inc.",20.0,1.8,95,2.35,41.05,47.88,16.64,$12.80,$47.65,41.43,40.98,33.33,86.5,True
34,67.16666666666667,MEC,"Mayville Engineering Company, Inc.",10.0,1.0,85,1.57,19.03,24.0,26.12,$8.62,$22.16,18.71,16.95,16.6,106.5,True
35,67.16666666666667,OLN,Olin Corporation,20.0,1.8,95,2.22,48.66,62.25,27.93,$16.03,$52.01,48.81,48.16,41.06,86.5,True
36,67.16666666666667,KFY,Korn Ferry,14.0,1.4,91,1.87,75.17,97.75,30.04,$29.95,$77.93,74.41,71.85,64.42,96.5,True
38,66.83333333333333,RMNI,"Rimini Street, Inc.",28.0,2.2,96,2.46,10.13,11.9,17.47,$3.04,$11.04,9.93,9.37,7.99,76.5,True
41,66.33333333333333,PXD,Pioneer Natural Resources Company,28.0,1.9,87,1.63,191.25,207.44,8.47,$76.58,$196.64,173.02,158.93,151.67,84.0,True
42,66.33333333333333,CBNK,"Capital Bancorp, Inc.",18.0,1.7,92,1.94,24.63,26.25,6.58,$9.72,$25.24,23.87,23.5,20.24,89.0,True
43,66.16666666666667,CHX,ChampionX Corporation,11.0,1.6,96,2.39,25.74,28.44,10.49,$6.87,$30.48,23.3,23.01,22.29,91.5,True
