date,AFG,AMN,CARR,INTU,JYNT,LSI,NAVI,NET,TGT,UTHR,portfolio
2021-08-06,9.663218957798321,8.42306212213858,594.2850181216921,195.85764293001995,59.27704834038632,510.79929679565504,5.518390193852036,245.27608577172734,537.5081425746915,333.39209419203894,2500.0
2021-08-09,9.729993422462277,8.248437663508877,592.8016894973913,196.20222393350912,58.420673072552574,510.84238040705816,5.508142486899665,254.792352018215,542.3147861513703,324.6247869759074,2503.4854656288744
2021-08-10,9.788023611991669,8.29663717471436,596.7219151473292,194.33268870181266,58.76095463593022,508.34353094567587,5.55681909492343,259.0034546522356,545.7421320060456,319.34252344818464,2505.8886794188434
2021-08-11,9.908853595669305,8.35905949250507,599.688572395931,195.10249732662885,56.191828832428975,506.1031831527125,5.618305336637658,245.66829631117045,543.5477947210401,316.01375974580316,2486.202150910527
2021-08-12,9.918392804907013,8.333774503020225,590.0469363379752,196.82173658871832,54.55847732821627,511.01471485267075,5.590124142518636,252.3152328217323,541.207168283701,317.3265116284325,2487.133069291892
2021-08-13,9.844463933314774,8.34878746552685,591.8481210960549,198.22205513481254,54.337294312020795,509.5498720649639,5.602933776209101,251.32438514313924,540.5175194226991,316.6545076885151,2486.2499400372562
2021-08-16,9.970063521611266,8.630082973545738,596.6159631027364,199.02852131319142,52.749313682925106,511.100882075477,5.605495702947193,248.49634072715483,543.8403730257075,311.73168812865515,2487.7687242539514
2021-08-17,9.976422994436403,8.465730541894255,581.3588686813557,196.43316652095396,50.4353990519571,513.7289823710687,5.646486530756679,247.38163708873765,528.0829414743343,318.40484353202083,2459.9144787875157
2021-08-18,9.912033332081874,8.453088047151832,581.5707727705417,195.37742897834892,49.60738058107148,511.6609690237179,5.631114970328122,241.37462303726713,513.4122293402972,317.82660758371986,2434.826247664526
2021-08-19,9.842079131005347,8.331404035256021,582.418389127285,199.21180908100482,47.66777566981889,511.2732165210896,5.582438362304358,243.89302755369118,508.91906251861934,314.2009119078865,2431.340113907961
2021-08-20,10.015374765490378,8.530523327449165,583.6898136624001,199.89363957727053,50.71896702143847,515.323075992985,5.661858091185237,247.62934900838587,525.4915336329944,319.1549874649519,2466.1091225445507
2021-08-23,10.04637719551293,8.717000124899888,588.9874158920461,202.52931767842693,52.312619009923786,514.3321529307127,5.641362677280494,256.3405515160167,523.67336845399,323.37454708768894,2485.9547125664985
2021-08-24,9.99550141291182,8.461779762287247,596.7219151473292,203.09017824793588,52.77199912048361,514.7629890447441,5.666981944661423,256.0102689564857,519.78625669198,321.23351127911496,2488.5013816079345
2021-08-25,10.069430284504058,8.599266892611086,608.5885441417364,203.67303334958243,53.044224371185734,513.0827282000216,5.782268647875601,254.4001414787719,520.810280758316,321.0928592916904,2499.142777416295
2021-08-26,9.902494122844166,8.543955978112988,604.8802225809842,202.58430400877094,53.112280683861265,518.0804271227861,5.764335160708951,249.5697590456307,516.2753170359712,321.54607125116956,2490.2591669908397
2021-08-27,10.01934943600609,8.640355000523956,614.7337627281258,207.45975863260685,55.97064581623351,519.3298518534772,5.912926911518337,255.08134925780465,516.7350829433057,329.87579450642465,2523.7588770860266
2021-08-30,9.993116610602392,8.765989792026774,611.6611534349311,207.32412568442493,57.8478657742002,527.8173232998962,5.848878743066016,254.77170935824432,517.1112550493067,330.3915184603147,2531.5329362070133
2021-08-31,10.10440738504232,8.969850019748327,607.1052155174355,207.52207647366336,57.94427888382387,528.5066610823465,5.946231959113545,249.23947648609965,512.1792207706276,335.81443397546207,2523.3318525533628
2021-09-01,10.0026558198401,8.94851580987049,610.1778248106302,206.42968137749563,59.13526435564563,533.8490288963361,5.933422325423081,261.87278438816134,510.90441530029096,332.50129827168325,2539.7548913553765
2021-09-02,10.152898365334003,9.137363075085416,610.495680944409,205.20531908850225,60.377292061974046,542.5519183997709,5.864250303494574,265.48524988303194,509.7550005319547,331.79803833456043,2550.823010988117
2021-09-03,10.094073241701471,9.223490070518165,605.1980787147629,206.47367044177085,60.85368625070276,548.2389551049856,5.902679204565966,269.262856657668,506.6411314322802,329.4382105455482,2551.326831664504
2021-09-07,10.005040622149528,8.93192253552106,592.5897854082053,205.45459045272847,60.26386487418151,542.8104200681897,5.910364984780245,270.9968400952059,503.33917627960517,325.03111493957834,2525.3331202601453
2021-09-08,10.001860885736958,9.01804953095381,597.2516753702938,208.064608266391,59.725085732166896,547.9804534365668,5.933422325423081,264.5976155042923,510.36105559162297,329.0006265846718,2541.9344532281198
2021-09-09,9.867517022305902,8.957997680927306,597.9933396824443,208.12326035209125,60.377292061974046,534.8830355700115,5.94110810563736,264.2054049648492,508.98175786961946,329.5788625329728,2528.909575842833
2021-09-10,9.64255067111662,8.986443294097755,594.8147783446567,207.98762740390936,60.0370104985964,534.0644469533519,5.905241131304059,263.15262930634407,507.12179578994807,328.5942986210008,2520.306822014326
2021-09-13,9.695811256027156,8.979331890805144,587.5040872677453,204.33653506906683,58.04069199344754,535.615456963865,6.015403981042053,257.4139698344925,504.13331739227385,327.5941067104261,2499.3287123591917
