date,CARR,CRL,EXR,GOOG,IDXX,INTU,TGT,portfolio
2021-07-27,297.66670479240537,60.33398147089101,714.8576003660072,62.907468832208636,257.9206222120554,391.4560219604255,714.8576003660072,2500.0000000000005
2021-07-28,295.4784024549878,61.389346086308,718.0600275766064,62.716626233418715,261.16082160020596,391.5986042857313,712.2554728136944,2502.6593010509528
2021-07-29,309.011324804807,62.29569997727746,722.9058055926448,62.789744241147865,264.3822481066175,393.39964418433,724.0070165983326,2538.791483505157
2021-07-30,316.55520917853596,62.51076700225327,724.5912935982234,62.182956749332654,254.75926892720855,396.7390723296483,722.3002447629447,2539.6388125481462
2021-08-02,312.86964734709585,62.3079895215618,729.3527972139829,62.5363604533569,254.83060587781677,394.90051076649553,711.7518352229241,2528.5497464032337
2021-08-03,327.6118946728563,63.17440239360718,734.6199472314158,62.669950272509844,261.1946127873361,396.89666332077576,725.4899495044895,2571.657420182991
2021-08-04,326.8056780222288,63.953252262626705,731.2068340201192,62.554295059026316,262.2496487410677,401.3017067394317,720.8732715890957,2568.944686433596
2021-08-05,322.65942096185864,62.97930587809342,731.7124804217929,62.97345898383841,264.98298032226535,402.75754732413236,723.2795400783313,2571.344733970312
2021-08-06,323.00494238355617,62.739659764548946,730.2798156170511,63.0176057054862,257.26357135119054,399.97343981421517,719.6421574783241,2555.9211921143724
2021-08-09,322.19872573292866,62.8932790681031,729.5634832146801,63.4618320920671,257.71787508927423,400.67884710783295,726.0775266937213,2562.5915689986077
2021-08-10,324.32944116672996,62.5676061445683,722.5265707913896,63.505289021189135,252.13106548374924,396.85914165622165,730.6662247429609,2552.5853390068087
2021-08-11,325.941874467985,61.3340431370285,721.5995523883214,63.318125315869864,249.79947357176604,398.4350515674955,727.7283387968014,2548.156459245268
2021-08-12,320.70146623890605,62.64287960330983,726.740290805336,63.64002849455167,253.68546009173804,401.9470793697629,724.5945937875646,2553.9517983911687
2021-08-13,321.6804436003824,63.1713300075361,730.9961480194219,63.64761621233488,252.3450763355738,404.8062302087883,723.6712582044858,2560.3181025885233
2021-08-16,324.2718542631137,63.91023885763154,729.3949344141223,63.88214567108878,253.61412314112988,406.44967911625963,728.1200569229561,2569.6430323863015
2021-08-17,315.9793401423734,64.12837826867843,733.9036148290448,63.13923912085955,254.6053312969488,401.1516200812151,707.0232378429149,2539.9307615820353
2021-08-18,316.0945139496059,63.917919822809246,725.9396840026862,62.803310160820885,254.16229128790854,398.9903722028967,687.3813718028767,2509.2894632296043
2021-08-19,316.55520917853596,64.57080186291437,734.4092612307185,62.96127264921689,255.95322420580868,406.82489576180103,681.3657005797882,2522.640365468784
2021-08-20,317.246252021931,65.2497991846237,738.7915300452228,63.66187192453364,256.11467098876403,408.2131973503042,703.5537344398313,2552.8310559552106
2021-08-23,320.12559720274356,65.4126356463911,738.1594720431308,64.8862536577341,251.9733732771417,413.60130838027857,701.119486084442,2555.278126291862
2021-08-24,324.32944116672996,65.67378846243314,739.8028228485699,65.48361398503077,252.51027769487692,414.7419669827244,695.9152309798164,2558.4571421201817
2021-08-25,330.7791743717501,66.50026031555444,749.9157508820413,65.73722770366365,253.96705331782294,415.9351559155461,697.2862444213575,2580.120866927736
2021-08-26,328.7636327451813,67.23148820047219,755.1829008994742,65.35692209113529,252.81815295539647,413.713873373941,691.2146134659611,2574.2815837315616
2021-08-27,334.11921478149276,67.09323082727346,763.3153805263909,66.47323632863542,250.90707359436675,423.6646188136988,691.8301705213469,2597.402925393205
2021-08-30,332.44919457662144,68.31143190445783,772.4591529566545,66.89584921607624,257.928131364751,423.394462828909,692.3338081121171,2613.772030959587
2021-08-31,329.9729577211226,68.18546407554344,777.7263029740875,66.8924002534475,252.96833600930842,423.79219247318287,685.7305596997966,2605.268213206489
2021-09-01,331.64297792599393,68.17471072429466,789.6511306135559,67.06714769330335,254.1472729825173,421.563405598667,684.0237878644086,2616.270433402741
2021-09-02,331.81573863684264,68.98121206795392,797.2779638387989,66.3207921804454,257.35368118353773,419.06446273936126,682.4848952259441,2623.298745872884
2021-09-03,328.9363934560301,69.05955791276654,806.0003642676679,66.57647527665551,258.4387537480516,421.6534575935969,678.315895169013,2628.9808974237812
2021-09-07,322.0835519256961,69.00118257741596,794.3283598290363,66.9186123694259,255.93820590041744,419.5747573772976,673.8950763166966,2601.739746295986
2021-09-08,324.6173756848112,68.43739973337223,800.564665449677,66.6263702693512,258.2022154381403,424.9028337439854,683.2963113444073,2626.6471716637443
2021-09-09,325.02048401012496,68.05335147448687,778.6533213771557,66.64016611986612,254.02337196303998,425.02290307055864,681.4496401782499,2598.863238193482
2021-09-10,323.29287690163744,67.74611286737859,778.2740865759005,65.2640300310014,255.9156784423307,424.745242752858,678.9594320905526,2594.197459661659
2021-09-13,319.31938055211606,66.24371607861903,775.7879917676722,65.9740564708367,245.9435236625764,417.29344017240595,674.9583112305448,2565.5204199347713
2021-09-14,315.00036278089715,67.01488498246084,768.9196281449395,65.94692463149066,248.323925067081,425.4131283819217,672.5520427413094,2563.1708967301
2021-09-15,319.4345543593485,67.56023351007806,771.3635857530285,66.77467566238674,248.42154405212378,428.2872878867688,677.8402374443966,2579.682118668131
2021-09-16,315.51864491344344,67.16082332083728,766.3492589364323,66.3918408105973,249.09736779472763,428.8651215209025,685.6466201013349,2579.0296773982755
2021-09-17,315.11553658812966,67.66162225042379,754.4665684971035,65.05364331064864,248.4440715102106,420.602850986081,684.8631838490257,2556.2074769916226
2021-09-20,308.3202819614119,66.52483940412311,754.7193916979402,63.928591701155725,247.71943827508537,415.0271316333359,672.2722440797704,2528.5119187528226
2021-09-21,296.1118583947666,67.58481259864672,752.9074920919433,64.21807463112744,250.3814329056749,415.66499993075627,669.9778950551505,2516.8465656080657
2021-09-22,301.2946797202292,68.56643994835771,750.5899460842727,64.81221592663728,252.10853802566245,421.3157626126096,671.26496889823,2529.952551215999
2021-09-23,306.4775010456919,69.9029278892788,742.2889176567983,65.22057310187935,256.2798723480672,432.22706266495345,673.7551769859272,2546.152031692596
2021-09-24,304.3467856118906,70.40372681886531,723.0743543932026,65.59145154988917,255.17602690181425,432.6398009750489,670.3416333151513,2521.5737795658624
2021-09-27,300.0277678406717,66.43574020806172,709.9275479496898,65.07088812379232,244.0549717596335,424.4675824351574,662.3953513274434,2472.3798496444497
2021-09-28,297.66670479240537,64.1683192876025,717.7229299754908,62.62580355086205,235.35561836178312,408.00307602880105,648.1256195889541,2433.668071585899
2021-09-29,302.7919392142518,64.9947911407238,720.5461223848348,61.861053570650846,236.36935397568882,409.4364036147692,654.8128075997364,2450.8124715006556
2021-09-30,296.51496672008034,63.394077997689614,703.6912423290493,61.28369722660083,233.49710306962257,403.88319726075656,635.1709415596981,2397.4352261634976
2021-10-01,300.546049973218,64.01162759797728,707.6942763422983,62.75387502980904,234.2780549499648,407.2226254060749,634.1916462443116,2410.698155543654
2021-10-04,299.7974202262067,61.211147694185186,704.9974955333727,61.5133981376745,230.60232470546953,393.27957485775676,627.1686998396826,2378.570060994348
2021-10-05,302.619178503403,61.656643674492216,703.2698703276546,62.62258451907524,230.83135386268523,399.26803252059733,631.8133576212301,2392.0810210291374
2021-10-06,301.40985352746173,62.649024375452,714.3519539643337,63.16384172094451,231.7211884571136,400.21357846736163,629.7708273919953,2403.2802679046627
2021-10-07,305.6712843950644,63.99319328155078,722.3158847906923,64.00607839488127,233.91386104422827,403.0652249734763,638.0808476397038,2431.046374519597
2021-10-08,295.07529412967403,62.85487424221456,716.6273627718647,64.40638799065628,231.66486981189664,398.104860919419,635.5346798196988,2404.268329685424
2021-10-11,293.6356215392678,62.63980721723875,722.105198789995,63.850645145746334,230.06917486408204,393.8273911602471,635.0310422289286,2401.1588809455056
2021-10-12,288.16486569572385,62.681284429198364,740.0135088492673,62.86907038160874,231.24811183729094,395.058101757623,639.2560020181677,2419.2909449688796
2021-10-13,290.6411025512227,61.882464050716806,752.9917664922222,63.41492620031632,233.95516138405407,400.97151609135534,657.3309955535875,2461.187932323475
2021-10-14,303.7133296721118,62.34485815441479,769.5095489468921,65.02996043393134,236.43318177360143,407.5978420516163,672.1323447490008,2516.7610657815685
2021-10-15,306.13197962399437,61.99153375624026,766.4756705368507,65.15090405677893,238.47191673045631,413.87896869797925,682.205096564405,2534.306069966705
2021-10-18,309.241672419272,63.59992786445216,771.4899973534468,65.74205625134388,239.6508537036652,423.17683717449495,704.2532310936788,2577.154575860354
2021-10-19,309.18408551565574,63.37103510215648,768.4982561435448,66.13822709196442,240.66458931757097,429.35290316010634,700.1961505013633,2577.4052468323616
2021-10-20,309.472020033737,64.73978309682393,774.9031105647434,65.491201702814,241.11889305565467,427.6494195893484,699.1888753198227,2582.563303362944
2021-10-21,311.19962714222453,64.09150963582543,775.4508941665565,65.65928114825428,242.26028426538556,433.51030359270493,705.7921237321433,2597.9640236830946
2021-10-22,313.1575818651771,64.61381526790953,778.8640073778531,63.74832592109391,244.74205923128073,442.83818940086405,710.5766808444604,2618.540659908639
2021-10-25,312.8120604434796,65.10693323231834,789.4825818129981,63.81638545030092,244.99361584658325,451.6557805710868,722.8318622198688,2650.6992195766356
2021-10-26,307.8019998288657,66.03018524667876,784.5103921965413,64.22980110406513,244.78335957110653,456.18839764922683,718.3550836352448,2641.899219231729
2021-10-27,304.5771332263556,66.06705387953176,770.1837441491235,67.3363967091865,240.4806150765288,459.580356124921,712.2554728136944,2620.4807719793416
2021-10-28,312.46653902178207,67.40507801348836,810.9725538841246,67.1991279965629,245.1813446639732,461.29134402858983,716.9281104613958,2681.4440980699173
2021-10-29,299.9125940334392,68.92590911867443,826.7740039364237,68.18392179248731,250.10734883228554,469.215919582424,720.817311856788,2703.9370091525225
2021-11-01,299.5670726117417,67.63397077578405,825.5520251323792,66.11615373114053,250.23500442811073,456.3384843074434,716.0887144767788,2681.531425463378
2021-11-02,300.8915713949155,66.35585817021355,846.325664801135,67.07680478866382,235.54334717917308,463.5201309031056,722.5800434244837,2702.29342066169
