,Date,News Headline,Article Link,Source
0,2022-02-07 14:53,UBS Ordered to Pay Investor $1.9 Million Over Options Strategy,https://www.barrons.com/advisor/articles/ubs-yes-arbitration-51644263590?siteid=yhoof2,Barrons.com
1,2022-02-07 06:14,"Mitsubishi, UBS May Seek $1.7 Billion for Joint Real Estate Unit",https://finance.yahoo.com/news/mitsubishi-ubs-may-seek-1-111420821.html,Bloomberg
2,2022-02-04 15:39,Weeks Best: Adding ESG to Retirement Plans,https://www.barrons.com/advisor/articles/weeks-best-esg-retirement-plans-51644007044?siteid=yhoof2,Barrons.com
3,2022-02-03 17:38,Mutual Of America Capital Management Llc Buys iShares 10 Year Investment Grade Corporate Bond ...,https://finance.yahoo.com/news/mutual-america-capital-management-llc-223837214.html,GuruFocus.com
4,2022-02-03 16:30,UBS Declares Coupon Payments on 5 ETRACS Exchange Traded Notes,https://finance.yahoo.com/news/ubs-declares-coupon-payments-5-213000846.html,Business Wire
5,2022-02-01 21:00,ExxonMobil and UBS Live Up to Banking and Energy's Safe Haven Reputation,https://www.fool.com/investing/2022/02/01/exxonmobil-and-ubs-live-up-to-banking-and-energys/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article,Motley Fool
6,2022-02-01 16:42,UBS Outlines What It Will DoAnd What It WontWith Wealthfront,https://www.barrons.com/advisor/articles/ubs-wealthfront-acquisition-plans-51643737901?siteid=yhoof2,Barrons.com
7,2022-02-01 14:30,Stocks Ended Today in the Green. All Eyes Are on Earnings.,https://www.barrons.com/articles/stock-market-today-51643708285?siteid=yhoof2,Barrons.com
8,2022-02-01 14:11,UBS Group's (UBS) Q4 Earnings Impress on Higher Revenues,https://finance.yahoo.com/news/ubs-groups-ubs-q4-earnings-191107985.html,Zacks
9,2022-02-01 10:44,"Rough Start to 2022 Continues for All Indexes; Alphabet, GM, Exxon Earnings",https://www.investopedia.com/indexes-down-goog-earnings-5217742?utm_campaign=quote-yahoo&utm_source=yahoo&utm_medium=referral,Investopedia
10,2022-02-01 10:37,"UBS posts strong profits, Starbucks workers want to unionize 54 stores, New York Times buys Wordle",https://finance.yahoo.com/video/ubs-posts-strong-profits-starbucks-153740511.html,Yahoo Finance Video
11,2022-02-01 10:26,"February off to a strong start for European stocks, thanks to UBS",https://www.marketwatch.com/story/february-off-to-a-strong-start-for-european-stocks-thanks-to-ubs-11643729177?siteid=yhoof2,MarketWatch
12,2022-02-01 09:40,Is UBS (UBS) Stock Undervalued Right Now?,https://finance.yahoo.com/news/ubs-ubs-stock-undervalued-now-144002652.html,Zacks
13,2022-02-01 08:34,UBS Is Soaring Because Profit Jumped and the Bank Will Buy Back More Stock,https://www.barrons.com/articles/ubs-stock-price-profit-earnings-share-buybacks-51643713817?siteid=yhoof2,Barrons.com
14,2022-02-01 08:29,"UBS Boosts Buybacks, Growth Targets",https://www.wsj.com/articles/ubs-resets-for-growth-11643698893?mod=itp_wsj,The Wall Street Journal
15,2022-02-01 07:00,UBS Is Worth Almost Three Times as Much as Credit Suisse,https://finance.yahoo.com/news/ubs-worth-almost-three-times-120007571.html,Bloomberg
16,2022-02-01 06:36,"UBS Shares Jump as Earnings Beat Fuels Boost to Buyback, Targets",https://finance.yahoo.com/news/ubs-boosts-buyback-targets-740-054833714.html,Bloomberg
17,2022-02-01 06:10,"UBS Shares Soar on Wealth Management Performance, Share Buybacks",https://www.barrons.com/articles/ubs-shares-soar-on-wealth-management-performance-share-buybacks-51643713817?siteid=yhoof2,Barrons.com
18,2022-02-01 04:33,UPDATE 2-European shares rebound from downbeat January; UBS jumps on earnings,https://finance.yahoo.com/news/1-european-shares-rebound-downbeat-093356989.html,Reuters
19,2022-02-01 03:42,UBS Says $1.2 Billion Charges Best Estimate of French Tax Fine,https://finance.yahoo.com/news/ubs-says-1-2-billion-084249313.html,Bloomberg
20,2022-02-01 03:25,"Exxon Mobil, UPS and FedEx Rise Premarket; Tesla, AT&T Fall",https://finance.yahoo.com/news/exxon-mobil-ups-fedex-rise-082518581.html,Investing.com
