rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_russell_3k
2,79.16666666666667,OPCH,"Option Care Health, Inc.",57.0,1.6,89,1.71,24.82,27.81,12.05,$10.75,$28.21,25.76,22.94,19.66,91.5,True
3,75.5,NOTV,"Inotiv, Inc.",21.0,1.0,99,4.94,30.56,38.0,24.35,$4.61,$32.50,28.56,28.24,21.15,106.5,True
4,74.5,BNED,"Barnes & Noble Education, Inc.",43.0,2.0,99,3.69,10.15,11.5,13.3,$2.07,$11.40,9.06,8.55,7.39,81.5,True
5,73.83333333333333,DAR,Darling Ingredients Inc.,42.0,1.6,88,1.64,73.71,96.21,30.53,$31.45,$79.65,74.0,71.62,68.29,91.5,True
6,73.16666666666667,ONTO,Onto Innovation Inc.,40.0,1.8,93,2.01,73.06,90.2,23.46,$28.25,$79.99,74.74,71.63,64.27,86.5,True
7,72.0,GLDD,Great Lakes Dredge & Dock Corporation,58.0,1.7,69,1.22,15.1,17.68,17.09,$8.77,$16.28,15.05,14.83,14.41,89.0,True
8,71.83333333333333,LQDT,"Liquidity Services, Inc.",13.0,1.0,96,2.61,21.68,32.5,49.91,$6.63,$30.00,24.11,22.59,20.21,106.5,True
11,70.66666666666667,ORMP,Oramed Pharmaceuticals Inc.,18.0,1.5,100,5.91,20.93,23.0,9.89,$2.40,$23.57,18.42,16.49,10.95,94.0,True
12,70.5,PDCE,"PDC Energy, Inc.",28.0,1.8,97,2.82,43.38,60.06,38.45,$10.60,$49.92,41.13,40.34,35.02,86.5,True
14,70.16666666666667,ORGO,Organogenesis Holdings Inc.,12.0,1.2,97,2.88,13.5,26.75,98.15,$3.36,$24.34,15.81,15.41,14.84,101.5,True
15,70.16666666666667,RWT,"Redwood Trust, Inc.",47.0,1.6,72,1.26,13.16,14.04,6.69,$7.11,$12.73,12.44,12.16,10.53,91.5,True
16,69.5,OLN,Olin Corporation,24.0,1.8,98,3.04,49.31,62.25,26.24,$11.42,$52.01,48.11,46.33,38.32,86.5,True
19,69.0,EVC,Entravision Communications Corporation,14.0,1.5,99,3.88,7.45,10.5,40.94,$1.25,$8.11,7.01,6.65,4.57,94.0,True
21,68.66666666666667,ASIX,AdvanSix Inc.,18.0,1.5,94,2.19,42.13,44.5,5.63,$11.62,$38.39,36.24,34.05,28.51,94.0,True
