rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp500
42,65.83333333333333,GNRC,Generac Holdings Inc.,15.0,1.6,91,1.8,404.95,497.0,22.73,$173.80,$466.92,434.57,428.32,335.24,91.5,True
54,65.33333333333333,CZR,"Caesars Entertainment, Inc.",29.0,1.9,83,1.47,119.49,126.91,6.21,$43.07,$113.46,94.96,94.21,89.85,84.0,True
82,63.833333333333336,ALGN,"Align Technology, Inc.",17.0,1.8,88,1.67,662.06,745.36,12.58,$297.44,$735.17,710.82,679.55,594.27,86.5,True
112,62.666666666666664,ULTA,"Ulta Beauty, Inc.",45.0,2.3,69,1.22,368.03,436.65,18.65,$200.50,$414.98,378.77,359.35,325.01,74.0,True
127,61.833333333333336,CRL,"Charles River Laboratories International, Inc.",15.0,1.8,84,1.5,416.69,448.0,7.51,$205.97,$450.84,437.99,414.26,327.87,86.5,True
129,61.833333333333336,ETSY,"Etsy, Inc.",14.0,1.8,85,1.54,204.37,221.37,8.32,$104.30,$251.86,203.34,197.86,192.8,86.5,True
130,61.833333333333336,TECH,Bio-Techne Corporation,11.0,1.8,88,1.63,493.82,540.67,9.49,$228.67,$532.94,503.44,482.94,407.51,86.5,True
138,61.5,EPAM,"EPAM Systems, Inc.",21.0,2.0,82,1.46,575.44,653.4,13.55,$305.83,$648.72,627.99,591.32,454.52,81.5,True
142,61.333333333333336,INTU,Intuit Inc.,20.0,1.9,80,1.41,543.97,596.52,9.66,$295.37,$582.96,550.6,527.31,430.24,84.0,True
145,61.333333333333336,AMP,"Ameriprise Financial, Inc.",24.0,1.9,76,1.32,268.53,292.5,8.93,$141.82,$277.95,269.92,258.02,231.82,84.0,True
146,61.166666666666664,MS,Morgan Stanley,13.0,2.0,89,1.68,99.05,104.51,5.51,$45.86,$105.81,103.29,97.24,81.83,81.5,True
148,61.0,PXD,Pioneer Natural Resources Company,28.0,1.9,71,1.25,174.68,207.44,18.75,$76.58,$175.37,148.66,147.45,143.55,84.0,True
149,61.0,CBRE,"CBRE Group, Inc.",21.0,2.1,83,1.47,100.45,116.43,15.91,$43.17,$99.73,96.03,92.82,80.43,79.0,True
153,60.833333333333336,ZBRA,Zebra Technologies Corporation,17.0,2.2,89,1.71,510.98,580.0,13.51,$246.83,$594.77,576.5,554.32,477.18,76.5,True
163,60.5,HCA,"HCA Healthcare, Inc.",19.0,2.0,81,1.44,247.79,266.62,7.6,$114.38,$262.75,252.94,244.48,200.34,81.5,True
165,60.333333333333336,LKQ,LKQ Corporation,16.0,1.5,71,1.24,51.25,62.11,21.19,$26.73,$53.17,51.44,50.91,44.78,94.0,True
172,60.0,JCI,Johnson Controls International plc,25.0,2.1,76,1.34,69.02,81.25,17.72,$39.80,$76.83,74.65,72.53,61.38,79.0,True
178,59.833333333333336,WFC,Wells Fargo & Company,24.0,2.2,79,1.4,47.02,50.35,7.08,$20.76,$51.41,47.96,46.19,39.73,76.5,True
179,59.833333333333336,RJF,"Raymond James Financial, Inc.",14.0,1.8,79,1.39,94.68,159.0,67.93,$67.66,$143.14,138.13,133.44,119.48,86.5,True
183,59.666666666666664,KEYS,"Keysight Technologies, Inc.",22.0,2.1,78,1.37,165.42,179.67,8.61,$95.44,$182.49,177.38,167.81,147.92,79.0,True
192,59.166666666666664,TRMB,Trimble Inc.,17.0,2.0,79,1.39,84.14,95.25,13.2,$46.78,$96.49,91.82,86.83,76.72,81.5,True
199,58.833333333333336,CARR,Carrier Global Corporation,17.0,2.0,78,1.36,52.46,59.82,14.03,$28.79,$58.89,56.65,54.43,44.52,81.5,True
202,58.666666666666664,SYF,Synchrony Financial,20.0,2.1,77,1.35,49.91,56.95,14.11,$24.20,$52.14,48.76,48.38,42.53,79.0,True
212,58.333333333333336,CTLT,"Catalent, Inc.",16.0,1.7,70,1.23,131.93,150.25,13.89,$79.65,$142.64,133.64,123.55,111.85,89.0,True
218,58.0,IQV,IQVIA Holdings Inc.,16.0,1.7,69,1.21,241.55,278.16,15.16,$146.00,$265.34,259.45,252.63,217.22,89.0,True
219,58.0,SNPS,"Synopsys, Inc.",19.0,1.9,71,1.25,302.49,325.59,7.64,$193.55,$340.66,315.56,294.97,261.43,84.0,True
223,57.833333333333336,MSI,"Motorola Solutions, Inc.",21.0,1.8,66,1.17,234.31,253.36,8.13,$149.81,$246.97,242.03,231.26,197.11,86.5,True
226,57.833333333333336,KLAC,KLA Corporation,11.0,2.2,86,1.56,335.02,387.53,15.67,$174.70,$373.73,334.44,326.22,305.99,76.5,True
233,57.666666666666664,CDW,CDW Corporation,20.0,2.1,74,1.29,185.71,201.6,8.56,$105.87,$203.82,198.25,189.62,164.68,79.0,True
234,57.5,NVDA,NVIDIA Corporation,15.0,2.0,76,1.34,207.42,226.4,9.15,$115.67,$230.43,212.23,203.64,158.52,81.5,True
237,57.0,KIM,Kimco Realty Corporation,21.0,2.3,76,1.34,21.74,24.15,11.09,$10.04,$22.45,21.61,21.26,19.03,74.0,True
239,56.833333333333336,MOS,The Mosaic Company,18.0,2.2,76,1.33,37.8,40.42,6.93,$16.01,$38.23,32.19,31.29,30.13,76.5,True
244,56.5,MET,"MetLife, Inc.",18.0,2.0,70,1.23,62.52,71.8,14.84,$35.19,$67.68,61.46,59.84,57.43,81.5,True
247,56.5,GRMN,Garmin Ltd.,23.0,2.4,75,1.31,155.11,163.29,5.27,$91.84,$178.81,172.19,162.84,137.97,71.5,True
248,56.333333333333336,NUE,Nucor Corporation,11.0,2.5,89,1.73,97.65,109.64,12.28,$44.05,$128.81,119.28,106.23,80.58,69.0,True
255,56.0,LH,Laboratory Corporation of America Holdings,10.0,1.7,69,1.22,279.48,327.86,17.31,$176.49,$309.60,302.66,294.96,256.38,89.0,True
256,56.0,DHR,Danaher Corporation,18.0,1.9,66,1.18,302.32,322.74,6.75,$201.44,$333.29,320.37,299.32,251.29,84.0,True
264,55.5,A,"Agilent Technologies, Inc.",10.0,2.0,75,1.31,155.99,173.35,11.13,$95.44,$179.57,168.59,157.66,134.24,81.5,True
265,54.833333333333336,NXPI,NXP Semiconductors N.V.,11.0,2.0,72,1.26,192.89,234.26,21.45,$117.25,$228.72,213.23,207.58,191.31,81.5,True
270,54.666666666666664,EXR,Extra Space Storage Inc.,12.0,2.1,73,1.27,168.94,192.86,14.16,$102.74,$194.67,183.78,176.69,142.55,79.0,True
274,54.166666666666664,AVY,Avery Dennison Corporation,11.0,2.2,75,1.31,209.65,233.0,11.14,$115.77,$228.88,220.33,212.62,188.95,76.5,True
281,53.333333333333336,FFIV,"F5 Networks, Inc.",13.0,2.3,73,1.27,201.39,232.75,15.57,$116.79,$216.15,203.65,200.54,193.48,74.0,True
283,53.0,EFX,Equifax Inc.,11.0,2.3,74,1.3,256.31,277.94,8.44,$135.98,$279.59,269.48,260.57,214.2,74.0,True
284,52.833333333333336,USB,U.S. Bancorp,16.0,2.2,66,1.17,60.76,63.86,5.1,$34.17,$62.47,57.07,56.69,53.07,76.5,True
285,52.666666666666664,WELL,Welltower Inc.,13.0,2.1,66,1.18,83.85,89.35,6.56,$51.22,$89.80,86.12,86.04,74.0,79.0,True
292,49.333333333333336,UDR,"UDR, Inc.",11.0,2.5,68,1.2,53.54,56.47,5.47,$29.34,$56.31,53.43,53.02,45.05,69.0,True
