rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp500
5,68.0,GNRC,Generac Holdings Inc.,18.0,1.5,92,1.83,404.95,497.0,22.73,$161.10,$457.00,432.83,391.71,302.78,94.0,True
10,66.66666666666667,COF,Capital One Financial Corporation,22.0,1.9,94,1.93,166.54,183.18,9.99,$62.26,$168.00,160.11,159.59,124.4,84.0,True
16,65.0,ULTA,"Ulta Beauty, Inc.",48.0,2.3,73,1.31,368.03,436.65,18.65,$191.29,$356.31,338.43,337.56,305.28,74.0,True
21,64.5,ENPH,"Enphase Energy, Inc.",22.0,2.2,95,2.09,155.36,197.73,27.27,$58.67,$229.04,178.36,165.24,156.52,76.5,True
25,64.0,TGT,Target Corporation,24.0,1.9,84,1.53,228.42,279.74,22.47,$127.58,$263.46,255.26,242.47,198.93,84.0,True
27,63.833333333333336,DFS,Discover Financial Services,21.0,2.2,94,1.98,127.19,135.94,6.88,$48.61,$127.86,122.87,121.0,98.39,76.5,True
28,63.833333333333336,ALGN,"Align Technology, Inc.",18.0,2.0,92,1.82,662.06,745.36,12.58,$279.83,$713.70,638.43,616.4,554.07,81.5,True
46,61.166666666666664,CRL,"Charles River Laboratories International, Inc.",14.0,1.8,83,1.51,416.69,448.0,7.51,$197.33,$412.05,390.87,367.44,297.79,86.5,True
47,61.166666666666664,JCI,Johnson Controls International plc,27.0,2.2,80,1.44,69.02,81.25,17.72,$37.82,$72.36,70.28,68.11,56.68,76.5,True
48,60.5,CARR,Carrier Global Corporation,15.0,2.0,85,1.56,52.46,59.82,14.03,$27.16,$57.24,50.93,48.19,41.39,81.5,True
52,59.833333333333336,LKQ,LKQ Corporation,13.0,1.6,75,1.35,51.25,62.11,21.19,$26.73,$52.99,50.5,49.87,42.13,91.5,True
53,59.666666666666664,TRMB,Trimble Inc.,17.0,1.9,78,1.42,84.14,95.25,13.2,$44.78,$86.84,82.83,80.76,72.17,84.0,True
58,59.0,APTV,Aptiv PLC,13.0,2.1,85,1.56,152.7,171.0,11.98,$80.26,$169.94,157.83,155.54,138.92,79.0,True
59,59.0,DXC,DXC Technology Company,17.0,2.5,91,1.78,34.73,44.92,29.34,$15.64,$44.18,39.69,39.37,29.94,69.0,True
60,58.833333333333336,TXT,Textron Inc.,18.0,2.2,82,1.49,71.03,83.75,17.91,$31.82,$72.31,67.86,67.81,55.07,76.5,True
62,58.833333333333336,DE,Deere & Company,15.0,2.2,85,1.55,342.2,411.48,20.25,$176.63,$400.34,351.59,349.91,320.99,76.5,True
65,58.5,HCA,"HCA Healthcare, Inc.",12.0,2.0,82,1.49,247.79,266.62,7.6,$114.38,$254.45,234.93,219.66,183.67,81.5,True
66,58.5,INTU,Intuit Inc.,19.0,1.8,70,1.28,543.97,596.52,9.66,$295.37,$534.77,514.85,486.62,405.89,86.5,True
67,58.333333333333336,KEYS,"Keysight Technologies, Inc.",24.0,1.9,67,1.24,165.42,179.67,8.61,$90.62,$166.88,158.74,152.49,138.36,84.0,True
68,58.166666666666664,ZBRA,Zebra Technologies Corporation,13.0,2.0,80,1.44,510.98,580.0,13.51,$246.83,$559.85,538.09,521.76,447.39,81.5,True
72,57.833333333333336,MS,Morgan Stanley,10.0,2.0,82,1.5,99.05,104.51,5.51,$45.86,$98.40,93.06,90.94,75.9,81.5,True
75,57.5,MSI,"Motorola Solutions, Inc.",19.0,1.8,67,1.24,234.31,253.36,8.13,$136.77,$226.42,222.05,215.29,186.59,86.5,True
77,57.166666666666664,ETN,Eaton Corporation plc,17.0,2.0,73,1.32,150.65,177.68,17.94,$93.26,$163.29,154.99,149.55,131.94,81.5,True
80,56.666666666666664,NKE,"NIKE, Inc.",12.0,1.9,74,1.33,147.06,184.13,25.21,$96.55,$171.50,163.33,148.32,138.46,84.0,True
82,56.166666666666664,EMR,Emerson Electric Co.,24.0,2.2,68,1.25,95.16,109.6,15.17,$61.41,$102.42,98.14,96.92,86.61,76.5,True
84,56.166666666666664,TECH,Bio-Techne Corporation,10.0,1.8,72,1.3,493.82,540.67,9.49,$228.67,$488.23,466.6,446.67,375.4,86.5,True
86,56.0,IDXX,"IDEXX Laboratories, Inc.",10.0,1.9,74,1.33,623.98,717.5,14.99,$347.54,$706.95,675.54,624.9,525.11,84.0,True
87,55.833333333333336,PH,Parker-Hannifin Corporation,14.0,2.0,72,1.3,291.69,358.36,22.86,$180.14,$324.68,306.41,303.83,287.26,81.5,True
89,55.5,EL,The Estée Lauder Companies Inc.,18.0,2.0,67,1.24,310.68,365.32,17.59,$194.14,$336.56,325.45,313.56,280.46,81.5,True
97,53.666666666666664,EXR,Extra Space Storage Inc.,11.0,2.1,71,1.29,168.94,192.86,14.16,$97.40,$177.00,171.96,163.79,132.78,79.0,True
99,53.666666666666664,TT,Trane Technologies plc,14.0,2.5,78,1.4,174.74,205.69,17.71,$110.14,$207.06,196.21,188.11,162.17,69.0,True
100,53.5,DOV,Dover Corporation,16.0,2.2,68,1.25,156.88,181.18,15.49,$102.48,$169.96,159.94,153.79,134.82,76.5,True
102,53.333333333333336,AXP,American Express Company,15.0,2.5,76,1.37,173.94,183.52,5.51,$89.11,$179.67,170.83,166.57,138.33,69.0,True
103,53.166666666666664,TEL,TE Connectivity Ltd.,15.0,2.2,68,1.25,141.73,156.71,10.57,$89.39,$150.58,139.46,137.02,126.36,76.5,True
105,53.166666666666664,WELL,Welltower Inc.,13.0,2.2,70,1.27,83.85,89.35,6.56,$51.22,$89.80,87.2,82.74,70.26,76.5,True
106,53.166666666666664,GRMN,Garmin Ltd.,22.0,2.4,66,1.23,155.11,163.29,5.27,$91.84,$161.06,151.44,146.03,128.49,71.5,True
107,52.666666666666664,MLM,"Martin Marietta Materials, Inc.",13.0,2.3,71,1.29,354.01,392.75,10.94,$201.04,$383.71,355.6,354.54,320.83,74.0,True
108,52.666666666666664,FRC,First Republic Bank,17.0,2.5,72,1.3,197.8,209.43,5.88,$100.38,$202.07,194.78,191.1,164.28,69.0,True
110,49.666666666666664,EFX,Equifax Inc.,10.0,2.3,65,1.22,256.31,277.94,8.44,$135.98,$264.29,253.07,242.11,197.71,74.0,True
