rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp1500
5,76.16666666666667,VRTV,Veritiv Corporation,23.0,1.0,99,4.87,100.08,106.0,5.92,$14.00,$107.17,98.24,91.96,58.24,106.5,True
6,74.66666666666667,SGH,"SMART Global Holdings, Inc.",51.0,1.7,84,1.46,50.68,72.0,42.07,$24.63,$58.39,48.15,47.6,46.97,89.0,True
10,74.16666666666667,BNED,"Barnes & Noble Education, Inc.",43.0,2.0,98,3.44,10.3,11.5,11.65,$2.10,$12.01,10.69,9.94,8.3,81.5,True
11,73.66666666666667,GDEN,"Golden Entertainment, Inc.",35.0,1.7,97,2.93,52.18,63.0,20.74,$12.30,$54.86,50.22,48.33,37.84,89.0,True
12,71.83333333333333,PDCE,"PDC Energy, Inc.",31.0,1.8,98,3.28,51.5,63.88,24.04,$10.61,$54.31,49.47,45.3,39.25,86.5,True
16,71.5,FANG,"Diamondback Energy, Inc.",30.0,1.8,98,3.14,107.58,122.26,13.65,$23.63,$114.73,107.23,90.12,80.83,86.5,True
18,71.0,AGO,Assured Guaranty Ltd.,36.0,1.7,88,1.61,54.56,58.0,6.3,$24.02,$55.93,51.51,49.4,45.97,89.0,True
21,70.33333333333333,DAR,Darling Ingredients Inc.,43.0,1.7,79,1.34,79.3,97.69,23.19,$41.73,$81.40,74.84,74.25,70.95,89.0,True
22,70.16666666666667,RWT,"Redwood Trust, Inc.",49.0,1.6,70,1.18,13.54,15.25,12.63,$7.99,$14.10,13.58,12.94,11.35,91.5,True
24,69.66666666666667,CLH,"Clean Harbors, Inc.",40.0,1.9,85,1.5,111.63,118.5,6.15,$52.22,$115.85,109.22,104.69,93.35,84.0,True
25,69.66666666666667,AKR,Acadia Realty Trust,45.0,2.3,90,1.7,21.94,24.29,10.71,$9.10,$23.00,22.01,21.26,20.34,74.0,True
26,69.5,DVN,Devon Energy Corporation,24.0,1.8,98,3.51,39.61,44.26,11.74,$7.73,$41.98,39.47,33.55,26.63,86.5,True
30,69.16666666666667,TBK,"Triumph Bancorp, Inc.",44.0,2.4,92,1.84,112.62,121.29,7.7,$40.12,$118.50,108.57,93.63,82.05,71.5,True
33,69.0,ASIX,AdvanSix Inc.,18.0,1.5,95,2.22,44.22,50.0,13.07,$14.10,$46.85,44.11,39.66,31.69,94.0,True
34,68.83333333333333,CNXC,Concentrix Corporation,13.0,1.0,87,1.59,176.86,208.67,17.99,$80.00,$187.22,181.44,174.26,151.99,106.5,True
42,68.33333333333333,ARCB,ArcBest Corporation,27.0,1.9,94,2.08,86.97,100.89,16.01,$29.02,$93.96,86.47,76.77,67.84,84.0,True
45,67.83333333333333,OLN,Olin Corporation,21.0,1.8,96,2.43,55.14,65.06,17.99,$16.03,$59.20,51.22,49.32,42.3,86.5,True
47,67.83333333333333,PGNY,"Progyny, Inc.",16.0,1.4,91,1.76,60.4,71.67,18.66,$23.56,$66.61,58.82,57.28,53.68,96.5,True
54,67.16666666666667,KFY,Korn Ferry,15.0,1.4,90,1.75,74.27,97.75,31.61,$29.95,$77.93,75.01,73.06,65.73,96.5,True
55,67.0,PXD,Pioneer Natural Resources Company,28.0,1.9,89,1.69,188.63,218.06,15.6,$76.99,$196.64,187.23,166.15,154.66,84.0,True
60,66.66666666666667,CZR,"Caesars Entertainment, Inc.",25.0,1.9,91,1.76,110.76,132.5,19.63,$43.07,$119.81,114.12,107.51,96.8,84.0,True
64,66.33333333333333,CASH,"Meta Financial Group, Inc.",18.0,1.7,92,1.84,59.09,63.75,7.89,$23.02,$62.97,58.71,53.55,48.85,89.0,True
69,66.16666666666667,CHX,ChampionX Corporation,11.0,1.6,96,2.45,24.4,27.67,13.4,$6.87,$30.48,25.01,23.49,22.68,91.5,True
71,66.0,CUBI,"Customers Bancorp, Inc.",23.0,2.1,96,2.59,45.81,50.0,9.15,$12.49,$48.41,45.37,41.87,35.42,79.0,True
74,65.66666666666667,JEF,Jefferies Financial Group Inc.,21.0,1.7,87,1.59,42.19,50.0,18.51,$18.78,$43.60,40.67,38.17,32.92,89.0,True
84,64.83333333333333,AX,"Axos Financial, Inc.",21.0,1.6,82,1.41,51.04,56.88,11.44,$25.50,$55.71,53.23,49.68,47.3,91.5,True
89,64.83333333333333,ACLS,"Axcelis Technologies, Inc.",20.0,1.8,88,1.64,50.17,57.17,13.95,$21.69,$52.80,48.4,48.28,41.88,86.5,True
91,64.66666666666667,MTDR,Matador Resources Company,16.0,2.1,99,4.5,43.63,46.07,5.59,$6.29,$47.23,42.19,34.78,28.59,79.0,True
98,64.66666666666667,TRGP,Targa Resources Corp.,14.0,1.9,96,2.5,54.82,58.36,6.46,$15.21,$57.47,54.11,48.61,39.85,84.0,True
103,64.33333333333333,SLB,Schlumberger Limited,20.0,1.9,89,1.65,32.54,37.91,16.5,$13.70,$36.87,32.63,29.91,29.14,84.0,True
105,64.16666666666667,WH,"Wyndham Hotels & Resorts, Inc.",21.0,1.4,75,1.26,82.28,87.0,5.74,$45.23,$84.78,81.9,76.39,71.39,96.5,True
107,64.16666666666667,OII,"Oceaneering International, Inc.",19.0,2.2,97,2.91,14.44,16.72,15.79,$3.35,$18.20,14.79,13.45,13.01,76.5,True
113,63.833333333333336,COP,ConocoPhillips,13.0,1.8,92,1.86,74.43,83.13,11.69,$27.53,$77.98,73.6,64.25,56.54,86.5,True
114,63.833333333333336,DCOM,"Dime Community Bancshares, Inc.",28.0,1.8,77,1.31,34.06,39.0,14.5,$18.24,$35.87,34.42,33.22,32.08,86.5,True
120,63.166666666666664,ISBC,"Investors Bancorp, Inc.",26.0,2.0,82,1.41,15.27,16.64,8.97,$7.68,$16.20,15.64,14.75,14.15,81.5,True
122,63.166666666666664,EWBC,"East West Bancorp, Inc.",15.0,1.8,88,1.62,79.18,96.82,22.28,$34.13,$87.77,81.53,76.48,73.25,86.5,True
123,63.0,MRO,Marathon Oil Corporation,18.0,2.3,97,3.02,16.2,17.57,8.46,$3.73,$17.33,15.82,13.46,11.86,74.0,True
124,63.0,BLDR,"Builders FirstSource, Inc.",16.0,1.5,79,1.34,57.04,67.86,18.97,$29.73,$60.51,56.05,54.13,47.16,94.0,True
125,62.833333333333336,JLL,Jones Lang LaSalle Incorporated,15.0,2.0,92,1.84,260.55,321.2,23.28,$101.39,$270.39,255.8,247.31,203.45,81.5,True
128,62.833333333333336,VBTX,"Veritex Holdings, Inc.",12.0,1.6,85,1.49,38.64,44.83,16.02,$18.08,$41.22,40.11,37.65,34.01,91.5,True
130,62.666666666666664,SCSC,"ScanSource, Inc.",12.0,1.3,77,1.3,36.24,39.33,8.53,$19.44,$38.49,36.54,35.4,30.54,99.0,True
131,62.666666666666664,LKQ,LKQ Corporation,17.0,1.5,77,1.31,54.2,62.11,14.59,$29.60,$56.99,53.56,52.22,47.13,94.0,True
137,62.333333333333336,AMP,"Ameriprise Financial, Inc.",24.0,1.9,79,1.35,296.32,311.56,5.14,$155.33,$307.55,283.74,274.57,249.21,84.0,True
142,62.166666666666664,RJF,"Raymond James Financial, Inc.",17.0,1.8,83,1.43,99.87,112.13,12.28,$48.87,$103.46,98.04,94.06,85.83,86.5,True
143,62.166666666666664,MPC,Marathon Petroleum Corporation,10.0,1.8,90,1.73,66.15,72.19,9.13,$26.77,$68.78,65.45,61.34,57.0,86.5,True
145,62.0,EOG,"EOG Resources, Inc.",13.0,2.1,94,2.06,93.04,104.7,12.53,$31.22,$95.64,89.45,78.29,74.25,79.0,True
147,62.0,SCHW,The Charles Schwab Corporation,21.0,2.1,86,1.53,81.15,90.15,11.09,$37.29,$84.49,78.58,74.99,69.12,79.0,True
148,62.0,PACW,PacWest Bancorp,11.0,1.9,91,1.8,45.71,56.8,24.26,$17.79,$48.44,46.95,44.3,40.89,84.0,True
149,62.0,SIVB,SVB Financial Group,21.0,2.3,91,1.83,708.15,768.57,8.53,$264.60,$759.02,687.43,629.58,561.18,74.0,True
150,61.833333333333336,ANF,Abercrombie & Fitch Co.,17.0,2.2,92,1.94,38.22,52.0,36.05,$14.04,$47.29,38.62,37.79,36.37,76.5,True
153,61.666666666666664,TTGT,"TechTarget, Inc.",24.0,2.1,82,1.41,88.15,102.0,15.71,$43.31,$101.12,85.63,84.49,77.65,79.0,True
154,61.5,PWR,"Quanta Services, Inc.",18.0,1.8,80,1.37,116.47,128.94,10.71,$58.93,$121.95,114.24,111.84,94.22,86.5,True
157,61.333333333333336,CBRE,"CBRE Group, Inc.",16.0,2.1,89,1.69,103.52,118.83,14.79,$43.17,$106.06,100.58,97.79,85.62,79.0,True
158,61.333333333333336,EVR,Evercore Inc.,19.0,1.9,81,1.38,150.41,164.5,9.37,$77.37,$164.63,150.51,142.62,135.12,84.0,True
159,61.333333333333336,LPI,"Laredo Petroleum, Inc.",15.0,2.5,100,7.01,78.17,90.67,15.99,$7.71,$99.26,81.53,69.69,52.09,69.0,True
166,61.0,HWC,Hancock Whitney Corporation,12.0,1.9,87,1.59,48.69,56.39,15.81,$21.33,$52.45,49.14,46.55,44.21,84.0,True
167,61.0,WTFC,Wintrust Financial Corporation,14.0,1.7,80,1.37,88.53,99.67,12.58,$45.10,$92.65,85.3,78.97,75.92,89.0,True
172,60.833333333333336,AVNT,Avient Corporation,16.0,1.6,75,1.26,53.49,61.18,14.38,$29.85,$56.11,50.14,49.06,48.16,91.5,True
173,60.833333333333336,KBR,"KBR, Inc.",22.0,2.0,79,1.35,42.23,46.22,9.45,$21.13,$43.99,41.95,40.08,37.55,81.5,True
174,60.833333333333336,BYD,Boyd Gaming Corporation,15.0,2.0,86,1.55,67.21,82.73,23.09,$30.30,$71.00,65.82,62.99,60.07,81.5,True
175,60.666666666666664,ABG,"Asbury Automotive Group, Inc.",24.0,2.1,79,1.34,198.63,240.62,21.14,$99.65,$230.97,209.68,194.66,186.77,79.0,True
178,60.5,APA,APA Corporation,14.0,2.4,96,2.48,26.9,29.74,10.56,$7.45,$28.78,25.12,21.64,19.98,71.5,True
