rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_russell_3k
1,74.16666666666667,BNED,"Barnes & Noble Education, Inc.",43.0,2.0,98,3.02,10.15,11.5,13.3,$1.91,$10.19,8.71,8.41,6.18,81.5,True
2,72.33333333333333,SGH,"SMART Global Holdings, Inc.",51.0,1.7,77,1.39,45.28,69.0,52.39,$23.54,$58.39,49.16,47.19,40.96,89.0,True
3,71.0,RC,Ready Capital Corporation,40.0,1.7,84,1.54,14.75,16.71,13.29,$7.79,$16.78,15.67,15.03,12.84,89.0,True
4,70.66666666666667,RWT,"Redwood Trust, Inc.",46.0,1.7,77,1.39,13.16,14.04,6.69,$6.52,$12.71,12.01,11.48,9.64,89.0,True
5,70.0,GNRC,Generac Holdings Inc.,20.0,1.5,96,2.38,404.95,497.0,22.73,$132.23,$452.92,417.37,361.28,289.13,94.0,True
6,69.83333333333333,AVID,"Avid Technology, Inc.",39.0,2.4,99,3.7,29.09,42.5,46.1,$7.23,$40.48,38.58,34.22,20.76,71.5,True
7,69.5,IIPR,"Innovative Industrial Properties, Inc.",38.0,2.0,89,1.69,234.18,257.0,9.74,$91.55,$222.08,196.8,186.35,173.62,81.5,True
8,69.16666666666667,GPMT,Granite Point Mortgage Trust Inc.,45.0,2.4,91,1.79,13.54,15.0,10.78,$5.52,$15.92,14.63,14.26,10.79,71.5,True
9,68.66666666666667,EPRT,"Essential Properties Realty Trust, Inc.",42.0,1.9,80,1.45,28.39,32.36,13.98,$14.44,$29.29,27.47,26.58,22.5,84.0,True
10,68.5,SSTK,"Shutterstock, Inc.",20.0,1.6,94,1.97,116.29,126.0,8.35,$37.31,$104.57,99.75,92.88,80.05,91.5,True
11,68.33333333333333,EVRI,Everi Holdings Inc.,14.0,1.5,97,2.71,25.94,30.75,18.54,$5.51,$25.90,24.16,21.71,15.12,94.0,True
12,68.0,KRG,Kite Realty Group Trust,44.0,2.3,86,1.59,21.4,23.15,8.18,$9.27,$23.14,21.53,21.36,17.35,74.0,True
13,67.16666666666667,NAVI,Navient Corporation,20.0,1.8,95,2.12,19.12,21.35,11.66,$6.97,$20.60,19.39,18.57,13.13,86.5,True
14,67.0,SLM,SLM Corporation,17.0,1.7,95,2.16,17.79,23.52,32.21,$6.56,$21.40,20.15,20.06,15.31,89.0,True
15,66.16666666666667,KFY,Korn Ferry,12.0,1.4,90,1.71,74.85,97.75,30.59,$27.33,$74.83,69.37,67.32,53.46,96.5,True
16,65.66666666666667,OMI,"Owens & Minor, Inc.",24.0,2.3,99,3.95,31.66,46.17,45.83,$7.73,$49.16,42.82,40.7,32.51,74.0,True
17,65.5,NSA,National Storage Affiliates Trust,42.0,2.2,78,1.4,52.84,58.3,10.33,$28.88,$53.76,51.56,48.26,39.58,76.5,True
18,65.5,CROX,"Crocs, Inc.",19.0,2.0,96,2.34,141.13,157.7,11.74,$33.34,$120.92,114.14,108.0,79.1,81.5,True
19,65.33333333333333,RDNT,"RadNet, Inc.",13.0,1.3,84,1.53,29.1,43.67,50.07,$13.49,$36.64,34.19,30.08,22.08,99.0,True
20,65.33333333333333,NET,"Cloudflare, Inc.",17.0,1.9,95,2.16,114.98,125.13,8.83,$32.69,$111.97,105.35,90.66,76.61,84.0,True
22,65.0,PACK,Ranpak Holdings Corp.,10.0,1.7,96,2.22,27.52,31.83,15.66,$7.79,$27.77,24.46,22.66,17.23,89.0,True
24,64.5,ENPH,"Enphase Energy, Inc.",22.0,2.2,95,2.12,155.36,197.73,27.27,$56.28,$229.04,177.31,152.08,151.83,76.5,True
26,64.16666666666667,VVI,Viad Corp,17.0,2.0,94,2.05,47.75,58.0,21.47,$13.86,$52.00,49.0,46.52,37.52,81.5,True
27,64.16666666666667,ROKU,"Roku, Inc.",18.0,2.0,93,1.93,314.46,470.67,49.68,$143.21,$486.72,421.23,367.72,339.12,81.5,True
28,64.0,AKR,Acadia Realty Trust,44.0,2.3,74,1.33,21.3,24.14,13.33,$9.10,$22.97,21.76,21.63,17.09,74.0,True
29,64.0,BOOT,"Boot Barn Holdings, Inc.",15.0,2.1,98,2.89,90.64,100.0,10.33,$18.15,$86.70,81.93,77.57,57.69,79.0,True
30,64.0,MIDD,The Middleby Corporation,20.0,1.9,88,1.64,173.84,214.0,23.1,$80.31,$186.20,173.22,170.94,147.39,84.0,True
31,63.833333333333336,AXON,"Axon Enterprise, Inc.",23.0,1.8,82,1.49,178.77,213.0,19.15,$78.28,$212.37,172.59,152.21,139.06,86.5,True
32,63.833333333333336,THC,Tenet Healthcare Corporation,19.0,2.2,96,2.21,68.82,84.53,22.83,$20.18,$70.75,67.92,66.65,49.14,76.5,True
33,63.666666666666664,MODV,ModivCare Inc.,13.0,1.5,84,1.54,187.05,211.88,13.27,$77.75,$184.71,170.33,158.37,144.06,94.0,True
34,63.666666666666664,AMN,"AMN Healthcare Services, Inc.",19.0,1.7,83,1.52,114.94,121.56,5.76,$46.31,$99.48,96.21,93.57,76.52,89.0,True
35,63.5,JYNT,The Joint Corp.,15.0,2.2,99,4.23,95.92,124.6,29.9,$13.60,$89.69,82.63,71.67,43.04,76.5,True
37,63.166666666666664,POLY,"Plantronics, Inc.",28.0,2.2,85,1.57,25.88,41.67,61.01,$8.40,$43.37,38.32,30.19,18.54,76.5,True
38,63.0,RH,RH,20.0,2.1,90,1.75,646.45,764.79,18.31,$275.60,$733.05,687.03,660.52,526.8,79.0,True
39,63.0,DKS,"DICK'S Sporting Goods, Inc.",24.0,2.3,91,1.79,121.72,152.33,25.15,$39.74,$102.92,98.97,94.68,73.69,74.0,True
40,63.0,TPX,"Tempur Sealy International, Inc.",26.0,2.1,84,1.53,46.53,53.33,14.61,$18.06,$42.60,39.29,38.49,32.0,79.0,True
41,62.833333333333336,OMCL,"Omnicell, Inc.",18.0,2.0,89,1.69,153.26,166.8,8.83,$65.13,$154.92,150.15,142.66,123.05,81.5,True
42,62.833333333333336,DFS,Discover Financial Services,21.0,2.2,91,1.84,127.19,135.94,6.88,$47.42,$127.65,120.14,119.13,94.71,76.5,True
43,62.666666666666664,DECK,Deckers Outdoor Corporation,17.0,1.5,77,1.39,365.47,486.5,33.12,$192.58,$396.23,375.76,348.78,311.9,94.0,True
44,62.666666666666664,SYF,Synchrony Financial,20.0,1.9,84,1.54,49.91,56.95,14.11,$21.67,$50.96,48.24,47.83,38.28,84.0,True
45,62.666666666666664,TGT,Target Corporation,19.0,1.9,85,1.56,228.42,279.74,22.47,$119.04,$254.53,244.41,231.55,193.05,84.0,True
46,62.5,ENSG,"The Ensign Group, Inc.",16.0,1.6,80,1.45,75.62,96.8,28.01,$44.04,$98.66,87.18,84.89,79.58,91.5,True
47,61.833333333333336,TTGT,"TechTarget, Inc.",22.0,2.2,87,1.62,83.12,99.13,19.26,$32.02,$101.12,75.21,71.48,67.18,76.5,True
49,61.333333333333336,CLF,Cleveland-Cliffs Inc.,13.0,2.3,97,2.65,19.66,29.59,50.51,$5.16,$24.77,21.49,20.9,15.65,74.0,True
51,61.166666666666664,ALGN,"Align Technology, Inc.",20.0,2.0,82,1.49,662.06,745.36,12.58,$279.83,$653.86,618.66,598.62,534.9,81.5,True
52,61.0,YETI,"YETI Holdings, Inc.",15.0,1.9,84,1.53,85.98,114.47,33.14,$43.09,$96.62,91.05,89.55,73.29,84.0,True
53,60.5,CRL,"Charles River Laboratories International, Inc.",14.0,1.8,81,1.47,416.69,448.0,7.51,$190.02,$386.57,373.55,350.57,288.22,86.5,True
55,60.5,JCI,Johnson Controls International plc,27.0,2.2,78,1.42,69.02,81.25,17.72,$36.07,$70.81,68.38,66.61,54.94,76.5,True
56,60.5,SCVL,"Shoe Carnival, Inc.",10.0,2.0,90,1.77,33.05,47.75,44.48,$23.09,$79.81,69.84,67.06,50.64,81.5,True
57,59.666666666666664,TRMB,Trimble Inc.,19.0,1.9,76,1.37,84.14,95.25,13.2,$43.23,$84.87,81.48,79.08,70.21,84.0,True
58,59.666666666666664,DGII,Digi International Inc.,18.0,1.7,72,1.31,21.32,26.75,25.47,$10.82,$25.61,19.76,19.17,18.89,89.0,True
59,59.166666666666664,INTU,Intuit Inc.,19.0,1.8,72,1.31,543.97,596.52,9.66,$281.19,$511.69,493.39,459.97,394.69,86.5,True
60,59.166666666666664,CVLT,"Commvault Systems, Inc.",14.0,2.0,82,1.48,77.72,88.14,13.41,$37.73,$82.17,78.9,75.92,61.73,81.5,True
61,59.0,NVDA,NVIDIA Corporation,18.0,1.9,75,1.36,207.42,226.4,9.15,$391.08,$835.00,786.58,696.7,583.77,84.0,True
62,58.833333333333336,HCA,"HCA Healthcare, Inc.",11.0,2.0,84,1.53,247.79,266.62,7.6,$103.17,$221.71,212.37,210.41,176.69,81.5,True
63,58.166666666666664,AMKR,"Amkor Technology, Inc.",17.0,2.0,76,1.38,25.1,28.5,13.55,$10.71,$27.50,23.08,21.87,18.87,81.5,True
64,58.166666666666664,TRUP,"Trupanion, Inc.",17.0,2.4,86,1.6,79.69,125.2,57.11,$47.58,$126.53,111.81,96.39,95.47,71.5,True
65,58.166666666666664,BCO,The Brink's Company,14.0,2.0,79,1.44,64.26,96.67,50.44,$37.08,$84.72,77.45,77.01,70.4,81.5,True
66,58.166666666666664,ZBRA,Zebra Technologies Corporation,14.0,2.0,79,1.44,510.98,580.0,13.51,$246.83,$549.98,526.49,508.09,431.52,81.5,True
67,58.166666666666664,LSI,"Life Storage, Inc.",11.0,1.8,77,1.39,115.56,129.4,11.98,$60.95,$114.85,109.63,103.74,85.85,86.5,True
68,58.166666666666664,CARR,Carrier Global Corporation,16.0,2.0,77,1.39,52.46,59.82,14.03,$25.60,$49.75,47.95,46.17,40.15,81.5,True
69,58.166666666666664,PYPL,"PayPal Holdings, Inc.",17.0,1.8,71,1.29,264.65,327.67,23.81,$166.50,$309.14,293.22,271.69,243.82,86.5,True
71,57.666666666666664,IDXX,"IDEXX Laboratories, Inc.",10.0,1.9,79,1.44,623.98,717.5,14.99,$334.59,$669.20,640.59,587.5,508.09,84.0,True
72,57.166666666666664,BSIG,BrightSphere Investment Group Inc.,17.0,2.2,78,1.41,26.12,28.75,10.07,$11.97,$24.39,23.76,23.04,19.93,76.5,True
73,56.666666666666664,SQ,"Square, Inc.",16.0,2.3,80,1.45,239.29,302.93,26.6,$117.00,$283.19,240.81,225.83,220.88,74.0,True
74,56.666666666666664,GMS,GMS Inc.,16.0,2.1,75,1.35,44.74,61.0,36.34,$21.41,$50.62,45.89,45.24,36.45,79.0,True
75,56.333333333333336,PTC,PTC Inc.,14.0,1.9,71,1.3,120.51,164.71,36.68,$79.31,$149.50,140.66,135.33,123.79,84.0,True
