no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp1500
2,AA,Alcoa Corporation,Basic Materials,Aluminum,USA,10996.96,13.88,9.14,,0.98,2.88,7.57,244.38,0.67%,0.00%,4.29,85.00%,3.85%,28.00%,,-3.70%,769.80%,31.50%,187.0,184.17,0.10%,-49.91%,77.60%,0.28%,8.01%,1.82,5.60%,23.00%,5.60%,1.5,0.9,0.44,0.44,22.00%,12.60%,7.30%,-4.13%,10.98%,11.08%,60.77%,161.08%,0.08%,2.42,2.9,4.79%,4.54%,0.15%,12.69%,35.49%,-7.36%,37.84%,-7.36%,244.68%,56.54,-2.87%,2.23%,1.8,8087.95,0.95,59.63,-0.70%,7708898,1/19/2022 4:30:00 PM,62.85,10/18/2016,60.64,1.69%,75.0,99,2.22,59.63,59.87,53.15,44.15,17.3,64.37,11.0,5.4,61.666666666666664,True
419,APA,APA Corporation,Energy,Oil & Gas E&P,USA,11338.83,20.42,6.04,,1.64,,30.08,3.95,1.54%,6.30%,1.59,-36.40%,30.13%,14.80%,,-7.40%,,83.80%,379.0,362.15,0.30%,-1.87%,88.90%,0.12%,3.22%,1.23,4.60%,-48.50%,-60.50%,1.2,0.9,,,64.30%,27.50%,8.70%,1.19%,32.81%,20.55%,75.79%,85.35%,20.42%,4.63,1.41,4.76%,4.65%,12.32%,16.37%,43.34%,-5.86%,41.15%,-5.86%,130.79%,65.48,-2.97%,1.21%,2.4,9477.07,0.85,32.38,-1.79%,8080600,11/3/2021 4:30:00 PM,35.95,8/2/1963,32.38,0.00%,56.0,96,1.58,32.38,29.25,27.87,22.66,14.03,34.4,17.0,11.03,56.333333333333336,True
1335,CEIX,CONSOL Energy Inc.,Energy,Thermal Coal,USA,818.4,,4.83,,0.66,1.77,5.05,4.16,,,-1.93,-113.30%,1153.66%,-15.30%,,-6.50%,,25.70%,34.48,33.81,1.96%,0.00%,79.90%,-2.65%,4.71%,3.13,-2.80%,-12.70%,2.50%,0.7,0.6,1.34,1.46,92.50%,7.10%,-5.70%,0.81%,11.55%,-20.42%,28.19%,160.55%,9.34%,2.54,1.35,6.29%,5.40%,3.02%,6.27%,19.27%,-8.00%,24.52%,-31.47%,210.76%,54.73,-3.98%,0.35%,2.0,508.14,0.66,24.83,-3.65%,337736,2/8/2022 8:30:00 AM,29.33,11/14/2017,24.83,0.00%,69.0,99,2.21,24.83,24.22,23.38,20.9,7.99,36.23,32.0,18.12,66.66666666666667,True
1635,COP,ConocoPhillips,Energy,Oil & Gas E&P,USA,110976.52,25.98,11.19,,3.07,2.64,10.56,19.26,1.74%,51.00%,3.36,-139.20%,32.70%,6.80%,-1.80%,-8.60%,526.20%,158.20%,1332.29,1317.86,0.10%,-10.42%,80.40%,0.11%,1.13%,1.94,5.90%,11.60%,-3.50%,1.9,1.8,0.42,0.45,46.70%,17.70%,12.90%,4.41%,27.56%,16.20%,53.49%,92.95%,20.92%,1.55,2.35,2.86%,2.75%,13.64%,17.93%,38.30%,-2.05%,32.49%,-2.05%,120.46%,77.01,-0.69%,0.43%,1.8,7692.94,0.95,87.28,-0.26%,7309777,2/3/2022 8:30:00 AM,92.73,1/13/1978,87.28,0.00%,75.0,97,1.64,87.28,77.82,74.4,63.44,39.7,89.11,13.0,6.24,61.666666666666664,True
1793,CUBI,"Customers Bancorp, Inc.",Financial,Banks - Regional,USA,2130.1,7.77,10.66,0.78,2.96,1.93,1.92,6.86,,0.00%,8.8,82.30%,-29.20%,13.80%,10.00%,16.80%,116.90%,73.90%,32.45,29.57,6.70%,-25.45%,86.50%,3.00%,4.27%,2.71,1.30%,25.10%,5.30%,,,0.35,0.35,,83.90%,35.30%,-3.76%,19.80%,47.90%,80.46%,197.48%,4.57%,1.57,3.67,6.46%,4.88%,1.01%,10.17%,52.01%,-10.21%,27.35%,-10.21%,225.99%,52.87,-6.48%,0.99%,2.1,466.57,1.08,68.36,-5.55%,505411,1/24/2022 4:30:00 PM,73.25,2/21/2012,68.5,0.20%,66.0,99,2.53,68.36,68.23,62.23,45.15,20.97,76.13,21.0,7.15,62.0,True
2180,DVN,Devon Energy Corporation,Energy,Oil & Gas E&P,USA,32632.4,28.3,9.32,1.13,3.66,3.68,14.06,11.86,0.90%,26.40%,1.73,3855.60%,55.22%,26.40%,25.00%,-18.20%,535.60%,224.80%,671.0,640.77,0.20%,-7.73%,90.50%,-1.79%,2.61%,1.54,6.70%,16.70%,-31.00%,1.2,1.2,0.76,0.76,42.90%,16.00%,13.40%,-1.75%,24.82%,25.49%,94.60%,160.71%,11.08%,3.0,2.01,3.94%,4.31%,6.30%,13.14%,53.55%,-5.89%,37.64%,-5.89%,223.28%,62.11,-3.76%,0.95%,1.8,10896.4,1.12,48.93,-2.84%,12160759,11/2/2021 4:30:00 PM,52.55,3/17/1992,48.77,-0.33%,75.0,99,2.08,48.93,46.56,43.99,33.1,16.11,51.99,29.0,7.4,67.66666666666667,True
2259,ECPG,"Encore Capital Group, Inc.",Financial,Mortgage Finance,USA,1825.32,6.65,7.5,0.51,1.26,1.42,11.54,,,0.00%,9.88,25.30%,-19.66%,21.00%,13.00%,5.70%,55.20%,-7.10%,30.23,28.76,0.60%,-33.70%,,-0.07%,15.71%,10.78,6.60%,23.80%,9.40%,,,2.0,2.0,77.60%,40.10%,21.50%,7.33%,12.51%,29.44%,39.79%,100.40%,5.83%,1.4,1.97,4.46%,2.86%,6.98%,9.91%,31.61%,-3.25%,19.27%,-3.25%,125.03%,68.18,-1.25%,-0.22%,2.2,419.05,0.72,65.73,-1.47%,301972,11/3/2021 4:30:00 PM,69.0,7/9/1999,65.73,0.00%,63.0,97,1.7,65.73,61.77,59.93,50.08,29.21,67.94,17.0,4.97,59.0,True
2422,ENVA,"Enova International, Inc.",Financial,Credit Services,USA,1476.32,3.42,7.2,,1.36,1.33,6.44,3.59,,0.00%,11.95,214.60%,-20.99%,54.40%,,0.90%,-56.00%,76.10%,36.74,35.54,1.80%,-9.85%,90.40%,0.18%,2.44%,2.49,19.30%,42.30%,24.90%,15.9,15.9,0.95,0.95,,65.70%,40.30%,-4.51%,6.10%,14.33%,26.35%,60.57%,-0.27%,1.53,1.43,3.67%,3.09%,-1.41%,1.31%,14.61%,-8.06%,12.35%,-8.06%,85.60%,48.09,-5.96%,-0.05%,2.0,348.7,1.19,40.85,-6.01%,414302,10/28/2021 4:30:00 PM,46.5,10/30/2014,42.72,4.58%,69.0,93,1.36,40.85,41.58,40.33,35.67,22.01,44.43,20.0,13.83,60.666666666666664,True
2432,EOG,"EOG Resources, Inc.",Energy,Oil & Gas E&P,USA,59396.35,20.33,10.54,0.27,3.83,2.81,13.84,11.77,2.85%,31.00%,5.17,-122.20%,15.25%,33.90%,74.16%,4.80%,,105.70%,585.09,583.05,0.30%,1.90%,88.00%,-0.32%,0.87%,1.2,8.30%,14.40%,-1.60%,2.1,2.0,0.23,0.24,60.80%,26.20%,19.40%,2.87%,25.15%,19.31%,45.00%,80.97%,18.35%,1.94,3.23,3.25%,3.29%,11.64%,16.27%,31.83%,-2.65%,30.32%,-2.65%,117.54%,74.63,-1.55%,1.05%,2.0,4244.95,1.15,105.13,-0.51%,4902731,11/4/2021 4:30:00 PM,114.06,10/4/1989,105.13,0.00%,69.0,95,1.48,105.13,95.24,91.69,81.85,50.08,107.99,12.0,8.49,58.666666666666664,True
2651,F,Ford Motor Company,Consumer Cyclical,Auto Manufacturers,USA,89110.11,31.84,11.08,,0.66,2.45,1.92,8.25,1.78%,13.90%,0.7,363.40%,6.02%,-16.80%,,-3.20%,-23.80%,-4.80%,3995.0,3914.51,0.10%,8.72%,53.90%,-0.18%,1.84%,0.67,1.10%,8.40%,-2.40%,1.2,1.0,2.66,3.95,10.10%,1.00%,2.10%,-7.80%,13.56%,45.59%,58.21%,106.72%,8.09%,1.03,1.11,5.65%,4.29%,0.07%,7.50%,43.59%,-13.22%,20.60%,-13.22%,125.18%,50.44,-8.96%,1.15%,2.5,106636.4,1.43,22.45,-7.92%,152103981,2/3/2022 4:30:00 PM,21.14,6/1/1972,22.31,-0.62%,53.0,98,1.76,22.45,22.59,20.95,15.68,10.19,25.87,19.0,-5.84,56.666666666666664,True
